SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
0.0,35.0,99.9336936033989,3306.211279916232,Male,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,42.20998888949004,26.989852754643653,1421.449685938646,Male,No,Yes,No,Yes,DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0.0,18.39491624526153,74.98684738729509,1248.0874094013898,Male,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,'One year',Yes,'Electronic check',No
0.0,5.0,20.154475573335265,93.022351799865,Female,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',No
0.0,9.7501678012448,90.84345598533372,921.554274011423,Male,No,No,Yes,No,'Fiber optic',Yes,Yes,No,No,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,1.461485193852026,55.26976359953536,102.94160405526624,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',No
0.0,54.0,71.32976891272612,3345.3627626790094,Female,No,No,Yes,Yes,DSL,No,Yes,No,No,Yes,No,'One year',Yes,'Electronic check',No
1.0,36.42026156006685,19.56766609501388,772.0718755947622,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',No
0.0,37.0,95.56183696687368,4380.748671113436,Female,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
0.0,1.0,25.649944872946268,20.97682350789984,Female,No,Yes,No,'No phone service',DSL,'No internet service',No,No,No,No,No,Month-to-month,Yes,'Mailed check',No
1.0,24.0,25.07249663428912,518.9117934674401,Male,Yes,No,Yes,'No phone service',DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',No
0.0,52.0,54.65627183424412,3204.234955518422,Female,Yes,Yes,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,'Two year',No,'Bank transfer (automatic)',No
0.0,1.0,53.606923123772496,46.921418339971325,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0.0,10.718072589313424,74.50953871377916,796.3386057546179,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',No
0.0,60.5298342769597,86.41525263166437,5136.999201344975,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0.0,1.0,70.90284591715327,67.45854920099733,Female,Yes,No,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',No
1.0,47.0,80.73511213429585,3724.946568053738,Female,No,No,Yes,No,'Fiber optic',Yes,No,No,No,No,No,'One year',Yes,'Credit card (automatic)',No
0.0,24.0,27.20874037319965,600.8873874124747,Male,Yes,Yes,Yes,'No phone service',DSL,No,No,No,No,'No internet service',No,'Two year',Yes,'Credit card (automatic)',No
0.0,37.07576141953007,49.72821225551298,1849.445714314052,Male,No,No,No,Yes,DSL,No,Yes,No,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',No
1.0,24.0,78.92263336755227,1430.5333760046483,Female,No,No,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0.0,62.82946978269086,20.4680004724758,1025.690787465429,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0.0,65.0,90.82855657643984,5755.890936922526,Male,Yes,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
0.0,68.79705875611462,19.69351935415734,1087.6383655686277,Male,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0.0,71.42636531200581,85.21526618080819,5905.26260778804,Female,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,'Two year',Yes,'Bank transfer (automatic)',No
1.0,14.0,20.325437250334087,355.2798313438529,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Bank transfer (automatic)',Yes
0.0,24.0,19.87077726422377,603.5834665259508,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',No
0.0,13.0,72.62024375264983,1123.4535782797836,Male,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',No
0.0,8.40194147885996,71.37274733314212,728.2567652911893,Male,No,Yes,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Mailed check',No
1.0,6.0,101.30358796623791,661.6639929018772,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,No,'Electronic check',Yes
0.0,67.92429824671477,75.25502996130426,4914.743422068776,Female,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Bank transfer (automatic)',No
0.0,51.861002398855554,75.6094966230576,4371.646345354958,Male,No,No,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,'Electronic check',No
0.0,41.0,20.87938724139153,1118.1916345441573,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0.0,72.0,106.796432553517,7798.822620523145,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',No
0.0,69.99195442944354,85.02374195755546,5617.70287689868,Male,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
0.0,21.92721537875944,80.42736130266846,1843.2036977143368,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',No
1.0,3.0,93.78967778648033,194.14144440291952,Female,No,No,Yes,No,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,23.0,19.925662446859032,408.2011569703557,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0.0,17.240023011568027,89.79199948776765,1427.6599625590704,Male,No,No,Yes,No,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,No,'Electronic check',No
1.0,1.0,39.50863012802552,50.53260762612693,Female,No,No,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,'Electronic check',Yes
0.0,20.827467516349323,104.74416115918096,2093.433689161064,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',Yes
0.0,10.01035533055405,44.556902798287,494.1315917612051,Male,No,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,'Credit card (automatic)',No
0.0,37.028099493796205,50.25600195778426,1930.04672920674,Male,No,Yes,No,No,DSL,No,Yes,Yes,No,No,No,'Two year',No,'Electronic check',No
0.0,5.0,53.76803123476076,218.8802166318696,Male,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',No
0.0,17.0,59.40809640930623,1189.1615112835937,Male,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,'One year',Yes,'Mailed check',No
0.0,72.0,114.15267612319975,8383.836814208216,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
0.0,49.01902147143598,100.7145749672392,5029.102050251386,Male,No,Yes,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
1.0,51.71599015691416,105.6909010985148,4567.788161140669,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,Yes,No,Yes,Month-to-month,Yes,'Electronic check',No
0.0,47.0,19.99874727748938,820.1113950672809,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',No
0.0,2.0,68.80615114943653,110.8003500549871,Female,No,No,Yes,No,'Fiber optic',No,Yes,No,Yes,No,No,Month-to-month,Yes,'Electronic check',Yes
0.0,58.0,114.5732208907927,6878.977477116554,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',No
0.0,6.0,54.5329868743364,397.03867448188737,Female,No,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',No
1.0,30.32698688562438,89.97716468727646,3411.878382072542,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Electronic check',No
0.0,71.0,30.06579933525792,1993.9846486210167,Male,No,Yes,No,'No phone service',No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',No
0.0,43.0,61.36409160347531,2439.3494610417656,Female,No,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,'Electronic check',No
0.0,41.0,64.41573023005905,2676.993207898445,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,'One year',No,'Bank transfer (automatic)',No
0.0,7.0,65.51210410450109,360.6771764648803,Female,No,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,'Bank transfer (automatic)',No
0.0,19.0,20.04981298940584,250.35819903387696,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Mailed check',No
0.0,46.0,37.31058120566346,1370.87559714812,Male,No,Yes,No,'No phone service',DSL,No,Yes,No,No,No,No,'One year',No,'Bank transfer (automatic)',No
0.0,68.0,105.2300065469436,7285.643108667421,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
0.0,40.0,67.38676889842074,2420.004853070499,Male,No,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,'Credit card (automatic)',Yes
0.0,62.3576610218158,36.00758047087685,1890.6309437467328,Male,Yes,Yes,No,'No phone service',DSL,No,No,Yes,No,No,No,'Two year',No,'Credit card (automatic)',No
0.0,4.0,19.66822552983924,74.49334295859582,Female,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service',Yes,'No internet service',Month-to-month,No,'Mailed check',No
0.0,11.599898655922356,85.51259002987139,1188.0881860482057,Female,No,Yes,Yes,No,'Fiber optic',No,No,Yes,No,Yes,No,Month-to-month,No,'Electronic check',Yes
0.0,57.0,103.98734188293672,5270.974988136615,Male,Yes,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,No,No,Yes,'One year',Yes,'Bank transfer (automatic)',Yes
0.0,19.0,51.24557167980151,665.40899169691,Male,Yes,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',No
0.0,26.050719359870328,59.331887727206514,1850.1828689990773,Male,Yes,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,'Electronic check',No
0.0,35.48819330760567,36.60255524242677,1400.444258694128,Male,Yes,Yes,No,Yes,DSL,Yes,No,No,No,No,No,'One year',No,'Mailed check',No
0.0,2.0,20.089522014744897,51.05337279565865,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0.0,23.111564201397208,19.708808146612025,540.1487462450918,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0.0,58.0,101.2038503807821,5760.485391189549,Female,Yes,Yes,Yes,Yes,'Fiber optic',No,'No internet service',No,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',No
0.0,19.0,34.946293118782464,873.3037063318378,Female,Yes,No,No,'No phone service',DSL,Yes,No,No,No,No,Yes,Month-to-month,No,'Electronic check',No
1.0,4.485685205444576,80.5254115768457,475.9000420146065,Male,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,No,'Electronic check',Yes
0.0,13.838457651394355,44.51100142359446,702.3831053297866,Male,No,Yes,No,'No phone service',DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,'Mailed check',No
0.0,20.95304813610808,103.66171314905752,1888.4035215512768,Male,No,No,Yes,No,'Fiber optic',No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,4.448796788859831,89.76020012427378,741.238042177017,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0.0,18.29277457030961,19.38052769337005,370.0545567443656,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0.0,49.41288324572558,19.95766626140294,1090.0789014639618,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',No
0.0,40.55109714602407,19.48752840254544,759.2020653933893,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
1.0,10.0,20.38459538229747,176.21839450372187,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',Yes
1.0,11.0,81.85607583141702,993.8624899320577,Male,No,No,Yes,Yes,'Fiber optic',No,No,No,'No internet service',Yes,No,Month-to-month,Yes,'Electronic check',No
0.0,67.98583457790211,97.32623874243244,6489.928032804346,Male,No,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',No
0.0,53.7818473671076,19.94197826042112,1106.6965364537662,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Electronic check',No
0.0,2.0,77.39433552030363,301.70560679186696,Female,No,Yes,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0.0,46.0,105.92438318386677,4450.038658375444,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,Month-to-month,No,'Electronic check',No
0.0,72.0,118.5999984741211,8684.7998046875,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0.0,46.0,30.21809048047152,1762.183205790064,Female,No,No,No,'No phone service',DSL,No,Yes,No,No,No,No,'Two year',Yes,'Mailed check',No
0.0,1.0,64.41907941462095,127.89225398354682,Male,No,No,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',No
0.0,3.0,20.2103677517946,69.80544105193519,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',Yes
0.0,65.0,64.41625322105767,3661.844097267682,Male,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Credit card (automatic)',No
0.0,9.037487124092268,19.94290485118475,152.38176251205775,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0.0,34.0,39.56227384062692,1473.095653396053,Female,Yes,Yes,No,'No phone service',DSL,No,No,No,No,Yes,No,'One year',Yes,'Credit card (automatic)',No
0.0,40.05426760615261,87.22858697978974,3472.2410461041145,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0.0,12.0,19.61073310909692,231.07990232423228,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',No
0.0,7.088568369262307,19.865752567367,313.58880473923966,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
1.0,1.0,69.39819012162111,77.05874466526156,Female,No,No,Yes,No,'Fiber optic',No,Yes,No,No,No,'No internet service',Month-to-month,Yes,'Electronic check',No
1.0,62.21080341007582,84.61449348766432,5666.827969585757,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,No,Yes,'One year',No,'Electronic check',No
0.0,14.0,49.96948900357622,823.5987732532757,Male,No,No,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,'Credit card (automatic)',No
0.0,71.0,74.1783653803896,6182.849505039078,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,'Two year',No,'Credit card (automatic)',No
0.0,4.0,69.65081907511312,355.2256933456244,Female,Yes,No,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,No,'Electronic check',No
0.0,70.73109599449577,100.32353491112568,7176.327268686675,Male,Yes,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',No
0.0,63.32361511288335,49.862618109945394,2919.1202583695103,Female,No,Yes,No,'No phone service',DSL,No,No,Yes,No,No,No,'Two year',No,'Credit card (automatic)',No
0.0,27.0,48.83622164648264,1401.0375546646658,Male,No,No,No,'No phone service',DSL,Yes,Yes,No,Yes,Yes,No,'One year',No,'Mailed check',No
0.0,5.0,19.950000762939453,81.22668455962584,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
1.0,71.0,20.571208765891427,2079.3021498232656,Male,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',No
0.0,61.65224723610231,78.18341586132345,4071.800269948428,Female,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,'Two year',No,'Electronic check',No
0.0,68.0,103.92615020818243,6921.997523023259,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
1.0,1.0,64.35108394926495,74.95913254761093,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0.0,40.56620777271122,89.34185261773834,3099.323278767403,Male,No,No,Yes,Yes,'Fiber optic',No,No,No,Yes,No,No,'One year',Yes,'Electronic check',Yes
0.0,59.78302477305373,99.07966153618378,5803.450064894016,Male,No,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0.0,7.0,61.21837099631229,590.823961444475,Female,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,'Bank transfer (automatic)',No
0.0,1.0,21.869149905968456,29.750913106219382,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',No
0.0,17.72148603198427,25.99784654265239,463.0510990602725,Female,Yes,No,No,'No phone service',DSL,'No internet service','No internet service',No,'No internet service','No internet service',No,Month-to-month,No,'Mailed check',No
0.0,1.0,70.37007012208656,69.94585203060338,Male,No,Yes,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',Yes
0.0,39.170436386026246,19.510542563713848,814.1034617255925,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0.0,62.267638656100885,20.31858688537548,1422.2297807499292,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service',No,'Two year',No,'Mailed check',No
0.0,66.37178291356432,79.52084770660119,5090.027619266956,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',No
0.0,18.0,72.20506882840198,1141.8497628496343,Male,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,'Electronic check',No
0.0,1.0,75.16534244154789,64.19225065046263,Male,No,Yes,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0.0,4.0,85.77025643616743,296.2835248083602,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,No,'Electronic check',Yes
0.0,2.0,20.113496057814697,50.951846472208565,Female,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',No
0.0,1.0,19.19150505520075,18.94297291354925,Female,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0.0,13.0,97.73091152717808,980.3427645975632,Female,No,No,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0.0,19.260761080200872,19.86262355996587,567.3343687694402,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
1.0,56.65348905617215,104.13868053369566,6036.052169655118,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,14.0,94.0022396898704,1392.6807216789273,Male,No,No,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,42.261808318051216,84.3939106579897,3528.1890959587377,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,No,No,No,No,No,'One year',Yes,'Electronic check',No
0.0,1.0,89.81232783087248,70.2177127216751,Female,Yes,No,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,34.0,105.03246085289165,4292.1417497791845,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',No,'Electronic check',No
0.0,33.72214231939903,20.133674249501983,723.1024447066734,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
1.0,33.86526276630039,20.567552934725004,772.2477140333739,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',No
1.0,9.0,92.73314730607342,842.9696858385736,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,53.0,54.24544175840805,2153.413286629206,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,'One year',No,'Bank transfer (automatic)',No
0.0,28.3612253407394,101.17865424329771,3460.111895200508,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',No
0.0,1.0,44.9354993351784,45.13593527359743,Male,No,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,'Mailed check',Yes
0.0,28.0,98.79953856007796,2195.8434295950683,Male,No,No,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',Yes
0.0,24.625482623783213,25.17236550707749,489.81859613976735,Male,No,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',No
0.0,53.515712572624594,83.07411328557488,4853.112630246684,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Electronic check',No
0.0,1.154740291505032,79.31687653408065,181.16621731155345,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Mailed check',Yes
1.0,60.0,86.83576442004639,4689.489588638597,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,No,No,'One year',Yes,'Bank transfer (automatic)',No
0.0,40.0,104.61554170726104,4333.654130183053,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',No
0.0,3.4481791700256084,99.40729352825342,715.6842603725806,Male,No,No,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
1.0,14.48077450328937,95.8525261005178,1774.8503135554042,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Mailed check',Yes
0.0,4.0,80.92617476002397,342.9570894389787,Male,Yes,No,Yes,No,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',Yes
0.0,44.47925408048866,79.55318887605786,3904.1472469026994,Female,No,No,Yes,Yes,'Fiber optic',Yes,No,No,No,Yes,No,'One year',Yes,'Bank transfer (automatic)',No
0.0,28.413060266932025,19.28248431090504,569.4652299873474,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',No
0.0,8.937273265962718,54.7103347749191,395.7236517193695,Female,Yes,No,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,'Mailed check',No
0.0,58.0,66.55075937108586,3309.732920240862,Male,No,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,'One year',Yes,'Credit card (automatic)',Yes
0.0,1.0,45.758624890562366,50.2541243476468,Male,No,No,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,'Mailed check',Yes
0.0,58.79445733605997,73.86261626191005,4393.171570064463,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
0.0,64.0,19.784141200909964,1529.996570790178,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
1.0,47.0,84.39107830810961,3944.8739414520646,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,No,'Credit card (automatic)',No
0.0,67.49008967664021,115.702839151948,7674.475922929462,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',No
0.0,7.459372724180754,49.62060000953385,292.00959124009063,Male,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',No
0.0,34.0,19.95871907486527,665.9912567323985,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',No
0.0,17.0,87.20695627637042,1298.9623529042133,Male,No,No,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0.0,15.80671313237407,29.843060538242373,556.9039186965659,Female,Yes,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',Yes
0.0,59.156230215425694,50.50805653447299,2516.703535809385,Male,Yes,Yes,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,Yes,'One year',No,'Mailed check',No
