SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
0,33,94.84,4471.922162331293,Male,No,No,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
0,68,88.1,3732.2457328241903,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',No
1,21,44.4,940.986164366421,Female,Yes,No,No,'No phone service',DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',Yes
0,62,23.43,1639.990864083304,Male,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0,35,76.87,2710.45007228635,Female,No,No,Yes,No,'Fiber optic',Yes,Yes,No,No,No,Yes,'One year',No,'Bank transfer (automatic)',No
0,20,86.08,1792.416849433647,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,No,'Electronic check',No
0,31,53.02,1613.5888268607764,Male,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,'One year',No,'Bank transfer (automatic)',No
0,66,21.43,1045.9490307882447,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0,34,102.77,2690.3857083032044,Male,No,Yes,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,No,'Two year',No,'Electronic check',No
0,33,102.36,6202.992934851312,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'Two year',Yes,'Electronic check',No
0,70,83.98,6063.618314695908,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',No
0,63,89.28,1936.3240031659209,Male,Yes,No,Yes,No,'Fiber optic',Yes,No,Yes,No,Yes,No,Month-to-month,No,'Credit card (automatic)',No
0,43,21.14,2745.8375874166777,Female,Yes,No,Yes,'No phone service',No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',No
0,5,43.76,223.10173154824625,Male,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,'Mailed check',No
0,25,89.94,2111.5375565545137,Male,No,No,Yes,No,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',No
0,66,20.57,2022.208808113632,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',No
0,16,71.19,1302.489375651817,Female,No,No,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',Yes
0,10,56.24,1122.5485267650893,Female,No,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,'Mailed check',No
0,22,47.88,1038.8566846187832,Male,No,No,No,'No phone service',DSL,No,No,No,Yes,No,No,Month-to-month,No,'Electronic check',No
0,3,52.48,565.5264071478152,Female,No,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,'Mailed check',No
0,39,22.45,806.2915332270447,Female,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,29,80.02,3326.995629865299,Male,Yes,Yes,Yes,Yes,'Fiber optic',Yes,No,No,Yes,No,No,'Two year',No,'Credit card (automatic)',No
0,47,20.47,1645.0340138804277,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Credit card (automatic)',No
0,10,40.18,282.4390654595194,Male,No,Yes,No,'No phone service',DSL,No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',No
0,2,44.01,59.01070946669546,Male,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',Yes
1,43,91.69,4545.311545714112,Female,No,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,23,22.49,1189.070033014401,Male,No,No,Yes,Yes,DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',No
0,52,81.9,6774.78070877944,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',No
0,24,22.51,831.1796825963921,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Credit card (automatic)',No
0,3,50.51,41.69003308700943,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0,57,108.21,7883.711514317333,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
0,7,80.4,826.8810831358899,Female,No,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0,50,100.56,4823.40093754988,Male,No,Yes,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,'Two year',Yes,'Electronic check',No
0,35,105.65,3078.935603630916,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',No,'Bank transfer (automatic)',No
0,71,23.56,3614.7406278189096,Male,No,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0,69,108.64,6620.86342622211,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0,3,18.94,186.17670946389035,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',Yes
0,48,91.06,4921.399925652136,Male,Yes,No,Yes,No,'Fiber optic',Yes,Yes,Yes,No,No,Yes,'Two year',Yes,'Electronic check',No
0,23,47.34,533.2766112225117,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,'Mailed check',No
0,2,80.34,59.87258152716319,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
1,42,74.01,3114.7079036264786,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,67,72.26,2317.449021250513,Male,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,'One year',Yes,'Electronic check',Yes
0,10,19.06,154.6878633284573,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,17,84.88,885.3483189369475,Male,No,Yes,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0,54,52.2,2157.026036484041,Male,Yes,Yes,Yes,'No phone service',DSL,No,No,Yes,No,Yes,No,'One year',No,'Mailed check',No
0,36,96.93,3593.6838568374533,Male,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0,25,96.88,1897.0893423208524,Female,No,No,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,No,'Electronic check',Yes
0,51,48.6,2817.307925886776,Male,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,'Two year',Yes,'Credit card (automatic)',No
0,41,18.31,853.2478129351132,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0,68,55.58,3643.5862303925423,Female,Yes,Yes,No,'No phone service',DSL,Yes,No,Yes,No,No,Yes,'Two year',Yes,'Credit card (automatic)',No
0,37,73.0,4310.576704744064,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,'One year',No,'Bank transfer (automatic)',No
0,26,57.85,2019.8805499520663,Male,No,Yes,Yes,No,DSL,Yes,No,No,No,Yes,No,'One year',No,'Bank transfer (automatic)',No
0,27,96.08,2665.0664620347843,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,2,76.87,400.4208038128214,Female,No,No,Yes,'No phone service','Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Electronic check',No
0,35,88.25,6190.756504235677,Male,Yes,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,No,'Two year',Yes,'Electronic check',Yes
0,33,72.35,2297.188511627633,Male,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,'One year',No,'Electronic check',No
0,57,95.82,7113.436550942319,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',Yes
0,5,44.99,325.8753648653502,Female,No,No,No,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',No
0,5,56.56,423.30347201241614,Female,Yes,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,'Mailed check',Yes
0,31,94.81,1792.8582616425017,Male,No,Yes,Yes,No,'Fiber optic',No,No,Yes,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0,39,46.07,2742.804668230768,Male,Yes,No,Yes,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,No,'Two year',No,'Bank transfer (automatic)',No
0,2,26.28,18.8,Male,No,No,No,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,No,'Mailed check',No
0,29,19.53,815.2375981143477,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0,2,20.17,135.22818681428257,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,37,98.35,7816.572377960661,Male,No,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0,15,74.59,630.4405739585442,Female,No,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Mailed check',No
0,41,21.12,1224.5331550811595,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',No
0,2,74.2,145.70319801037627,Male,Yes,No,Yes,No,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',No
0,60,50.08,2702.5874498786634,Male,No,No,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Bank transfer (automatic)',No
0,8,74.77,688.7420486020787,Female,No,Yes,Yes,No,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,No,'Mailed check',Yes
0,2,81.2,114.30705669800064,Female,No,No,Yes,No,'Fiber optic',Yes,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',Yes
1,26,69.12,2516.680858818844,Male,Yes,No,Yes,No,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,Yes,'Electronic check',No
0,40,80.12,6519.237923944309,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,No,Yes,'One year',Yes,'Bank transfer (automatic)',No
0,24,84.23,1145.7392267433315,Male,No,Yes,Yes,No,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',Yes
0,52,95.87,4559.744204308813,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0,66,62.5,3393.460668472429,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Bank transfer (automatic)',No
0,2,53.43,284.75936886903173,Female,No,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,'Electronic check',Yes
0,2,100.05,246.28772750183967,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,No,'Mailed check',Yes
0,26,47.98,1452.181782479954,Male,Yes,No,Yes,'No phone service',DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,'Credit card (automatic)',Yes
1,28,87.65,1447.6841880574823,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,2,19.66,83.84901704323343,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',No
0,3,68.81,253.4231987815599,Female,No,No,Yes,'No phone service','Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0,30,37.25,1024.1765726825674,Male,No,No,No,'No phone service',DSL,No,No,Yes,Yes,No,No,'One year',No,'Bank transfer (automatic)',No
0,31,81.86,2186.036110080513,Male,No,Yes,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0,48,20.41,1048.0580875567705,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0,6,72.99,643.538137033877,Male,No,Yes,Yes,No,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,No,'Electronic check',No
0,8,18.7,258.21394349035387,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',No
0,41,103.21,2170.020351741295,Female,Yes,No,Yes,No,'Fiber optic',Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0,72,92.82,6989.967015061096,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0,71,89.07,6955.956191210184,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Bank transfer (automatic)',No
0,56,104.44,7708.3551860374,Female,Yes,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Electronic check',No
1,28,80.87,2157.3846457897635,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',No
0,28,93.95,1923.464312033719,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,15,82.56,1174.0222678033217,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',Yes
0,32,49.64,1919.505965425403,Male,No,Yes,No,'No phone service',DSL,No,No,No,Yes,No,Yes,'Two year',No,'Bank transfer (automatic)',No
0,23,25.86,1236.3021242051354,Male,No,Yes,Yes,Yes,DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,28,105.27,2470.244512180683,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',Yes
0,4,97.08,823.5365877900789,Female,No,No,Yes,Yes,'Fiber optic',Yes,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0,43,79.5,7393.4221029408545,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Electronic check',No
0,39,46.66,1392.0428094027436,Male,Yes,Yes,Yes,'No phone service',DSL,Yes,No,Yes,Yes,No,No,'One year',Yes,'Credit card (automatic)',No
0,2,55.27,318.1091873602272,Male,No,No,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,'Mailed check',Yes
1,2,76.75,18.8,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,21,86.29,1144.9880016674786,Female,No,No,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0,69,97.11,4945.132557289191,Female,Yes,Yes,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',Yes
0,4,18.42,194.8106758488757,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',No
0,3,80.69,950.5448699191444,Female,No,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',Yes
0,2,21.63,74.00917483495054,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,65,71.26,4117.278484834244,Male,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,No,'One year',No,'Bank transfer (automatic)',No
0,33,47.53,1136.3343735674025,Male,No,No,Yes,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',No
0,22,35.1,186.7721253377036,Female,Yes,No,No,'No phone service',DSL,'No internet service',No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',No
0,66,52.3,3269.601585092799,Female,No,Yes,Yes,'No phone service',DSL,Yes,Yes,Yes,No,Yes,No,'Two year',No,'Bank transfer (automatic)',No
1,2,77.72,181.1314667611672,Male,No,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0,4,73.01,262.85385712307425,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,43,79.6,4035.8778813494328,Male,No,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,'Credit card (automatic)',No
0,16,63.03,778.5842242026657,Female,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,'Electronic check',No
1,27,90.15,5894.788476026572,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0,71,91.36,6674.937486280515,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
0,47,83.09,3621.214514161557,Male,No,Yes,Yes,Yes,'Fiber optic',No,No,No,No,No,No,'One year',Yes,'Credit card (automatic)',No
0,29,99.91,3616.264660087442,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',Yes
0,3,89.9,730.7573738630103,Female,No,No,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0,35,90.58,6859.417804789329,Male,Yes,No,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,No,'Two year',Yes,'Bank transfer (automatic)',Yes
0,52,83.02,5560.700243162616,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
1,37,92.59,6941.435465025226,Female,No,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Mailed check',No
0,27,25.95,2323.7874572955857,Female,Yes,Yes,No,Yes,DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0,35,55.56,2136.38625763755,Female,Yes,No,No,No,DSL,Yes,Yes,No,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',No
0,47,100.63,3966.979954598799,Male,Yes,Yes,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',No
0,44,59.85,2850.6491294261505,Female,Yes,No,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,'Mailed check',No
0,5,86.45,784.915709791768,Female,Yes,No,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,41,100.95,7216.850563850288,Male,Yes,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0,4,51.75,206.1744169742896,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',No
1,26,58.82,2094.0445233864693,Female,No,No,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,'Electronic check',No
0,48,100.73,4447.172596222168,Male,Yes,Yes,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
0,10,46.55,972.4576458605212,Male,Yes,Yes,Yes,'No phone service',DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',No
0,45,68.5,1957.307630887599,Male,Yes,Yes,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',No
0,36,23.95,1134.8029382741747,Male,No,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',No
0,1,85.61,291.8943994603384,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,No,'Electronic check',Yes
0,6,46.99,275.7936377635445,Male,No,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,'Mailed check',Yes
0,32,79.67,2478.6807885062644,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',Yes
0,37,91.02,4951.271543942796,Female,Yes,Yes,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',No
0,19,23.13,443.263644552988,Female,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,31,111.64,3452.643370230988,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,No,'No internet service',Yes,Month-to-month,Yes,'Electronic check',Yes
0,0,20.01,18.8,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,70,80.59,5389.869370421593,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Electronic check',No
0,15,60.2,651.9958211777252,Male,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,'Mailed check',No
0,29,92.6,2977.4850442991187,Male,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',Yes
0,4,64.23,565.20716303637,Male,No,No,Yes,No,DSL,No,No,No,No,No,Yes,'Two year',No,'Credit card (automatic)',No
0,67,105.01,6441.266422182097,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',Yes
0,33,25.65,439.6311027476753,Female,No,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
1,45,96.4,5435.62653880461,Male,No,Yes,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,'One year',Yes,'Electronic check',No
0,46,25.85,2031.3376532469724,Female,No,No,No,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',No
0,48,91.47,4347.7065819184245,Female,Yes,Yes,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,No,'Two year',Yes,'Electronic check',No
0,5,21.96,266.3721011082408,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',No
0,9,56.21,273.6674038913321,Female,No,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,'Credit card (automatic)',No
0,27,99.79,3303.363921035738,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',Yes
0,57,85.41,3554.2783839613658,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0,38,36.79,227.4934595702329,Female,No,Yes,No,'No phone service',DSL,No,No,No,Yes,No,No,Month-to-month,Yes,'Credit card (automatic)',No
0,4,77.26,220.84375735920844,Male,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Mailed check',No
0,32,20.05,626.917007844339,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,7,74.8,858.6987308905722,Female,No,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Electronic check',No
0,49,80.36,3315.9002597636263,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,'One year',Yes,'Credit card (automatic)',No
0,38,52.41,4099.126651224653,Male,Yes,No,No,'No phone service',DSL,Yes,Yes,No,Yes,No,Yes,'Two year',No,'Credit card (automatic)',No
0,43,77.76,6801.447118574138,Female,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,'Two year',Yes,'Bank transfer (automatic)',No
0,60,95.41,4919.570577013807,Male,Yes,No,Yes,No,'Fiber optic',No,Yes,Yes,Yes,No,Yes,'One year',Yes,'Mailed check',No
0,70,87.99,5834.774961051757,Female,No,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,'Two year',No,'Bank transfer (automatic)',No
0,12,46.11,298.85855336852205,Female,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',No
0,15,94.37,904.260716505734,Female,No,No,Yes,No,'Fiber optic',No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,29,77.18,1550.8062024612486,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,No,'Bank transfer (automatic)',No
1,4,66.36,141.54676964047718,Female,No,No,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,31,86.17,3644.2817039693978,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,No,Month-to-month,Yes,'Electronic check',Yes
0,53,54.49,2179.474649061564,Male,Yes,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,'No internet service',Month-to-month,Yes,'Mailed check',No
0,48,72.27,3070.7196530250617,Male,Yes,Yes,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',No
0,3,56.93,299.95817452034424,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',No
1,42,77.93,6490.414153020254,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',No
0,36,22.6,377.9852142243685,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,57,107.31,6527.657554233331,Female,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',No
0,22,100.79,1566.0232240591226,Male,No,Yes,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',No
