age,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,deposit
47.0,-849.0,6.0,937.0,1.0,-1.0,0.0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,yes
52.0,-19.0,5.0,1356.0,1.0,-1.0,0.0,management,divorced,unknown,no,yes,yes,unknown,may,unknown,no
36.0,-78.0,29.0,598.0,3.0,-1.0,0.0,unemployed,married,primary,no,no,yes,unknown,may,unknown,yes
25.0,463.0,11.0,636.0,1.0,-1.0,0.0,blue-collar,single,primary,no,yes,yes,cellular,may,unknown,yes
34.0,2646.0,8.0,566.0,4.0,-1.0,0.0,technician,divorced,tertiary,no,no,no,cellular,aug,unknown,yes
44.0,456.0,25.0,888.0,3.0,-1.0,0.0,self-employed,married,tertiary,no,yes,no,cellular,jul,unknown,yes
30.0,1528.0,19.0,1393.0,2.0,-1.0,0.0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,yes
38.0,955.0,14.0,730.0,2.0,-1.0,0.0,admin.,married,tertiary,no,no,no,cellular,nov,unknown,yes
30.0,797.0,16.0,993.0,1.0,-1.0,0.0,blue-collar,divorced,secondary,no,yes,no,cellular,jul,unknown,yes
40.0,3100.0,2.0,592.0,1.0,-1.0,0.0,technician,married,tertiary,no,no,no,cellular,jun,unknown,yes
35.0,1199.0,23.0,828.0,1.0,-1.0,0.0,technician,single,tertiary,no,yes,no,cellular,apr,unknown,yes
39.0,498.0,19.0,825.0,2.0,-1.0,0.0,technician,married,secondary,no,yes,yes,cellular,nov,unknown,no
35.0,-190.0,21.0,817.0,1.0,-1.0,0.0,services,divorced,secondary,no,yes,no,cellular,jul,unknown,yes
34.0,775.0,21.0,696.0,1.0,-1.0,0.0,self-employed,married,tertiary,no,yes,no,cellular,aug,unknown,yes
40.0,6281.0,20.0,691.0,1.0,-1.0,0.0,management,married,secondary,no,yes,no,unknown,nov,unknown,yes
28.0,-848.0,8.0,772.0,1.0,-1.0,0.0,self-employed,single,secondary,no,yes,yes,cellular,may,unknown,yes
38.0,-851.0,16.0,541.0,2.0,-1.0,0.0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,yes
54.0,3696.0,20.0,828.0,1.0,-1.0,0.0,blue-collar,married,tertiary,no,no,no,unknown,oct,unknown,yes
26.0,-57.0,18.0,953.0,2.0,-1.0,0.0,blue-collar,single,primary,no,yes,no,cellular,jul,unknown,yes
37.0,5252.0,21.0,828.0,2.0,-1.0,0.0,unemployed,married,secondary,no,yes,no,telephone,jul,unknown,yes
35.0,486.0,23.0,485.0,2.0,-1.0,0.0,technician,single,secondary,no,no,no,cellular,may,unknown,yes
51.0,-924.0,17.0,513.0,1.0,-1.0,0.0,blue-collar,married,primary,no,no,yes,cellular,may,unknown,yes
28.0,-15.0,2.0,7.0,8.0,-1.0,0.0,blue-collar,single,secondary,no,no,no,cellular,apr,unknown,no
36.0,-27.0,6.0,836.0,1.0,-1.0,0.0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,yes
44.0,1032.0,21.0,112.0,2.0,-1.0,0.0,management,married,secondary,no,no,no,unknown,aug,unknown,no
57.0,447.0,8.0,1216.0,1.0,-1.0,0.0,management,married,secondary,no,no,no,cellular,aug,unknown,no
32.0,804.0,29.0,835.0,1.0,-1.0,0.0,management,single,secondary,no,yes,no,unknown,may,unknown,yes
50.0,-770.0,16.0,544.0,1.0,-1.0,0.0,management,married,secondary,no,yes,no,cellular,may,unknown,yes
48.0,-979.0,14.0,617.0,2.0,-1.0,0.0,management,divorced,primary,yes,yes,no,cellular,jun,unknown,no
45.0,-974.0,12.0,1076.0,2.0,-1.0,0.0,management,married,secondary,yes,yes,yes,cellular,aug,unknown,yes
35.0,-1.0,14.0,835.0,1.0,-1.0,0.0,technician,single,tertiary,no,yes,no,cellular,jan,unknown,yes
42.0,17.0,2.0,829.0,1.0,-1.0,0.0,admin.,married,secondary,no,yes,no,unknown,mar,unknown,no
42.0,-1944.0,31.0,829.0,4.0,-1.0,0.0,management,married,secondary,no,no,no,unknown,jul,unknown,yes
31.0,1725.0,18.0,664.0,5.0,-1.0,0.0,unemployed,single,tertiary,no,no,no,cellular,aug,unknown,yes
32.0,691.0,9.0,691.0,2.0,-1.0,0.0,management,divorced,primary,no,yes,no,cellular,jul,unknown,yes
53.0,1090.0,4.0,890.0,1.0,-1.0,0.0,services,married,primary,no,yes,no,unknown,may,unknown,yes
51.0,-11.0,16.0,561.0,1.0,-1.0,0.0,housemaid,married,tertiary,no,yes,no,cellular,may,unknown,yes
51.0,613.0,21.0,598.0,1.0,-1.0,0.0,management,married,secondary,no,yes,no,unknown,oct,unknown,yes
31.0,5462.0,29.0,544.0,3.0,-1.0,0.0,self-employed,single,tertiary,no,no,no,unknown,apr,unknown,yes
35.0,983.0,21.0,106.0,1.0,-1.0,0.0,management,divorced,tertiary,no,yes,no,unknown,nov,unknown,no
35.0,-722.0,9.0,562.0,4.0,-1.0,0.0,services,single,secondary,no,yes,yes,unknown,aug,unknown,yes
30.0,-1386.0,11.0,516.0,1.0,-1.0,0.0,management,single,secondary,no,no,yes,unknown,may,unknown,no
41.0,3585.0,18.0,1291.0,1.0,-1.0,0.0,student,married,primary,no,no,no,cellular,nov,unknown,yes
57.0,2955.0,29.0,736.0,2.0,-1.0,0.0,retired,married,secondary,no,no,no,cellular,jun,unknown,yes
35.0,514.0,17.0,574.0,1.0,-1.0,0.0,blue-collar,divorced,unknown,no,yes,no,cellular,may,unknown,yes
34.0,728.0,31.0,574.0,1.0,-1.0,0.0,unknown,single,tertiary,no,no,no,cellular,sep,unknown,yes
30.0,553.0,10.0,748.0,2.0,-1.0,0.0,management,divorced,secondary,no,yes,no,cellular,may,unknown,yes
37.0,-974.0,8.0,1234.0,2.0,-1.0,0.0,admin.,divorced,secondary,no,yes,yes,cellular,jul,unknown,yes
30.0,2320.0,19.0,1057.0,2.0,-1.0,0.0,management,single,secondary,no,no,no,cellular,jul,unknown,yes
30.0,1780.0,5.0,893.0,3.0,-1.0,0.0,unemployed,married,tertiary,no,no,no,unknown,aug,unknown,yes
39.0,46.0,31.0,578.0,5.0,-1.0,0.0,services,divorced,primary,no,no,no,cellular,jul,unknown,yes
42.0,719.0,17.0,763.0,1.0,-1.0,0.0,blue-collar,divorced,secondary,no,yes,no,unknown,nov,unknown,yes
41.0,1394.0,21.0,859.0,1.0,-1.0,0.0,blue-collar,married,tertiary,no,no,yes,cellular,nov,unknown,yes
53.0,1044.0,18.0,784.0,1.0,-1.0,0.0,management,married,tertiary,no,yes,no,cellular,jul,unknown,yes
41.0,-15.0,20.0,663.0,2.0,-1.0,0.0,blue-collar,single,secondary,no,no,no,cellular,may,unknown,yes
41.0,1241.0,21.0,1242.0,1.0,-1.0,0.0,management,married,tertiary,no,no,no,unknown,oct,unknown,yes
32.0,0.0,9.0,828.0,1.0,-1.0,0.0,technician,single,secondary,no,no,yes,cellular,may,unknown,yes
59.0,634.0,20.0,817.0,2.0,-1.0,0.0,admin.,single,secondary,no,no,no,cellular,mar,unknown,no
31.0,-904.0,4.0,651.0,1.0,-1.0,0.0,blue-collar,divorced,secondary,no,yes,no,cellular,jul,unknown,yes
30.0,486.0,18.0,531.0,6.0,-1.0,0.0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,yes
40.0,523.0,25.0,582.0,1.0,-1.0,0.0,unemployed,married,secondary,no,yes,yes,cellular,jul,unknown,no
37.0,-57.0,14.0,651.0,1.0,-1.0,0.0,entrepreneur,married,secondary,no,no,yes,cellular,may,unknown,yes
50.0,-15.0,24.0,1272.0,6.0,-1.0,0.0,entrepreneur,married,secondary,no,no,no,cellular,aug,unknown,yes
30.0,-965.0,14.0,1453.0,1.0,-1.0,0.0,technician,single,secondary,no,yes,no,cellular,may,unknown,yes
36.0,-872.0,11.0,636.0,3.0,-1.0,0.0,blue-collar,married,secondary,no,yes,yes,unknown,jul,unknown,no
39.0,751.0,20.0,481.0,1.0,-1.0,0.0,admin.,married,primary,no,no,no,cellular,apr,unknown,no
39.0,-525.0,14.0,549.0,3.0,-1.0,0.0,blue-collar,divorced,secondary,no,no,no,unknown,may,unknown,no
40.0,1189.0,17.0,1720.0,1.0,-1.0,0.0,entrepreneur,single,tertiary,no,yes,no,cellular,apr,unknown,yes
42.0,3261.0,7.0,719.0,1.0,-1.0,0.0,management,married,tertiary,no,yes,no,cellular,dec,unknown,yes
28.0,-59.0,18.0,1855.0,6.0,-1.0,0.0,admin.,married,secondary,no,yes,no,cellular,may,unknown,yes
55.0,536.0,30.0,1464.0,2.0,-1.0,0.0,self-employed,married,primary,no,no,no,unknown,jan,unknown,yes
48.0,-8.0,9.0,1558.0,1.0,-1.0,0.0,services,single,secondary,no,yes,no,unknown,nov,unknown,yes
48.0,830.0,23.0,930.0,1.0,-1.0,0.0,technician,married,primary,no,yes,no,cellular,may,unknown,yes
49.0,-816.0,20.0,1216.0,1.0,-1.0,0.0,blue-collar,married,primary,no,yes,no,unknown,jul,unknown,yes
24.0,-3.0,7.0,781.0,1.0,-1.0,0.0,technician,single,tertiary,no,yes,no,cellular,may,unknown,yes
60.0,1609.0,4.0,717.0,1.0,-1.0,0.0,retired,married,primary,no,no,no,cellular,nov,unknown,yes
46.0,681.0,17.0,935.0,1.0,-1.0,0.0,housemaid,single,secondary,no,yes,no,cellular,may,unknown,yes
58.0,649.0,16.0,482.0,2.0,-1.0,0.0,retired,married,unknown,no,yes,yes,unknown,may,unknown,yes
32.0,2085.0,17.0,1372.0,1.0,-1.0,0.0,management,single,primary,no,yes,yes,cellular,may,unknown,yes
34.0,942.0,9.0,605.0,1.0,-1.0,0.0,management,single,secondary,no,yes,no,cellular,jul,unknown,yes
59.0,-389.0,18.0,651.0,4.0,-1.0,0.0,retired,divorced,primary,no,yes,yes,cellular,apr,unknown,yes
28.0,1406.0,20.0,519.0,1.0,-1.0,0.0,admin.,single,secondary,no,yes,no,cellular,sep,unknown,yes
33.0,1807.0,30.0,664.0,2.0,-1.0,0.0,management,single,secondary,no,yes,no,cellular,jan,unknown,yes
33.0,1381.0,20.0,586.0,1.0,-1.0,0.0,technician,single,tertiary,no,yes,no,cellular,aug,unknown,yes
36.0,-306.0,18.0,634.0,1.0,-1.0,0.0,admin.,divorced,tertiary,no,yes,yes,cellular,sep,unknown,no
61.0,602.0,13.0,566.0,1.0,-1.0,0.0,retired,married,secondary,no,yes,no,cellular,jul,unknown,yes
42.0,-36.0,19.0,636.0,8.0,-1.0,0.0,technician,married,tertiary,no,yes,no,cellular,apr,unknown,yes
37.0,-470.0,18.0,736.0,3.0,-1.0,0.0,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,yes
39.0,-37.0,25.0,874.0,1.0,-1.0,0.0,management,married,primary,no,no,no,unknown,dec,unknown,no
33.0,1382.0,8.0,730.0,1.0,-1.0,0.0,technician,divorced,secondary,no,no,no,cellular,may,unknown,yes
32.0,2278.0,3.0,554.0,2.0,-1.0,0.0,unknown,married,tertiary,no,no,no,cellular,jun,unknown,yes
50.0,-454.0,9.0,489.0,1.0,-1.0,0.0,technician,divorced,tertiary,no,no,yes,cellular,sep,unknown,no
36.0,439.0,5.0,590.0,1.0,-1.0,0.0,technician,married,tertiary,no,no,no,cellular,sep,unknown,yes
36.0,705.0,18.0,29.0,2.0,-1.0,0.0,management,married,secondary,no,yes,no,unknown,mar,unknown,no
40.0,5359.0,21.0,1019.0,1.0,-1.0,0.0,management,married,primary,no,yes,no,cellular,jan,unknown,yes
29.0,25.0,14.0,774.0,1.0,-1.0,0.0,technician,single,secondary,no,yes,yes,cellular,may,unknown,yes
31.0,1085.0,5.0,636.0,2.0,-1.0,0.0,management,married,tertiary,no,no,no,cellular,jul,unknown,yes
30.0,821.0,20.0,85.0,1.0,-1.0,0.0,management,single,tertiary,no,yes,no,cellular,may,unknown,no
37.0,653.0,15.0,758.0,2.0,-1.0,0.0,technician,married,secondary,yes,yes,no,cellular,may,unknown,yes
41.0,-306.0,21.0,467.0,3.0,-1.0,0.0,services,divorced,primary,no,yes,no,cellular,aug,unknown,no
50.0,803.0,21.0,588.0,2.0,-1.0,0.0,services,married,unknown,no,no,no,cellular,jul,unknown,yes
43.0,2570.0,9.0,1360.0,2.0,-1.0,0.0,management,married,tertiary,no,no,yes,cellular,apr,unknown,yes
33.0,810.0,17.0,533.0,1.0,-1.0,0.0,unemployed,single,tertiary,no,yes,no,cellular,nov,unknown,yes
39.0,1085.0,17.0,594.0,1.0,-1.0,0.0,technician,divorced,tertiary,no,yes,no,cellular,nov,unknown,yes
31.0,654.0,26.0,543.0,7.0,-1.0,0.0,technician,married,secondary,no,yes,no,cellular,aug,unknown,no
36.0,-848.0,16.0,13.0,2.0,-1.0,0.0,self-employed,single,primary,no,no,no,cellular,may,unknown,no
47.0,810.0,4.0,590.0,2.0,-1.0,0.0,management,single,secondary,no,no,no,cellular,jun,unknown,yes
36.0,-19.0,18.0,1560.0,1.0,-1.0,0.0,management,married,secondary,no,yes,no,cellular,nov,unknown,no
44.0,583.0,30.0,543.0,1.0,-1.0,0.0,management,divorced,primary,no,yes,yes,cellular,apr,unknown,yes
54.0,1189.0,17.0,509.0,2.0,-1.0,0.0,management,divorced,unknown,no,no,no,cellular,jun,unknown,no
30.0,456.0,17.0,772.0,1.0,-1.0,0.0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,yes
31.0,-10.0,30.0,638.0,1.0,-1.0,0.0,services,single,secondary,no,yes,no,cellular,may,unknown,yes
38.0,659.0,5.0,381.0,2.0,-1.0,0.0,unemployed,married,secondary,no,yes,no,cellular,may,unknown,yes
35.0,-27.0,14.0,532.0,1.0,-1.0,0.0,unemployed,married,tertiary,no,yes,yes,unknown,jul,unknown,yes
41.0,543.0,4.0,663.0,1.0,-1.0,0.0,blue-collar,single,secondary,no,no,yes,unknown,jul,unknown,yes
58.0,1629.0,12.0,515.0,3.0,-1.0,0.0,technician,married,unknown,no,no,no,cellular,feb,unknown,no
32.0,-849.0,6.0,681.0,1.0,-1.0,0.0,self-employed,married,primary,yes,yes,yes,cellular,may,unknown,no
37.0,3463.0,18.0,676.0,1.0,-1.0,0.0,blue-collar,single,unknown,no,yes,no,cellular,may,unknown,yes
28.0,-848.0,20.0,524.0,1.0,-1.0,0.0,technician,single,secondary,yes,yes,yes,cellular,jul,unknown,yes
35.0,-4.0,15.0,652.0,1.0,-1.0,0.0,blue-collar,divorced,tertiary,no,yes,no,cellular,may,unknown,yes
37.0,598.0,21.0,930.0,1.0,-1.0,0.0,technician,married,secondary,no,no,no,unknown,may,unknown,no
53.0,565.0,17.0,1441.0,2.0,-1.0,0.0,technician,single,unknown,no,no,no,cellular,may,unknown,yes
49.0,2388.0,19.0,1392.0,1.0,-1.0,0.0,management,married,primary,no,yes,no,cellular,nov,unknown,yes
29.0,-271.0,14.0,771.0,3.0,-1.0,0.0,self-employed,divorced,primary,no,yes,yes,cellular,may,unknown,yes
50.0,784.0,17.0,775.0,2.0,-1.0,0.0,management,divorced,secondary,no,yes,no,cellular,may,unknown,yes
44.0,0.0,7.0,938.0,1.0,-1.0,0.0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,yes
27.0,-6.0,6.0,784.0,1.0,-1.0,0.0,management,single,secondary,no,no,no,cellular,may,unknown,yes
36.0,571.0,6.0,471.0,1.0,-1.0,0.0,admin.,single,primary,no,no,no,unknown,nov,unknown,no
32.0,1235.0,22.0,690.0,1.0,-1.0,0.0,self-employed,single,secondary,no,yes,no,cellular,may,unknown,yes
35.0,1207.0,18.0,859.0,1.0,-1.0,0.0,admin.,single,primary,no,yes,no,cellular,nov,unknown,yes
35.0,1230.0,11.0,653.0,1.0,-1.0,0.0,student,divorced,unknown,no,yes,no,cellular,aug,unknown,no
32.0,704.0,18.0,1843.0,5.0,-1.0,0.0,management,married,secondary,no,yes,yes,cellular,nov,unknown,yes
32.0,362.0,8.0,544.0,2.0,-1.0,0.0,self-employed,single,tertiary,no,no,yes,cellular,feb,unknown,yes
33.0,-3.0,20.0,668.0,1.0,-1.0,0.0,housemaid,single,unknown,no,yes,no,telephone,nov,unknown,yes
39.0,-28.0,8.0,634.0,1.0,-1.0,0.0,management,divorced,tertiary,no,no,no,cellular,may,unknown,yes
30.0,-106.0,20.0,904.0,3.0,-1.0,0.0,student,single,secondary,no,yes,no,cellular,may,unknown,yes
54.0,686.0,21.0,541.0,1.0,-1.0,0.0,management,married,tertiary,no,no,no,unknown,nov,unknown,yes
32.0,866.0,21.0,658.0,2.0,-1.0,0.0,entrepreneur,married,tertiary,no,yes,no,cellular,aug,unknown,yes
31.0,534.0,25.0,532.0,1.0,-1.0,0.0,management,single,tertiary,no,no,yes,cellular,may,unknown,no
30.0,-55.0,21.0,571.0,1.0,-1.0,0.0,student,single,secondary,no,yes,yes,cellular,jul,unknown,yes
48.0,839.0,13.0,705.0,4.0,-1.0,0.0,management,married,secondary,no,no,no,cellular,jul,unknown,yes
35.0,943.0,17.0,611.0,2.0,-1.0,0.0,services,single,unknown,yes,yes,no,unknown,nov,unknown,yes
32.0,-2224.0,20.0,860.0,1.0,-1.0,0.0,unemployed,divorced,tertiary,yes,no,yes,unknown,jul,unknown,yes
35.0,2741.0,15.0,844.0,1.0,391.0,1.0,technician,married,secondary,no,yes,no,cellular,may,other,yes
34.0,2749.0,19.0,552.0,1.0,-1.0,0.0,management,single,secondary,no,no,no,cellular,jul,unknown,yes
27.0,3585.0,22.0,913.0,2.0,-1.0,0.0,unknown,married,tertiary,no,no,no,cellular,jan,unknown,yes
28.0,10961.0,16.0,1342.0,1.0,-1.0,0.0,blue-collar,single,secondary,no,yes,no,cellular,jun,unknown,no
59.0,1689.0,18.0,1560.0,1.0,-1.0,0.0,housemaid,married,unknown,no,no,no,cellular,mar,unknown,yes
32.0,565.0,9.0,461.0,1.0,-1.0,0.0,technician,single,unknown,no,yes,yes,cellular,may,unknown,yes
27.0,-497.0,21.0,623.0,1.0,-1.0,0.0,admin.,single,secondary,yes,yes,no,cellular,jul,unknown,yes
49.0,1857.0,14.0,916.0,1.0,-1.0,0.0,management,married,primary,no,yes,no,telephone,may,unknown,yes
30.0,897.0,21.0,1405.0,2.0,-1.0,0.0,self-employed,single,secondary,no,yes,no,cellular,nov,unknown,yes
36.0,1352.0,17.0,658.0,2.0,-1.0,0.0,technician,married,secondary,no,yes,no,unknown,may,unknown,yes
50.0,3283.0,20.0,709.0,7.0,-1.0,0.0,management,married,secondary,no,no,yes,cellular,aug,unknown,yes
47.0,1514.0,15.0,524.0,1.0,-1.0,0.0,technician,married,primary,no,no,yes,unknown,may,unknown,yes
49.0,-27.0,4.0,758.0,2.0,-1.0,0.0,management,divorced,unknown,no,no,no,cellular,feb,unknown,yes
41.0,693.0,26.0,654.0,1.0,-1.0,0.0,technician,married,unknown,no,no,no,unknown,oct,unknown,yes
27.0,784.0,16.0,485.0,1.0,-1.0,0.0,management,single,secondary,no,no,yes,cellular,may,unknown,yes
46.0,2470.0,20.0,90.0,1.0,-1.0,0.0,management,single,tertiary,no,no,yes,unknown,nov,unknown,yes
31.0,2.0,8.0,1158.0,1.0,-1.0,0.0,retired,married,secondary,no,yes,yes,unknown,jul,unknown,yes
47.0,5.0,9.0,556.0,4.0,-1.0,0.0,management,single,secondary,no,yes,yes,cellular,aug,unknown,no
50.0,583.0,20.0,676.0,1.0,-1.0,0.0,management,divorced,unknown,no,yes,no,unknown,may,unknown,yes
35.0,997.0,19.0,618.0,2.0,-1.0,0.0,housemaid,single,secondary,no,no,no,unknown,may,unknown,yes
39.0,-205.0,23.0,1129.0,1.0,-1.0,0.0,technician,single,tertiary,no,yes,no,cellular,may,unknown,yes
47.0,459.0,19.0,1182.0,2.0,-1.0,0.0,management,married,tertiary,no,no,yes,cellular,nov,unknown,yes
25.0,-1405.0,13.0,549.0,1.0,-1.0,0.0,blue-collar,single,secondary,yes,yes,yes,cellular,jul,unknown,yes
45.0,-1965.0,9.0,767.0,1.0,-1.0,0.0,entrepreneur,divorced,secondary,yes,yes,no,cellular,may,unknown,yes
65.0,1313.0,6.0,588.0,1.0,-1.0,0.0,retired,married,secondary,no,no,no,cellular,oct,unknown,no
30.0,2084.0,5.0,441.0,2.0,-1.0,0.0,technician,married,tertiary,no,no,no,cellular,jun,unknown,yes
32.0,538.0,8.0,632.0,2.0,-1.0,0.0,management,single,tertiary,no,yes,no,cellular,may,unknown,yes
31.0,-837.0,20.0,563.0,2.0,-1.0,0.0,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,no
30.0,1639.0,5.0,657.0,1.0,-1.0,0.0,services,single,tertiary,no,yes,no,cellular,jun,unknown,yes
27.0,-29.0,19.0,598.0,2.0,-1.0,0.0,management,single,tertiary,yes,yes,no,unknown,may,unknown,yes
35.0,474.0,20.0,649.0,2.0,-1.0,0.0,admin.,married,unknown,no,yes,no,unknown,may,unknown,no
29.0,-3058.0,20.0,467.0,1.0,-1.0,0.0,technician,married,primary,no,yes,no,cellular,jan,unknown,no
39.0,1696.0,14.0,706.0,2.0,-1.0,0.0,unemployed,married,secondary,no,yes,no,cellular,may,unknown,yes
51.0,897.0,20.0,1321.0,5.0,-1.0,0.0,blue-collar,single,unknown,no,no,no,cellular,aug,unknown,yes
30.0,-37.0,28.0,514.0,2.0,-1.0,0.0,services,single,secondary,no,yes,no,unknown,may,unknown,yes
28.0,-639.0,11.0,957.0,3.0,-1.0,0.0,services,married,primary,no,yes,yes,unknown,may,success,yes
40.0,1265.0,29.0,562.0,2.0,-1.0,0.0,management,divorced,secondary,no,yes,no,telephone,may,unknown,no
36.0,699.0,6.0,827.0,3.0,-1.0,0.0,services,married,secondary,no,no,no,cellular,jun,unknown,yes
32.0,4951.0,16.0,1390.0,3.0,-1.0,0.0,blue-collar,single,tertiary,no,yes,no,unknown,aug,unknown,yes
33.0,943.0,10.0,651.0,1.0,-1.0,0.0,services,single,secondary,no,yes,yes,unknown,may,unknown,yes
30.0,1629.0,18.0,566.0,2.0,-1.0,0.0,management,single,tertiary,no,no,no,cellular,aug,unknown,yes
43.0,-633.0,11.0,468.0,1.0,-1.0,0.0,admin.,married,tertiary,yes,yes,no,cellular,may,unknown,no
55.0,3054.0,21.0,17.0,1.0,-1.0,0.0,technician,divorced,tertiary,no,no,no,telephone,mar,unknown,no
28.0,664.0,21.0,479.0,1.0,-1.0,0.0,technician,single,tertiary,no,no,no,unknown,jul,unknown,yes
33.0,878.0,28.0,523.0,1.0,-1.0,0.0,student,married,tertiary,no,no,no,unknown,may,unknown,yes
34.0,-11.0,18.0,925.0,1.0,-1.0,0.0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,yes
35.0,-838.0,11.0,835.0,2.0,-1.0,0.0,technician,married,tertiary,yes,yes,no,cellular,jan,unknown,yes
39.0,7861.0,6.0,1202.0,5.0,-1.0,0.0,unemployed,single,tertiary,no,no,no,cellular,may,unknown,yes
28.0,-43.0,17.0,744.0,2.0,-1.0,0.0,entrepreneur,married,secondary,no,yes,yes,cellular,jul,unknown,yes
35.0,-944.0,21.0,982.0,1.0,-1.0,0.0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,yes
29.0,1170.0,14.0,1063.0,2.0,-1.0,0.0,management,single,primary,no,no,no,cellular,nov,unknown,yes
25.0,552.0,15.0,535.0,2.0,-1.0,0.0,student,single,secondary,no,yes,no,cellular,apr,unknown,yes
31.0,558.0,20.0,926.0,2.0,-1.0,0.0,blue-collar,single,secondary,no,no,no,unknown,jul,unknown,yes
33.0,1788.0,21.0,431.0,1.0,-1.0,0.0,management,single,secondary,no,yes,yes,cellular,may,unknown,yes
32.0,1625.0,6.0,617.0,2.0,-1.0,0.0,management,single,tertiary,no,yes,no,unknown,feb,unknown,yes
34.0,797.0,18.0,709.0,2.0,-1.0,0.0,services,married,secondary,no,yes,no,cellular,aug,unknown,yes
32.0,527.0,4.0,566.0,1.0,-1.0,0.0,technician,married,secondary,no,no,no,cellular,may,unknown,yes
28.0,1443.0,14.0,582.0,1.0,-1.0,0.0,technician,single,secondary,no,yes,no,cellular,may,unknown,yes
31.0,-3044.0,20.0,1290.0,4.0,-1.0,0.0,unemployed,single,primary,yes,yes,no,cellular,may,unknown,yes
34.0,1236.0,7.0,664.0,1.0,-1.0,0.0,management,married,tertiary,no,no,no,cellular,jul,unknown,yes
36.0,982.0,20.0,1169.0,1.0,-1.0,0.0,technician,married,secondary,no,yes,no,cellular,jan,unknown,yes
31.0,-94.0,30.0,699.0,7.0,-1.0,0.0,admin.,married,primary,no,yes,yes,cellular,may,unknown,yes
31.0,-1.0,7.0,849.0,2.0,-1.0,0.0,admin.,single,tertiary,no,no,yes,cellular,aug,unknown,yes
42.0,-913.0,28.0,957.0,3.0,-1.0,0.0,admin.,divorced,secondary,no,yes,no,unknown,jul,unknown,yes
41.0,-637.0,14.0,126.0,1.0,-1.0,0.0,management,married,tertiary,yes,yes,no,unknown,may,unknown,no
34.0,4401.0,12.0,394.0,2.0,-1.0,0.0,admin.,single,tertiary,no,no,no,cellular,aug,unknown,yes
46.0,1790.0,30.0,1162.0,2.0,-1.0,0.0,management,married,secondary,no,no,no,unknown,jul,unknown,yes
27.0,0.0,8.0,590.0,2.0,-1.0,0.0,unemployed,single,tertiary,no,yes,no,cellular,aug,unknown,yes
35.0,486.0,4.0,736.0,1.0,-1.0,0.0,admin.,single,secondary,no,no,no,cellular,mar,unknown,yes
31.0,517.0,6.0,586.0,1.0,-1.0,0.0,blue-collar,married,tertiary,no,no,no,unknown,may,unknown,yes
35.0,659.0,7.0,693.0,1.0,-1.0,0.0,technician,married,tertiary,no,no,no,unknown,jul,unknown,no
30.0,-10.0,21.0,763.0,1.0,-1.0,0.0,admin.,single,tertiary,no,yes,yes,unknown,apr,unknown,yes
39.0,925.0,16.0,533.0,1.0,-1.0,0.0,housemaid,single,primary,no,yes,no,unknown,aug,unknown,yes
40.0,-938.0,7.0,605.0,2.0,-1.0,0.0,management,divorced,secondary,yes,yes,no,cellular,jul,unknown,yes
47.0,772.0,30.0,854.0,3.0,-1.0,0.0,management,married,primary,no,no,no,unknown,may,unknown,yes
48.0,791.0,18.0,910.0,1.0,-1.0,0.0,entrepreneur,divorced,primary,no,yes,no,cellular,aug,unknown,yes
32.0,605.0,9.0,526.0,1.0,-1.0,0.0,blue-collar,married,tertiary,no,no,no,cellular,may,unknown,yes
49.0,-28.0,28.0,844.0,4.0,-1.0,0.0,management,divorced,primary,no,yes,no,cellular,may,unknown,yes
30.0,30.0,17.0,832.0,1.0,-1.0,0.0,admin.,divorced,secondary,no,yes,no,cellular,aug,unknown,yes
40.0,703.0,3.0,1112.0,9.0,-1.0,0.0,technician,married,secondary,no,yes,no,telephone,jun,unknown,yes
30.0,-6.0,29.0,563.0,5.0,-1.0,0.0,management,single,secondary,no,yes,no,telephone,jul,unknown,yes
33.0,6138.0,13.0,916.0,2.0,-1.0,0.0,management,single,unknown,no,yes,no,cellular,jul,unknown,yes
42.0,0.0,17.0,557.0,1.0,-1.0,0.0,services,single,secondary,no,yes,no,cellular,may,unknown,yes
31.0,1289.0,20.0,517.0,1.0,-1.0,0.0,blue-collar,married,unknown,no,yes,no,cellular,apr,unknown,yes
28.0,6281.0,29.0,890.0,2.0,-1.0,0.0,management,single,tertiary,no,no,no,unknown,jan,unknown,yes
21.0,1853.0,6.0,517.0,1.0,-1.0,0.0,student,single,tertiary,no,no,no,cellular,may,unknown,yes
39.0,922.0,9.0,641.0,3.0,-1.0,0.0,technician,married,secondary,no,no,no,cellular,aug,unknown,yes
50.0,-32.0,18.0,952.0,1.0,-1.0,0.0,unknown,divorced,primary,no,yes,yes,cellular,jan,unknown,yes
