gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,Yes,33,No,'No phone service',DSL,Yes,No,No,Yes,Yes,No,'One year',No,'Mailed check',42.643305900061634,2070.4612061690796,No
Male,0,Yes,Yes,70,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',111.15188818608227,7929.450195164443,No
Male,0,No,No,4,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',92.00414912674182,112.86036805713142,Yes
Male,0,No,Yes,18,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',23.2931986748888,162.59052364633988,No
Male,0,No,No,24,No,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',51.58467244907436,174.61080002488632,Yes
Male,0,No,No,58,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Mailed check',102.75112973259031,2183.007165937857,No
Male,0,No,No,13,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.30329224195275,289.2156960447253,No
Female,0,Yes,No,43,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',81.18555209571373,3802.3751277062256,No
Male,0,Yes,No,73,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',90.16022081834333,6064.678769013188,Yes
Female,0,Yes,Yes,70,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',78.39856791693136,5927.817641727806,No
Male,0,Yes,Yes,24,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.1022437430653,360.33949871002704,No
Male,0,No,No,12,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',76.3562847312325,103.21648404798425,Yes
Male,0,No,No,61,Yes,No,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,Yes,'Electronic check',39.56190827376607,3183.2501724539743,Yes
Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',35.26577721972979,482.148582541065,No
Male,0,Yes,No,3,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Electronic check',58.33281865951254,118.79692619351526,Yes
Female,0,Yes,Yes,48,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,'Mailed check',57.874465056836016,3198.881294430307,No
Male,0,No,No,58,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',114.71423873075081,3150.944146471944,No
Female,0,No,No,51,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',104.56803817108121,855.1501581413178,Yes
Male,0,No,Yes,57,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,'Credit card (automatic)',40.75918962288989,2660.661906399927,No
Female,0,Yes,No,70,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',77.78810989554111,5658.936200465494,No
Male,0,Yes,Yes,14,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',102.65082033180245,164.1073196070678,Yes
Male,0,No,No,51,No,'No phone service',DSL,No,No,Yes,No,No,Yes,Month-to-month,No,'Credit card (automatic)',47.705443448452876,3403.8072303982976,No
Female,0,No,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',87.91323802976395,6450.276157363549,Yes
Male,0,Yes,No,15,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',104.49446848261744,592.1198393220072,Yes
Male,0,No,Yes,37,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,'Two year',Yes,'Credit card (automatic)',43.46538575371457,2666.689625991114,No
Female,0,Yes,Yes,70,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',100.82497293072768,2560.2907823683513,No
Male,0,No,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',67.61222827362188,-4.1491197170921055,No
Male,0,Yes,Yes,10,Yes,No,'Fiber optic','No internet service',Yes,'No internet service',No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',23.56914013995228,1821.6698519401427,No
Female,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',75.89954254898062,1733.4002573674043,No
Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',81.04289292823559,3475.411753990503,No
Female,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',49.552665271308335,-14.083503239961914,Yes
Male,0,No,No,13,Yes,'No phone service',DSL,Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',81.55428057586595,1315.7809169769912,No
Male,0,Yes,No,52,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',114.17093032827701,5554.9725240763555,No
Male,0,Yes,Yes,26,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'One year',Yes,'Mailed check',81.19247260544013,263.5099356132143,No
Female,0,No,No,25,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',81.98293527327806,682.5208654551079,No
Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',52.54910459384396,35.07675706019853,No
Female,0,No,No,63,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',79.05899871944285,6601.396637931229,No
Male,1,No,Yes,3,Yes,No,No,No,'No internet service','No internet service','No internet service','No internet service',No,Month-to-month,Yes,'Mailed check',21.80261985394183,31.86154233849348,No
Male,0,No,Yes,29,No,No,DSL,No,Yes,No,No,No,Yes,'One year',Yes,'Bank transfer (automatic)',89.28749635286164,983.7980950657301,Yes
Male,0,No,No,60,No,'No phone service',DSL,Yes,No,No,Yes,No,No,'One year',No,'Mailed check',52.82165376686811,243.94572297930154,No
Male,0,No,No,53,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',103.03799778634588,4520.129883321407,Yes
Male,0,No,Yes,56,No,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',80.88999201288361,2664.282683476296,No
Female,0,Yes,Yes,38,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',24.123587730271073,136.7619844311646,No
Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',41.591064445130954,210.3451716102489,Yes
Female,0,No,No,35,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',23.628822774356813,314.09916852318133,No
Male,0,No,Yes,25,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',45.074964493045115,5227.919013775908,No
Male,0,Yes,No,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',104.42792033688549,981.9965607670613,No
Male,0,Yes,No,71,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',21.704821026812077,1920.3740435807372,No
Male,0,Yes,No,59,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,'Mailed check',53.795348100096945,177.41738584322488,No
Male,1,Yes,No,27,No,No,DSL,No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',81.47682641114042,1538.8330968063278,No
Female,0,Yes,Yes,63,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',106.24553566025925,3415.036351144966,Yes
Male,0,No,No,4,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',79.17635150938113,-63.72076580746679,No
Male,0,No,No,49,Yes,No,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',71.67457430542181,868.3528760740543,Yes
Male,0,Yes,No,37,Yes,No,'Fiber optic',Yes,No,No,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',65.04387733346589,3503.351535999493,No
Male,0,No,Yes,14,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Electronic check',21.489409964175685,343.88698360117087,No
Male,0,Yes,No,61,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',50.3051657916325,5761.655080808705,No
Female,0,No,Yes,28,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Electronic check',20.139010429645133,124.56527349653228,No
Female,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',97.33612271530188,5048.115546385103,No
Male,0,No,No,8,No,'No phone service',DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',51.75425488799187,100.38037741020234,No
Female,1,No,No,48,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',85.46235012725606,551.3720706576383,Yes
Female,0,Yes,No,52,No,'No phone service',DSL,No,No,No,Yes,No,No,Month-to-month,No,'Mailed check',44.76244377151335,1639.7847181184127,No
Male,1,No,No,46,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',104.42684453505446,4774.4627139377,No
Male,0,No,No,18,Yes,'No phone service','Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',73.21697441007343,3173.000219206079,No
Male,0,No,No,15,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',23.328611209502995,42.296885221614275,No
Male,0,Yes,No,52,Yes,'No phone service',DSL,Yes,No,Yes,Yes,Yes,No,'Two year',Yes,'Bank transfer (automatic)',61.474971220817665,1528.3726273258762,No
Male,0,Yes,Yes,70,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',110.7172463594605,786.4907924511901,Yes
Male,0,Yes,No,70,No,'No phone service',DSL,Yes,No,Yes,No,No,No,'Two year',No,'Credit card (automatic)',47.81844313956195,294.9670425598592,No
Male,0,No,Yes,16,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',111.77892979184627,6398.680244585092,No
Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',110.24530002760423,7108.181244231201,No
Male,0,Yes,No,44,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',70.71092641181168,2249.5118422564365,No
Male,0,No,Yes,15,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,'Mailed check',63.655924039353835,1003.6389186265751,No
Male,0,No,Yes,60,Yes,Yes,'Fiber optic',No,No,No,Yes,No,Yes,'One year',No,'Bank transfer (automatic)',96.55064255912076,4430.7335499078745,No
Female,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',97.6088985353557,1385.1883594894425,No
Male,0,No,Yes,13,No,'No phone service',DSL,Yes,No,No,Yes,No,No,'One year',No,'Mailed check',27.83391281770295,1871.402831740759,No
Female,0,Yes,Yes,44,No,No,DSL,Yes,Yes,Yes,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',51.651314854126696,3552.745230703949,No
Male,0,No,No,65,No,No,DSL,Yes,No,Yes,No,No,No,'One year',No,'Credit card (automatic)',46.614221764976534,2894.3470647382674,No
Female,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',No,'Credit card (automatic)',100.3844541917894,1387.1471128623298,No
Male,0,No,No,5,Yes,'No phone service','Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',49.178723280758426,201.51951705081865,Yes
Male,0,Yes,No,65,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',92.94907286309312,1256.8575578394937,No
Male,0,No,No,23,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,'Mailed check',89.86142953839887,4638.811969465043,No
Female,0,Yes,No,70,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',77.64520234850812,1822.9896613891608,No
Male,0,Yes,Yes,64,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',No,'Bank transfer (automatic)',81.31391920897903,4924.59612884117,No
Male,0,Yes,Yes,44,No,'No phone service',DSL,Yes,No,Yes,No,No,No,'One year',Yes,'Bank transfer (automatic)',76.9429882903101,5755.70835951574,No
Female,0,No,No,17,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',18.256821985092678,103.73210434806501,No
Male,0,No,No,11,Yes,No,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,Yes,'Mailed check',107.58364660134367,776.7355087062842,Yes
Male,0,No,No,10,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Electronic check',24.84275484450212,1578.1480173317261,No
Female,0,Yes,Yes,39,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',78.63034754216585,1117.514824113153,Yes
Male,0,No,No,37,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',22.44389753164772,256.2591259307026,No
Male,0,No,No,59,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',106.92741750585125,2425.9276025837917,No
Female,0,No,No,63,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',78.46247035074194,555.6926459154154,Yes
Female,0,No,Yes,12,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',83.35055259826242,4073.9743748322458,No
Male,0,Yes,No,65,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',99.64553826222915,3663.0771718671954,Yes
Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',51.427481139188224,241.0990817553515,No
Female,0,No,No,3,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',80.42911944249288,244.73622799629845,No
Female,0,No,No,25,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',78.47465706620464,1091.5415023629146,Yes
Female,0,No,No,5,Yes,Yes,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',74.21577743439518,221.29910571538755,Yes
Female,0,Yes,Yes,73,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',24.48978634945523,3109.409669462807,No
Female,0,Yes,No,62,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',88.45743267257404,6596.591440160885,No
Male,0,Yes,Yes,54,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,'Two year',No,'Bank transfer (automatic)',46.12552446336896,3463.020496317787,No
Male,0,Yes,Yes,16,Yes,No,No,'No internet service','No internet service','No internet service','No internet service',No,'No internet service',Month-to-month,No,'Mailed check',22.2126609113549,872.2284705611111,No
Male,0,Yes,Yes,63,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Electronic check',21.704251223237247,163.77148026738345,No
Male,0,No,Yes,21,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',19.797619737189503,2.423408066206605,No
Male,0,No,No,58,Yes,No,DSL,Yes,Yes,No,No,No,No,'One year',Yes,'Mailed check',86.42976307083322,417.4831519305196,No
Female,0,No,Yes,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',48.26769773974975,4059.1801466323905,Yes
Female,0,No,No,13,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',85.40906179336248,3897.102971127749,Yes
Male,0,No,Yes,12,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',23.7492349013276,486.8883783600603,No
Male,0,Yes,Yes,38,Yes,'No phone service',DSL,Yes,Yes,No,No,No,No,'One year',Yes,'Credit card (automatic)',73.753212012588,134.71369514707507,No
Male,0,No,No,25,Yes,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',74.18724585919122,503.21341818639473,No
Female,1,No,No,17,Yes,No,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Electronic check',103.29001640402608,778.60935837421,No
Female,0,Yes,Yes,60,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',59.72370296090096,2446.91145938909,No
Male,0,Yes,Yes,54,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',22.719637845250894,1299.4981353219703,No
Male,0,No,No,55,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',105.92230133885381,7244.110167514217,No
Male,0,Yes,No,14,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.446793174744716,501.50165263687757,No
Female,0,Yes,Yes,65,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',105.51957112244217,6970.507645284722,No
Female,0,Yes,No,53,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',No,'Credit card (automatic)',107.5415513724725,2825.358224390177,No
Male,0,No,No,11,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,'Mailed check',69.5644650559341,2253.342870726066,Yes
Male,0,Yes,No,63,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',No,'Credit card (automatic)',52.442057638720776,4132.441733409603,No
Male,0,Yes,No,70,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',110.51227398486563,3791.7141756557953,No
Female,0,No,Yes,14,Yes,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',85.8519942505245,1752.1665970776648,No
Male,1,No,Yes,41,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',102.4452464519506,6011.7436917790965,No
Male,0,Yes,Yes,66,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',71.49625133486485,2867.523284829682,No
Male,0,No,No,33,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Electronic check',22.93290886938766,64.43175294759882,Yes
Male,0,Yes,Yes,52,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',22.584267181595,112.79445179710598,No
Male,0,No,No,28,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',25.17896188977521,1571.1590068013488,No
Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',49.77886421352395,86.8827531173319,Yes
Male,0,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,'Electronic check',82.05430204852948,1108.0882119344842,Yes
Male,0,Yes,No,51,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',No,'Electronic check',91.10551178988275,2391.5591821043945,No
Female,1,No,No,2,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',48.53554916433135,1184.2600817399325,Yes
Male,0,No,No,25,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',43.060487483921875,179.13239038525137,Yes
Male,0,No,No,47,No,'No phone service',DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,'Mailed check',52.223504559220224,-30.182711832618395,No
Male,0,Yes,No,60,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',92.90164324934123,6058.903347208237,No
Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,'Mailed check',49.482315822080125,2425.363922974434,No
Male,0,No,No,25,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',57.94181453138555,4310.7022692679175,Yes
Female,0,Yes,Yes,66,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',20.8974130444464,91.63016779944947,No
Male,0,No,No,47,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',83.24397987475196,1360.5245108396002,Yes
Female,0,Yes,Yes,61,No,'No phone service',DSL,Yes,No,No,Yes,No,Yes,'Two year',No,'Bank transfer (automatic)',70.57495444550591,3484.9903696636957,No
Male,0,No,No,13,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.755557736324324,193.19426258052525,No
Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',82.75641164023678,88.6659492108186,Yes
Female,0,No,No,20,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',99.89612442264169,3664.9508705714916,Yes
Male,0,No,Yes,13,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',24.65498602516788,154.97844458634782,No
Male,0,No,Yes,29,Yes,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',50.64277386224713,917.1279287168566,No
Male,0,Yes,Yes,74,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,'One year',Yes,'Credit card (automatic)',94.03377786283494,7264.326833037867,No
Male,0,Yes,No,45,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,'One year',No,'Mailed check',52.23293994983253,2238.0249402244585,No
Female,0,No,No,38,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.40572378875256,359.59199103597444,No
Male,0,No,Yes,27,No,'No phone service',DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,'Mailed check',57.261442163995454,-37.90471632176545,No
Female,0,No,No,6,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',18.50246650773606,237.11817810782793,No
Female,0,No,No,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',54.718543167771834,-32.994302765120636,Yes
Male,0,Yes,Yes,74,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',107.77376123249859,6799.677029700987,No
Male,0,Yes,Yes,26,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,'Credit card (automatic)',89.55513875343695,817.0253673982053,No
Male,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',84.92101018062475,857.2603372952319,No
Female,0,No,Yes,32,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Credit card (automatic)',98.62562658394135,4591.431941919162,No
Male,1,Yes,No,60,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',113.13456624854561,5820.793949560216,Yes
Female,0,No,No,46,No,No,DSL,No,No,Yes,Yes,No,No,'One year',No,'Mailed check',80.28159831825486,3113.069330944464,No
Male,0,No,No,13,No,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',41.53123942608227,402.26833467284257,No
Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',72.49301836715263,-125.05296838043355,Yes
Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',47.18141856106101,20.000515280668083,No
Male,0,Yes,No,73,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',No,'Bank transfer (automatic)',87.81055555605155,930.1513821629795,No
Female,0,No,No,58,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',108.50113836331279,933.3215711982169,Yes
Male,0,Yes,Yes,63,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,'Bank transfer (automatic)',31.017678340768196,5053.217758333693,No
Female,0,No,No,4,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',79.61805190321056,208.39992259431958,Yes
Male,0,Yes,No,53,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',112.02126315656722,4850.823021438744,Yes
Male,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',49.84402678865675,158.9935447969754,No
Male,0,No,No,9,No,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',50.575741219189,2288.173911695335,No
Male,0,Yes,No,74,Yes,No,DSL,Yes,Yes,No,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',77.80566285969168,736.8063452564755,No
Male,0,No,No,19,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',22.388349426135235,489.60174945583935,No
Male,1,No,No,5,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Mailed check',85.42160740734886,1527.8323672598567,Yes
Male,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',80.5074623734687,4637.901202892551,No
