SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
1,25,53.48709574009812,6211.775855164053,Female,Yes,No,No,'No phone service',DSL,No,Yes,Yes,Yes,No,Yes,'One year',Yes,'Mailed check',No
0,62,108.59196512757158,3778.863965694394,Female,No,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',No
0,9,93.35845900829806,120.38155139815012,Female,No,No,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0,65,48.91070182287011,3330.458047297865,Female,Yes,Yes,No,'No phone service',DSL,Yes,No,Yes,Yes,No,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0,13,77.41607732141425,107.9071679546642,Male,Yes,Yes,Yes,No,'Fiber optic',No,No,No,Yes,Yes,No,Month-to-month,Yes,'Electronic check',Yes
0,46,20.573597364412407,-88.3027457022919,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',No
0,73,113.42025082614556,7390.789593463573,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0,46,76.81931896872537,2576.0825662158977,Male,No,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',Yes
0,18,63.93160796611932,59.11486984060517,Female,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',Yes,'Electronic check',No
0,2,51.30974203863012,41.67190337467963,Female,No,Yes,Yes,No,DSL,No,No,No,Yes,No,No,'Two year',No,'Electronic check',Yes
0,57,53.59659911743689,3150.850248770075,Male,Yes,Yes,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,'Credit card (automatic)',No
0,44,19.744631269360468,233.62993631884365,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0,63,81.28096640121095,1543.1543691476706,Male,Yes,Yes,Yes,No,'Fiber optic',Yes,No,No,Yes,No,No,'One year',Yes,'Electronic check',No
0,6,21.56090799720817,89.03768993533052,Female,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service',Yes,'No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,12,50.36697424809354,-215.52159130507823,Female,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',No
0,72,23.36450272399896,37.15005215287621,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0,55,95.03902625188324,6303.486079983178,Female,Yes,Yes,Yes,Yes,'Fiber optic',Yes,No,No,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
1,26,84.59348003960234,3484.147457508213,Male,Yes,No,Yes,No,'Fiber optic',Yes,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',No
0,50,50.79135954935922,111.60978778168057,Male,Yes,Yes,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,'Mailed check',No
0,45,55.81692671297069,4288.590478307483,Male,No,No,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Credit card (automatic)',No
0,32,78.60570002534251,2853.569367183685,Female,No,No,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,No,'One year',Yes,'Electronic check',No
0,11,22.21821262469265,62.92978129447013,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',Yes
0,51,105.98172344480447,1966.2243147827644,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
1,42,104.97452416207604,3455.815901978945,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',Yes
0,12,20.535189991764305,116.41702141707194,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0,0,42.68805114243504,7.22745339512889,Female,No,Yes,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,'Mailed check',No
0,63,89.98699271812018,2480.771384986492,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,No,No,Yes,No,Yes,'One year',No,'Credit card (automatic)',No
0,21,21.729732124233426,175.05536852005878,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Mailed check',No
0,20,57.64160338610319,1210.579663265725,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,'One year',Yes,'Electronic check',No
1,13,95.97269347516205,5291.109493367281,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',No,'Electronic check',No
0,5,33.18158168957389,865.1162078296119,Male,Yes,Yes,No,'No phone service',DSL,No,No,No,No,No,Yes,'One year',Yes,'Mailed check',No
0,66,23.83955868739268,169.691456575164,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0,13,78.10323130565104,596.2132942833239,Female,No,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,14,46.22280702073731,59.49016249662151,Female,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,'Mailed check',No
1,14,91.97106313316117,490.2892678125097,Male,No,No,Yes,No,'Fiber optic',Yes,Yes,No,No,No,Yes,Month-to-month,Yes,'Electronic check',No
0,32,93.10768215697352,4890.233285896175,Female,Yes,No,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',Yes
0,45,23.31187838802692,943.7528398340888,Female,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,16,23.69275595759679,-2.206792876265439,Male,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
1,16,79.2865081117396,276.3378732595182,Male,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
1,59,73.40074385122958,2669.6896129151896,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,70,90.00309507226879,6711.929627822414,Female,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',No
0,33,84.70236729099697,-15.061433247989015,Female,Yes,Yes,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',Yes
0,43,84.10593000905155,4481.932926044995,Female,No,No,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,No,No,'One year',Yes,'Electronic check',No
0,25,47.25685676351616,3682.0910431201264,Female,Yes,Yes,No,'No phone service',DSL,Yes,Yes,Yes,No,Yes,No,'One year',No,'Credit card (automatic)',No
0,43,113.03668734557203,5129.046315649344,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,'No internet service',No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0,56,21.07885816997896,1445.1542880312456,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0,10,77.0596171819288,516.6855451211268,Female,No,Yes,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,No,'Electronic check',Yes
0,16,24.117495092781628,301.29831303711654,Female,No,Yes,Yes,Yes,No,Yes,'No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,23,24.115726332749865,212.9819221398998,Female,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',No
0,15,45.2997074687482,1944.29167610336,Female,Yes,Yes,No,'No phone service',DSL,Yes,Yes,No,No,Yes,Yes,'One year',No,'Bank transfer (automatic)',No
0,56,20.48397622726861,1643.7808180248803,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Electronic check',No
0,70,110.40370437474417,4542.758685288333,Female,Yes,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Mailed check',No
0,72,83.6783476005465,7013.51508291172,Female,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',No
0,71,115.9984010884643,7165.23032841143,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',Yes
0,59,18.9157596811744,5.528133476455537,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0,5,18.35772618729476,278.002223647425,Female,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,37,55.66643644076373,179.1316209757563,Male,No,No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,'Electronic check',No
0,26,92.26932345665848,840.7797391013969,Female,Yes,No,Yes,No,'Fiber optic',No,No,Yes,Yes,No,Yes,Month-to-month,Yes,'Electronic check',No
0,42,80.31957348207229,2009.9355105038644,Male,No,No,Yes,No,'Fiber optic',Yes,No,No,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',Yes
0,1,84.18653131225433,655.915314377732,Female,No,No,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',Yes
0,22,76.83243133862902,668.7347682993882,Female,No,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',Yes
0,10,20.73730154640298,144.70672242926398,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
1,37,108.99265341515232,3924.4163064095646,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,11,55.28684999988812,2117.288757775339,Male,Yes,Yes,No,'No phone service',DSL,No,Yes,Yes,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',No
1,38,105.40555377988076,4739.323497557275,Male,No,No,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'Two year',No,'Electronic check',Yes
0,2,70.1350293249697,3.659775345711779,Female,No,Yes,Yes,No,'Fiber optic',Yes,No,No,Yes,No,Yes,Month-to-month,No,'Electronic check',Yes
0,69,98.69972652432492,3577.78799153086,Female,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,'One year',No,'Credit card (automatic)',Yes
0,14,103.67582518215862,646.9806373271283,Female,No,No,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Mailed check',Yes
0,24,19.599650538185088,224.58987803048203,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,8,99.73751543544662,770.2898861593653,Female,No,No,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,26,54.7267221168315,3437.151861715377,Male,Yes,Yes,Yes,'No phone service',DSL,Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',No
0,71,104.91143336241672,8784.555326896701,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',No
0,39,38.71542057363621,-24.48290521379477,Male,Yes,No,No,'No phone service',DSL,No,No,No,No,No,No,'Two year',Yes,'Credit card (automatic)',No
0,22,97.13870111695525,1100.1893959590286,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,73,92.40016332247252,2358.8731642676844,Male,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,'One year',Yes,'Electronic check',Yes
0,72,114.5983138463297,5703.506762863802,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',No
0,29,24.22278746054856,128.12243276956542,Female,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0,26,22.2164256162138,218.5097459743561,Female,No,Yes,Yes,Yes,'Fiber optic','No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',No
0,16,85.92924061758796,1154.3703341845758,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',No
0,23,55.24081390008458,1028.6114528514336,Male,No,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,'Two year',Yes,'Mailed check',No
0,15,21.74187813993853,71.70306265021753,Male,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',No
0,10,84.55234195614872,98.99649430477515,Male,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0,70,93.18654107297982,6621.634691388232,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',No
0,74,120.83038513531504,6512.539148690575,Female,Yes,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0,20,74.63270670029797,-57.37484493023573,Female,No,No,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0,8,79.48372687759611,153.3895138504977,Female,No,No,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,32,103.14890928360798,3929.520389713191,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',Yes
0,29,48.599444288039415,1561.3433654982623,Female,No,No,No,'No phone service',DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Electronic check',No
0,46,21.606267463163803,533.8332704667114,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',No
0,72,50.22993819864796,2924.388812970049,Male,No,Yes,No,'No phone service',DSL,No,Yes,No,Yes,No,Yes,'Two year',No,'Credit card (automatic)',No
0,14,66.92234169729716,379.0607389232961,Female,No,No,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Mailed check',No
0,41,47.51431215943565,79.79094770388706,Female,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,'Mailed check',No
0,68,89.05889177507252,52.937934476164,Male,Yes,Yes,Yes,No,'Fiber optic',No,Yes,No,Yes,No,'No internet service',Month-to-month,Yes,'Mailed check',No
0,15,113.99478972517842,48.09319476285441,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,51,49.90405220877563,231.46882578013668,Female,Yes,Yes,No,'No phone service',DSL,Yes,No,No,No,No,No,'One year',Yes,'Bank transfer (automatic)',Yes
0,71,116.7891076676048,6653.5230015209845,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,No,'One year',Yes,'Bank transfer (automatic)',No
0,50,91.3843895948438,405.9164127372401,Male,Yes,No,Yes,No,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0,62,104.7156520210981,3162.940494321416,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,No,Month-to-month,Yes,'Electronic check',No
0,25,44.95720279479109,1200.8994962199904,Male,No,No,No,'No phone service',DSL,Yes,No,Yes,No,No,No,'One year',Yes,'Mailed check',No
0,52,19.453760565577383,58.34615597608706,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0,36,32.957701458865806,1453.3926805564658,Male,No,Yes,No,'No phone service',DSL,No,No,No,Yes,No,No,'One year',No,'Mailed check',No
0,57,99.14021379270376,825.6974276708493,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,No,'Electronic check',Yes
0,13,45.0274589942714,30.554389385446427,Male,No,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,'Mailed check',No
0,68,104.86006011816364,3413.5019434943824,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',No
0,32,36.05875901396138,814.8552523272833,Male,No,No,No,Yes,DSL,No,Yes,Yes,No,No,No,'One year',Yes,'Bank transfer (automatic)',No
0,18,20.47751150561725,2266.7156880047373,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,55,21.85419456937255,318.80875566176974,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0,71,113.54238904864135,7072.212637526272,Male,Yes,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,'No internet service',Yes,'Two year',No,'Credit card (automatic)',No
0,70,105.72965291384534,6616.066967926762,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Electronic check',No
0,57,54.319307276986834,4744.951410342246,Female,Yes,Yes,No,'No phone service',DSL,Yes,Yes,Yes,No,Yes,Yes,'Two year',No,'Credit card (automatic)',No
0,2,44.16567377119326,-112.62245181801993,Male,No,No,Yes,No,DSL,No,Yes,'No internet service',No,No,No,Month-to-month,No,'Mailed check',Yes
1,61,106.23014917579064,4635.499382539585,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0,52,104.45012854878192,6165.848619667644,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',No,'Electronic check',No
0,14,76.67848796740239,4918.057095592882,Female,No,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',No
0,61,43.64748145226834,725.0383830136684,Female,No,Yes,No,'No phone service',DSL,Yes,Yes,No,No,No,Yes,'One year',No,'Mailed check',No
1,17,89.24954499478191,143.869304512783,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,10,70.44681959366703,716.1296179775843,Male,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',No
0,49,50.25706390895152,3844.972522528568,Female,No,Yes,No,'No phone service',DSL,Yes,Yes,Yes,No,Yes,No,'Two year',No,'Bank transfer (automatic)',No
0,30,51.71693445678814,227.33225372800072,Female,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,'Two year',No,'Mailed check',No
1,13,97.89022450173796,2610.3071741327867,Female,No,No,Yes,No,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0,17,47.51404534980245,3630.437977606494,Male,No,Yes,No,'No phone service',DSL,No,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',No
1,27,72.28393444682,-146.96094462423585,Female,No,No,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0,13,74.29350346524285,-121.50970063773516,Female,No,No,Yes,No,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',Yes
0,74,21.24897978879727,3725.4541546023192,Female,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',No
0,12,58.49091252072019,4017.146897953471,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,'One year',No,'Mailed check',No
0,13,76.53845367771414,-19.616400697646583,Male,No,No,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,No,'Electronic check',No
0,64,82.22080553107901,1703.387029025712,Female,No,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,No,'One year',No,'Electronic check',No
0,30,82.15614984842324,787.229362303202,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0,14,21.1510942710803,290.46241346291686,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0,29,71.34083741516996,2194.3276074274218,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,'One year',Yes,'Mailed check',No
0,26,89.91311595811186,713.3188494324805,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Electronic check',Yes
0,65,22.42691651454957,184.2076235765641,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',No
0,5,20.33570290702132,243.03988558697228,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0,3,55.84369635579409,-139.14018168346766,Female,No,No,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,'Electronic check',Yes
0,3,47.03728969367824,-136.10697973668735,Female,No,No,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,'Mailed check',No
0,3,72.65616596408043,689.294814074737,Male,Yes,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',No
0,13,85.88313514618721,1771.502523671762,Female,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,'Credit card (automatic)',Yes
0,38,55.39021666625552,45.69047646789093,Female,No,No,Yes,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',No
0,45,79.67718960228824,2011.8508228450785,Male,Yes,No,Yes,'No phone service',DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0,24,19.988034748768147,952.028082920702,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,27,105.87098246130888,3225.881219542347,Female,No,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',No
0,54,54.99388376910991,4019.534646959679,Male,Yes,Yes,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',No,'Bank transfer (automatic)',No
0,31,50.505970307322976,1634.5123119420596,Male,No,Yes,No,'No phone service',DSL,Yes,No,No,Yes,No,No,'One year',No,'Mailed check',No
0,70,103.1441564330114,6766.804126930208,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',No
0,13,20.393892517103723,81.33378237910058,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,57,20.44343428856229,2242.6741678428,Female,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',No
0,4,82.02204567970064,2418.0681715699,Male,No,No,Yes,No,'Fiber optic',No,No,Yes,No,Yes,No,'Two year',Yes,'Electronic check',Yes
0,70,108.20621897664562,3234.070914771908,Male,No,No,Yes,No,'Fiber optic',No,No,Yes,No,Yes,No,Month-to-month,No,'Credit card (automatic)',No
0,47,81.71162336864231,28.695886020152585,Female,No,No,Yes,No,'Fiber optic',Yes,Yes,No,No,No,Yes,Month-to-month,No,'Credit card (automatic)',No
0,58,20.79318837825094,341.1414881062477,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',No
0,61,108.12957180300516,6996.894642857371,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0,0,54.4429021112193,435.7168735073837,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',No
0,10,23.53207670683612,124.73321556356866,Female,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',No
0,68,98.16917570532372,3824.592377664186,Male,No,Yes,Yes,No,'Fiber optic',No,No,No,No,Yes,No,'One year',Yes,'Electronic check',No
0,68,92.99251646222612,3869.622531639856,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0,50,91.42960234117793,835.1647783017709,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,No,Month-to-month,No,'Bank transfer (automatic)',No
0,39,103.19806190231677,2405.436838743747,Female,Yes,Yes,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0,65,111.02252742878208,4841.518883788008,Female,No,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0,46,45.33183978043222,1730.6464615971558,Female,No,Yes,Yes,'No phone service',DSL,Yes,No,Yes,No,No,No,'One year',No,'Credit card (automatic)',Yes
0,60,51.423766962095854,4248.66459007198,Female,Yes,Yes,No,'No phone service',DSL,Yes,Yes,Yes,No,Yes,No,'Two year',No,'Bank transfer (automatic)',No
0,18,93.1007179128238,1052.0287300944728,Male,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
1,63,112.19676642180572,6871.463313494088,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0,29,91.1851446901659,196.366116972406,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,Yes,'Electronic check',No
0,17,102.70954967409315,105.17688674201588,Male,No,Yes,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,No,'Electronic check',Yes
0,32,48.42687975987789,746.3222972957799,Female,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',No
0,9,101.81749128314208,-23.055007669309987,Male,No,No,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,No,'Electronic check',Yes
0,49,51.977762886491824,528.618677096945,Male,No,Yes,Yes,No,DSL,No,No,Yes,No,No,No,'One year',No,'Mailed check',Yes
1,3,70.95029147480292,17.056902110705238,Female,No,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
