gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0.0,Yes,Yes,25.082677565126446,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',20.33752501763733,585.2209158336676,No
Male,1.0,Yes,No,47.93610668700284,Yes,Yes,'Fiber optic',No,No,Yes,Yes,No,No,Month-to-month,No,'Electronic check',86.62438139620474,4408.293049337076,No
Male,0.0,Yes,Yes,57.98392795081338,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',80.31325749296559,4383.270794756762,No
Female,0.0,No,No,6.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',47.574888282111544,296.5277173118822,Yes
Female,0.0,No,No,4.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',19.494269453852013,55.650519149413846,No
Female,1.0,Yes,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.334912462832044,44.3383885700618,No
Male,0.0,No,No,27.0,Yes,Yes,'Fiber optic',Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',104.90672875842573,2604.9839686512346,Yes
Male,0.0,Yes,No,68.0,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,Yes,'One year',Yes,'Bank transfer (automatic)',94.68451883380568,6152.247458741777,No
Female,0.0,Yes,Yes,52.0,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',102.18640312347021,5619.478991706721,No
Male,0.0,Yes,No,50.13100663540342,Yes,Yes,'Fiber optic',No,No,No,No,No,No,'One year',Yes,'Bank transfer (automatic)',75.91496384521946,3855.4984177392935,No
Female,0.0,Yes,No,68.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,'Two year',No,'Credit card (automatic)',63.31903229441514,4324.669555019589,No
Female,0.0,Yes,Yes,20.807223198765197,Yes,No,DSL,No,No,Yes,No,No,No,'One year',No,'Credit card (automatic)',45.779577532792,1166.5907293644523,No
Male,0.0,No,No,41.37972192724135,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',113.82680167622925,5315.34750767101,No
Male,0.0,No,No,13.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Electronic check',19.467747841842492,310.7466852856818,No
Female,1.0,Yes,No,40.0,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',104.98671502264816,4234.04756843759,No
Female,0.0,Yes,Yes,33.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',20.048889512543802,735.5477512851527,No
Male,0.0,No,No,1.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,'Electronic check',57.119297254114784,69.6553116842663,No
Female,0.0,Yes,Yes,47.27214048401495,Yes,Yes,'Fiber optic',Yes,No,No,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',102.00748466735466,4751.625062558837,No
Male,0.0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',53.20389166604459,71.70466315652162,Yes
Female,0.0,Yes,No,60.093041757162844,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',110.4168121266375,7015.311405021223,No
Male,0.0,No,No,29.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Electronic check',20.16228231760017,557.3856662111796,No
Male,1.0,No,No,22.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',74.86546559468592,1538.6121928896157,Yes
Male,0.0,No,No,12.537873357898404,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Mailed check',79.5471246891545,795.1093264865854,No
Female,0.0,Yes,No,16.92501410478982,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,No,Month-to-month,Yes,'Electronic check',95.05128747306058,1793.5741767368513,Yes
Male,0.0,No,No,1.0098501287474078,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.65865584062725,50.45441220535987,Yes
Male,0.0,Yes,Yes,0.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',118.5999984741211,8684.7998046875,Yes
Female,0.0,Yes,No,40.72332039054078,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',74.33888706453064,3063.8238125147077,No
Female,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',45.36918037051434,44.05673130695166,Yes
Male,0.0,No,No,1.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',98.93891537885615,218.659454866926,Yes
Male,0.0,No,No,69.0,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,'Two year',Yes,'Electronic check',103.5849764344195,7197.828026144512,No
Male,0.0,No,No,54.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Electronic check',20.047394721271385,1212.8659653051639,No
Female,0.0,Yes,No,52.11002287865909,No,'No phone service',DSL,Yes,No,Yes,No,Yes,No,'One year',Yes,'Bank transfer (automatic)',50.639142299689105,2999.2537642434118,No
Male,0.0,Yes,Yes,72.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',24.634419198606643,1579.939571803672,No
Male,0.0,Yes,Yes,11.0,Yes,No,DSL,No,No,Yes,No,No,Yes,'One year',Yes,'Bank transfer (automatic)',55.46071979672481,1003.9522451263325,Yes
Female,0.0,Yes,Yes,4.0,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',79.6614009366239,298.68943237891386,Yes
Male,0.0,No,No,8.0,No,'No phone service',DSL,No,No,No,No,No,No,'One year',No,'Credit card (automatic)',24.60032742346376,228.9728178418904,Yes
Female,0.0,No,No,44.184616168295314,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,No,'One year',Yes,'Electronic check',94.8669444590655,4510.067295048222,Yes
Male,0.0,No,Yes,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.724753957830163,19.957329803701057,No
Male,0.0,Yes,Yes,64.46544923307681,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',110.62437309587284,6901.927669547629,No
Male,0.0,Yes,Yes,21.0,No,'No phone service',DSL,Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',60.1057824036752,1320.5290256416372,Yes
Male,0.0,Yes,Yes,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Bank transfer (automatic)',23.02845088394639,45.45924930252505,Yes
Male,0.0,Yes,Yes,32.64651890326076,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',104.63529128803442,3423.766153242982,No
Female,0.0,No,No,65.24704245967158,No,'No phone service',DSL,No,Yes,No,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',55.48819453692002,3244.177007509587,No
Male,0.0,Yes,Yes,1.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',69.71814185587417,45.41995491328035,Yes
Male,0.0,No,No,33.38486603042349,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,No,'Electronic check',93.32666917805194,2657.3046483963653,Yes
Male,0.0,Yes,Yes,26.89788223175135,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.391800019202854,448.03875637559815,No
Male,0.0,No,Yes,15.788599200581487,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',85.68677844666547,1413.2929766984355,Yes
Male,0.0,No,No,29.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',70.26684179546886,1990.6489435788067,No
Male,0.0,Yes,No,56.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',19.839871255718972,929.2023724004242,No
Male,0.0,Yes,Yes,28.247832926376482,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Mailed check',25.51552745591377,684.7865619341751,No
Female,0.0,No,No,40.0,Yes,No,'Fiber optic',No,Yes,Yes,Yes,No,Yes,'One year',Yes,'Electronic check',93.20071084625512,3748.9233377372316,No
Female,0.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',86.36561963966255,6868.05186808072,No
Male,0.0,No,No,4.020915154515407,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',75.40930650994022,384.37954280801455,Yes
Male,0.0,Yes,Yes,51.05540866501106,Yes,No,DSL,No,Yes,No,No,No,No,'Two year',Yes,'Electronic check',49.0716177560214,2626.9170340233236,No
Male,0.0,No,Yes,25.660291012196957,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',19.270877018503725,748.3911215349891,No
Female,0.0,No,No,41.0,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',79.82662714980573,3112.41884391427,Yes
Female,0.0,Yes,No,62.0,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,No,Yes,'Two year',No,'Electronic check',97.15834416356465,5384.801832573633,No
Female,0.0,Yes,Yes,22.272874127643874,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.04463015111348,359.1002466521116,No
Male,0.0,Yes,No,10.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',29.946279409248113,354.8507953594795,No
Male,0.0,No,No,31.0,No,'No phone service',DSL,Yes,No,Yes,Yes,Yes,No,'One year',Yes,'Mailed check',47.43572599126143,1446.6821077982775,No
Female,0.0,Yes,No,72.0,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',69.05119624115797,5120.748937554376,No
Male,0.0,Yes,Yes,38.91179858033106,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',98.60505789379718,3823.422534489109,No
Female,0.0,No,No,25.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.607479499881947,549.5290160534803,No
Female,0.0,Yes,No,65.60276597749707,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',45.70035705137254,1407.257133451824,No
Male,0.0,Yes,Yes,41.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.58082857916909,941.1460150672023,No
Female,0.0,No,No,1.0,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',70.92513278571779,78.40265281302607,Yes
Male,1.0,Yes,No,33.37995133846694,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',80.1456305764369,2115.2880457963156,Yes
Female,0.0,No,No,5.0,Yes,No,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,No,'Electronic check',84.7424600325977,608.0528553058443,No
Male,1.0,No,No,27.335913482917388,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',72.63272047630858,1714.5133833079003,No
Female,1.0,No,No,18.0,No,'No phone service',DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',49.21238186598789,750.6882818296218,No
Male,0.0,Yes,No,46.14160503028703,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',72.72986692504408,3063.996978662022,Yes
Male,0.0,Yes,Yes,41.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',47.05958763625685,1052.0116295303233,No
Male,0.0,No,No,40.5502175919104,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,'Electronic check',65.64046217724295,2354.5208668504606,Yes
Female,1.0,No,No,24.0,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',89.78652137935137,1681.256208799479,Yes
Female,0.0,Yes,No,1.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',54.935122086015404,44.539976949417756,Yes
Male,0.0,No,Yes,6.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,'Electronic check',54.80166347647494,341.6645852207498,No
Male,0.0,Yes,Yes,71.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',105.28944369119685,7203.9253181584645,No
Male,0.0,No,Yes,4.160330186955326,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',20.0952616279227,99.38853421705406,No
Female,0.0,Yes,No,1.616256843446828,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',80.19393244118629,172.3696092440774,Yes
Female,0.0,No,No,6.0,No,'No phone service',DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',39.675780665607824,159.3148937367482,Yes
Male,0.0,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',90.39539286377808,6633.711861194049,No
Female,0.0,Yes,Yes,4.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,'Electronic check',69.42502524630092,481.2733932071325,No
Male,0.0,No,No,1.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,'Electronic check',40.72496360598249,68.04916252273853,No
Female,1.0,Yes,No,67.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',113.59200262645554,7185.143371804589,No
Female,0.0,Yes,Yes,57.887548468448045,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',83.51327542626707,4124.6249662986465,No
Female,0.0,Yes,No,43.60868658869574,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,'Electronic check',97.77386475560915,3100.5776020094663,No
Male,1.0,Yes,No,13.0,No,'No phone service',DSL,No,Yes,No,No,No,No,Month-to-month,No,'Electronic check',37.30767697370115,447.4835677262576,No
Female,0.0,Yes,No,48.597450184074305,No,'No phone service',DSL,No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',45.08120652255081,2222.3418868661106,Yes
Female,0.0,Yes,Yes,25.505336019343826,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',20.04997776854587,568.0096856980132,No
Male,0.0,Yes,Yes,36.831230681744415,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',64.63262635499004,2365.724524006835,No
Male,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',46.93910969632629,51.98477457207734,Yes
Male,0.0,No,No,42.60628699828428,Yes,No,'Fiber optic',No,Yes,No,No,No,No,'One year',Yes,'Bank transfer (automatic)',74.63623910716697,3660.4734356176214,No
Female,0.0,No,No,29.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',25.097527425472187,608.4888591245505,No
Female,0.0,No,No,13.870535936263572,Yes,No,DSL,No,No,Yes,No,No,No,'One year',Yes,'Mailed check',55.28356233594958,712.3608911969255,No
Male,0.0,Yes,Yes,0.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',118.5999984741211,8684.7998046875,Yes
Female,1.0,Yes,Yes,1.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',72.33396918196728,96.41420090530413,Yes
Female,1.0,No,No,58.36752917235101,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',112.89672013825704,6588.955939399815,No
Male,0.0,Yes,Yes,43.27600881483832,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Electronic check',19.658134791796424,970.7668737901433,No
Female,0.0,Yes,Yes,41.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,'One year',Yes,'Bank transfer (automatic)',69.14281739711396,2131.0908133354746,No
Female,1.0,Yes,No,11.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',84.1377771794384,873.6610434175387,Yes
Male,0.0,No,No,55.08451370109186,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,'One year',No,'Electronic check',70.36291832201614,4045.8556703610097,No
Male,0.0,No,No,17.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',49.38837428548497,852.5078700677001,Yes
Female,0.0,No,No,49.37416919486263,Yes,No,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,Yes,'Electronic check',70.26057745761582,3863.0111678674216,No
Female,1.0,Yes,No,68.17945027530341,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Bank transfer (automatic)',102.03504767380856,7076.527067174092,No
Female,0.0,Yes,No,46.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,'Credit card (automatic)',70.03590488670234,3314.481998696473,No
Female,0.0,No,No,27.61634095260186,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',108.50796734762037,2735.545656534014,No
Female,0.0,No,No,30.448456122016523,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',20.317859287499665,820.2158572593926,No
Female,1.0,No,No,23.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',98.58437251254924,1864.3883955562615,No
Male,0.0,No,No,10.966523335891441,No,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,No,'Mailed check',35.955516007862386,305.0249412808845,No
Male,0.0,Yes,Yes,0.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',118.5999984741211,8684.7998046875,Yes
Female,0.0,No,Yes,19.0,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',105.88038773974567,1930.04262013808,Yes
Female,0.0,No,No,35.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,'Mailed check',50.33945016519443,2143.8938927239883,No
Male,0.0,Yes,Yes,0.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',118.5999984741211,8684.7998046875,Yes
Male,0.0,No,No,6.053959044243622,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.16378705522275,83.66204901005888,No
Male,0.0,No,No,10.91773448372514,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,'Mailed check',70.78858330237942,821.1247226755024,Yes
Male,0.0,Yes,Yes,0.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',118.5999984741211,8684.7998046875,Yes
Male,0.0,No,Yes,1.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',70.67004943569786,64.47215210255851,No
Female,1.0,No,No,20.0,No,'No phone service',DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',44.15405801010082,754.385731648834,No
Female,1.0,No,No,49.497977957936854,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',101.57301389805147,5052.828890644088,No
Female,0.0,No,No,18.90128062726904,No,'No phone service',DSL,No,Yes,Yes,No,No,Yes,'One year',No,'Credit card (automatic)',38.86168016969686,898.6920251853612,No
Male,0.0,Yes,No,71.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',39.74006132159465,2012.1150591694427,No
Female,0.0,No,No,43.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',114.30111298959108,5747.996491236941,No
Male,0.0,No,Yes,6.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,'One year',No,'Credit card (automatic)',66.31622082113287,577.5324384599251,No
Male,0.0,No,No,59.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',44.11153854297085,1362.8594147734823,No
Male,0.0,No,No,16.999981380673063,Yes,No,DSL,Yes,Yes,Yes,No,No,No,'One year',No,'Mailed check',61.52439431339257,1168.2144535150499,No
Male,1.0,Yes,No,71.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',20.280989190729507,2445.2946347147554,No
Male,1.0,No,No,27.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',90.35198828484891,2398.7684776856254,Yes
Male,0.0,Yes,Yes,53.63085176122443,Yes,Yes,DSL,Yes,No,No,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',62.863209402761925,2652.957127149065,No
Female,0.0,Yes,No,24.703129958306985,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Credit card (automatic)',20.530006655511116,635.3660456338234,No
Male,0.0,Yes,Yes,71.0,No,'No phone service',DSL,Yes,Yes,Yes,No,No,Yes,'Two year',Yes,'Bank transfer (automatic)',51.04521044877618,3559.155587355338,Yes
Male,0.0,Yes,Yes,53.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',45.17993978837888,1301.7604443735781,No
Male,0.0,Yes,No,58.45061020279364,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',105.854107521422,6620.732943771254,No
Male,0.0,No,No,49.0,Yes,Yes,'Fiber optic',No,No,Yes,Yes,No,No,'One year',Yes,'Credit card (automatic)',85.64668527767861,4457.542490202247,No
Female,0.0,Yes,Yes,62.374458356128734,Yes,Yes,'Fiber optic',No,No,Yes,Yes,No,Yes,'One year',Yes,'Credit card (automatic)',94.93684551805823,6037.597051132291,No
Male,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',19.46071769676377,19.345680832339053,No
Male,0.0,Yes,Yes,24.0,No,'No phone service',DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',38.73298378663321,1058.541868811118,No
Male,1.0,No,No,13.366464454692759,Yes,No,'Fiber optic',Yes,Yes,No,No,No,No,Month-to-month,No,'Mailed check',74.42543241781188,850.995666118179,No
Female,0.0,No,No,13.50900148588029,Yes,No,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',78.92441261190497,1283.544078471011,Yes
Female,0.0,Yes,Yes,58.78695700215754,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,'Electronic check',104.77930679462777,5936.0870830834465,No
Female,0.0,Yes,No,71.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',80.5902994247752,5787.3520677638935,No
Male,0.0,No,No,37.656281087212996,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,'One year',Yes,'Electronic check',75.52671542842864,2972.3296692997164,No
Male,0.0,No,Yes,41.76580063347525,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.3344351984265,847.7449459699161,No
Male,0.0,Yes,Yes,21.0,No,'No phone service',DSL,Yes,No,Yes,Yes,No,No,'Two year',No,'Mailed check',45.69913976491548,940.3282303351064,No
Male,0.0,Yes,Yes,72.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',111.79613120848757,8067.814542987249,No
Male,1.0,Yes,No,27.0,Yes,No,'Fiber optic',No,No,Yes,No,No,No,'One year',Yes,'Electronic check',80.42716340919827,2189.8165213654042,No
Male,0.0,No,Yes,44.24106696375285,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Credit card (automatic)',75.65670559870763,2849.2100133325916,No
Male,0.0,No,No,10.0,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',86.19209316404869,786.7996479916492,Yes
Male,0.0,Yes,No,15.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',99.41034993201256,2044.4285560579106,Yes
Male,0.0,Yes,Yes,28.9797855988394,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',19.805927858293646,602.3229797827323,No
Female,0.0,Yes,No,25.0,Yes,No,'Fiber optic',No,Yes,No,Yes,No,No,'One year',Yes,'Credit card (automatic)',84.09663930394122,1505.564993029531,No
Female,0.0,Yes,No,54.026656822691876,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',No,'Credit card (automatic)',104.89206255462321,5198.02806972052,No
Female,0.0,Yes,Yes,39.46970030546056,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',74.53803844104854,3217.182664435549,No
Male,1.0,No,Yes,1.0,No,'No phone service',DSL,No,No,No,No,No,Yes,Month-to-month,No,'Electronic check',29.30430781794407,44.7766825039828,No
Male,0.0,No,No,35.98799910428363,Yes,'No phone service',DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',54.06138291460818,1726.565135603894,No
Male,0.0,Yes,Yes,71.73609219122682,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',No,'Credit card (automatic)',75.30982353668604,5730.469905599652,No
Female,0.0,No,No,3.0,No,'No phone service',DSL,No,No,No,No,No,No,'One year',No,'Mailed check',29.794226970025413,88.73682787693961,Yes
