age,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,deposit
64,497,22,333,1,1,1,housemaid,married,secondary,yes,no,no,cellular,aug,success,yes
31,168,28,128,5,93,2,housemaid,single,secondary,no,yes,no,cellular,may,other,no
23,7,31,144,1,-1,0,student,single,secondary,no,no,no,unknown,jun,unknown,no
33,390,1,178,1,-1,0,management,single,secondary,no,yes,no,cellular,aug,unknown,yes
61,546,13,371,1,192,1,retired,married,secondary,no,no,no,cellular,sep,failure,yes
56,771,29,58,1,179,3,services,single,secondary,no,no,no,cellular,jul,other,no
68,923,10,264,1,195,1,retired,married,secondary,no,no,no,telephone,sep,failure,yes
31,-311,14,822,1,-1,0,admin.,single,secondary,yes,yes,no,cellular,may,unknown,yes
69,4074,31,241,1,-1,0,retired,married,primary,no,no,no,telephone,jan,unknown,no
52,660,5,238,1,93,8,management,single,tertiary,no,yes,no,cellular,sep,success,yes
41,-93,30,201,2,-1,0,management,divorced,primary,no,no,no,telephone,may,unknown,no
55,-149,4,131,2,326,3,management,married,secondary,no,yes,yes,cellular,may,success,no
56,4,15,243,1,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,no
42,228,17,205,1,-1,0,management,married,secondary,no,yes,yes,unknown,nov,unknown,no
31,1049,3,202,1,91,3,management,single,tertiary,no,no,no,cellular,aug,failure,yes
23,2942,11,874,1,-1,0,self-employed,single,secondary,no,no,no,cellular,may,unknown,yes
64,2917,4,268,1,183,3,retired,married,secondary,no,yes,no,cellular,may,success,yes
50,108,4,271,2,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,no
60,1996,3,233,1,178,3,management,married,secondary,no,no,no,cellular,may,success,yes
36,393,23,62,1,263,2,entrepreneur,married,primary,yes,yes,no,cellular,nov,success,no
28,-141,30,47,2,-1,0,technician,single,secondary,no,no,yes,cellular,may,unknown,no
30,370,18,176,1,-1,0,management,single,secondary,no,yes,no,cellular,may,unknown,no
52,147,30,1297,5,-1,0,admin.,married,primary,no,no,no,cellular,jul,unknown,yes
31,-21,30,2,2,-1,0,management,single,secondary,no,yes,no,cellular,oct,unknown,no
38,75,27,93,2,-1,0,self-employed,married,secondary,no,yes,no,cellular,jul,unknown,no
55,369,3,225,5,-1,0,unemployed,divorced,tertiary,no,yes,no,telephone,jul,unknown,no
30,1420,4,157,1,83,7,admin.,single,tertiary,no,no,no,cellular,jan,failure,yes
42,-254,7,126,2,278,4,technician,single,unknown,no,no,no,cellular,may,failure,no
61,503,31,1257,2,-1,0,blue-collar,divorced,secondary,no,no,no,cellular,jul,unknown,yes
33,559,19,109,1,-1,0,technician,married,primary,no,no,no,cellular,may,unknown,no
60,346,22,285,1,-1,1,retired,married,secondary,no,no,no,cellular,oct,unknown,yes
39,-167,28,25,2,-1,0,management,married,tertiary,no,no,no,cellular,jul,unknown,no
60,119,16,208,2,-1,0,retired,married,primary,no,no,yes,cellular,may,unknown,yes
28,23,6,221,1,-1,0,management,single,secondary,no,no,no,cellular,nov,unknown,yes
43,-56,26,23,5,-1,0,entrepreneur,divorced,secondary,no,yes,no,cellular,jul,unknown,no
70,683,13,307,2,-1,0,unknown,divorced,primary,no,no,no,telephone,may,unknown,yes
30,382,18,263,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,yes
33,657,23,691,1,-1,0,management,single,tertiary,no,yes,no,cellular,apr,unknown,yes
42,182,23,241,2,-1,0,technician,divorced,secondary,no,yes,no,unknown,jun,unknown,no
57,478,6,661,1,-1,0,unknown,married,tertiary,no,no,no,cellular,dec,unknown,no
32,25,9,239,1,223,3,technician,divorced,secondary,no,yes,yes,cellular,feb,other,yes
59,559,17,260,1,-1,0,retired,single,primary,no,no,yes,cellular,may,unknown,yes
59,592,18,537,1,-1,0,management,married,secondary,no,yes,no,cellular,nov,unknown,yes
27,102,28,120,2,-1,0,admin.,single,secondary,no,no,no,cellular,may,unknown,no
53,680,30,164,2,-1,0,management,divorced,tertiary,no,no,no,cellular,jan,unknown,no
39,235,27,2,2,-1,0,blue-collar,single,unknown,no,no,no,cellular,jun,unknown,no
45,439,18,1082,1,274,1,technician,married,secondary,no,yes,no,cellular,jun,success,yes
74,4104,20,288,1,-1,0,retired,married,unknown,no,no,no,telephone,oct,unknown,no
34,188,19,246,1,-1,0,management,divorced,secondary,no,no,no,cellular,jul,unknown,no
38,-153,3,68,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,no
53,1172,31,149,1,12,2,technician,married,unknown,no,no,no,cellular,mar,success,yes
43,134,3,182,2,-1,0,entrepreneur,married,primary,no,no,no,unknown,feb,unknown,no
57,509,4,278,1,-1,0,blue-collar,married,tertiary,no,no,no,cellular,apr,unknown,yes
38,95,16,98,1,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,no
36,1899,28,77,2,177,1,management,married,tertiary,no,yes,no,telephone,oct,failure,no
71,1300,9,314,2,190,6,student,married,primary,no,no,no,telephone,sep,success,no
33,-15,28,135,2,-1,0,technician,married,tertiary,no,yes,no,cellular,jul,unknown,no
58,116,4,122,2,-1,0,blue-collar,married,primary,no,yes,no,telephone,feb,unknown,no
33,166,15,142,1,-1,0,services,single,secondary,no,no,no,unknown,jun,unknown,no
42,1034,20,885,2,-1,0,management,married,primary,no,yes,no,cellular,jul,unknown,yes
36,-351,26,79,2,-1,0,management,married,secondary,no,yes,yes,cellular,aug,unknown,no
33,-211,16,91,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
30,512,13,282,1,105,1,blue-collar,single,secondary,no,no,no,cellular,sep,other,yes
35,414,1,234,1,87,5,technician,married,tertiary,no,yes,no,cellular,jun,failure,yes
29,69,5,251,1,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,aug,unknown,no
58,222,11,499,2,-1,0,services,married,primary,no,no,no,cellular,feb,unknown,no
50,4,3,185,2,-1,0,blue-collar,married,primary,no,yes,no,cellular,jun,unknown,no
59,313,29,184,2,-1,0,retired,married,secondary,no,no,no,cellular,jan,unknown,yes
63,294,4,290,2,-1,0,retired,married,secondary,no,no,no,cellular,sep,unknown,yes
29,435,20,365,1,-1,0,technician,married,secondary,no,no,no,unknown,may,unknown,yes
55,52,17,160,2,-1,0,blue-collar,married,primary,no,no,no,unknown,apr,unknown,no
52,1863,21,766,1,-1,0,management,married,tertiary,no,no,no,cellular,mar,unknown,yes
41,18,15,176,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,apr,unknown,no
30,473,19,247,1,-1,0,management,single,secondary,no,yes,no,cellular,apr,unknown,no
44,-228,29,59,2,-1,0,management,divorced,primary,yes,no,yes,unknown,jan,unknown,no
29,59,3,176,2,-1,0,blue-collar,single,primary,no,no,no,unknown,apr,unknown,no
37,-41,4,509,2,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,yes
63,370,11,215,2,182,5,retired,married,secondary,no,yes,no,cellular,jun,other,yes
34,303,13,275,1,-1,0,technician,married,tertiary,yes,no,yes,cellular,oct,unknown,no
40,338,5,48,1,-1,0,management,married,primary,no,yes,yes,telephone,jun,unknown,no
55,1504,20,280,1,-1,0,technician,divorced,secondary,no,no,yes,cellular,oct,unknown,no
33,-147,22,193,1,-1,0,management,married,secondary,no,yes,no,unknown,nov,unknown,no
58,279,26,149,2,-1,0,management,married,primary,no,no,no,cellular,dec,unknown,no
45,288,18,237,1,-1,0,technician,married,secondary,no,no,no,unknown,nov,unknown,no
27,-426,30,265,2,-1,0,blue-collar,single,unknown,no,no,no,cellular,may,unknown,no
46,-235,30,72,2,-1,0,management,married,tertiary,no,yes,no,unknown,aug,unknown,no
45,271,20,970,1,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,no
58,801,20,164,1,-1,0,services,divorced,secondary,no,no,no,unknown,may,unknown,yes
46,165,29,94,6,-1,0,entrepreneur,married,secondary,no,no,no,cellular,aug,unknown,no
34,380,5,80,2,-1,0,management,married,tertiary,no,yes,no,unknown,feb,unknown,no
57,-25,29,107,2,-1,0,retired,divorced,secondary,no,no,no,telephone,jan,unknown,no
33,491,19,508,1,-1,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,yes
37,231,10,118,1,284,1,technician,married,secondary,no,yes,no,cellular,may,failure,no
32,286,20,244,1,-1,0,entrepreneur,single,secondary,no,no,no,cellular,may,unknown,no
25,-194,27,156,2,-1,0,management,single,secondary,yes,no,yes,cellular,may,unknown,no
29,-10,5,74,1,-1,0,services,single,primary,no,no,no,cellular,may,unknown,no
32,261,20,45,1,-1,0,management,married,secondary,no,no,no,unknown,may,unknown,no
50,308,27,30,5,-1,0,admin.,married,primary,no,no,no,cellular,aug,unknown,no
29,523,11,171,1,-1,0,unemployed,married,secondary,no,yes,no,cellular,nov,unknown,yes
33,44,3,219,1,329,2,management,married,secondary,no,yes,no,cellular,may,failure,yes
64,225,29,71,5,-1,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,no
37,161,28,434,6,-1,0,self-employed,married,tertiary,no,no,no,cellular,may,unknown,no
57,166,27,224,2,-1,0,housemaid,divorced,primary,no,no,no,cellular,oct,unknown,yes
53,2303,20,173,1,-1,1,technician,married,secondary,no,yes,yes,cellular,aug,unknown,yes
55,1200,16,167,1,-1,0,technician,single,secondary,no,yes,no,telephone,nov,unknown,yes
32,138,18,306,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,no
34,6,29,285,2,258,1,unemployed,single,secondary,yes,yes,no,cellular,apr,failure,yes
51,318,19,26,2,287,1,unknown,divorced,secondary,no,yes,yes,cellular,nov,failure,no
33,-44,31,92,2,-1,0,technician,divorced,tertiary,no,yes,no,cellular,feb,unknown,no
55,-135,20,97,1,-1,0,retired,married,secondary,no,no,yes,cellular,nov,unknown,no
55,458,15,586,1,-1,0,entrepreneur,married,secondary,no,no,no,cellular,aug,unknown,yes
46,810,21,866,1,-1,0,blue-collar,divorced,unknown,no,no,no,cellular,nov,unknown,yes
48,355,4,294,1,-1,0,housemaid,married,unknown,no,no,no,unknown,may,unknown,yes
66,1111,17,88,1,-1,0,retired,married,primary,no,no,no,cellular,oct,unknown,yes
33,36,12,156,1,-1,0,retired,married,secondary,no,yes,no,cellular,may,unknown,no
43,940,6,77,1,182,3,services,single,tertiary,no,no,no,cellular,jun,success,no
58,105,9,65,5,-1,0,unknown,married,primary,no,yes,no,unknown,jun,unknown,no
32,613,26,204,2,-1,0,management,married,secondary,no,no,no,unknown,jul,unknown,no
49,330,31,103,5,-1,0,unknown,married,secondary,no,no,yes,cellular,feb,unknown,no
49,2,12,236,1,-1,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,yes
40,123,27,15,5,-1,0,admin.,married,secondary,no,no,yes,cellular,aug,unknown,no
33,97,17,41,2,271,1,entrepreneur,married,secondary,no,yes,no,cellular,jul,failure,no
58,143,28,73,2,-1,0,retired,married,primary,no,no,yes,cellular,jul,unknown,no
33,539,19,290,1,-1,0,self-employed,single,unknown,no,no,no,cellular,may,unknown,yes
29,-10,16,289,1,-1,0,student,single,secondary,no,yes,no,cellular,aug,unknown,no
27,-146,30,148,7,-1,0,entrepreneur,married,tertiary,no,no,yes,cellular,jul,unknown,no
30,104,14,235,2,-1,0,management,single,tertiary,no,no,no,cellular,jan,unknown,no
57,1541,18,73,1,193,2,management,married,unknown,no,no,yes,cellular,nov,success,yes
27,113,4,271,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,no
49,-151,28,42,2,-1,0,entrepreneur,married,secondary,no,no,no,unknown,jul,unknown,no
38,-279,28,146,1,-1,0,services,married,primary,no,yes,no,cellular,may,unknown,no
34,51,16,677,1,-1,0,management,single,secondary,no,yes,no,cellular,nov,unknown,yes
58,219,8,146,1,-1,0,retired,divorced,tertiary,no,yes,no,cellular,may,unknown,no
75,2225,14,157,1,187,1,retired,married,unknown,no,no,no,cellular,aug,other,yes
57,232,12,134,2,-1,0,housemaid,married,primary,no,yes,yes,cellular,may,unknown,no
37,1561,2,193,1,-1,0,admin.,married,tertiary,no,no,no,cellular,mar,unknown,yes
30,152,27,81,2,-1,0,technician,single,secondary,no,no,no,unknown,may,unknown,no
30,-196,3,159,2,-1,0,services,single,tertiary,yes,no,no,unknown,jun,unknown,no
34,292,21,206,2,-1,0,technician,single,tertiary,no,yes,no,unknown,jul,unknown,no
31,175,18,305,1,-1,0,technician,single,secondary,no,yes,no,cellular,nov,unknown,no
60,1429,14,192,1,185,1,retired,divorced,secondary,no,no,no,cellular,sep,failure,yes
41,-10,30,144,1,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,no
36,1545,21,273,1,178,1,management,married,unknown,no,yes,no,telephone,oct,success,yes
44,82,4,165,1,-1,0,retired,divorced,primary,no,yes,no,unknown,may,unknown,yes
39,69,17,126,1,-1,0,housemaid,married,secondary,no,yes,no,telephone,may,unknown,no
61,-68,29,66,2,-1,0,retired,married,primary,no,no,no,telephone,jan,unknown,no
30,-280,28,88,2,-1,0,management,married,secondary,yes,yes,yes,cellular,may,unknown,no
59,1156,16,244,1,192,4,management,married,primary,no,no,no,cellular,sep,failure,yes
42,321,9,147,1,-1,0,admin.,married,primary,no,no,no,unknown,jul,unknown,no
26,359,7,915,2,-1,0,services,single,secondary,no,yes,no,cellular,oct,unknown,yes
36,82,28,238,2,-1,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,no
43,214,27,180,2,-1,0,technician,married,tertiary,no,yes,no,cellular,jan,unknown,no
27,544,21,239,1,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,yes
57,1190,20,331,1,174,1,housemaid,married,secondary,no,no,no,telephone,mar,failure,yes
31,758,14,212,1,0,1,technician,single,tertiary,no,no,no,cellular,nov,failure,yes
28,138,30,12,2,-1,0,self-employed,single,secondary,no,no,no,cellular,jan,unknown,no
43,173,13,319,1,0,1,services,single,tertiary,no,yes,no,cellular,nov,success,no
35,386,29,179,2,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,yes
48,-150,22,158,2,-1,0,admin.,married,primary,no,yes,no,telephone,jul,unknown,no
30,-158,16,744,1,288,1,technician,single,primary,no,yes,no,cellular,may,failure,yes
29,93,29,240,5,-1,0,technician,single,tertiary,no,no,no,cellular,may,unknown,no
38,-32,15,263,2,354,1,services,divorced,tertiary,no,yes,yes,cellular,apr,other,no
60,304,13,66,1,186,2,retired,divorced,secondary,no,no,yes,cellular,aug,failure,no
38,-119,30,138,2,-1,0,unemployed,married,tertiary,no,yes,yes,cellular,jul,unknown,no
33,-249,19,588,1,-1,0,services,divorced,tertiary,no,yes,yes,cellular,may,unknown,yes
27,501,15,453,1,-1,0,blue-collar,single,secondary,no,yes,no,telephone,sep,unknown,yes
48,128,28,43,2,-1,0,services,married,unknown,no,yes,yes,unknown,aug,unknown,no
33,165,28,164,6,-1,0,management,married,primary,no,no,no,unknown,jul,unknown,no
37,638,20,158,1,-1,0,technician,single,tertiary,no,yes,yes,unknown,may,unknown,no
29,-288,6,587,2,-1,0,management,single,secondary,no,yes,no,cellular,jul,unknown,yes
58,354,18,64,2,-1,1,retired,married,secondary,no,no,yes,cellular,dec,unknown,no
34,1309,13,178,1,-1,0,management,married,secondary,no,yes,no,cellular,nov,unknown,no
55,1095,5,537,5,-1,0,entrepreneur,married,secondary,no,no,no,cellular,may,unknown,yes
59,1510,29,267,2,178,1,housemaid,married,tertiary,no,no,no,telephone,jan,success,yes
39,1326,15,209,1,188,3,admin.,single,tertiary,no,yes,no,cellular,nov,other,yes
28,438,16,254,1,-1,0,blue-collar,single,secondary,no,no,no,unknown,apr,unknown,yes
30,542,8,251,1,103,6,student,single,tertiary,no,yes,no,cellular,aug,other,yes
56,136,25,55,2,-1,0,technician,divorced,secondary,no,yes,no,cellular,aug,unknown,no
35,483,28,197,1,-1,0,self-employed,married,secondary,no,yes,no,cellular,nov,unknown,no
51,364,20,3,2,0,0,admin.,divorced,tertiary,no,yes,yes,unknown,may,unknown,no
38,-218,13,788,2,-1,0,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,yes
32,-4,29,131,2,-1,0,technician,married,primary,no,yes,yes,unknown,may,unknown,no
37,125,3,217,1,-1,0,housemaid,single,secondary,no,yes,no,unknown,mar,unknown,yes
55,376,19,26,2,-1,0,unemployed,married,secondary,no,no,no,cellular,oct,unknown,no
29,-107,29,153,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,feb,unknown,no
35,1357,3,149,1,94,6,blue-collar,married,secondary,no,yes,no,cellular,sep,other,yes
61,66,6,216,1,260,4,management,single,tertiary,no,yes,yes,cellular,dec,success,no
55,209,18,106,1,-1,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,no
50,-5,28,612,2,-1,0,technician,married,tertiary,no,no,yes,cellular,jul,unknown,no
31,364,3,170,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,no
25,-815,13,369,1,-1,0,admin.,single,unknown,no,yes,yes,unknown,may,unknown,yes
52,2964,19,321,1,-1,0,admin.,married,tertiary,no,no,no,unknown,apr,unknown,no
30,581,31,230,2,-1,0,technician,single,secondary,no,yes,no,telephone,apr,unknown,no
39,263,1,231,2,-1,0,services,married,tertiary,no,no,yes,cellular,feb,unknown,no
29,-108,31,368,2,-1,0,management,married,secondary,no,yes,no,cellular,jan,unknown,yes
34,-376,14,825,1,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,yes
37,321,18,174,1,-1,0,technician,married,secondary,no,no,yes,cellular,nov,unknown,no
61,-49,4,224,2,-1,0,retired,married,unknown,no,no,no,cellular,mar,unknown,no
50,288,2,120,1,-1,0,management,married,unknown,no,no,yes,cellular,jun,unknown,yes
73,4719,21,244,1,-1,0,retired,divorced,secondary,no,no,no,cellular,apr,unknown,yes
60,34,6,66,2,-1,0,management,divorced,tertiary,no,no,no,cellular,may,unknown,no
56,1412,20,119,1,-1,0,technician,married,primary,no,no,no,cellular,nov,unknown,no
37,-20,28,96,2,-1,0,entrepreneur,married,secondary,no,yes,yes,cellular,may,unknown,no
41,570,4,223,2,-1,0,management,divorced,secondary,no,yes,no,unknown,aug,unknown,no
31,1793,14,314,1,93,7,technician,single,secondary,no,yes,no,cellular,jun,failure,yes
80,731,4,82,5,164,8,retired,single,primary,no,no,no,telephone,may,failure,no
50,1063,12,307,1,187,4,management,married,tertiary,no,no,no,cellular,aug,success,yes
31,486,23,259,1,-1,0,unemployed,single,tertiary,no,no,no,unknown,apr,unknown,no
33,-181,29,90,2,-1,0,management,married,tertiary,no,no,no,unknown,apr,unknown,no
49,-143,15,147,1,-1,0,technician,married,secondary,no,no,no,cellular,may,failure,no
31,-160,27,638,2,-1,0,management,married,tertiary,no,yes,yes,unknown,aug,unknown,yes
26,945,14,344,1,89,3,student,single,secondary,no,no,no,cellular,sep,failure,yes
19,-120,14,263,1,326,2,student,single,primary,no,no,no,cellular,mar,other,yes
37,1357,20,255,1,-1,0,services,married,secondary,no,yes,yes,cellular,mar,unknown,no
46,32,29,58,2,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,no
40,128,29,144,2,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,no
57,3427,17,506,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,yes
27,570,20,646,1,-1,0,unemployed,single,tertiary,no,no,yes,cellular,oct,unknown,yes
49,359,9,267,2,107,8,management,married,tertiary,no,yes,no,cellular,sep,other,yes
36,276,18,2,2,-1,0,management,married,tertiary,no,no,no,unknown,jun,unknown,no
44,159,3,214,2,-1,0,technician,married,secondary,no,no,no,unknown,feb,unknown,no
57,2328,21,283,1,-1,1,self-employed,married,secondary,no,no,no,telephone,dec,unknown,yes
49,207,20,310,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,nov,unknown,yes
54,263,18,123,1,-1,0,management,married,secondary,no,yes,yes,cellular,jan,unknown,no
58,-257,29,49,2,-1,0,self-employed,married,secondary,no,yes,no,unknown,may,unknown,no
33,-62,28,219,2,-1,0,blue-collar,single,unknown,no,yes,no,cellular,jan,unknown,no
49,1436,5,162,1,85,4,technician,married,secondary,no,no,no,cellular,feb,failure,yes
36,123,23,19,2,-1,0,unemployed,married,tertiary,no,yes,no,unknown,jul,unknown,no
51,128,4,182,2,-1,0,services,divorced,primary,no,yes,no,cellular,jul,unknown,no
30,561,19,677,1,-1,0,services,single,secondary,no,yes,no,cellular,apr,unknown,yes
59,1033,30,75,5,177,3,housemaid,married,primary,no,no,no,cellular,oct,failure,no
31,148,7,256,1,-1,0,blue-collar,single,tertiary,no,yes,yes,cellular,aug,unknown,yes
35,-61,29,94,5,-1,0,services,married,secondary,no,yes,no,cellular,jul,unknown,no
57,294,15,2,1,-1,0,entrepreneur,divorced,secondary,no,yes,no,unknown,jun,unknown,no
59,-64,28,163,2,-1,0,technician,married,primary,yes,yes,no,telephone,aug,unknown,no
31,-264,15,293,1,-1,0,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,no
39,259,14,225,1,-1,0,management,single,secondary,no,no,no,telephone,jul,unknown,no
30,395,28,209,1,-1,0,services,single,tertiary,no,yes,yes,cellular,apr,unknown,no
37,-134,28,11,2,-1,0,blue-collar,married,unknown,no,yes,no,cellular,aug,unknown,no
60,1463,5,252,1,-1,0,retired,divorced,tertiary,no,yes,no,cellular,may,unknown,yes
51,37,27,125,2,-1,0,self-employed,single,secondary,no,no,yes,cellular,may,unknown,no
34,-108,11,278,2,0,0,blue-collar,single,tertiary,no,yes,no,cellular,aug,unknown,no
46,709,12,292,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,no
33,558,10,251,2,103,7,management,married,tertiary,no,no,no,cellular,nov,success,yes
32,-184,31,98,4,-1,0,services,married,secondary,no,no,no,cellular,may,unknown,no
34,-88,27,42,5,-1,0,blue-collar,single,secondary,no,no,no,unknown,jul,unknown,no
32,53,29,83,1,-1,0,management,married,secondary,no,yes,no,unknown,dec,unknown,no
37,1284,16,330,1,192,1,technician,married,tertiary,no,yes,no,cellular,dec,failure,yes
46,220,7,124,2,-1,0,self-employed,married,primary,no,no,no,cellular,may,unknown,no
60,655,12,254,1,175,7,management,divorced,secondary,no,no,no,cellular,sep,success,yes
30,39,12,229,1,-1,0,blue-collar,single,tertiary,no,yes,yes,cellular,may,unknown,no
60,222,4,978,2,-1,0,unknown,divorced,primary,no,no,no,cellular,may,unknown,yes
61,449,16,248,1,-1,0,retired,divorced,tertiary,no,no,no,cellular,dec,unknown,yes
22,384,12,368,1,-1,0,student,single,unknown,no,no,no,cellular,aug,unknown,no
30,314,27,177,2,-1,0,management,single,secondary,no,yes,yes,unknown,may,unknown,yes
60,47,5,877,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,no
39,98,13,399,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,no
32,-62,30,62,2,-1,0,technician,single,tertiary,no,no,no,cellular,may,unknown,no
50,1374,3,194,1,88,1,management,married,secondary,no,yes,no,cellular,mar,other,yes
47,210,3,258,2,95,1,blue-collar,married,tertiary,no,no,yes,cellular,feb,other,yes
29,383,13,123,1,328,3,management,married,tertiary,no,yes,no,cellular,may,success,no
48,-220,27,64,2,0,0,technician,married,tertiary,no,no,yes,cellular,aug,unknown,no
53,45,11,225,1,319,4,blue-collar,divorced,secondary,no,yes,no,cellular,may,failure,yes
31,14,4,246,2,325,7,admin.,single,tertiary,no,yes,no,telephone,feb,other,no
33,22,28,88,2,-1,0,management,married,primary,no,yes,yes,unknown,may,unknown,no
41,174,29,175,2,-1,0,technician,single,secondary,no,no,yes,cellular,may,unknown,no
38,381,16,1447,2,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,yes
32,1244,2,688,1,-1,0,blue-collar,married,tertiary,no,no,no,unknown,may,unknown,yes
40,424,15,559,1,-1,0,admin.,married,tertiary,no,yes,yes,cellular,may,unknown,yes
45,243,4,629,5,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,yes
40,387,14,215,1,0,1,unknown,divorced,tertiary,no,no,no,cellular,nov,failure,yes
58,432,6,713,1,-1,0,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,yes
34,109,28,404,2,-1,0,technician,married,primary,no,no,no,cellular,may,unknown,no
43,927,15,293,1,191,7,management,single,tertiary,no,yes,no,cellular,jan,other,yes
34,181,28,103,2,-1,0,management,married,secondary,no,no,no,telephone,jan,unknown,no
54,65,12,212,2,-1,0,entrepreneur,divorced,tertiary,no,yes,yes,unknown,may,unknown,no
31,336,30,113,5,190,1,blue-collar,married,tertiary,no,yes,no,cellular,aug,failure,yes
31,-25,29,126,2,-1,0,technician,single,tertiary,no,no,no,unknown,jan,unknown,no
36,1682,7,236,1,83,5,blue-collar,married,secondary,no,yes,no,cellular,feb,failure,yes
45,-441,17,698,1,-1,0,services,divorced,primary,no,yes,yes,cellular,may,unknown,yes
43,111,31,239,2,-1,0,management,married,secondary,no,no,no,cellular,jul,unknown,no
32,23,5,166,2,-1,0,entrepreneur,single,primary,no,no,yes,cellular,jul,unknown,no
28,277,5,434,2,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,yes
27,106,11,291,1,95,3,student,single,tertiary,no,no,no,cellular,dec,success,yes
34,-67,21,26,2,-1,0,blue-collar,married,secondary,no,no,yes,cellular,nov,unknown,no
40,29,27,101,2,-1,0,technician,single,tertiary,no,yes,no,unknown,jul,unknown,no
27,962,19,610,1,-1,0,technician,single,secondary,no,yes,no,cellular,may,unknown,yes
59,193,29,36,2,-1,0,management,divorced,unknown,no,no,yes,telephone,jan,unknown,no
78,2439,13,164,1,191,2,retired,divorced,primary,no,no,no,cellular,dec,success,yes
36,89,30,541,2,-1,0,services,married,unknown,no,no,no,cellular,may,unknown,no
52,1935,14,308,1,-1,0,technician,married,primary,no,no,no,cellular,may,unknown,no
33,-11,29,4,2,-1,0,technician,married,secondary,yes,no,no,cellular,may,unknown,no
53,409,28,104,6,353,2,management,married,primary,no,yes,yes,cellular,may,failure,no
34,1188,17,179,1,-1,0,admin.,single,tertiary,no,yes,yes,telephone,nov,unknown,no
19,149,15,505,1,-1,0,student,single,primary,no,no,yes,cellular,aug,unknown,yes
56,2408,10,195,1,171,3,admin.,married,primary,no,no,no,cellular,sep,other,yes
52,194,3,177,1,-1,0,management,married,secondary,no,yes,yes,cellular,jun,unknown,no
52,1075,15,169,2,190,1,management,married,tertiary,no,no,no,cellular,nov,failure,yes
30,776,12,194,1,384,1,admin.,married,secondary,no,yes,no,cellular,oct,failure,yes
31,44,11,475,1,-1,0,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,no
33,-156,5,198,2,-1,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,no
25,166,15,142,2,-1,0,student,single,tertiary,no,yes,no,telephone,may,unknown,no
68,775,14,210,1,-1,1,retired,divorced,unknown,no,no,no,cellular,oct,unknown,yes
48,682,15,199,2,0,1,unemployed,divorced,tertiary,no,no,no,cellular,nov,other,yes
52,299,10,365,2,-1,0,self-employed,married,primary,no,no,no,cellular,may,unknown,yes
31,37,20,44,1,-1,0,blue-collar,single,tertiary,no,yes,no,cellular,may,unknown,no
51,1263,22,132,1,-1,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,no
31,232,16,297,1,-1,0,blue-collar,single,tertiary,no,yes,no,cellular,may,unknown,no
41,144,22,193,2,187,1,management,married,tertiary,no,yes,yes,cellular,oct,other,yes
29,287,16,1140,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,aug,unknown,yes
55,514,18,214,1,-1,0,management,single,secondary,no,yes,no,cellular,nov,unknown,yes
36,98,15,388,1,-1,0,blue-collar,divorced,secondary,no,no,yes,cellular,may,unknown,yes
50,571,15,282,1,181,1,management,divorced,unknown,no,yes,no,cellular,nov,success,yes
