SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
0,53,72.24,5178.017170979239,Male,No,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,'One year',No,'Credit card (automatic)',No
0,72,75.57,6357.69128095095,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',No
0,72,18.41,2229.112821203541,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0,60,26.44,520.4431260565647,Female,No,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',No
0,72,109.12,8254.512240725273,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0,71,23.3,4398.801763091248,Male,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0,36,112.24,6979.106730565595,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
0,27,43.73,2081.5269868156925,Male,No,Yes,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,'One year',Yes,'Electronic check',No
0,31,44.1,789.048371294474,Female,No,No,No,'No phone service',DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,'Mailed check',No
0,64,33.34,2738.3277814881376,Male,Yes,No,No,'No phone service',DSL,No,Yes,Yes,Yes,No,No,'Two year',No,'Bank transfer (automatic)',No
0,10,20.86,318.69645266620296,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Credit card (automatic)',No
0,38,88.51,3563.367294061754,Female,No,No,Yes,Yes,'Fiber optic',Yes,No,No,Yes,No,Yes,Month-to-month,No,'Electronic check',Yes
0,12,26.3,33.21928581425794,Male,No,Yes,No,'No phone service',DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,51,103.95,5551.407075473688,Female,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0,3,106.76,726.5711529437204,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,43,93.53,5051.19409139699,Male,No,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
0,23,77.79,3481.473158361081,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',No,'Bank transfer (automatic)',No
0,50,79.58,6411.657230093318,Male,No,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Mailed check',No
0,2,30.9,31.542413634841296,Female,No,No,No,'No phone service',DSL,No,Yes,No,No,'No internet service',No,Month-to-month,No,'Mailed check',No
1,21,43.77,1970.7815097472976,Female,Yes,No,No,'No phone service',DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Mailed check',Yes
0,0,81.41,177.7035789337117,Female,No,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Electronic check',Yes
0,50,98.94,4275.288166837256,Female,No,No,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',No
0,71,107.4,8086.278373135649,Male,Yes,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0,64,44.66,1190.2320359685673,Male,No,Yes,No,'No phone service',DSL,No,Yes,No,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0,45,33.69,2515.362370815141,Female,No,No,No,'No phone service',DSL,Yes,No,Yes,No,No,No,'One year',Yes,'Bank transfer (automatic)',No
0,16,20.88,1059.956441294725,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,70,70.71,6356.260553367686,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Credit card (automatic)',No
0,70,45.69,5417.857909470291,Male,Yes,No,No,'No phone service',DSL,No,Yes,Yes,Yes,Yes,No,'Two year',No,'Credit card (automatic)',No
0,56,90.93,986.6473240446117,Male,Yes,No,Yes,No,'Fiber optic',No,Yes,No,Yes,No,Yes,Month-to-month,Yes,'Credit card (automatic)',Yes
0,5,24.48,383.08475248834526,Male,Yes,Yes,No,Yes,DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',No
0,71,43.28,5871.874294433518,Male,Yes,Yes,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Bank transfer (automatic)',No
0,71,117.96,8402.564605513171,Male,Yes,No,Yes,No,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0,47,97.6,2120.000821468612,Female,No,No,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,'Electronic check',Yes
0,66,29.31,158.13697855440455,Female,No,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service',No,'Two year',No,'Mailed check',No
0,63,72.21,5176.504413192809,Female,Yes,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,'Two year',No,'Electronic check',No
0,62,29.14,945.1976326717522,Female,No,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,0,31.37,120.50296452146476,Male,No,No,No,'No phone service',DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',No
1,3,90.45,644.9108946754181,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,27,80.33,1299.098837082205,Female,Yes,No,Yes,No,'Fiber optic',Yes,No,Yes,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',No
0,70,108.28,5143.819677687507,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',Yes
0,19,25.76,768.9235134193048,Male,No,Yes,No,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
1,54,28.67,1489.404220267053,Female,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service',No,'One year',No,'Bank transfer (automatic)',No
1,26,38.79,1427.8575956061802,Female,No,Yes,No,'No phone service',DSL,No,No,No,No,Yes,No,Month-to-month,No,'Electronic check',No
0,2,32.5,203.068348399208,Male,No,No,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',No
0,2,45.78,95.39651555240678,Female,No,Yes,Yes,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',No
1,61,100.84,4087.9346840487656,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,32,100.06,1212.6031117663113,Female,No,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',Yes
0,6,30.17,369.17785720592167,Male,No,No,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',Yes
0,2,19.21,119.61370103904362,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',No
0,50,28.46,1559.925821960556,Female,Yes,Yes,No,'No phone service',DSL,No,'No internet service',No,'No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0,21,89.22,2944.144904006854,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,'Two year',Yes,'Electronic check',No
0,54,113.95,2890.9865346104584,Male,Yes,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0,66,41.18,4228.2938650417655,Female,No,No,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,No,'Two year',No,'Credit card (automatic)',No
0,10,41.48,696.8463941982978,Male,No,Yes,No,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',No
0,2,72.56,708.8883091690827,Male,No,Yes,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',Yes
0,37,18.44,35.52193312203416,Female,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0,49,106.43,3683.2140304017953,Male,No,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0,11,89.71,1772.4863227903918,Female,No,Yes,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,No,'Electronic check',No
0,18,92.42,2827.0166864779085,Female,Yes,Yes,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Mailed check',Yes
0,14,114.33,2642.1830745649927,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0,9,44.67,2343.2960901832566,Female,Yes,No,No,'No phone service',DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,'Mailed check',No
0,20,114.61,3491.1451639321194,Female,No,No,Yes,Yes,'Fiber optic',Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0,62,91.46,4825.7508242001,Male,Yes,No,Yes,No,'Fiber optic',No,Yes,Yes,No,No,Yes,'One year',Yes,'Electronic check',No
0,52,49.04,2989.922874642872,Female,No,No,No,'No phone service',DSL,No,No,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',No
0,5,110.08,2470.0182322734586,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',Yes
0,54,25.41,1020.839826156031,Male,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0,66,79.35,7025.028869506423,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Credit card (automatic)',No
1,63,84.89,3836.090364981801,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,'One year',Yes,'Credit card (automatic)',No
1,22,97.86,1821.4878915266515,Female,No,No,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',No
1,6,41.58,53.90181144842144,Female,No,No,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0,2,18.64,49.55371074695088,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,30,78.05,2584.441375152491,Male,No,Yes,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,0,114.82,129.09767638474378,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,27,113.27,6842.5932819814725,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
0,0,19.25,22.69161308592753,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',Yes
0,55,94.05,6157.473669322185,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,No,No,No,No,Yes,'One year',Yes,'Bank transfer (automatic)',No
0,9,67.79,1663.99808592633,Male,No,Yes,Yes,No,DSL,No,No,No,Yes,No,No,'One year',Yes,'Electronic check',No
0,72,43.36,5997.130024717666,Female,No,Yes,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',No
1,55,101.77,5693.286562650951,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
1,3,50.54,145.3742868631706,Male,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,'Electronic check',No
0,4,63.85,1091.193333319149,Male,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,'Mailed check',No
0,19,36.89,716.0172806573349,Male,Yes,No,No,'No phone service',DSL,No,Yes,Yes,No,No,No,'Two year',No,'Mailed check',No
0,55,105.29,2765.5833206932143,Male,No,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,No,'Electronic check',No
0,26,35.99,263.21964180744834,Male,No,Yes,No,'No phone service',DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0,24,58.94,2297.749341355478,Female,Yes,No,No,'No phone service',DSL,No,No,No,No,No,No,'Two year',Yes,'Electronic check',No
0,42,112.78,2257.132922745702,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0,15,75.68,1534.5436797772325,Male,No,Yes,Yes,No,'Fiber optic',No,Yes,No,Yes,No,No,Month-to-month,Yes,'Electronic check',Yes
0,15,25.94,69.03509412682706,Male,No,No,Yes,Yes,No,'No internet service','No internet service',No,'No internet service','No internet service',No,'One year',No,'Mailed check',No
0,1,18.74,22.90369844601433,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',No
0,15,94.24,501.6307015399928,Male,No,Yes,Yes,Yes,'Fiber optic',Yes,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,22,113.26,6171.432205356365,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',No,'Bank transfer (automatic)',No
1,4,35.71,35.0971177875143,Male,No,No,No,'No phone service',DSL,No,No,No,No,Yes,No,Month-to-month,No,'Electronic check',Yes
0,20,82.11,1399.418905159739,Male,No,No,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',No
0,30,24.0,321.7131436440787,Male,No,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
1,46,83.57,671.9466868845619,Female,No,No,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0,2,18.88,19.110514081346064,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,53,118.24,8094.900966642655,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',No
0,41,18.73,1305.8772098431386,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',No
0,1,80.81,37.71705056592983,Male,No,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0,60,83.18,3742.824502544702,Male,No,Yes,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,No,'One year',Yes,'Electronic check',No
0,66,92.72,5645.985921229601,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,No,'One year',No,'Bank transfer (automatic)',No
0,2,33.28,138.1681085472245,Male,No,No,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',No
0,12,18.44,74.016542490344,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,24,97.55,1386.5962903922489,Male,No,Yes,Yes,No,'Fiber optic',Yes,Yes,No,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',Yes
1,27,48.76,1231.1869445940276,Male,Yes,No,No,'No phone service',DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',Yes
0,21,33.31,588.6378141134996,Female,Yes,Yes,No,'No phone service',DSL,Yes,No,No,No,No,No,'One year',No,'Bank transfer (automatic)',No
0,37,22.43,1455.3125966274145,Female,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',No
0,6,92.84,376.5378897868848,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,Yes,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0,40,42.82,1702.844609804894,Female,No,Yes,No,'No phone service',DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,'Electronic check',No
0,3,30.54,34.447292987511545,Male,No,No,No,'No phone service',DSL,No,No,Yes,No,No,No,Month-to-month,No,'Mailed check',No
0,65,78.81,3179.045141643712,Female,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,'One year',No,'Credit card (automatic)',No
0,61,114.05,4061.096066018232,Male,No,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',No
0,72,118.1,8146.581195712905,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,Yes,'Two year',No,'Credit card (automatic)',Yes
0,49,67.01,915.7065601047829,Male,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0,33,20.71,220.08196088685952,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Mailed check',No
0,20,37.73,2148.8429776889707,Male,No,Yes,No,'No phone service',DSL,No,Yes,Yes,No,No,No,'One year',No,'Bank transfer (automatic)',No
1,72,108.33,6907.65630201452,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
1,37,76.08,3605.824625390116,Male,Yes,No,Yes,No,'Fiber optic',Yes,No,No,Yes,No,No,Month-to-month,No,'Electronic check',No
0,0,20.28,19.72135578272478,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,0,23.19,18.947184863337377,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,19,18.59,19.89065247801169,Female,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0,24,27.32,669.5669229801751,Male,Yes,No,No,'No phone service',DSL,No,No,No,No,No,No,'One year',Yes,'Mailed check',No
0,67,50.18,2145.285669632264,Male,Yes,Yes,No,'No phone service',DSL,No,No,No,Yes,No,No,'Two year',No,'Credit card (automatic)',No
0,0,19.76,29.245538310492563,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',No
0,0,19.37,66.22389211436214,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',No
0,61,61.96,3937.0458487026,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',No,'Bank transfer (automatic)',No
0,28,36.81,1126.9875583954602,Female,No,Yes,No,'No phone service',DSL,No,No,No,Yes,Yes,No,'One year',Yes,'Mailed check',No
0,67,63.67,4112.119414555102,Male,Yes,No,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Bank transfer (automatic)',No
0,1,40.76,787.8206216554224,Female,Yes,No,No,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',Yes
0,0,18.35,326.94765182108176,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',No
0,42,40.8,2676.2164973513995,Male,Yes,Yes,No,'No phone service',DSL,No,No,No,Yes,No,No,'One year',Yes,'Electronic check',No
1,9,28.9,208.20838924011548,Male,No,No,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',No
0,10,110.46,5137.654309451489,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,'No internet service',Yes,'One year',Yes,'Electronic check',No
0,2,46.51,197.85299634384404,Male,No,No,Yes,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',No
0,36,40.4,621.2996899056252,Male,No,Yes,No,'No phone service',DSL,No,No,Yes,Yes,No,No,Month-to-month,No,'Mailed check',No
0,17,80.19,84.34675248977013,Male,No,No,Yes,No,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0,14,27.59,255.81042952001343,Male,No,No,Yes,Yes,DSL,'No internet service',No,'No internet service','No internet service',No,No,Month-to-month,No,'Mailed check',No
0,63,46.87,5121.77242116302,Male,Yes,Yes,No,'No phone service',DSL,Yes,No,Yes,Yes,Yes,No,'Two year',No,'Bank transfer (automatic)',No
0,3,19.3,45.02588047513352,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
1,60,113.44,6616.797707344329,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',No
0,30,86.1,2218.4226665762926,Female,No,Yes,Yes,Yes,'Fiber optic',No,No,No,No,No,No,'One year',No,'Credit card (automatic)',No
0,4,31.66,587.7470746881847,Male,No,No,No,'No phone service',DSL,No,No,No,No,Yes,No,'One year',No,'Mailed check',No
1,40,58.2,4369.940824037436,Male,Yes,No,No,No,DSL,No,Yes,No,No,Yes,Yes,'One year',Yes,'Electronic check',No
0,13,73.22,490.480754575917,Female,No,Yes,Yes,No,DSL,No,No,No,No,No,No,'One year',No,'Credit card (automatic)',No
0,70,62.87,8100.861683407349,Female,Yes,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
0,38,104.42,2242.549493389034,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0,57,68.52,4999.231290508066,Male,No,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,'Two year',No,'Bank transfer (automatic)',No
0,53,58.95,5399.57491007801,Female,Yes,No,No,'No phone service',DSL,No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
1,6,23.99,680.1218484951139,Male,Yes,No,Yes,'No phone service',No,No,'No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',No
0,19,36.4,4885.889748666278,Female,Yes,No,No,'No phone service',DSL,No,'No internet service',Yes,Yes,Yes,Yes,'Two year',No,'Mailed check',No
0,48,98.48,4206.295918109429,Female,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,'One year',Yes,'Electronic check',No
0,17,76.08,869.8579003801924,Male,Yes,No,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',No
1,26,117.23,5960.895480093916,Male,Yes,No,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',Yes
0,46,76.6,3289.036734005037,Female,No,Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',No
0,68,36.66,4650.850078696633,Female,Yes,Yes,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',No
0,25,100.95,2997.597244942147,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,Month-to-month,No,'Electronic check',Yes
0,3,61.39,241.473933356692,Female,No,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,'Mailed check',Yes
0,59,111.11,5000.383027706509,Male,Yes,No,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',No,'Electronic check',Yes
1,33,82.41,814.2797865906928,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0,42,68.88,3381.652965214603,Male,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,'One year',Yes,'Credit card (automatic)',No
0,15,101.63,1688.2921986780436,Female,No,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,'No internet service',Month-to-month,Yes,'Electronic check',No
1,70,112.38,6504.931252125525,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',No,'Electronic check',Yes
0,39,46.32,3044.3560172607727,Male,Yes,Yes,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',No
0,2,24.28,262.55316434169947,Male,No,Yes,Yes,Yes,DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
1,16,117.17,2011.5298455079487,Female,No,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,No,'Electronic check',No
0,67,82.45,3967.699812410153,Male,Yes,No,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',No
0,8,78.58,1918.081174624699,Female,No,No,Yes,Yes,'Fiber optic','No internet service',No,Yes,No,No,No,'One year',Yes,'Electronic check',No
0,10,20.05,896.5759570745523,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Mailed check',No
0,1,52.4,2580.5881085889937,Female,Yes,Yes,Yes,'No phone service',DSL,Yes,Yes,Yes,No,No,No,'One year',Yes,'Credit card (automatic)',No
0,59,67.65,2349.532518408556,Male,No,No,Yes,No,DSL,No,No,No,Yes,No,Yes,'One year',No,'Bank transfer (automatic)',Yes
0,61,28.56,926.12828746382,Female,No,Yes,Yes,Yes,DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0,9,30.38,1076.9838526136823,Male,No,No,No,'No phone service',DSL,No,No,No,No,No,No,'One year',No,'Bank transfer (automatic)',No
0,43,19.57,80.02341318802196,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
1,70,56.5,4187.127008137214,Male,Yes,No,No,'No phone service',DSL,Yes,Yes,Yes,No,Yes,Yes,'Two year',No,'Credit card (automatic)',No
0,51,36.38,1369.9907576835503,Female,No,Yes,No,'No phone service',DSL,Yes,Yes,No,No,No,No,'Two year',No,'Credit card (automatic)',No
1,72,71.87,6209.637469365198,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
0,34,78.24,1786.2512043248264,Male,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,'Two year',Yes,'Bank transfer (automatic)',No
