gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,1,No,No,45,Yes,No,No,No,No,'No internet service',No,Yes,No,'One year',No,'Bank transfer (automatic)',37.65,364.4039035044373,Yes
Male,1,No,No,0,Yes,Yes,No,'No internet service','No internet service','No internet service',No,'No internet service',No,Month-to-month,Yes,'Electronic check',75.65,146.2141696765148,No
Male,0,Yes,Yes,38,Yes,No,No,No,Yes,'No internet service',Yes,'No internet service',No,Month-to-month,Yes,'Electronic check',108.49,3284.7098968751816,Yes
Male,0,No,No,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',78.18,1845.4632446625267,Yes
Female,0,Yes,No,9,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Mailed check',31.83,1874.5121958727457,Yes
Female,1,Yes,Yes,65,No,'No phone service',DSL,Yes,No,Yes,No,No,Yes,'One year',Yes,'Credit card (automatic)',117.88,6248.19704016892,No
Male,0,Yes,Yes,64,Yes,No,'Fiber optic',No,'No internet service',Yes,'No internet service',No,No,'One year',No,'Mailed check',64.17,5180.923794188359,No
Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,'Credit card (automatic)',111.91,4156.677299645721,No
Male,0,Yes,No,1,Yes,Yes,No,No,'No internet service','No internet service',No,Yes,No,'Two year',Yes,'Electronic check',51.34,869.1626379221909,No
Female,0,No,No,2,Yes,Yes,'Fiber optic','No internet service',Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',53.25,269.64189415382145,Yes
Male,0,Yes,Yes,67,Yes,No,'Fiber optic',Yes,Yes,No,No,No,Yes,Month-to-month,Yes,'Electronic check',95.32,3650.082079283633,No
Male,0,No,No,36,No,'No phone service',DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Electronic check',84.66,5051.734116831192,No
Female,0,No,Yes,7,Yes,No,'Fiber optic','No internet service',Yes,'No internet service','No internet service',Yes,'No internet service',Month-to-month,No,'Electronic check',18.85,40.58254148347089,No
Female,0,No,Yes,29,Yes,No,'Fiber optic',No,'No internet service',No,Yes,Yes,No,Month-to-month,Yes,'Credit card (automatic)',92.11,1141.8414418021011,No
Female,1,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,'Two year',Yes,'Electronic check',104.99,7988.091823677072,No
Female,1,No,No,69,Yes,Yes,'Fiber optic',Yes,No,No,Yes,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',110.7,4924.10821180211,No
Male,1,Yes,No,22,Yes,Yes,'Fiber optic','No internet service',No,No,No,No,No,Month-to-month,Yes,'Electronic check',87.64,958.5175602575547,Yes
Female,1,No,No,1,No,No,'Fiber optic',No,No,Yes,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',64.73,26.112552135415967,Yes
Male,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,No,No,'Two year',No,'Mailed check',63.56,3309.4056832737338,Yes
Male,0,Yes,No,20,Yes,Yes,'Fiber optic',No,Yes,No,'No internet service',No,No,Month-to-month,Yes,'Electronic check',28.77,1235.0940848719638,No
Male,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,'Electronic check',61.62,84.17424810951087,Yes
Female,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,No,'Mailed check',75.75,41.86165084854008,No
Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',110.24,7014.435465144364,No
Male,0,No,No,6,Yes,'No phone service','Fiber optic',No,No,No,No,Yes,No,Month-to-month,No,'Bank transfer (automatic)',61.62,471.89773448215,Yes
Female,0,No,No,1,Yes,'No phone service',DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',110.91,1967.2931453375616,No
Female,1,Yes,No,12,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Electronic check',85.55,2987.056782030035,Yes
Male,0,No,No,2,Yes,No,'Fiber optic',Yes,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',102.83,1243.7216783990384,Yes
Female,0,Yes,Yes,2,No,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,No,'Electronic check',80.19,1590.8753261071752,No
Male,0,No,No,19,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',79.85,2357.7292276870025,No
Male,0,Yes,No,2,Yes,No,'Fiber optic','No internet service',No,'No internet service',Yes,Yes,'No internet service',Month-to-month,Yes,'Bank transfer (automatic)',38.6,148.56451435222374,Yes
Male,0,Yes,No,1,Yes,No,'Fiber optic','No internet service',Yes,Yes,Yes,'No internet service',No,Month-to-month,No,'Bank transfer (automatic)',45.25,1408.3533614069358,Yes
Female,0,No,No,67,Yes,Yes,'Fiber optic',No,Yes,No,No,'No internet service',No,Month-to-month,No,'Credit card (automatic)',64.84,5354.523915899434,No
Female,1,No,Yes,52,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',55.92,1742.3316205062933,No
Female,0,Yes,No,60,Yes,No,'Fiber optic','No internet service','No internet service',No,'No internet service','No internet service','No internet service','One year',Yes,'Mailed check',20.17,1907.9005924485075,No
Female,0,Yes,Yes,71,Yes,'No phone service','Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',114.7,7125.321642497454,No
Male,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',56.37,2640.6432061966334,No
Female,1,No,No,57,Yes,'No phone service',DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',81.89,3041.5271334954386,No
Male,1,Yes,No,59,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service',No,'One year',Yes,'Bank transfer (automatic)',37.53,1987.0876781952925,No
Female,0,No,No,12,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,No,Month-to-month,Yes,'Credit card (automatic)',50.76,101.04313602780567,Yes
Female,0,Yes,No,42,Yes,No,DSL,No,Yes,Yes,'No internet service',No,Yes,Month-to-month,No,'Electronic check',87.92,2803.2372241226767,Yes
Male,0,No,Yes,1,Yes,Yes,DSL,Yes,Yes,'No internet service',No,No,No,'Two year',No,'Bank transfer (automatic)',72.63,2198.8352572410718,Yes
Male,0,No,No,0,Yes,No,No,'No internet service',Yes,'No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',53.23,27.684783601999545,No
Male,0,Yes,No,54,No,Yes,DSL,No,'No internet service',Yes,Yes,No,'No internet service',Month-to-month,Yes,'Credit card (automatic)',45.8,1296.3468473149483,No
Female,0,No,Yes,35,No,No,DSL,No,Yes,Yes,No,Yes,No,'Two year',Yes,'Credit card (automatic)',24.91,972.9572545264589,No
Male,1,No,No,60,Yes,No,DSL,Yes,No,Yes,No,No,Yes,'Two year',Yes,'Electronic check',112.09,5372.232718515799,No
Female,0,Yes,No,6,Yes,Yes,'Fiber optic',Yes,No,Yes,No,No,Yes,Month-to-month,No,'Electronic check',117.33,2726.798653154454,No
Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,Yes,'One year',Yes,'Electronic check',116.79,5526.348175960055,Yes
Female,0,Yes,No,49,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',No,'Bank transfer (automatic)',92.45,4159.585303532707,No
Male,0,No,Yes,62,Yes,'No phone service',DSL,Yes,No,Yes,No,No,Yes,'One year',No,'Electronic check',74.86,6678.9531455995575,No
Female,0,No,No,21,Yes,Yes,No,No,No,'No internet service','No internet service',No,'No internet service',Month-to-month,Yes,'Mailed check',24.49,724.9273881194017,Yes
Male,1,No,No,50,Yes,No,'Fiber optic',No,No,No,No,'No internet service',No,'Two year',No,'Electronic check',66.65,2454.417522660052,No
Female,0,Yes,No,17,Yes,No,'Fiber optic',No,Yes,No,Yes,'No internet service','No internet service',Month-to-month,Yes,'Electronic check',38.38,976.3156345971569,Yes
Female,1,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,'Two year',Yes,'Credit card (automatic)',93.04,6294.697227183704,No
Female,1,Yes,No,34,Yes,Yes,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Mailed check',74.53,3086.2281781656293,No
Male,0,Yes,Yes,60,Yes,'No phone service','Fiber optic',Yes,'No internet service',Yes,'No internet service','No internet service',No,'One year',Yes,'Mailed check',62.09,5282.708800268109,No
Female,0,No,Yes,63,Yes,No,'Fiber optic',No,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Credit card (automatic)',49.79,1966.301132614969,Yes
Male,0,No,Yes,61,Yes,Yes,No,'No internet service','No internet service',No,Yes,Yes,No,Month-to-month,No,'Mailed check',27.41,2410.4568813558762,No
Female,0,Yes,Yes,67,No,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,'Credit card (automatic)',35.67,4212.06797261329,No
Male,0,Yes,No,69,Yes,'No phone service',DSL,Yes,No,Yes,No,No,Yes,'Two year',Yes,'Bank transfer (automatic)',115.63,8131.435773766602,No
Female,0,No,No,60,Yes,No,No,Yes,'No internet service','No internet service',Yes,Yes,No,Month-to-month,No,'Mailed check',34.54,693.6356402241327,No
Male,0,No,No,15,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,'No internet service',Month-to-month,Yes,'Credit card (automatic)',86.46,834.109403165726,Yes
Female,1,No,No,7,Yes,No,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',59.3,25.175225347719667,No
Female,0,No,Yes,63,No,Yes,'Fiber optic',No,'No internet service','No internet service',Yes,'No internet service',No,Month-to-month,No,'Mailed check',21.16,365.37390448852545,No
Male,0,Yes,No,14,Yes,No,'Fiber optic','No internet service',Yes,No,No,Yes,No,Month-to-month,Yes,'Mailed check',106.4,2139.216478646481,No
Female,0,Yes,No,69,Yes,Yes,DSL,No,'No internet service','No internet service',Yes,Yes,No,'One year',Yes,'Electronic check',23.45,1827.9048421730065,Yes
Male,0,Yes,Yes,33,Yes,No,'Fiber optic',No,Yes,'No internet service','No internet service',Yes,No,'One year',Yes,'Electronic check',38.43,2267.8893314773995,Yes
Male,1,Yes,No,70,Yes,Yes,No,Yes,'No internet service',Yes,'No internet service',Yes,No,Month-to-month,No,'Mailed check',94.97,6715.331958341406,No
Female,0,Yes,Yes,65,Yes,No,'Fiber optic','No internet service',Yes,Yes,No,'No internet service',Yes,'Two year',No,'Bank transfer (automatic)',86.27,6015.8313639723665,No
Male,0,No,No,55,Yes,No,'Fiber optic','No internet service','No internet service',No,No,Yes,No,'Two year',No,'Mailed check',20.6,669.2457654580002,No
Female,0,Yes,Yes,60,Yes,Yes,DSL,No,'No internet service','No internet service',Yes,Yes,No,'Two year',No,'Bank transfer (automatic)',40.71,5023.504718830871,No
Female,1,No,No,4,No,No,DSL,No,No,'No internet service',No,No,Yes,Month-to-month,No,'Credit card (automatic)',89.12,373.5196674608024,Yes
Female,0,No,No,18,Yes,No,'Fiber optic',No,Yes,No,'No internet service',Yes,No,Month-to-month,No,'Mailed check',23.86,36.919612423018584,Yes
Male,0,No,No,26,Yes,No,'Fiber optic',No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,'Electronic check',66.66,1236.0055877424209,Yes
Female,0,Yes,No,67,Yes,Yes,No,No,'No internet service',No,'No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',29.3,1858.4259903282195,No
Male,0,No,No,9,Yes,No,'Fiber optic','No internet service',Yes,No,Yes,Yes,'No internet service',Month-to-month,Yes,'Mailed check',42.07,1046.4770423091006,No
Male,0,Yes,No,72,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',No,'Mailed check',112.08,6742.802112246922,No
Male,1,No,No,43,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',112.88,5385.831416824316,No
Female,0,No,No,34,Yes,'No phone service',No,'No internet service','No internet service','No internet service',No,Yes,No,Month-to-month,No,'Electronic check',46.79,2357.4238175655546,No
Male,0,No,No,43,Yes,No,'Fiber optic','No internet service','No internet service',No,Yes,Yes,'No internet service',Month-to-month,No,'Mailed check',21.22,505.28006226313465,No
Male,1,No,No,19,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,'Two year',Yes,'Bank transfer (automatic)',109.3,1689.738836005436,No
Male,0,Yes,No,31,Yes,No,No,'No internet service',No,'No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',21.29,108.33434094563545,No
Male,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,'Two year',Yes,'Electronic check',113.99,2216.2292235208247,Yes
Male,1,No,No,3,Yes,No,'Fiber optic',Yes,No,Yes,No,No,Yes,'Two year',Yes,'Mailed check',108.31,1782.3482753925077,No
Male,0,Yes,No,56,Yes,No,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Mailed check',47.5,1868.718193107396,No
Male,0,No,Yes,59,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',60.92,4013.6413466890203,No
Female,0,Yes,No,25,Yes,No,No,'No internet service','No internet service',No,Yes,Yes,No,Month-to-month,No,'Mailed check',33.57,408.2317760397632,No
Male,0,No,No,66,Yes,Yes,'Fiber optic',Yes,Yes,Yes,'No internet service','No internet service',Yes,'One year',No,'Credit card (automatic)',89.72,5470.772755371168,Yes
Male,0,Yes,Yes,29,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',18.25,646.0114016266087,No
Female,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,'Electronic check',72.67,142.63482845742004,Yes
Male,0,Yes,Yes,0,Yes,No,DSL,No,No,No,No,No,Yes,'Two year',No,'Bank transfer (automatic)',81.54,249.45315343283693,Yes
Male,0,Yes,Yes,0,Yes,Yes,DSL,No,No,'No internet service',No,No,No,Month-to-month,Yes,'Credit card (automatic)',50.79,136.98174469512435,No
Female,1,No,No,53,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,'One year',No,'Electronic check',108.92,4503.981660761391,No
Female,1,Yes,No,9,Yes,No,'Fiber optic','No internet service',Yes,'No internet service',No,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',73.74,1020.2038103668582,No
Male,1,Yes,Yes,41,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,'Two year',Yes,'Mailed check',108.31,4614.9051128814135,No
Female,0,No,No,0,Yes,No,'Fiber optic','No internet service',Yes,Yes,No,No,'No internet service','Two year',No,'Credit card (automatic)',31.02,66.05003113858683,Yes
Male,0,No,No,0,No,Yes,No,'No internet service',No,No,'No internet service',No,'No internet service',Month-to-month,Yes,'Bank transfer (automatic)',20.69,23.937931867693514,No
Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,'One year',No,'Electronic check',58.48,1594.97710314911,No
Female,0,No,Yes,9,Yes,Yes,'Fiber optic','No internet service','No internet service',No,'No internet service',Yes,No,Month-to-month,No,'Mailed check',19.06,27.022128837243514,No
Male,0,Yes,No,27,Yes,Yes,'Fiber optic',Yes,No,Yes,'No internet service','No internet service',Yes,'Two year',Yes,'Electronic check',77.34,4538.719740427778,Yes
Female,0,Yes,No,9,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Mailed check',54.17,201.97512627432468,No
Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',100.08,5963.059305425741,No
Male,0,No,No,12,Yes,No,'Fiber optic','No internet service',No,No,Yes,Yes,No,Month-to-month,No,'Bank transfer (automatic)',52.84,949.3442910187218,No
Male,0,Yes,Yes,51,Yes,No,'Fiber optic','No internet service','No internet service',No,'No internet service','No internet service',Yes,'Two year',No,'Credit card (automatic)',78.97,2418.296364668577,No
Female,1,Yes,No,14,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',118.57,3215.1996819888054,No
Male,0,No,No,17,No,'No phone service',DSL,No,No,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',32.85,2715.703355009248,No
Female,1,No,No,11,Yes,'No phone service',No,'No internet service',Yes,'No internet service',No,'No internet service','No internet service',Month-to-month,Yes,'Mailed check',27.23,41.32412092134963,Yes
Male,0,No,No,4,Yes,No,No,No,'No internet service','No internet service',Yes,Yes,'No internet service','Two year',No,'Bank transfer (automatic)',38.19,401.643926988636,Yes
Male,0,No,No,65,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,'Credit card (automatic)',39.39,1435.290105285676,Yes
Female,0,No,No,22,Yes,No,'Fiber optic','No internet service',Yes,'No internet service',Yes,Yes,No,Month-to-month,Yes,'Electronic check',43.42,1197.8343605890477,No
Female,0,No,No,37,Yes,No,'Fiber optic',No,'No internet service',No,Yes,Yes,No,Month-to-month,Yes,'Electronic check',101.01,2363.619820886894,Yes
Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,No,No,'One year',No,'Mailed check',72.1,793.8326057996563,No
Male,0,Yes,No,12,Yes,No,'Fiber optic',No,No,Yes,No,No,No,'Two year',Yes,'Bank transfer (automatic)',99.75,3129.5315990859935,No
Female,0,Yes,No,71,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',117.04,7029.870167303683,No
Male,0,Yes,No,43,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',23.66,1946.650364136039,No
Female,0,Yes,Yes,55,Yes,No,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',28.12,1447.6474466912698,No
Male,1,No,No,24,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',88.16,2526.25461410056,No
Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,'No internet service','No internet service',Yes,Month-to-month,Yes,'Electronic check',81.54,7322.185689017627,No
Male,0,No,No,3,Yes,Yes,No,No,'No internet service',No,'No internet service','No internet service',No,'One year',Yes,'Electronic check',42.57,672.8268217871627,No
Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,'Mailed check',82.37,189.47683354579902,No
Male,0,No,Yes,0,Yes,No,'Fiber optic',No,'No internet service','No internet service',Yes,Yes,'No internet service',Month-to-month,No,'Mailed check',21.99,19.623521997865105,Yes
Male,0,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,'One year',Yes,'Mailed check',25.31,693.222003388212,No
Male,0,Yes,No,18,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',116.84,6604.186657187187,Yes
Male,0,Yes,No,60,No,Yes,'Fiber optic',Yes,No,Yes,Yes,No,No,Month-to-month,Yes,'Electronic check',89.84,2576.076633673874,Yes
Female,0,Yes,No,31,Yes,No,No,No,'No internet service',Yes,'No internet service',Yes,No,Month-to-month,Yes,'Electronic check',35.99,1523.2774257474518,No
Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,'One year',No,'Electronic check',79.67,471.12835313321193,No
Male,0,Yes,No,54,Yes,No,'Fiber optic',Yes,Yes,No,No,No,Yes,'Two year',No,'Credit card (automatic)',81.66,2922.5343360776296,Yes
Male,1,No,No,71,Yes,'No phone service',No,No,Yes,'No internet service','No internet service','No internet service','No internet service','One year',Yes,'Bank transfer (automatic)',22.43,5869.344901867778,No
Male,0,No,No,64,Yes,No,'Fiber optic',Yes,Yes,Yes,No,No,Yes,'Two year',Yes,'Electronic check',116.13,6324.105525999084,No
Male,0,Yes,No,68,Yes,Yes,No,Yes,No,No,'No internet service',Yes,No,'One year',Yes,'Bank transfer (automatic)',97.83,5146.884735048491,No
Female,0,Yes,No,67,Yes,Yes,'Fiber optic','No internet service','No internet service','No internet service',Yes,'No internet service','No internet service','Two year',No,'Bank transfer (automatic)',41.85,304.788957702117,Yes
Female,1,Yes,No,70,Yes,'No phone service',DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',118.35,8084.091464789662,No
Female,0,No,No,70,Yes,No,No,'No internet service',Yes,No,No,'No internet service','No internet service',Month-to-month,Yes,'Mailed check',48.05,2483.814031658553,No
Female,0,No,Yes,17,Yes,'No phone service','Fiber optic',No,Yes,No,Yes,'No internet service',Yes,Month-to-month,Yes,'Bank transfer (automatic)',29.86,133.71321455490448,No
Male,0,Yes,No,43,Yes,'No phone service',DSL,No,Yes,No,Yes,Yes,No,'Two year',Yes,'Mailed check',89.88,3879.16357876182,No
Male,0,No,No,2,Yes,No,'Fiber optic',No,Yes,No,Yes,Yes,'No internet service',Month-to-month,No,'Mailed check',33.81,39.86867299671398,No
Male,0,Yes,Yes,65,Yes,Yes,'Fiber optic','No internet service','No internet service','No internet service',No,'No internet service',No,'One year',Yes,'Electronic check',48.97,4596.250863745161,Yes
Male,0,No,Yes,15,No,'No phone service','Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',86.92,709.3832041161842,Yes
Female,0,Yes,Yes,30,Yes,No,'Fiber optic',No,Yes,'No internet service',No,Yes,No,'One year',No,'Electronic check',24.55,1187.9381551620527,No
Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,'Electronic check',43.87,406.3833879290406,No
Male,0,Yes,Yes,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,'Mailed check',50.89,167.9345629999433,No
Male,0,No,No,42,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,'Electronic check',60.83,3018.9948633754893,No
Female,0,Yes,No,51,Yes,'No phone service',No,No,Yes,No,Yes,Yes,'No internet service','One year',No,'Electronic check',28.79,1785.682771819659,No
Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,'Two year',Yes,'Mailed check',36.99,2105.2938883315605,Yes
Female,0,No,No,10,Yes,No,'Fiber optic',No,No,'No internet service',Yes,'No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',22.61,299.2499992903925,No
Female,0,No,Yes,38,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,'Credit card (automatic)',81.33,3208.4634898302506,No
Male,0,No,No,23,Yes,Yes,'Fiber optic','No internet service',No,'No internet service',No,Yes,No,Month-to-month,Yes,'Electronic check',23.96,292.2863851959117,Yes
Male,0,No,No,41,Yes,'No phone service',DSL,No,Yes,No,No,No,Yes,Month-to-month,No,'Credit card (automatic)',85.03,606.3556639860893,Yes
Male,0,Yes,No,55,Yes,No,'Fiber optic',Yes,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',111.94,2211.017106991045,No
Female,0,Yes,No,51,Yes,Yes,DSL,No,Yes,No,No,Yes,'No internet service','One year',Yes,'Credit card (automatic)',73.72,3736.114209849958,No
Female,0,No,No,50,Yes,Yes,No,No,'No internet service',No,Yes,'No internet service',No,Month-to-month,No,'Electronic check',64.16,1596.7955750061888,Yes
Male,1,Yes,No,12,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',108.97,2279.2309652635963,Yes
Male,0,Yes,Yes,24,Yes,No,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,No,'Mailed check',74.6,2660.7077513446125,No
Male,1,Yes,Yes,72,Yes,Yes,No,Yes,No,Yes,'No internet service',Yes,No,'Two year',No,'Credit card (automatic)',72.42,5661.833438866413,No
Male,0,Yes,No,20,Yes,No,DSL,Yes,Yes,No,Yes,'No internet service','No internet service',Month-to-month,No,'Electronic check',40.09,695.1682437961509,No
Male,0,No,No,9,Yes,No,'Fiber optic',No,'No internet service','No internet service',No,Yes,No,'Two year',No,'Mailed check',42.14,677.676296494499,No
Male,0,Yes,Yes,0,No,No,'Fiber optic','No internet service',Yes,'No internet service','No internet service',Yes,No,Month-to-month,No,'Bank transfer (automatic)',24.37,173.227596445186,No
Male,0,Yes,No,7,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',34.4,177.38098148668922,No
Female,0,No,No,39,Yes,Yes,No,'No internet service',Yes,No,Yes,'No internet service',No,Month-to-month,No,'Credit card (automatic)',63.6,2077.1530753779493,No
Female,0,Yes,No,35,Yes,No,'Fiber optic',No,Yes,No,Yes,Yes,No,Month-to-month,Yes,'Mailed check',61.93,1057.7415363869168,Yes
Male,0,No,No,1,No,No,'Fiber optic',No,No,'No internet service',Yes,Yes,No,'Two year',Yes,'Electronic check',24.41,23.29478978170964,No
Male,0,No,Yes,0,No,No,DSL,'No internet service',Yes,'No internet service','No internet service',No,'No internet service','Two year',Yes,'Mailed check',18.43,21.24241418611548,No
Female,0,Yes,Yes,9,Yes,No,'Fiber optic','No internet service',Yes,No,Yes,Yes,'No internet service','Two year',No,'Electronic check',32.54,106.2967767656667,Yes
Male,0,Yes,Yes,7,Yes,No,No,'No internet service','No internet service','No internet service',Yes,'No internet service',No,Month-to-month,No,'Electronic check',36.78,2176.061159038111,No
Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,'Electronic check',102.87,3859.2268047703333,No
Male,0,Yes,Yes,0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,'No internet service',Month-to-month,Yes,'Electronic check',26.68,29.668628681992004,No
Female,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',99.07,497.11605401860777,Yes
Female,1,No,No,0,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',106.0,160.02538173591773,Yes
Male,1,Yes,Yes,5,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Mailed check',58.06,506.18529304106556,Yes
Female,0,Yes,Yes,9,Yes,'No phone service',DSL,No,No,No,No,Yes,No,Month-to-month,Yes,'Mailed check',56.36,175.20337732988264,No
Male,1,No,Yes,37,Yes,No,No,'No internet service','No internet service',No,'No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',38.81,275.26190885604643,No
Male,1,Yes,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,'One year',No,'Credit card (automatic)',54.11,5032.129070804624,No
Female,1,Yes,Yes,34,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Mailed check',67.21,1161.9741678854937,Yes
Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,'One year',Yes,'Electronic check',117.89,6608.638687522764,No
Female,1,No,No,38,Yes,No,No,'No internet service','No internet service','No internet service',Yes,Yes,'No internet service',Month-to-month,No,'Credit card (automatic)',20.18,558.1657750543063,Yes
Female,0,Yes,Yes,38,Yes,No,'Fiber optic',No,'No internet service',Yes,Yes,'No internet service',No,'One year',No,'Bank transfer (automatic)',103.49,1404.3003676853527,Yes
Male,0,No,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,'Two year',Yes,'Electronic check',102.29,4253.234915944147,Yes
