age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
35,management,married,secondary,no,119,no,no,unknown,6,nov,152,3,-2,0,unknown,no
43,blue-collar,married,primary,no,1518,yes,no,unknown,29,may,197,1,-1,0,unknown,no
42,blue-collar,married,tertiary,no,2474,yes,no,telephone,7,nov,106,5,190,1,other,no
30,self-employed,single,secondary,no,-121,no,yes,cellular,25,mar,276,2,179,1,other,no
28,management,divorced,secondary,no,-13,no,no,cellular,6,oct,153,2,-2,0,unknown,no
32,admin.,single,unknown,no,55,yes,no,unknown,11,may,199,4,113,13,success,yes
47,management,married,tertiary,no,-95,yes,no,cellular,17,may,232,5,274,2,failure,no
32,management,single,tertiary,no,178,no,no,cellular,25,feb,1079,2,91,2,success,yes
51,blue-collar,married,primary,no,3124,yes,no,unknown,21,jul,257,3,-1,0,unknown,no
56,technician,married,tertiary,yes,-29,yes,yes,cellular,29,may,84,3,-1,0,unknown,no
26,student,single,secondary,no,676,no,no,cellular,29,oct,368,1,175,4,success,yes
32,services,married,unknown,no,26,yes,no,unknown,8,jul,228,1,-2,0,unknown,yes
68,retired,married,tertiary,no,124,no,no,telephone,5,jul,174,2,-1,0,unknown,yes
38,housemaid,single,secondary,no,34,no,yes,cellular,30,jul,109,3,-2,0,unknown,no
48,blue-collar,married,secondary,no,330,yes,no,unknown,22,may,17,1,-2,0,unknown,no
46,blue-collar,married,secondary,no,9597,no,no,telephone,18,feb,373,2,172,0,success,yes
32,management,single,tertiary,no,46,no,no,cellular,4,feb,118,1,-3,0,unknown,yes
50,retired,married,primary,no,310,no,no,cellular,26,aug,219,1,-1,0,unknown,yes
36,services,single,secondary,no,1576,yes,yes,cellular,15,may,222,1,352,2,other,yes
38,admin.,divorced,tertiary,no,-80,no,no,cellular,24,may,331,1,167,4,failure,yes
58,unknown,divorced,secondary,no,3062,no,no,telephone,6,feb,195,1,-1,0,unknown,yes
41,services,married,secondary,no,-55,yes,no,telephone,21,nov,106,1,-1,0,unknown,no
30,student,married,unknown,no,245,no,no,cellular,21,jun,97,3,-1,0,unknown,no
37,management,married,tertiary,no,111,no,no,cellular,20,mar,389,5,84,5,failure,yes
54,management,married,unknown,no,4237,no,no,cellular,18,feb,100,1,-1,0,unknown,no
60,management,divorced,tertiary,no,13131,no,no,cellular,7,aug,309,3,-2,0,unknown,yes
30,technician,single,secondary,no,158,yes,no,cellular,6,feb,403,3,61,2,success,yes
37,blue-collar,married,secondary,no,-70,yes,no,unknown,6,may,671,3,-1,0,unknown,no
43,student,single,tertiary,no,23,no,no,cellular,9,aug,349,1,91,1,failure,yes
27,blue-collar,married,secondary,no,85,yes,no,cellular,19,may,192,7,-1,0,unknown,no
50,technician,divorced,secondary,no,179,yes,no,unknown,24,jun,730,1,-1,0,unknown,yes
27,management,single,tertiary,no,62,yes,no,cellular,22,nov,581,1,329,2,other,yes
26,blue-collar,married,secondary,no,-97,yes,no,unknown,6,jun,220,1,-1,0,unknown,yes
31,blue-collar,single,secondary,no,603,yes,no,unknown,6,may,-1,1,-2,0,unknown,no
57,retired,divorced,primary,no,4634,yes,no,unknown,23,apr,1015,1,0,0,unknown,yes
33,blue-collar,single,secondary,no,-14,yes,no,unknown,5,may,699,1,-2,0,unknown,no
52,admin.,married,secondary,yes,-262,yes,no,unknown,19,may,852,2,-2,0,unknown,no
36,admin.,married,tertiary,no,255,no,no,cellular,29,may,849,2,-2,0,unknown,yes
29,retired,married,tertiary,no,104,no,yes,cellular,20,jul,143,6,0,0,unknown,no
27,technician,single,secondary,no,72,no,no,cellular,2,aug,679,1,177,2,success,yes
46,self-employed,married,secondary,yes,-348,no,yes,telephone,30,jul,168,3,0,0,unknown,no
47,services,divorced,secondary,no,109,no,yes,cellular,5,nov,528,1,186,3,other,no
29,admin.,single,secondary,no,22,yes,no,unknown,2,may,320,2,-2,0,unknown,yes
34,retired,married,tertiary,no,123,no,no,cellular,10,feb,1062,2,172,1,other,yes
33,self-employed,married,secondary,no,1574,no,no,telephone,6,aug,235,2,-2,0,unknown,yes
34,management,divorced,tertiary,no,425,no,no,cellular,19,jun,446,2,-1,3,failure,no
32,blue-collar,single,secondary,no,-19,yes,no,unknown,29,jul,543,1,-1,0,unknown,yes
41,services,divorced,secondary,no,207,yes,yes,cellular,19,jul,84,1,-1,0,unknown,no
29,management,married,tertiary,no,368,yes,no,cellular,20,jun,380,1,365,0,failure,yes
29,technician,married,secondary,no,986,no,no,cellular,24,sep,194,2,178,2,success,yes
34,services,married,secondary,no,7,no,no,cellular,18,apr,215,1,-1,0,unknown,yes
38,management,married,tertiary,no,186,yes,no,cellular,18,may,183,1,0,0,unknown,no
33,technician,married,secondary,yes,60,yes,no,cellular,10,jun,63,2,-3,0,unknown,no
64,technician,single,secondary,no,4329,no,no,cellular,4,nov,316,1,-1,3,unknown,no
44,blue-collar,divorced,primary,no,2144,yes,no,cellular,17,dec,329,1,-3,0,unknown,no
31,services,single,tertiary,no,-179,yes,no,unknown,8,may,90,1,-2,0,unknown,yes
40,management,married,secondary,no,149,yes,yes,unknown,18,may,202,2,-1,0,unknown,no
36,retired,divorced,tertiary,no,146,no,no,cellular,19,jan,190,6,-1,1,failure,no
26,services,single,secondary,no,129,no,no,unknown,26,feb,93,1,-1,0,unknown,yes
34,retired,married,unknown,no,5900,no,no,cellular,6,jul,349,1,-1,0,unknown,yes
29,technician,single,secondary,yes,-335,no,yes,cellular,6,jul,165,8,0,0,unknown,no
51,housemaid,married,primary,no,317,yes,no,telephone,6,apr,143,1,-2,0,unknown,yes
32,management,single,tertiary,no,-45,yes,no,cellular,20,mar,241,2,87,1,other,yes
31,technician,single,secondary,no,-33,yes,no,cellular,20,sep,495,1,272,1,other,yes
50,retired,divorced,secondary,no,-104,no,no,cellular,6,apr,642,1,-1,0,unknown,yes
49,services,married,secondary,no,216,yes,yes,unknown,15,may,185,3,-1,0,unknown,yes
42,services,divorced,unknown,no,64,no,no,cellular,13,dec,144,7,-1,0,unknown,no
57,blue-collar,married,secondary,no,611,no,no,unknown,29,jul,165,1,0,0,unknown,no
36,blue-collar,married,secondary,no,254,yes,no,unknown,7,may,203,1,-2,0,unknown,no
27,admin.,divorced,secondary,no,154,no,no,unknown,8,may,631,1,-1,0,unknown,yes
28,management,single,tertiary,no,17,no,no,cellular,5,may,469,1,-2,0,unknown,yes
35,management,married,tertiary,no,-83,no,no,cellular,22,nov,576,2,54,7,other,yes
28,self-employed,single,secondary,no,-89,yes,no,cellular,20,may,205,3,287,2,failure,yes
53,technician,divorced,tertiary,no,2552,yes,no,cellular,6,aug,290,1,-1,0,unknown,no
26,technician,married,tertiary,yes,-261,no,no,cellular,18,may,200,2,-1,0,unknown,no
30,unemployed,single,secondary,no,-9,no,no,cellular,2,oct,868,1,179,5,unknown,yes
46,admin.,divorced,secondary,no,-130,yes,no,cellular,16,nov,687,1,174,2,failure,yes
36,management,married,secondary,no,-245,yes,no,cellular,18,may,133,2,291,1,failure,no
35,management,married,tertiary,no,-178,no,no,cellular,23,jan,411,4,289,1,failure,no
34,services,divorced,tertiary,no,196,yes,no,cellular,28,may,235,1,-3,0,unknown,yes
45,technician,married,secondary,no,-98,no,yes,cellular,18,jul,142,1,-2,0,unknown,no
30,services,single,secondary,no,764,no,no,cellular,18,jul,401,3,-2,0,unknown,yes
27,management,married,tertiary,no,1762,yes,yes,telephone,13,nov,150,2,168,2,other,no
28,student,married,secondary,no,197,no,yes,cellular,5,jul,426,3,-2,0,unknown,yes
52,housemaid,married,secondary,no,333,yes,no,unknown,28,jul,41,5,-2,0,unknown,no
48,unknown,single,unknown,no,215,no,no,cellular,18,jun,181,1,243,2,success,yes
33,blue-collar,divorced,primary,no,259,yes,no,unknown,25,may,218,2,-2,0,unknown,no
58,blue-collar,married,secondary,no,66,no,no,cellular,5,feb,889,1,181,2,success,yes
32,technician,married,secondary,no,2779,no,no,cellular,19,sep,635,2,195,0,other,yes
50,admin.,married,tertiary,no,3146,yes,no,telephone,5,nov,335,1,-1,0,unknown,yes
30,services,divorced,secondary,no,4860,no,no,telephone,7,nov,637,2,378,1,failure,yes
41,technician,married,secondary,no,2820,no,yes,cellular,18,jul,47,2,275,1,failure,no
40,technician,single,secondary,yes,-268,no,no,unknown,15,jul,628,2,0,0,unknown,yes
27,management,single,tertiary,no,1681,no,no,cellular,29,jul,277,1,170,3,failure,yes
37,admin.,married,secondary,no,4902,yes,no,unknown,11,may,1326,6,-1,0,unknown,no
48,entrepreneur,divorced,secondary,no,2208,no,no,cellular,5,aug,235,1,87,5,other,no
29,services,divorced,secondary,no,239,yes,no,unknown,29,may,337,1,-2,0,unknown,yes
35,services,married,secondary,no,160,yes,no,cellular,5,aug,24,2,-1,0,unknown,no
27,services,single,tertiary,no,123,yes,no,cellular,5,nov,174,1,-2,2,unknown,no
33,management,divorced,secondary,no,222,yes,yes,cellular,4,feb,268,3,-1,0,unknown,yes
29,entrepreneur,single,secondary,no,121,no,no,cellular,19,aug,106,5,0,0,unknown,no
35,admin.,married,secondary,no,1075,yes,yes,cellular,21,nov,79,3,237,1,failure,no
36,technician,single,primary,no,55,yes,no,telephone,27,apr,140,1,-1,0,unknown,no
30,management,divorced,tertiary,no,215,yes,no,cellular,2,mar,218,1,122,0,unknown,yes
33,entrepreneur,divorced,secondary,no,123,yes,no,cellular,11,may,480,2,-2,0,unknown,no
51,services,married,tertiary,no,3822,no,no,cellular,4,feb,629,1,177,3,success,yes
34,management,divorced,tertiary,no,569,yes,yes,cellular,3,may,323,1,-2,0,unknown,yes
31,technician,single,secondary,no,9423,yes,no,unknown,8,may,820,1,-2,0,unknown,yes
41,blue-collar,married,unknown,no,3712,no,no,cellular,13,nov,1127,3,-1,0,unknown,no
28,technician,divorced,secondary,no,307,no,no,cellular,20,may,723,1,181,4,failure,yes
53,blue-collar,divorced,primary,no,1395,yes,no,cellular,21,apr,309,1,281,0,unknown,no
45,services,single,secondary,no,364,yes,no,cellular,8,may,530,1,-2,0,unknown,no
48,blue-collar,married,secondary,no,1168,no,no,cellular,27,jul,174,1,-1,0,unknown,no
54,management,married,primary,no,497,no,no,cellular,2,feb,298,1,-1,0,unknown,yes
42,services,married,secondary,no,361,no,no,telephone,20,oct,225,1,94,1,success,yes
27,services,single,secondary,no,544,no,no,cellular,18,mar,293,3,126,4,other,yes
50,technician,married,tertiary,no,139,no,no,cellular,25,feb,478,3,93,2,success,yes
32,management,single,tertiary,no,5280,no,no,cellular,9,nov,-1,5,310,11,other,no
53,admin.,divorced,secondary,no,5320,yes,no,cellular,14,oct,300,1,194,4,success,yes
44,self-employed,single,secondary,no,1371,no,no,cellular,28,jul,757,4,-2,0,unknown,yes
49,technician,divorced,secondary,no,342,no,no,unknown,13,jun,686,1,-1,0,unknown,yes
35,services,married,secondary,no,548,yes,yes,cellular,21,nov,269,3,336,1,failure,yes
28,management,single,tertiary,no,34,yes,no,unknown,21,may,987,1,-2,0,unknown,no
46,services,divorced,secondary,no,-185,no,yes,cellular,6,jan,1471,3,93,3,other,yes
28,services,single,secondary,no,0,yes,no,cellular,20,may,619,2,-2,0,unknown,no
44,blue-collar,married,secondary,no,2743,no,no,cellular,29,jul,34,12,0,0,unknown,no
40,management,divorced,tertiary,no,400,yes,no,cellular,27,aug,313,2,-1,0,unknown,yes
43,services,divorced,secondary,yes,-79,no,yes,telephone,30,jul,1038,1,-2,0,unknown,no
36,blue-collar,married,primary,no,-88,yes,no,unknown,4,may,314,3,-3,0,unknown,no
50,blue-collar,married,primary,no,2918,yes,no,cellular,30,may,354,1,176,1,failure,yes
30,unemployed,married,secondary,no,195,no,no,cellular,29,jul,86,10,-2,0,unknown,no
33,student,married,tertiary,no,136,no,yes,cellular,29,aug,616,1,99,0,unknown,yes
36,student,single,secondary,no,236,yes,no,cellular,9,may,458,1,291,2,unknown,yes
47,blue-collar,married,secondary,no,2984,yes,no,unknown,18,may,145,1,-2,0,unknown,no
75,retired,married,tertiary,no,5873,no,no,cellular,31,sep,371,5,182,3,success,yes
27,management,single,tertiary,no,63,yes,no,cellular,27,feb,180,1,-2,0,unknown,yes
36,technician,single,secondary,no,4190,no,no,cellular,8,jun,241,2,-1,0,unknown,no
22,admin.,single,secondary,no,317,no,no,cellular,19,jul,225,1,-1,0,unknown,yes
35,services,divorced,secondary,no,-42,no,yes,cellular,13,jul,178,1,-1,0,unknown,yes
48,admin.,married,secondary,no,223,yes,yes,cellular,27,jul,1150,3,328,0,failure,no
28,student,single,secondary,no,1300,no,no,cellular,25,aug,188,1,-2,0,unknown,no
23,entrepreneur,married,secondary,yes,-530,no,yes,cellular,3,jul,260,3,0,0,unknown,yes
45,retired,divorced,primary,no,1100,yes,no,telephone,11,oct,354,1,-2,0,unknown,yes
56,technician,single,tertiary,no,129,no,no,cellular,19,aug,555,1,-1,0,unknown,yes
39,blue-collar,married,secondary,no,29,yes,no,unknown,22,may,156,3,-1,0,unknown,yes
35,management,married,tertiary,no,26,yes,yes,cellular,4,feb,93,1,195,2,other,yes
31,admin.,divorced,secondary,yes,-257,yes,yes,cellular,13,jul,307,1,-1,0,unknown,no
35,services,married,tertiary,no,3,yes,no,unknown,7,may,41,1,-2,0,unknown,no
36,entrepreneur,divorced,secondary,no,102,no,no,cellular,17,feb,35,2,-2,0,unknown,no
23,student,single,secondary,no,2370,yes,no,cellular,14,nov,673,1,-2,0,unknown,yes
42,management,single,tertiary,no,214,no,no,cellular,20,feb,267,1,-2,0,unknown,no
34,management,married,tertiary,no,855,yes,no,unknown,7,nov,168,1,298,11,failure,yes
40,blue-collar,married,primary,no,42,yes,no,unknown,28,may,96,1,-3,0,unknown,no
32,services,married,secondary,no,56,yes,no,cellular,11,may,188,2,-1,0,unknown,no
28,services,single,secondary,no,129,no,no,cellular,18,jun,120,2,-2,0,unknown,yes
47,student,married,secondary,no,-117,no,yes,cellular,24,jul,109,1,-1,0,unknown,no
31,student,single,secondary,no,-87,no,no,cellular,9,jul,115,1,-1,0,unknown,yes
38,services,married,primary,no,-16,yes,no,unknown,7,may,128,3,-1,0,unknown,no
29,blue-collar,divorced,secondary,no,-348,yes,yes,cellular,20,may,155,2,-2,0,unknown,no
36,admin.,married,secondary,no,61,no,yes,cellular,18,aug,484,3,322,1,other,no
28,services,single,secondary,no,80,no,no,cellular,4,aug,301,3,-2,0,unknown,yes
26,technician,married,secondary,no,235,no,no,cellular,29,jul,291,1,187,3,other,no
35,blue-collar,married,secondary,no,959,yes,no,unknown,4,may,950,1,-1,0,unknown,yes
49,management,married,tertiary,no,98,yes,no,cellular,28,may,1712,10,-1,0,unknown,yes
57,blue-collar,married,primary,no,0,yes,no,telephone,8,jun,211,6,-2,0,unknown,no
38,entrepreneur,married,secondary,no,-8,no,no,cellular,8,jul,151,6,-2,0,unknown,no
31,management,single,tertiary,no,1904,no,no,telephone,28,oct,165,1,101,6,unknown,yes
54,retired,married,secondary,no,566,yes,no,telephone,3,sep,66,1,-2,0,unknown,yes
45,admin.,married,secondary,no,1357,yes,yes,cellular,20,nov,123,3,-1,0,unknown,no
49,services,single,secondary,no,2603,no,yes,cellular,15,jul,101,2,-2,0,unknown,no
27,management,single,tertiary,no,-89,yes,no,cellular,28,may,196,2,-3,0,unknown,yes
31,housemaid,married,secondary,no,11397,no,no,cellular,4,jul,828,1,0,0,unknown,yes
51,retired,divorced,secondary,no,120,no,no,unknown,17,aug,146,2,-1,0,unknown,no
54,management,single,tertiary,no,45,no,no,cellular,21,aug,188,5,-2,0,unknown,no
32,services,divorced,secondary,no,47,no,yes,cellular,6,jan,97,1,-1,0,unknown,yes
42,housemaid,married,primary,no,206,no,no,cellular,13,jul,249,1,-2,0,unknown,yes
28,retired,single,secondary,no,204,no,no,cellular,4,oct,1007,1,-3,5,unknown,yes
52,admin.,married,secondary,no,41,yes,yes,cellular,16,jul,121,1,-1,0,unknown,no
45,technician,married,secondary,no,-257,no,yes,cellular,3,jul,160,3,-1,0,unknown,no
45,blue-collar,married,primary,no,6103,yes,no,unknown,7,nov,565,1,-2,0,unknown,no
25,technician,single,secondary,no,223,no,no,cellular,18,dec,675,1,-1,0,unknown,yes
56,blue-collar,married,secondary,no,-68,no,no,cellular,8,aug,132,3,-1,0,unknown,no
27,management,single,secondary,no,649,no,no,cellular,26,mar,462,1,185,1,success,yes
26,management,single,tertiary,no,-84,yes,no,cellular,19,feb,1020,1,-2,5,unknown,yes
41,technician,married,secondary,no,68,yes,no,cellular,28,feb,170,2,-3,0,unknown,no
43,blue-collar,married,secondary,no,33,yes,no,unknown,13,may,767,4,-1,0,unknown,no
30,management,single,tertiary,no,8,yes,no,cellular,3,may,227,1,173,4,success,yes
33,management,single,tertiary,no,11,no,no,cellular,25,aug,110,7,-2,0,unknown,no
31,blue-collar,single,secondary,yes,-235,yes,yes,cellular,14,may,217,1,-1,0,unknown,no
39,admin.,divorced,secondary,no,-18,yes,no,cellular,20,nov,94,1,110,2,other,yes
73,retired,married,secondary,no,2766,no,no,telephone,13,jul,53,3,-2,0,unknown,no
57,services,married,secondary,no,-34,yes,yes,unknown,20,may,177,1,-1,0,unknown,no
30,unemployed,single,tertiary,no,94,yes,no,unknown,13,may,660,1,-1,0,unknown,yes
52,technician,married,primary,no,183,yes,no,unknown,18,may,642,1,-1,0,unknown,no
26,admin.,single,secondary,no,-136,yes,yes,cellular,14,nov,737,2,70,2,failure,yes
43,services,married,secondary,no,123,yes,no,cellular,30,jul,346,1,-1,0,unknown,yes
59,housemaid,married,secondary,no,254,no,no,telephone,28,jan,42,1,-1,0,unknown,no
31,services,married,primary,no,946,yes,no,telephone,11,may,188,1,-1,0,unknown,no
47,admin.,married,secondary,no,1375,yes,yes,cellular,20,may,277,18,-2,1,unknown,no
32,services,single,secondary,no,167,yes,no,unknown,7,jun,313,1,323,7,failure,yes
47,technician,single,secondary,no,160,no,no,cellular,23,nov,562,3,167,1,failure,yes
71,retired,married,primary,no,76,no,no,telephone,18,aug,1059,2,-2,0,unknown,no
57,blue-collar,divorced,primary,no,-242,yes,no,cellular,14,may,598,1,168,2,success,yes
69,management,single,tertiary,no,316,no,no,cellular,28,aug,304,3,-1,0,unknown,yes
27,management,single,tertiary,no,5,yes,no,telephone,8,oct,1093,1,-1,0,unknown,yes
51,student,divorced,secondary,no,-16,no,yes,cellular,29,aug,353,15,0,0,unknown,yes
36,blue-collar,married,primary,no,76,yes,no,cellular,28,may,426,1,303,3,unknown,yes
60,retired,married,unknown,no,893,no,no,telephone,17,jun,309,4,-2,0,unknown,yes
44,technician,single,secondary,no,133,no,no,cellular,26,aug,225,3,-1,0,unknown,no
36,management,single,tertiary,no,1560,yes,no,cellular,20,jun,248,1,304,1,unknown,yes
41,management,divorced,secondary,no,2038,no,no,cellular,4,jan,168,12,-2,0,unknown,no
56,management,married,tertiary,no,202,no,no,cellular,18,jul,695,1,93,1,success,yes
79,retired,married,primary,no,2498,yes,no,telephone,21,feb,1183,1,-1,0,unknown,yes
44,technician,married,secondary,no,-137,yes,no,cellular,25,may,228,5,-2,0,unknown,yes
62,management,married,tertiary,no,-130,yes,no,cellular,17,feb,999,2,250,2,failure,no
41,blue-collar,married,secondary,yes,93,no,yes,cellular,23,may,220,1,359,10,success,no
24,technician,divorced,secondary,no,-194,no,yes,cellular,23,jul,232,1,-2,0,unknown,yes
42,management,divorced,tertiary,no,-12,yes,no,cellular,21,may,137,1,297,3,other,yes
40,management,married,secondary,no,2243,no,no,cellular,25,jan,56,1,258,3,success,yes
41,entrepreneur,divorced,tertiary,no,96,yes,no,cellular,14,may,155,3,-2,0,unknown,no
48,services,divorced,tertiary,no,157,yes,yes,cellular,19,may,77,1,-1,0,unknown,yes
26,technician,single,secondary,no,73,no,no,unknown,21,may,365,1,-1,0,unknown,yes
29,admin.,divorced,secondary,no,90,yes,yes,cellular,21,jul,148,2,-2,0,unknown,no
36,admin.,single,secondary,no,-139,no,yes,cellular,24,jul,244,1,-1,0,unknown,no
46,management,married,secondary,no,1072,no,no,cellular,18,nov,352,1,91,4,success,yes
38,services,divorced,secondary,no,22,yes,no,unknown,4,may,136,1,-2,0,unknown,yes
31,student,single,secondary,no,847,no,no,cellular,24,aug,235,1,-1,0,unknown,no
33,management,married,tertiary,no,3479,no,no,telephone,20,oct,696,1,180,2,success,yes
36,services,married,tertiary,yes,450,yes,no,cellular,16,may,166,5,-2,0,unknown,no
33,management,married,tertiary,no,1642,yes,no,unknown,30,jun,374,1,-3,0,unknown,yes
32,unknown,divorced,tertiary,yes,94,no,no,cellular,19,nov,511,1,45,1,unknown,yes
25,management,single,tertiary,no,334,no,no,cellular,26,jan,892,1,89,3,success,yes
48,blue-collar,married,secondary,no,1012,yes,no,unknown,4,jun,314,1,-1,0,unknown,no
25,services,married,secondary,no,1152,yes,no,unknown,26,may,233,1,-2,0,unknown,yes
49,blue-collar,married,secondary,no,3064,no,yes,cellular,25,aug,247,4,-1,0,unknown,yes
36,technician,married,tertiary,no,-42,yes,no,unknown,8,may,202,2,-1,0,unknown,no
31,technician,single,secondary,no,540,yes,no,unknown,19,jul,174,1,-2,0,unknown,yes
48,blue-collar,married,primary,no,26,yes,no,unknown,15,jan,175,1,-1,0,unknown,no
58,blue-collar,married,secondary,no,1309,yes,no,telephone,29,nov,98,1,-2,0,unknown,no
59,services,divorced,secondary,no,421,no,no,unknown,17,feb,89,1,100,3,success,yes
39,services,single,secondary,no,3931,yes,no,cellular,8,nov,1704,1,-1,0,unknown,yes
53,services,married,secondary,no,-74,no,yes,cellular,27,nov,54,1,178,5,failure,no
36,technician,married,secondary,no,5,no,no,cellular,14,jul,33,2,174,2,failure,no
35,management,married,tertiary,no,7277,no,yes,cellular,9,jan,303,1,183,3,failure,yes
59,admin.,married,primary,no,682,no,no,cellular,27,jul,342,1,173,0,success,no
71,student,divorced,secondary,no,17488,no,no,cellular,19,oct,529,3,176,0,success,yes
27,blue-collar,single,secondary,yes,-257,yes,no,unknown,19,jun,142,8,-1,0,unknown,no
31,technician,divorced,secondary,no,-118,yes,no,cellular,8,may,213,3,-1,0,unknown,yes
31,management,single,primary,no,90,no,no,cellular,26,jul,94,1,-1,0,unknown,yes
52,management,married,tertiary,no,4708,no,no,cellular,20,mar,132,1,-1,2,unknown,yes
50,services,divorced,secondary,no,767,yes,no,cellular,13,jun,136,1,-2,0,unknown,no
45,services,single,secondary,no,90,no,no,cellular,21,jul,273,1,-1,0,unknown,yes
53,management,married,tertiary,no,-52,no,no,cellular,20,oct,180,1,174,1,failure,yes
49,retired,divorced,secondary,no,199,no,no,cellular,20,jul,258,1,189,1,unknown,yes
30,management,single,tertiary,no,97,no,no,cellular,7,may,177,3,-1,0,unknown,yes
33,student,single,secondary,no,206,no,no,cellular,20,nov,478,1,176,7,success,yes
32,blue-collar,married,secondary,no,283,yes,no,telephone,20,jul,308,4,0,0,unknown,no
30,blue-collar,married,secondary,no,550,yes,no,unknown,9,may,419,1,-1,0,unknown,no
46,services,divorced,secondary,yes,-285,yes,yes,unknown,7,jul,38,4,-2,0,unknown,no
33,management,single,tertiary,no,49,yes,no,unknown,28,jul,146,1,-1,0,other,yes
30,student,single,unknown,no,1715,no,no,cellular,27,nov,364,1,0,0,unknown,yes
56,services,married,secondary,no,-36,yes,yes,cellular,20,nov,953,1,-2,2,failure,no
28,management,single,tertiary,no,-57,yes,no,cellular,28,may,470,1,-1,0,unknown,yes
70,unemployed,married,secondary,no,394,no,no,telephone,26,sep,240,2,0,0,failure,no
45,student,married,secondary,no,197,no,no,cellular,13,nov,478,1,173,4,other,yes
40,services,single,tertiary,no,3380,yes,no,cellular,25,dec,209,2,175,1,failure,yes
53,services,married,secondary,no,689,no,no,cellular,31,jul,303,1,-3,0,unknown,yes
24,services,single,tertiary,no,-202,yes,no,unknown,20,may,304,2,-2,0,unknown,no
45,management,divorced,tertiary,no,2455,yes,no,unknown,28,jun,1357,1,-2,0,unknown,no
40,blue-collar,divorced,secondary,yes,-248,no,no,unknown,16,jul,164,2,-2,0,unknown,no
41,blue-collar,divorced,tertiary,no,201,yes,no,unknown,20,nov,225,1,-1,0,unknown,yes
30,blue-collar,married,unknown,no,1715,yes,yes,cellular,7,may,783,1,177,4,unknown,yes
48,blue-collar,married,secondary,no,-81,yes,no,telephone,21,may,262,3,-1,0,unknown,no
60,technician,divorced,secondary,no,145,no,no,cellular,10,feb,1148,1,-1,0,unknown,yes
30,technician,single,secondary,no,347,no,no,cellular,27,aug,164,1,-1,0,unknown,yes
34,management,divorced,unknown,no,630,no,no,cellular,19,mar,92,1,180,5,unknown,yes
33,technician,married,secondary,no,855,yes,yes,cellular,8,apr,252,2,181,4,failure,yes
36,blue-collar,married,secondary,no,-125,yes,no,unknown,20,may,127,11,-1,0,unknown,no
31,entrepreneur,divorced,secondary,no,170,yes,no,cellular,9,feb,757,1,306,2,other,yes
28,management,single,secondary,no,83,yes,no,cellular,7,feb,189,1,183,5,unknown,no
73,retired,married,secondary,no,2732,no,no,telephone,19,jun,163,1,-1,0,unknown,yes
50,blue-collar,divorced,primary,no,2720,yes,no,cellular,14,jun,896,2,-2,0,unknown,yes
49,management,divorced,tertiary,no,1511,yes,no,cellular,22,oct,627,2,182,1,success,no
55,retired,divorced,secondary,no,211,no,no,telephone,13,jan,184,2,-2,0,unknown,yes
33,management,divorced,secondary,no,-209,no,no,cellular,26,may,1291,1,312,2,failure,yes
29,unknown,married,unknown,no,74,no,no,cellular,19,aug,66,2,-2,0,unknown,no
48,services,single,secondary,no,885,no,no,cellular,20,nov,174,2,-2,0,unknown,yes
48,services,divorced,secondary,no,3654,yes,no,telephone,5,sep,207,1,-1,0,unknown,yes
48,services,married,secondary,no,-45,no,yes,cellular,23,jul,486,3,-2,0,unknown,yes
27,blue-collar,married,tertiary,no,12635,yes,yes,unknown,25,apr,833,3,330,1,failure,yes
52,blue-collar,married,primary,no,2121,yes,no,unknown,8,jun,178,6,-1,0,unknown,no
75,retired,married,secondary,no,912,no,no,cellular,4,dec,622,5,171,3,success,yes
27,technician,divorced,secondary,yes,195,no,no,cellular,29,mar,474,2,-1,0,unknown,yes
45,blue-collar,divorced,primary,no,2662,no,no,unknown,2,jun,227,1,-1,0,unknown,yes
52,services,married,secondary,no,20,yes,no,unknown,7,may,231,1,0,0,unknown,no
55,self-employed,married,secondary,no,203,no,no,telephone,31,aug,43,9,-1,0,unknown,no
46,admin.,divorced,primary,no,37,no,no,telephone,19,jul,770,1,-1,0,unknown,yes
35,blue-collar,single,secondary,no,146,yes,no,unknown,15,may,632,1,-1,0,unknown,yes
56,technician,married,primary,no,52,yes,no,unknown,19,jun,56,4,-1,0,unknown,no
29,management,single,tertiary,no,29,no,no,cellular,18,jan,628,2,-1,0,unknown,yes
80,retired,divorced,secondary,no,274,no,no,telephone,13,feb,250,1,-1,0,unknown,yes
34,management,single,tertiary,no,151,no,no,cellular,29,jul,128,1,-1,0,unknown,no
36,admin.,married,secondary,no,94,no,no,cellular,28,jul,39,1,-2,0,unknown,no
29,admin.,divorced,secondary,no,37,yes,no,cellular,20,jul,71,1,313,1,failure,yes
33,management,single,tertiary,no,13,no,no,cellular,20,oct,332,2,177,1,success,yes
73,retired,married,tertiary,no,1029,no,no,cellular,20,jun,98,3,-2,0,unknown,yes
42,services,married,secondary,no,-151,yes,no,unknown,20,may,160,1,-1,0,unknown,yes
34,services,married,tertiary,no,115,no,no,cellular,21,jul,949,10,-2,0,unknown,no
31,admin.,single,secondary,no,121,yes,yes,cellular,20,apr,331,1,-2,0,unknown,yes
55,blue-collar,married,primary,no,2937,no,no,unknown,30,jun,106,1,0,0,unknown,no
49,admin.,married,secondary,no,65,no,yes,cellular,19,jul,296,3,-2,0,success,yes
