SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
0.0,10.0,61.2,865.45,Male,Yes,Yes,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,'Mailed check',No
0.0,66.0,20.45,1389.0,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Electronic check',No
0.0,13.0,44.95,679.55,Female,Yes,No,No,'No phone service',DSL,No,No,No,No,No,No,'One year',No,'Mailed check',No
0.0,1.0,19.6,19.6,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',Yes
0.0,72.0,95.8,7877.85,Female,Yes,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
1.0,71.0,39.55,1680.35,Female,No,No,No,'No phone service',DSL,No,Yes,No,No,Yes,No,'Two year',Yes,'Bank transfer (automatic)',No
0.0,14.0,72.75,930.3,Female,No,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,'Electronic check',No
0.0,11.0,56.5,535.75,Male,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',No
0.0,22.0,102.4,1873.95,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,No,'Electronic check',Yes
0.0,1.0,80.85,80.85,Female,No,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',No
0.0,10.0,109.65,1058.1,Female,No,No,Yes,No,'Fiber optic',No,Yes,Yes,No,'No internet service',Yes,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0.0,8.0,36.35,228.35,Female,No,No,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',No
0.0,13.0,19.5,483.15,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0.0,35.0,56.15,811.25,Male,Yes,No,Yes,Yes,DSL,No,No,No,Yes,No,Yes,'One year',Yes,'Bank transfer (automatic)',Yes
0.0,1.0,24.3,19.95,Male,No,No,No,Yes,No,'No internet service','No internet service',No,No,'No internet service',No,Month-to-month,No,'Mailed check',Yes
0.0,43.0,83.2,3630.9,Male,Yes,Yes,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,No,'One year',No,'Bank transfer (automatic)',No
0.0,26.0,24.45,442.1,Male,Yes,Yes,No,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0.0,16.0,89.05,829.8,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',No
1.0,72.0,103.45,789.85,Male,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Mailed check',Yes
0.0,17.0,103.7,1778.5,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,58.0,94.05,5774.55,Male,No,No,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,No,'Two year',Yes,'Credit card (automatic)',No
1.0,72.0,93.15,1711.15,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,No,No,'One year',No,'Electronic check',Yes
0.0,1.0,19.15,19.15,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
1.0,42.0,95.0,1067.2,Female,No,No,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',No
0.0,61.0,19.7,1260.45,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0.0,3.0,77.8,77.8,Male,Yes,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0.0,7.0,24.1,270.8,Female,Yes,Yes,Yes,'No phone service',DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
1.0,23.0,95.5,1864.7,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,66.0,96.55,829.05,Male,Yes,Yes,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0.0,67.0,50.35,2196.3,Male,Yes,Yes,No,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',No
0.0,3.0,86.5,232.45,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,72.0,70.75,1263.95,Male,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,Yes,'Two year',Yes,'Bank transfer (automatic)',Yes
0.0,51.0,61.05,1322.9,Male,No,No,Yes,No,DSL,No,No,Yes,No,No,Yes,'One year',Yes,'Bank transfer (automatic)',Yes
0.0,35.0,35.55,780.25,Male,Yes,Yes,No,'No phone service',DSL,No,Yes,No,Yes,No,No,'One year',No,'Credit card (automatic)',No
0.0,17.0,78.85,1525.55,Male,Yes,No,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',Yes
0.0,47.0,25.05,1090.45,Male,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',No
0.0,48.0,19.8,1036.4,Female,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0.0,71.0,100.3,1867.85,Male,No,Yes,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,'Electronic check',No
0.0,47.0,20.4,908.95,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0.0,72.0,24.65,1859.65,Male,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',No
0.0,7.0,70.5,547.45,Female,No,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',No
0.0,72.0,24.45,1784.65,Male,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0.0,33.0,99.85,1474.55,Female,Yes,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,'Electronic check',No
0.0,48.0,24.9,1201.6,Male,No,No,Yes,Yes,DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',No
0.0,72.0,24.7,1559.7,Female,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0.0,7.0,61.0,581.15,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',No
0.0,23.0,80.45,461.65,Female,No,No,Yes,No,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0.0,51.0,25.35,1271.85,Male,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Electronic check',No
0.0,2.0,24.15,33.7,Male,No,No,No,'No phone service',DSL,'No internet service','No internet service',No,'No internet service','No internet service',No,'Two year',Yes,'Mailed check',No
0.0,4.0,20.1,70.2,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',No
0.0,50.0,19.85,1054.3,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0.0,40.0,19.8,740.9,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0.0,46.0,20.2,889.05,Female,Yes,Yes,Yes,No,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0.0,53.0,20.3,1092.55,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0.0,72.0,24.2,1409.55,Female,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0.0,62.0,86.65,1129.0,Male,Yes,Yes,Yes,No,'Fiber optic',No,No,Yes,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',No
0.0,6.0,25.25,113.8,Female,No,No,No,'No phone service',No,No,No,'No internet service','No internet service',No,No,Month-to-month,No,'Mailed check',No
0.0,63.0,70.25,1310.5,Female,No,Yes,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,No,Month-to-month,No,'Credit card (automatic)',No
0.0,20.0,100.45,1216.0,Male,No,No,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,66.0,105.5,7991.2,Male,Yes,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0.0,60.0,94.35,1543.3,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,Yes,'One year',Yes,'Electronic check',No
0.0,51.0,115.4,7063.75,Female,Yes,No,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0.0,48.0,50.55,1508.75,Female,No,Yes,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',No
0.0,32.0,19.75,654.55,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',No
0.0,12.0,19.8,416.0,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Electronic check',No
0.0,33.0,108.1,3181.0,Female,No,Yes,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,26.0,70.05,1386.4,Female,No,No,Yes,No,DSL,No,No,No,Yes,No,No,'One year',Yes,'Mailed check',No
0.0,23.0,86.0,1875.65,Male,No,Yes,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',No
0.0,1.0,20.05,20.05,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',Yes
0.0,6.0,49.1,554.0,Male,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,'Mailed check',No
0.0,42.0,19.75,971.65,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0.0,14.0,75.5,438.2,Female,No,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,'Electronic check',No
0.0,13.0,19.7,267.2,Female,No,Yes,Yes,No,DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0.0,1.0,20.0,20.0,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',Yes
0.0,71.0,24.8,1742.65,Male,Yes,No,Yes,'No phone service',No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',No
0.0,18.0,95.65,1688.55,Female,No,No,Yes,No,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0.0,53.0,93.85,4958.4,Female,Yes,Yes,Yes,No,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0.0,18.0,36.45,711.95,Female,No,No,No,'No phone service',DSL,No,No,No,No,No,No,'One year',Yes,'Mailed check',No
0.0,40.0,20.0,808.5,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',No
0.0,14.0,78.35,771.9,Male,No,Yes,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0.0,18.0,79.95,1852.95,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,'One year',No,'Electronic check',No
1.0,14.0,85.75,661.2,Female,Yes,No,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',No
0.0,50.0,23.8,1067.1,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',No
0.0,1.0,20.25,20.25,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',No
0.0,37.0,101.0,2689.6,Male,No,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',No
0.0,27.0,95.45,2469.4,Female,No,Yes,Yes,No,'Fiber optic',Yes,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',No
0.0,30.0,80.5,2370.8,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,No,No,Yes,Yes,No,Month-to-month,Yes,'Electronic check',No
0.0,72.0,20.0,1777.45,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',No
0.0,52.0,46.0,973.05,Female,No,No,No,'No phone service',DSL,Yes,Yes,Yes,No,No,No,'Two year',No,'Bank transfer (automatic)',No
0.0,61.0,26.0,1384.2,Male,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0.0,1.0,70.2,20.5,Male,No,No,Yes,No,'Fiber optic',No,Yes,No,Yes,No,No,Month-to-month,Yes,'Mailed check',Yes
0.0,37.0,60.0,930.8,Female,No,Yes,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,'Bank transfer (automatic)',No
0.0,2.0,79.05,146.1,Female,No,Yes,Yes,No,'Fiber optic',No,Yes,No,Yes,No,No,Month-to-month,Yes,'Mailed check',No
1.0,72.0,106.65,8079.3,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',No
0.0,17.0,103.5,1457.25,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0.0,23.0,19.85,505.6,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0.0,34.0,85.3,3204.7,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,'Electronic check',No
0.0,20.0,70.0,1358.55,Female,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,No,No,'Two year',Yes,'Mailed check',No
0.0,72.0,98.15,6870.95,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,No,'One year',Yes,'Credit card (automatic)',No
0.0,53.0,19.65,1119.05,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0.0,72.0,19.55,1341.8,Male,Yes,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0.0,1.0,77.15,19.65,Male,Yes,No,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0.0,64.0,34.75,3395.95,Female,Yes,No,No,'No phone service',DSL,Yes,No,Yes,No,Yes,No,'Two year',Yes,'Mailed check',No
0.0,60.0,103.65,6091.8,Female,Yes,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0.0,69.0,19.8,1446.55,Male,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',No
0.0,3.0,70.25,47.45,Male,No,No,Yes,No,'Fiber optic','No internet service',No,No,No,No,No,Month-to-month,No,'Electronic check',Yes
0.0,18.0,84.25,1674.9,Male,No,Yes,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0.0,2.0,20.15,36.5,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',No
0.0,57.0,24.25,1068.5,Male,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0.0,57.0,19.8,738.1,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Electronic check',No
0.0,16.0,100.6,1439.65,Female,No,No,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',Yes
1.0,12.0,98.55,1260.15,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',No
0.0,27.0,25.15,800.9,Female,No,No,Yes,'No phone service',No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',No
0.0,32.0,95.2,3204.85,Female,No,No,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',No
0.0,10.0,90.75,734.4,Male,No,No,Yes,No,'Fiber optic',Yes,No,Yes,No,Yes,No,Month-to-month,Yes,'Mailed check',No
0.0,48.0,19.4,1130.05,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',No
0.0,47.0,24.9,1242.0,Male,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0.0,35.0,73.95,740.35,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,No,Month-to-month,Yes,'Mailed check',No
1.0,72.0,111.1,8109.0,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
1.0,56.0,74.65,1201.25,Female,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',No
0.0,52.0,109.8,5785.9,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0.0,36.0,85.35,3204.9,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',No
0.0,2.0,76.0,158.0,Female,No,No,Yes,Yes,'Fiber optic',Yes,No,No,No,Yes,No,'One year',Yes,'Electronic check',Yes
1.0,18.0,19.4,497.05,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
1.0,1.0,69.95,69.95,Female,No,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',Yes
0.0,40.0,75.65,3160.5,Male,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Mailed check',No
0.0,52.0,19.5,1150.5,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0.0,39.0,19.7,467.25,Male,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0.0,72.0,23.7,1873.95,Male,No,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0.0,4.0,20.1,96.9,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',No
0.0,26.0,44.85,854.35,Female,Yes,No,No,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',No
0.0,72.0,89.95,4589.05,Male,No,No,Yes,No,'Fiber optic',No,Yes,Yes,No,No,Yes,'Two year',Yes,'Electronic check',Yes
0.0,2.0,30.85,30.85,Male,No,No,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',No
0.0,62.0,101.0,5635.25,Female,No,No,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,No,'One year',Yes,'Bank transfer (automatic)',No
0.0,36.0,90.8,944.7,Female,No,No,Yes,Yes,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,Yes,'Credit card (automatic)',Yes
0.0,7.0,20.35,106.25,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',No
0.0,32.0,19.2,553.9,Female,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
1.0,43.0,80.05,1269.95,Male,Yes,No,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',Yes
0.0,48.0,40.1,1342.6,Male,Yes,No,No,'No phone service',DSL,No,No,Yes,No,No,No,'One year',Yes,'Bank transfer (automatic)',No
0.0,31.0,69.25,1301.2,Female,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,'Mailed check',No
0.0,46.0,70.6,1290.65,Female,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',No
0.0,38.0,24.9,741.55,Female,Yes,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',No
0.0,22.0,105.65,2239.95,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,72.0,99.15,7365.15,Female,Yes,Yes,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',No
0.0,40.0,91.1,4861.5,Male,No,No,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',No
0.0,32.0,35.65,819.45,Male,Yes,No,No,'No phone service',DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,'Mailed check',No
0.0,72.0,102.5,7559.6,Female,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0.0,26.0,69.55,1479.05,Female,No,No,Yes,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',No
0.0,52.0,24.1,1012.6,Female,No,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',No
0.0,71.0,19.25,1397.2,Female,No,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0.0,12.0,93.9,825.85,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,No,'Electronic check',No
0.0,72.0,104.9,7806.9,Female,No,Yes,Yes,No,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0.0,53.0,19.75,1134.8,Male,Yes,Yes,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',No
0.0,56.0,46.35,1255.4,Female,Yes,Yes,No,'No phone service',DSL,No,No,Yes,No,No,No,'One year',No,'Bank transfer (automatic)',No
0.0,58.0,104.9,6441.85,Female,No,Yes,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',No
0.0,72.0,24.15,1848.7,Male,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',No
0.0,23.0,74.2,590.05,Female,No,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,'Electronic check',No
0.0,69.0,60.55,1807.65,Female,Yes,Yes,Yes,'No phone service',DSL,Yes,Yes,No,No,No,Yes,'Two year',Yes,'Electronic check',No
0.0,12.0,60.2,467.7,Female,No,No,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',No
0.0,72.0,104.75,819.8,Male,Yes,No,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0.0,50.0,39.7,1269.05,Male,No,No,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',No
0.0,1.0,19.7,19.7,Female,No,No,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',Yes
0.0,66.0,25.85,1790.95,Male,No,No,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Credit card (automatic)',No
0.0,10.0,90.55,906.95,Female,No,Yes,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Mailed check',Yes
0.0,71.0,104.5,8073.05,Male,Yes,No,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',No
0.0,1.0,74.55,74.55,Female,No,No,Yes,Yes,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',No
0.0,9.0,94.8,847.9,Male,No,Yes,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',Yes
0.0,53.0,90.8,4122.2,Female,Yes,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,No,No,Yes,Month-to-month,Yes,'Mailed check',No
0.0,72.0,113.95,809.1,Male,No,No,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',Yes
0.0,1.0,40.5,40.5,Male,No,No,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,'Mailed check',Yes
0.0,71.0,24.55,1359.25,Female,Yes,Yes,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',No
0.0,9.0,79.9,4982.2,Male,No,No,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',Yes
0.0,13.0,99.25,1267.7,Female,No,Yes,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
0.0,10.0,95.3,679.8,Male,No,No,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',No
