age,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,deposit
36,-244,17,122,3,293,6,management,single,secondary,no,yes,no,cellular,may,success,no
26,108,1,372,1,-1,0,technician,single,secondary,no,no,yes,cellular,feb,unknown,yes
29,155,21,433,3,-1,0,admin.,divorced,unknown,no,no,no,cellular,may,unknown,yes
38,-13,6,660,1,-2,0,technician,married,primary,no,no,yes,cellular,may,unknown,yes
22,83,2,86,1,-2,0,student,single,tertiary,no,yes,yes,unknown,jun,unknown,no
31,-212,29,252,4,-2,0,technician,married,tertiary,no,yes,no,cellular,may,unknown,no
47,147,19,13,1,-2,0,management,married,secondary,no,yes,no,telephone,aug,unknown,no
52,56,21,544,3,288,1,unknown,divorced,secondary,no,yes,no,cellular,dec,success,yes
39,335,11,124,4,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,no
30,139,22,92,1,174,4,blue-collar,single,tertiary,no,yes,yes,cellular,nov,failure,no
49,1155,7,332,1,-1,0,admin.,divorced,secondary,no,yes,no,cellular,jul,unknown,no
30,19,2,519,2,348,0,self-employed,single,tertiary,no,no,no,cellular,jun,failure,no
48,51,10,110,1,302,3,admin.,married,tertiary,no,no,no,cellular,may,failure,yes
27,228,27,405,2,93,5,admin.,single,secondary,no,no,no,cellular,mar,other,yes
31,64,3,1042,1,189,1,management,single,tertiary,no,no,yes,cellular,sep,other,yes
41,353,19,145,1,173,2,self-employed,single,tertiary,no,yes,no,cellular,jul,failure,yes
42,-123,7,211,3,-2,0,unemployed,married,secondary,no,no,no,unknown,may,unknown,no
51,306,5,258,1,176,5,technician,married,tertiary,no,no,no,cellular,feb,other,yes
37,110,20,196,1,-2,0,self-employed,married,secondary,no,yes,no,cellular,nov,unknown,no
30,997,8,281,4,-1,0,self-employed,single,tertiary,no,no,no,cellular,dec,unknown,no
57,174,5,298,1,176,3,blue-collar,married,tertiary,no,yes,no,cellular,feb,failure,yes
34,348,29,365,1,-1,0,management,divorced,tertiary,no,yes,no,unknown,may,unknown,no
42,28,21,743,1,-1,0,admin.,married,primary,no,no,no,cellular,apr,unknown,no
41,147,29,262,1,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,apr,unknown,yes
30,-214,18,255,2,-2,0,admin.,single,secondary,no,no,yes,cellular,may,unknown,no
47,-33,18,52,8,-3,0,technician,single,primary,no,no,no,cellular,nov,unknown,no
48,2549,20,853,8,-2,0,management,married,unknown,no,no,no,cellular,aug,unknown,yes
54,1869,30,88,2,-2,0,technician,divorced,unknown,no,yes,no,cellular,dec,unknown,no
46,-106,14,150,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
26,192,18,1036,1,-1,0,technician,single,secondary,no,no,no,cellular,jul,unknown,yes
45,140,4,230,1,-2,0,management,single,tertiary,no,no,yes,cellular,mar,unknown,yes
39,289,15,320,2,-1,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,no
47,3409,27,381,1,101,6,technician,married,tertiary,no,yes,no,cellular,oct,failure,yes
42,-22,17,141,3,-1,0,self-employed,married,secondary,no,yes,yes,unknown,jul,unknown,no
37,-93,19,223,2,64,7,management,single,secondary,no,yes,no,cellular,aug,success,yes
24,1907,16,33,1,-1,0,admin.,single,tertiary,no,yes,no,unknown,jun,unknown,no
67,998,30,275,2,-1,0,retired,married,tertiary,no,no,no,unknown,jan,unknown,yes
49,15,28,188,1,-1,0,blue-collar,married,tertiary,no,no,no,telephone,jul,unknown,no
31,-805,17,608,1,-1,0,unemployed,single,secondary,yes,yes,yes,cellular,may,unknown,yes
75,868,24,330,1,-1,0,retired,divorced,primary,no,yes,no,cellular,feb,unknown,yes
45,84,30,428,5,-1,0,entrepreneur,married,unknown,no,no,no,cellular,jul,unknown,no
36,1460,30,267,1,-2,0,unemployed,married,tertiary,no,yes,no,cellular,may,unknown,yes
49,-59,15,148,1,-1,0,entrepreneur,married,primary,no,yes,no,cellular,may,unknown,no
55,77,20,1030,1,-2,0,retired,single,primary,no,no,no,unknown,may,unknown,yes
44,643,8,208,1,-1,0,entrepreneur,married,primary,no,yes,no,unknown,feb,unknown,no
27,256,21,268,3,177,2,blue-collar,single,secondary,no,no,no,cellular,oct,failure,yes
37,276,5,201,1,-2,0,admin.,married,primary,no,no,no,cellular,may,unknown,no
55,223,15,234,6,-2,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
48,-36,22,403,3,-1,0,management,married,tertiary,no,yes,no,unknown,aug,unknown,yes
38,542,4,761,1,-1,0,admin.,married,tertiary,no,yes,no,unknown,may,unknown,yes
51,-34,11,451,1,176,4,blue-collar,married,tertiary,no,no,yes,cellular,dec,failure,yes
45,13997,21,195,1,-1,0,services,married,secondary,no,yes,no,cellular,may,unknown,no
41,-139,31,150,5,-1,0,self-employed,married,secondary,no,no,no,unknown,may,unknown,no
54,1294,20,220,1,-1,0,management,married,secondary,no,no,yes,cellular,nov,unknown,no
32,588,21,84,1,-1,0,admin.,married,secondary,no,no,no,unknown,nov,unknown,no
33,184,6,937,2,183,3,blue-collar,married,secondary,no,yes,no,cellular,may,success,yes
32,178,9,303,1,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,mar,unknown,no
54,-394,19,124,1,-1,0,management,married,primary,no,no,no,cellular,jul,unknown,no
52,-53,14,286,1,-2,0,technician,married,primary,no,no,no,cellular,aug,unknown,yes
30,-98,18,676,1,-1,0,entrepreneur,single,secondary,no,no,no,cellular,may,unknown,yes
48,325,30,102,8,0,0,management,married,secondary,no,yes,no,cellular,jul,unknown,no
44,83,29,56,4,-2,0,management,single,secondary,no,yes,no,telephone,aug,unknown,no
59,2514,27,164,1,-2,0,management,married,primary,no,no,no,cellular,jan,unknown,no
27,82,20,151,9,-1,0,unemployed,married,secondary,no,no,no,telephone,may,unknown,no
71,29,22,343,2,179,1,retired,divorced,primary,no,yes,no,cellular,jul,other,yes
55,450,10,6,1,-2,0,retired,single,secondary,no,no,no,unknown,may,unknown,no
34,6,19,252,3,91,1,technician,married,unknown,no,no,no,cellular,feb,success,no
39,1094,7,357,1,-2,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,yes
34,206,16,471,1,0,0,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,yes
81,1385,20,324,1,-1,1,management,divorced,primary,no,no,no,telephone,sep,unknown,yes
30,539,26,77,3,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,no
36,1755,2,310,1,-2,0,management,single,tertiary,no,yes,no,cellular,jun,unknown,no
46,126,11,131,3,-1,0,blue-collar,married,primary,no,no,no,cellular,jul,unknown,no
45,-95,28,204,1,270,1,unemployed,married,secondary,no,yes,no,cellular,may,other,yes
44,25,3,253,1,0,0,blue-collar,married,tertiary,no,no,no,cellular,apr,unknown,no
35,-392,11,243,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,no
59,1997,4,206,1,-1,0,retired,married,tertiary,no,no,no,telephone,aug,unknown,yes
36,201,21,138,1,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,aug,unknown,no
18,52,4,355,1,88,2,student,single,secondary,no,no,no,cellular,sep,failure,yes
54,-177,6,673,8,-2,0,services,married,primary,no,yes,no,unknown,may,unknown,yes
38,211,7,59,3,-1,1,management,married,secondary,no,yes,yes,unknown,feb,other,no
26,1848,21,303,2,292,3,student,single,tertiary,no,no,no,cellular,may,other,yes
33,23,18,733,5,250,3,entrepreneur,single,secondary,yes,no,no,cellular,may,success,yes
50,-78,12,345,1,0,0,management,married,secondary,no,yes,no,cellular,mar,unknown,yes
40,-14,30,175,3,-2,0,technician,married,primary,no,no,yes,unknown,aug,unknown,no
51,2125,12,36,1,323,2,student,married,tertiary,no,no,yes,cellular,may,other,no
49,1705,19,230,12,0,0,housemaid,divorced,unknown,no,no,yes,unknown,jul,unknown,no
31,174,24,214,1,-2,0,management,married,secondary,no,yes,no,cellular,may,unknown,no
50,-176,29,154,1,-2,0,technician,divorced,secondary,no,no,yes,cellular,apr,unknown,no
30,323,20,179,4,-1,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,no
33,-17,13,174,3,-2,0,blue-collar,single,secondary,no,no,no,telephone,may,unknown,no
35,119,6,152,3,-2,0,blue-collar,married,unknown,no,no,no,cellular,jul,unknown,no
43,1518,29,197,1,-1,0,entrepreneur,married,primary,no,yes,yes,unknown,jan,unknown,yes
42,2474,7,106,5,190,1,blue-collar,divorced,tertiary,no,no,no,telephone,sep,failure,no
30,-121,25,276,2,179,1,management,single,tertiary,no,no,no,cellular,mar,success,yes
28,-13,6,153,2,-2,0,management,single,secondary,no,yes,no,cellular,mar,unknown,no
32,55,11,199,4,113,13,management,married,secondary,no,yes,no,cellular,nov,other,yes
47,-95,17,232,5,274,2,housemaid,married,secondary,no,yes,yes,cellular,may,other,yes
32,178,25,1079,2,91,2,self-employed,married,primary,no,yes,no,cellular,nov,other,yes
51,3124,21,257,3,-1,0,blue-collar,married,tertiary,no,no,no,cellular,nov,unknown,yes
56,-29,29,84,3,-1,0,management,married,secondary,no,no,no,unknown,may,unknown,no
26,676,29,368,1,175,4,student,single,tertiary,no,no,no,cellular,oct,failure,yes
32,26,8,228,1,-2,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,yes
68,124,5,174,2,-1,0,housemaid,married,primary,no,no,no,cellular,dec,unknown,no
38,34,30,109,3,-2,0,entrepreneur,married,primary,no,yes,no,unknown,jul,unknown,no
48,330,22,17,1,-2,0,services,single,primary,no,yes,no,cellular,apr,unknown,no
46,9597,18,373,2,172,0,management,married,unknown,no,no,no,telephone,sep,other,yes
32,46,4,118,1,-3,0,unknown,married,primary,no,yes,yes,telephone,may,unknown,no
50,310,26,219,1,-1,0,management,married,primary,no,no,yes,telephone,may,unknown,no
36,1576,15,222,1,352,2,blue-collar,married,secondary,no,no,no,cellular,aug,other,yes
38,-80,24,331,1,167,4,technician,divorced,tertiary,no,yes,no,telephone,oct,failure,no
58,3062,6,195,1,-1,0,retired,divorced,secondary,no,no,no,unknown,sep,unknown,no
41,-55,21,106,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
30,245,21,97,3,-1,0,services,single,secondary,yes,yes,no,cellular,jul,unknown,no
37,111,20,389,5,84,5,services,married,secondary,no,no,no,cellular,oct,success,yes
54,4237,18,100,1,-1,0,management,divorced,secondary,no,no,no,cellular,may,unknown,no
60,13131,7,309,3,-2,0,management,divorced,tertiary,no,no,no,cellular,feb,unknown,yes
30,158,6,403,3,61,2,technician,single,tertiary,no,no,no,cellular,sep,failure,yes
37,-70,6,671,3,-1,0,admin.,married,unknown,no,yes,no,unknown,jan,unknown,yes
43,23,9,349,1,91,1,self-employed,married,tertiary,no,no,yes,cellular,nov,failure,yes
27,85,19,192,7,-1,0,admin.,married,tertiary,no,no,no,cellular,dec,unknown,no
50,179,24,730,1,-1,0,entrepreneur,married,tertiary,no,yes,yes,cellular,may,unknown,yes
27,62,22,581,1,329,2,management,single,secondary,no,yes,no,cellular,may,other,yes
26,-97,6,220,1,-1,0,management,single,secondary,no,yes,no,unknown,mar,unknown,no
31,603,6,-1,1,-2,0,technician,single,secondary,no,no,no,unknown,sep,unknown,no
57,4634,23,1015,1,0,0,admin.,married,unknown,no,yes,no,cellular,jun,unknown,yes
33,-14,5,699,1,-2,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,yes
52,-262,19,852,2,-2,0,blue-collar,divorced,secondary,no,no,no,unknown,nov,unknown,yes
36,255,29,849,2,-2,0,services,single,secondary,no,no,no,unknown,may,unknown,yes
29,104,20,143,6,0,0,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,yes
27,72,2,679,1,177,2,self-employed,single,unknown,no,yes,no,cellular,may,other,yes
46,-348,30,168,3,0,0,blue-collar,married,secondary,no,no,yes,unknown,jun,unknown,no
47,109,5,528,1,186,3,blue-collar,married,secondary,no,no,no,cellular,aug,success,no
29,22,2,320,2,-2,0,self-employed,single,secondary,no,no,no,cellular,jun,unknown,yes
34,123,10,1062,2,172,1,admin.,single,secondary,no,yes,yes,cellular,may,success,yes
33,1574,6,235,2,-2,0,management,single,secondary,no,yes,no,cellular,sep,unknown,yes
34,425,19,446,2,-1,3,management,single,tertiary,no,no,no,cellular,may,success,yes
32,-19,29,543,1,-1,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,no
41,207,19,84,1,-1,0,management,married,secondary,no,no,no,cellular,nov,other,no
29,368,20,380,1,365,0,services,single,secondary,no,yes,no,unknown,jan,success,yes
29,986,24,194,2,178,2,blue-collar,single,tertiary,no,no,no,cellular,oct,failure,yes
34,7,18,215,1,-1,0,management,single,unknown,no,yes,no,cellular,aug,unknown,yes
38,186,18,183,1,0,0,admin.,divorced,secondary,no,no,yes,cellular,aug,unknown,no
33,60,10,63,2,-3,0,management,single,tertiary,no,yes,no,cellular,jun,unknown,no
64,4329,4,316,1,-1,3,retired,married,unknown,no,no,no,cellular,sep,failure,no
44,2144,17,329,1,-3,0,blue-collar,married,secondary,no,yes,no,cellular,mar,unknown,yes
31,-179,8,90,1,-2,0,services,married,primary,no,no,no,cellular,may,unknown,no
40,149,18,202,2,-1,0,blue-collar,married,secondary,no,no,no,cellular,nov,unknown,no
36,146,19,190,6,-1,1,management,married,tertiary,no,yes,no,cellular,apr,unknown,no
26,129,26,93,1,-1,0,services,single,secondary,no,yes,no,unknown,jan,unknown,no
34,5900,6,349,1,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,yes
29,-335,6,165,8,0,0,technician,single,secondary,yes,yes,no,unknown,mar,unknown,no
51,317,6,143,1,-2,0,housemaid,divorced,tertiary,no,no,no,cellular,may,unknown,no
32,-45,20,241,2,87,1,blue-collar,single,secondary,no,no,no,cellular,may,failure,no
31,-33,20,495,1,272,1,management,single,tertiary,no,yes,no,cellular,aug,success,no
50,-104,6,642,1,-1,0,unknown,divorced,secondary,no,no,no,unknown,jun,unknown,no
49,216,15,185,3,-1,0,technician,married,secondary,no,yes,no,cellular,jun,unknown,no
42,64,13,144,7,-1,0,blue-collar,married,tertiary,no,no,no,cellular,aug,unknown,no
57,611,29,165,1,0,0,management,married,secondary,no,no,no,unknown,jan,unknown,no
36,254,7,203,1,-2,0,technician,married,primary,no,no,no,unknown,apr,unknown,no
27,154,8,631,1,-1,0,unknown,single,primary,no,yes,no,cellular,aug,unknown,yes
28,17,5,469,1,-2,0,management,single,secondary,no,yes,yes,cellular,aug,unknown,yes
35,-83,22,576,2,54,7,management,single,tertiary,no,no,yes,cellular,jan,other,yes
28,-89,20,205,3,287,2,blue-collar,single,tertiary,no,yes,no,cellular,apr,success,no
53,2552,6,290,1,-1,0,unemployed,married,tertiary,no,no,no,cellular,feb,unknown,yes
26,-261,18,200,2,-1,0,entrepreneur,single,secondary,no,yes,no,cellular,jan,unknown,yes
30,-9,2,868,1,179,5,blue-collar,single,tertiary,no,yes,no,cellular,dec,failure,yes
46,-130,16,687,1,174,2,management,married,tertiary,no,no,no,cellular,nov,failure,yes
36,-245,18,133,2,291,1,technician,single,secondary,no,yes,yes,cellular,apr,failure,no
35,-178,23,411,4,289,1,management,married,secondary,no,yes,yes,cellular,may,success,yes
34,196,28,235,1,-3,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
45,-98,18,142,1,-2,0,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,no
30,764,18,401,3,-2,0,management,married,secondary,no,yes,no,unknown,may,unknown,yes
27,1762,13,150,2,168,2,student,single,secondary,no,no,no,cellular,may,other,yes
28,197,5,426,3,-2,0,student,single,tertiary,no,yes,yes,cellular,aug,unknown,yes
52,333,28,41,5,-2,0,management,married,secondary,no,yes,no,cellular,may,unknown,no
48,215,18,181,1,243,2,entrepreneur,divorced,secondary,no,yes,no,cellular,nov,failure,yes
33,259,25,218,2,-2,0,technician,single,secondary,yes,yes,no,telephone,may,unknown,no
58,66,5,889,1,181,2,blue-collar,married,tertiary,no,no,no,telephone,aug,other,yes
32,2779,19,635,2,195,0,management,single,secondary,no,no,no,cellular,oct,failure,yes
50,3146,5,335,1,-1,0,housemaid,single,unknown,no,no,no,cellular,jun,unknown,no
30,4860,7,637,2,378,1,management,single,tertiary,no,yes,no,cellular,dec,other,yes
41,2820,18,47,2,275,1,blue-collar,married,secondary,no,no,no,cellular,jun,other,no
40,-268,15,628,2,0,0,entrepreneur,divorced,secondary,yes,no,no,unknown,may,unknown,yes
27,1681,29,277,1,170,3,unknown,married,secondary,no,no,no,cellular,oct,failure,yes
37,4902,11,1326,6,-1,0,management,single,tertiary,no,yes,no,telephone,jun,unknown,yes
48,2208,5,235,1,87,5,housemaid,married,tertiary,no,yes,no,cellular,sep,success,yes
29,239,29,337,1,-2,0,unknown,single,secondary,no,no,no,cellular,may,unknown,yes
35,160,5,24,2,-1,0,technician,single,tertiary,no,no,no,unknown,may,unknown,no
27,123,5,174,1,-2,2,technician,single,secondary,no,no,yes,cellular,apr,success,yes
33,222,4,268,3,-1,0,self-employed,single,tertiary,no,yes,yes,cellular,jul,unknown,yes
29,121,19,106,5,0,0,management,married,secondary,no,no,no,unknown,aug,unknown,no
35,1075,21,79,3,237,1,technician,single,tertiary,no,no,no,cellular,nov,success,no
36,55,27,140,1,-1,0,technician,single,secondary,no,no,yes,cellular,nov,unknown,no
30,215,2,218,1,122,0,management,single,tertiary,no,no,no,cellular,aug,success,yes
33,123,11,480,2,-2,0,blue-collar,single,secondary,no,yes,no,cellular,aug,unknown,yes
51,3822,4,629,1,177,3,admin.,married,secondary,no,yes,no,cellular,sep,success,yes
34,569,3,323,1,-2,0,blue-collar,single,primary,no,yes,no,cellular,jun,unknown,no
31,9423,8,820,1,-2,0,housemaid,single,tertiary,no,yes,no,cellular,aug,unknown,yes
41,3712,13,1127,3,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,yes
28,307,20,723,1,181,4,student,single,unknown,no,no,no,cellular,nov,success,no
53,1395,21,309,1,281,0,management,married,primary,no,yes,yes,cellular,oct,failure,yes
45,364,8,530,1,-2,0,blue-collar,married,secondary,no,yes,no,unknown,feb,unknown,yes
48,1168,27,174,1,-1,0,entrepreneur,married,secondary,no,no,no,cellular,jan,unknown,no
54,497,2,298,1,-1,0,housemaid,married,unknown,no,no,yes,cellular,mar,unknown,no
42,361,20,225,1,94,1,technician,married,secondary,no,no,yes,cellular,nov,success,yes
27,544,18,293,3,126,4,student,single,tertiary,no,no,no,cellular,jan,failure,yes
50,139,25,478,3,93,2,admin.,married,tertiary,no,no,no,cellular,oct,failure,yes
32,5280,9,-1,5,310,11,student,married,secondary,no,no,no,cellular,nov,failure,no
53,5320,14,300,1,194,4,admin.,married,primary,no,no,no,cellular,nov,other,yes
44,1371,28,757,4,-2,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,yes
49,342,13,686,1,-1,0,entrepreneur,divorced,secondary,no,yes,no,cellular,may,unknown,yes
35,548,21,269,3,336,1,blue-collar,married,primary,no,no,no,cellular,may,failure,yes
28,34,21,987,1,-2,0,unknown,single,secondary,no,yes,no,unknown,may,unknown,yes
46,-185,6,1471,3,93,3,blue-collar,married,secondary,no,yes,no,cellular,feb,success,yes
28,0,20,619,2,-2,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,yes
44,2743,29,34,12,0,0,unemployed,married,secondary,no,no,no,unknown,aug,unknown,no
40,400,27,313,2,-1,0,management,married,unknown,no,yes,no,unknown,jul,unknown,no
43,-79,30,1038,1,-2,0,services,married,primary,no,yes,no,cellular,jul,unknown,yes
36,-88,4,314,3,-3,0,admin.,divorced,secondary,no,yes,no,cellular,may,unknown,no
50,2918,30,354,1,176,1,management,married,unknown,no,no,no,cellular,apr,success,yes
30,195,29,86,10,-2,0,management,married,secondary,no,yes,no,telephone,apr,unknown,no
33,136,29,616,1,99,0,technician,married,tertiary,no,no,no,cellular,mar,failure,yes
36,236,9,458,1,291,2,management,married,tertiary,no,yes,no,cellular,may,failure,no
47,2984,18,145,1,-2,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,no
75,5873,31,371,5,182,3,retired,married,primary,no,no,no,telephone,sep,success,yes
27,63,27,180,1,-2,0,management,single,secondary,no,yes,no,cellular,apr,unknown,no
36,4190,8,241,2,-1,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,no
22,317,19,225,1,-1,0,student,single,unknown,no,no,no,cellular,feb,unknown,yes
35,-42,13,178,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,no
48,223,27,1150,3,328,0,management,divorced,primary,no,yes,no,telephone,dec,other,yes
28,1300,25,188,1,-2,0,student,single,secondary,no,yes,no,cellular,may,unknown,yes
23,-530,3,260,3,0,0,admin.,single,primary,no,yes,no,cellular,mar,unknown,yes
45,1100,11,354,1,-2,0,blue-collar,divorced,secondary,no,no,no,unknown,apr,unknown,no
56,129,19,555,1,-1,0,unknown,divorced,secondary,no,no,no,cellular,mar,unknown,no
39,29,22,156,3,-1,0,housemaid,married,secondary,no,no,no,cellular,may,unknown,no
35,26,4,93,1,195,2,management,married,secondary,no,yes,no,cellular,mar,success,no
31,-257,13,307,1,-1,0,management,married,secondary,no,yes,no,cellular,jan,unknown,yes
35,3,7,41,1,-2,0,management,divorced,tertiary,no,yes,no,unknown,jun,unknown,no
36,102,17,35,2,-2,0,unemployed,single,tertiary,no,yes,no,cellular,aug,unknown,no
23,2370,14,673,1,-2,0,technician,married,unknown,no,no,no,cellular,mar,unknown,yes
42,214,20,267,1,-2,0,technician,married,secondary,no,no,no,cellular,apr,unknown,no
34,855,7,168,1,298,11,technician,married,secondary,no,yes,yes,cellular,apr,success,yes
40,42,28,96,1,-3,0,technician,married,secondary,no,yes,no,unknown,jul,unknown,no
32,56,11,188,2,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
28,129,18,120,2,-2,0,housemaid,single,secondary,no,no,no,cellular,may,unknown,no
47,-117,24,109,1,-1,0,blue-collar,married,tertiary,no,yes,no,telephone,may,unknown,no
31,-87,9,115,1,-1,0,admin.,single,secondary,no,yes,yes,telephone,may,unknown,no
38,-16,7,128,3,-1,0,unemployed,married,secondary,yes,yes,no,telephone,may,unknown,no
29,-348,20,155,2,-2,0,management,single,secondary,no,no,no,cellular,mar,unknown,no
36,61,18,484,3,322,1,housemaid,married,secondary,no,no,no,cellular,apr,success,yes
28,80,4,301,3,-2,0,entrepreneur,single,secondary,no,no,no,cellular,jun,unknown,yes
26,235,29,291,1,187,3,student,single,secondary,no,no,no,cellular,mar,success,yes
35,959,4,950,1,-1,0,blue-collar,divorced,tertiary,no,yes,no,telephone,may,unknown,no
49,98,28,1712,10,-1,0,technician,married,unknown,no,no,no,unknown,aug,unknown,yes
57,0,8,211,6,-2,0,housemaid,married,primary,no,no,yes,telephone,jul,unknown,no
38,-8,8,151,6,-2,0,housemaid,single,secondary,no,no,no,telephone,may,unknown,no
31,1904,28,165,1,101,6,unemployed,single,secondary,no,no,no,cellular,oct,other,yes
54,566,3,66,1,-2,0,technician,married,tertiary,no,no,no,cellular,may,unknown,no
45,1357,20,123,3,-1,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,no
49,2603,15,101,2,-2,0,management,married,primary,no,no,no,cellular,jun,unknown,no
27,-89,28,196,2,-3,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,no
31,11397,4,828,1,0,0,technician,divorced,tertiary,no,yes,no,cellular,may,unknown,yes
51,120,17,146,2,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,no
54,45,21,188,5,-2,0,unknown,divorced,tertiary,no,no,no,cellular,aug,unknown,no
32,47,6,97,1,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,no
42,206,13,249,1,-2,0,management,married,unknown,no,yes,no,telephone,may,unknown,yes
28,204,4,1007,1,-3,5,admin.,single,tertiary,no,no,no,cellular,may,other,yes
52,41,16,121,1,-1,0,housemaid,married,tertiary,no,no,no,cellular,nov,unknown,no
45,-257,3,160,3,-1,0,technician,single,secondary,no,no,yes,telephone,may,unknown,no
45,6103,7,565,1,-2,0,management,married,unknown,no,no,no,cellular,jun,unknown,yes
25,223,18,675,1,-1,0,management,single,unknown,no,yes,no,cellular,sep,unknown,yes
56,-68,8,132,3,-1,0,management,married,secondary,no,yes,no,unknown,aug,unknown,no
27,649,26,462,1,185,1,services,single,tertiary,no,no,no,cellular,oct,failure,yes
26,-84,19,1020,1,-2,5,student,single,secondary,no,no,no,cellular,nov,failure,yes
41,68,28,170,2,-3,0,management,married,unknown,no,no,yes,unknown,jul,unknown,no
43,33,13,767,4,-1,0,self-employed,married,tertiary,no,yes,no,cellular,jun,unknown,yes
30,8,3,227,1,173,4,management,single,secondary,no,no,no,cellular,jun,failure,yes
33,11,25,110,7,-2,0,management,married,primary,no,yes,yes,cellular,aug,unknown,no
31,-235,14,217,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,no
39,-18,20,94,1,110,2,management,married,tertiary,yes,yes,no,cellular,nov,success,no
73,2766,13,53,3,-2,0,retired,married,primary,no,no,no,cellular,apr,unknown,no
57,-34,20,177,1,-1,0,blue-collar,divorced,secondary,no,no,yes,unknown,apr,unknown,no
30,94,13,660,1,-1,0,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,yes
52,183,18,642,1,-1,0,unemployed,divorced,unknown,no,yes,no,cellular,may,unknown,yes
26,-136,14,737,2,70,2,management,single,primary,no,no,no,cellular,nov,success,no
43,123,30,346,1,-1,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,no
59,254,28,42,1,-1,0,housemaid,married,primary,no,no,no,cellular,oct,unknown,no
31,946,11,188,1,-1,0,housemaid,single,tertiary,no,no,no,cellular,may,unknown,no
47,1375,20,277,18,-2,1,technician,married,secondary,no,no,no,unknown,jun,unknown,no
32,167,7,313,1,323,7,technician,married,secondary,no,yes,no,cellular,feb,failure,yes
47,160,23,562,3,167,1,management,divorced,secondary,no,no,no,cellular,sep,other,yes
71,76,18,1059,2,-2,0,retired,married,primary,no,no,no,cellular,oct,unknown,yes
57,-242,14,598,1,168,2,management,divorced,secondary,no,yes,no,cellular,may,success,yes
69,316,28,304,3,-1,0,retired,divorced,primary,no,no,no,cellular,may,unknown,yes
27,5,8,1093,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,yes
51,-16,29,353,15,0,0,retired,married,primary,no,no,no,cellular,aug,unknown,no
36,76,28,426,1,303,3,management,married,secondary,no,yes,no,cellular,oct,failure,yes
60,893,17,309,4,-2,0,retired,married,tertiary,no,no,no,telephone,aug,unknown,yes
44,133,26,225,3,-1,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,no
36,1560,20,248,1,304,1,admin.,married,tertiary,no,no,no,cellular,dec,other,yes
41,2038,4,168,12,-2,0,management,married,secondary,no,yes,no,unknown,apr,unknown,no
56,202,18,695,1,93,1,retired,married,secondary,no,no,no,cellular,nov,success,yes
79,2498,21,1183,1,-1,0,retired,divorced,tertiary,no,no,no,cellular,feb,unknown,yes
44,-137,25,228,5,-2,0,admin.,divorced,unknown,no,no,yes,cellular,may,unknown,no
62,-130,17,999,2,250,2,retired,married,primary,no,no,no,cellular,may,failure,yes
41,93,23,220,1,359,10,blue-collar,divorced,tertiary,no,yes,no,cellular,may,failure,yes
24,-194,23,232,1,-2,0,unemployed,single,unknown,no,yes,no,cellular,oct,unknown,yes
42,-12,21,137,1,297,3,management,married,secondary,no,no,yes,cellular,sep,failure,no
40,2243,25,56,1,258,3,admin.,single,unknown,no,yes,no,cellular,may,failure,no
41,96,14,155,3,-2,0,unknown,divorced,primary,no,yes,no,unknown,jul,unknown,no
48,157,19,77,1,-1,0,housemaid,divorced,secondary,no,no,no,cellular,nov,unknown,no
