age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
30,admin.,single,secondary,no,357,yes,no,unknown,10,may,280,1,-1,0,unknown,no
55,retired,married,secondary,no,119,yes,no,unknown,29,jun,29,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,165,no,no,cellular,31,jul,142,2,-1,0,unknown,no
51,technician,married,secondary,no,459,no,no,cellular,18,nov,275,1,-1,0,unknown,no
72,retired,married,secondary,no,2333,no,no,cellular,9,oct,188,1,186,7,success,yes
55,blue-collar,married,primary,no,201,no,no,cellular,14,aug,246,2,0,1,success,yes
57,management,married,secondary,no,316,yes,no,unknown,7,may,556,1,-1,0,unknown,no
62,blue-collar,married,primary,no,-80,no,no,cellular,12,aug,261,2,0,1,success,yes
47,blue-collar,married,primary,no,-30,no,no,cellular,1,jun,290,2,-1,0,unknown,yes
52,housemaid,married,primary,no,-113,no,no,cellular,28,jul,536,6,-1,0,unknown,yes
35,technician,married,secondary,no,-126,yes,no,cellular,20,may,87,1,-1,0,unknown,no
36,blue-collar,married,primary,no,748,yes,no,unknown,13,may,222,1,-1,0,unknown,no
44,management,married,tertiary,no,1017,no,no,cellular,17,apr,986,1,-1,0,unknown,yes
33,technician,single,secondary,no,-100,no,no,cellular,10,aug,506,1,2,1,success,yes
25,technician,single,secondary,no,-256,no,no,cellular,27,jun,178,2,-1,0,unknown,no
38,management,single,tertiary,no,-93,no,no,cellular,29,jul,196,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,105,no,no,cellular,30,aug,57,8,-1,0,unknown,no
49,blue-collar,married,primary,no,216,no,no,cellular,30,aug,113,2,-1,0,unknown,no
37,admin.,married,secondary,no,-222,no,no,cellular,20,apr,244,1,-1,0,unknown,yes
52,blue-collar,married,primary,no,283,yes,no,cellular,18,may,577,1,-1,0,unknown,yes
55,blue-collar,married,primary,no,192,no,no,cellular,14,apr,175,1,304,1,failure,no
35,technician,married,secondary,no,360,no,no,cellular,5,jun,25,2,-1,0,unknown,no
34,technician,married,tertiary,no,754,no,no,cellular,3,may,245,1,90,4,success,yes
55,technician,married,secondary,no,141,no,no,cellular,30,aug,284,2,-1,0,unknown,yes
43,technician,married,secondary,no,643,no,no,cellular,12,aug,257,1,369,1,failure,yes
34,technician,single,tertiary,no,140,no,no,cellular,5,jun,170,5,-1,0,unknown,no
44,technician,married,secondary,no,209,no,no,cellular,19,nov,125,1,-1,0,unknown,no
46,technician,married,secondary,no,-199,no,no,cellular,27,jul,154,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,147,no,no,cellular,15,feb,2,1,307,1,failure,no
51,management,married,secondary,no,194,yes,no,cellular,23,may,223,1,-1,0,unknown,no
37,technician,single,secondary,no,148,yes,no,unknown,4,may,502,1,-1,0,unknown,yes
55,management,married,tertiary,no,1599,no,no,cellular,4,aug,190,1,186,1,success,yes
30,management,single,tertiary,no,-151,yes,no,cellular,30,may,162,1,-1,0,unknown,no
30,blue-collar,married,primary,no,574,yes,no,cellular,12,may,41,5,340,3,failure,no
45,blue-collar,married,secondary,no,120,no,no,unknown,26,jun,90,5,-1,0,unknown,no
33,management,single,tertiary,no,-279,no,no,cellular,26,aug,210,2,-1,0,unknown,yes
39,management,married,tertiary,no,-183,yes,no,cellular,15,may,325,1,-1,0,unknown,yes
29,management,single,tertiary,no,-16,yes,no,unknown,28,may,48,2,-1,0,unknown,no
30,student,single,tertiary,no,43,no,no,cellular,5,may,141,1,94,3,failure,yes
57,retired,married,tertiary,no,1768,no,no,cellular,3,aug,167,1,-1,0,unknown,yes
68,retired,married,secondary,no,418,no,no,cellular,30,aug,212,2,-1,0,unknown,yes
41,management,married,tertiary,no,101,no,no,unknown,29,jul,59,2,-1,0,unknown,no
36,technician,married,tertiary,no,-53,yes,no,cellular,21,nov,135,1,-1,0,unknown,no
47,technician,married,tertiary,no,98,yes,no,cellular,20,nov,1367,2,-1,0,unknown,yes
31,blue-collar,married,secondary,no,192,yes,no,cellular,27,may,106,9,-1,0,unknown,no
33,management,single,tertiary,no,119,no,no,cellular,21,apr,236,1,-1,0,unknown,yes
42,technician,married,secondary,no,574,no,no,cellular,21,apr,333,1,-1,0,unknown,yes
38,student,single,tertiary,no,-88,no,no,cellular,29,jul,156,2,-1,0,unknown,no
39,blue-collar,married,primary,no,294,no,no,cellular,31,jul,100,5,-1,0,unknown,no
49,management,married,tertiary,no,2,no,no,cellular,27,aug,157,2,-1,0,unknown,no
58,management,married,tertiary,no,845,no,no,cellular,9,may,158,1,184,3,success,yes
31,services,single,secondary,no,95,yes,no,unknown,15,may,330,1,-1,0,unknown,no
44,management,married,tertiary,no,1775,no,no,cellular,6,aug,188,2,-1,0,unknown,yes
43,services,married,secondary,no,31,no,no,unknown,5,jun,43,5,-1,0,unknown,no
34,management,married,tertiary,no,94,yes,no,cellular,16,may,462,1,-1,0,unknown,yes
37,technician,married,tertiary,no,-7,no,no,cellular,21,apr,136,1,-1,0,unknown,no
30,admin.,single,secondary,no,1013,no,no,cellular,5,apr,221,1,-1,0,unknown,yes
40,admin.,married,secondary,no,385,yes,no,unknown,2,jun,963,5,-1,0,unknown,yes
53,blue-collar,married,primary,no,490,no,no,cellular,4,aug,252,5,-1,0,unknown,yes
54,technician,married,secondary,no,259,no,no,cellular,22,jul,90,1,-1,0,unknown,no
59,retired,married,secondary,no,2541,no,no,cellular,12,apr,601,1,182,1,success,yes
50,management,married,tertiary,no,187,yes,no,unknown,19,may,113,1,-1,0,unknown,no
45,services,married,secondary,no,-291,yes,no,unknown,11,may,688,1,-1,0,unknown,no
31,technician,single,tertiary,no,-159,no,no,cellular,30,aug,2,5,-1,0,unknown,no
29,management,single,tertiary,no,263,yes,no,cellular,21,nov,302,1,-1,0,unknown,no
52,blue-collar,married,primary,no,1,no,no,cellular,3,jul,1058,2,-1,0,unknown,yes
26,student,single,tertiary,no,64,no,no,cellular,27,jul,393,4,-1,0,unknown,yes
28,management,single,tertiary,no,-199,yes,no,cellular,17,may,103,1,-1,0,unknown,no
44,blue-collar,married,primary,no,96,no,no,cellular,30,jan,100,2,170,1,other,no
55,technician,married,secondary,no,1163,no,no,cellular,5,feb,290,2,184,6,success,yes
29,management,married,tertiary,no,-183,yes,yes,cellular,27,aug,62,20,-1,0,unknown,no
59,blue-collar,married,primary,no,164,no,no,cellular,2,feb,91,1,91,3,failure,no
51,technician,married,secondary,no,192,no,no,cellular,9,aug,222,2,0,1,success,yes
49,management,married,tertiary,no,430,yes,no,cellular,17,may,263,1,-1,0,unknown,no
52,management,married,secondary,no,129,yes,no,unknown,15,may,289,1,-1,0,unknown,no
59,retired,married,primary,no,228,yes,no,unknown,12,may,148,1,-1,0,unknown,no
44,management,single,tertiary,no,96,no,no,cellular,2,jun,873,2,-1,0,unknown,yes
48,management,married,tertiary,no,220,no,no,cellular,28,jul,9,2,-1,0,unknown,no
43,admin.,married,secondary,no,1305,yes,no,unknown,18,may,167,1,-1,0,unknown,no
46,blue-collar,married,primary,no,281,no,no,cellular,28,feb,100,5,-1,0,unknown,no
33,admin.,single,secondary,no,116,no,no,unknown,1,jun,551,2,-1,0,unknown,yes
34,admin.,married,secondary,no,1459,no,no,cellular,4,jun,263,1,88,6,success,yes
34,technician,single,secondary,no,597,no,no,cellular,13,aug,248,1,187,1,success,yes
55,retired,married,secondary,no,54,no,no,cellular,5,jul,78,2,-1,0,unknown,no
30,management,single,tertiary,no,-253,yes,no,cellular,14,apr,1167,2,0,0,unknown,yes
49,technician,married,tertiary,no,159,no,no,cellular,30,aug,167,2,-1,0,unknown,no
48,blue-collar,married,primary,no,1431,no,no,cellular,19,nov,125,1,-1,0,unknown,no
41,blue-collar,married,primary,no,-49,yes,no,cellular,27,may,85,2,-1,0,unknown,no
31,management,single,tertiary,no,17,no,no,cellular,12,apr,180,1,369,1,failure,yes
29,blue-collar,single,secondary,no,130,yes,no,cellular,16,may,371,1,-1,0,unknown,no
51,technician,married,secondary,no,192,no,no,unknown,7,jun,277,2,-1,0,unknown,no
56,retired,married,primary,no,929,yes,no,telephone,13,may,313,1,-1,0,unknown,no
32,technician,single,secondary,no,-58,yes,no,cellular,14,nov,190,1,406,1,failure,no
45,blue-collar,married,primary,no,1456,no,no,cellular,3,feb,309,1,-1,0,unknown,yes
56,retired,married,primary,no,2075,no,no,cellular,17,apr,157,1,-1,0,unknown,yes
42,management,married,tertiary,no,461,no,no,cellular,13,aug,855,2,-1,1,success,yes
31,blue-collar,single,secondary,no,187,yes,no,cellular,20,may,296,1,-1,0,unknown,no
68,retired,married,secondary,no,1333,no,no,cellular,12,oct,277,1,178,3,success,yes
31,technician,single,secondary,no,104,no,no,cellular,21,apr,372,2,-1,1,unknown,yes
31,student,single,tertiary,no,19,no,no,cellular,14,apr,401,1,182,1,success,yes
36,management,married,tertiary,no,284,yes,no,cellular,22,jul,1042,2,-1,0,unknown,yes
33,management,single,tertiary,no,563,yes,no,cellular,18,aug,111,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,25,no,no,unknown,5,jun,528,1,-1,0,unknown,yes
52,blue-collar,married,primary,no,206,no,no,cellular,14,feb,279,1,181,4,success,yes
41,management,married,tertiary,no,703,no,no,cellular,17,mar,1030,1,-1,0,unknown,yes
28,management,single,tertiary,no,424,yes,no,cellular,11,apr,404,1,176,1,success,yes
34,admin.,married,secondary,no,137,yes,no,cellular,14,may,146,1,330,3,failure,no
37,management,married,tertiary,no,1261,no,no,cellular,4,apr,228,1,80,3,success,yes
31,management,single,tertiary,no,1218,no,no,cellular,3,aug,256,1,89,1,success,yes
32,management,single,tertiary,no,889,no,no,cellular,22,apr,600,1,-1,0,unknown,yes
48,management,married,tertiary,no,120,no,no,cellular,11,aug,198,2,-1,0,unknown,yes
47,technician,single,tertiary,no,39,no,no,unknown,6,jun,816,3,-1,0,unknown,yes
41,blue-collar,married,secondary,no,133,yes,no,unknown,12,may,301,1,-1,0,unknown,no
55,admin.,married,secondary,no,268,no,no,cellular,21,jul,413,1,-1,0,unknown,yes
50,blue-collar,married,primary,no,322,no,no,cellular,5,jul,213,1,-1,0,unknown,yes
39,technician,married,secondary,no,218,no,no,cellular,13,aug,163,1,179,1,success,yes
43,admin.,married,secondary,no,-412,no,no,cellular,7,jul,555,2,-1,0,unknown,yes
36,blue-collar,married,primary,no,498,yes,no,cellular,21,apr,792,1,-1,0,unknown,yes
28,technician,single,tertiary,no,-37,no,no,cellular,28,aug,65,2,-1,0,unknown,no
58,management,married,secondary,no,410,yes,no,cellular,15,nov,392,1,-1,0,unknown,yes
33,admin.,single,secondary,no,-1,no,no,cellular,5,jun,243,1,85,4,success,yes
36,admin.,married,secondary,no,-99,yes,no,unknown,5,may,81,1,-1,0,unknown,no
32,management,single,tertiary,no,789,no,no,cellular,1,aug,225,1,92,4,success,yes
56,management,married,tertiary,no,447,yes,no,cellular,19,nov,113,1,233,2,failure,no
35,management,single,tertiary,no,-76,no,no,cellular,1,jun,244,2,-1,0,unknown,no
32,admin.,single,secondary,no,443,no,no,cellular,9,aug,233,1,95,1,success,yes
55,management,married,tertiary,no,1280,yes,no,cellular,15,may,185,1,177,3,failure,yes
30,technician,married,tertiary,no,1577,no,no,cellular,8,aug,78,2,168,1,failure,no
37,blue-collar,married,secondary,no,177,yes,no,unknown,13,may,349,2,-1,0,unknown,no
38,management,married,tertiary,no,1642,no,no,cellular,14,aug,239,1,187,1,success,yes
23,blue-collar,single,secondary,no,214,yes,no,unknown,5,jun,477,1,-1,0,unknown,yes
57,retired,married,secondary,no,196,no,no,cellular,31,aug,123,2,-1,0,unknown,no
48,technician,married,secondary,no,376,no,no,unknown,31,jul,163,2,-1,0,unknown,no
59,retired,married,secondary,no,514,no,no,cellular,23,apr,212,1,188,1,success,yes
27,management,single,tertiary,no,222,no,no,cellular,11,aug,129,2,-1,0,unknown,no
78,retired,married,tertiary,no,1774,no,no,cellular,22,apr,208,1,-1,0,unknown,yes
35,management,married,tertiary,no,26,no,no,cellular,28,jul,145,2,-1,0,unknown,no
57,management,married,tertiary,no,-198,no,no,cellular,29,aug,719,2,-1,0,unknown,yes
40,admin.,married,secondary,no,131,yes,no,cellular,13,may,114,1,329,3,failure,no
76,retired,married,tertiary,no,213,no,no,cellular,12,aug,252,2,-1,0,unknown,no
39,blue-collar,married,primary,no,347,no,no,cellular,19,aug,92,2,-1,0,unknown,no
38,management,married,tertiary,no,873,no,no,cellular,12,apr,241,1,87,4,success,yes
39,blue-collar,married,secondary,no,299,no,no,cellular,27,aug,2,5,-1,0,unknown,no
47,management,married,tertiary,no,77,yes,no,cellular,17,nov,123,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,157,no,no,cellular,5,feb,107,1,89,3,success,yes
55,blue-collar,married,primary,no,306,yes,no,unknown,15,may,637,1,-1,0,unknown,yes
27,blue-collar,single,secondary,no,65,yes,no,cellular,18,jul,230,7,-1,0,unknown,no
29,admin.,married,secondary,no,2,yes,no,cellular,17,apr,828,1,-1,0,unknown,yes
62,management,married,tertiary,no,178,no,no,cellular,22,aug,256,1,-1,0,unknown,yes
50,technician,married,secondary,no,-817,no,no,cellular,30,aug,148,2,0,0,unknown,no
26,blue-collar,single,secondary,no,295,no,no,cellular,12,aug,213,2,-1,0,unknown,no
63,retired,married,secondary,no,660,no,no,cellular,13,aug,236,1,183,1,success,yes
30,technician,single,secondary,no,98,no,no,cellular,31,aug,218,1,-1,0,unknown,yes
59,retired,married,secondary,no,335,no,no,unknown,2,jun,55,2,-1,0,unknown,no
60,management,married,tertiary,no,-130,no,no,cellular,3,aug,731,2,-1,0,unknown,yes
47,technician,married,secondary,no,113,no,no,cellular,27,aug,41,6,0,0,unknown,no
61,retired,married,secondary,no,-382,no,no,cellular,10,jul,551,2,-1,0,unknown,yes
73,retired,married,secondary,no,700,no,no,cellular,7,feb,134,1,185,2,failure,no
33,blue-collar,single,secondary,no,1334,yes,no,cellular,21,may,803,1,-1,0,unknown,yes
24,student,single,tertiary,no,25,no,no,cellular,30,jul,608,2,-1,0,unknown,yes
44,blue-collar,married,primary,no,46,no,no,cellular,6,jul,630,2,-1,0,unknown,yes
37,management,married,tertiary,no,1022,no,no,cellular,22,aug,312,2,186,1,success,yes
38,blue-collar,married,primary,no,987,no,no,cellular,29,aug,28,5,-1,0,unknown,no
34,technician,single,secondary,no,-37,no,no,cellular,27,aug,237,2,-1,0,unknown,no
74,retired,married,primary,no,1074,no,no,cellular,12,aug,298,2,200,4,success,yes
40,blue-collar,married,primary,no,97,no,no,cellular,9,jul,184,5,-1,0,unknown,no
33,blue-collar,married,secondary,no,265,yes,no,cellular,14,apr,292,1,337,1,failure,yes
43,technician,married,secondary,no,348,no,no,cellular,16,aug,690,1,380,1,success,yes
31,technician,single,secondary,no,108,no,no,cellular,6,jul,1180,2,-1,0,unknown,yes
34,management,single,tertiary,no,542,no,no,cellular,23,apr,312,1,-1,0,unknown,yes
34,technician,single,secondary,no,92,no,no,cellular,29,jul,145,2,-1,0,unknown,no
46,blue-collar,married,primary,no,1000,no,no,cellular,29,aug,59,5,-1,0,unknown,no
32,blue-collar,married,primary,no,101,yes,no,unknown,5,may,324,2,-1,0,unknown,no
37,student,single,secondary,no,-17,yes,no,cellular,14,may,533,1,-1,0,unknown,no
52,admin.,married,secondary,no,219,no,no,cellular,2,aug,209,1,188,1,success,no
40,management,married,tertiary,no,725,no,no,cellular,1,sep,269,1,100,4,success,yes
48,blue-collar,married,secondary,no,393,yes,no,cellular,19,nov,104,2,-1,0,unknown,no
24,student,single,secondary,no,398,no,no,cellular,29,aug,665,2,-1,0,unknown,yes
46,services,married,secondary,no,-92,yes,no,unknown,29,may,2,2,-1,0,unknown,no
28,management,single,tertiary,no,-61,no,no,cellular,3,feb,230,1,-1,0,unknown,yes
36,blue-collar,married,secondary,no,264,yes,no,cellular,30,aug,9,21,-1,0,unknown,no
32,management,single,tertiary,no,353,no,no,cellular,14,aug,263,2,185,1,success,yes
62,blue-collar,married,primary,no,104,no,no,cellular,16,apr,693,1,-1,0,unknown,yes
35,admin.,married,secondary,no,873,yes,no,cellular,14,apr,208,1,316,1,failure,no
24,blue-collar,single,secondary,no,-79,no,no,cellular,14,may,286,1,325,1,success,yes
36,blue-collar,married,secondary,no,447,yes,no,unknown,7,may,98,1,-1,0,unknown,no
41,technician,married,secondary,no,978,no,no,cellular,11,aug,237,2,192,1,success,yes
53,management,married,secondary,no,335,no,no,cellular,18,aug,94,2,-1,0,unknown,no
32,admin.,single,secondary,no,228,no,no,cellular,21,jul,399,1,-1,0,unknown,yes
53,blue-collar,married,primary,no,474,yes,no,cellular,20,apr,152,2,-1,0,unknown,no
46,technician,married,secondary,no,231,no,no,cellular,21,aug,226,2,179,1,failure,no
51,admin.,married,secondary,no,854,no,no,cellular,3,aug,142,1,90,1,success,yes
24,student,single,secondary,no,216,yes,no,cellular,12,may,238,1,339,5,success,yes
36,admin.,married,secondary,no,207,yes,no,unknown,5,may,629,1,-1,0,unknown,yes
58,retired,married,primary,no,2229,no,no,telephone,10,sep,206,1,190,3,success,yes
41,blue-collar,married,primary,no,121,yes,no,cellular,17,may,115,1,-1,0,unknown,no
27,admin.,single,secondary,no,126,yes,no,cellular,7,may,110,1,-1,0,unknown,no
53,management,married,tertiary,no,-46,no,no,cellular,29,jul,131,2,-1,0,unknown,no
43,management,married,tertiary,no,-119,no,no,cellular,15,aug,310,1,-1,0,unknown,yes
30,management,single,tertiary,no,-44,no,no,unknown,29,jun,20,2,-1,0,unknown,no
45,management,married,tertiary,no,46,no,no,cellular,29,jul,141,2,-1,0,unknown,no
34,services,married,secondary,no,214,yes,no,unknown,7,may,2,5,-1,0,unknown,no
48,management,married,tertiary,no,423,no,no,cellular,3,aug,98,2,-1,0,unknown,no
26,management,single,tertiary,no,201,no,no,cellular,27,aug,37,5,-1,0,unknown,no
40,technician,married,secondary,no,210,no,no,cellular,29,aug,89,2,-1,0,unknown,no
30,technician,single,secondary,no,1268,no,no,cellular,13,apr,151,1,289,1,unknown,no
61,retired,married,secondary,no,15,no,no,unknown,2,jun,200,5,-1,0,unknown,no
24,student,single,tertiary,no,318,no,no,cellular,27,may,52,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,430,no,no,cellular,2,aug,330,1,88,1,success,yes
31,technician,single,secondary,no,222,no,no,cellular,30,aug,110,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,586,no,no,cellular,19,apr,276,1,-1,0,unknown,yes
32,admin.,single,secondary,no,161,yes,no,cellular,24,apr,671,1,311,1,unknown,yes
52,management,married,tertiary,no,121,no,no,cellular,7,jul,81,2,-1,0,unknown,no
40,technician,married,secondary,no,77,yes,no,cellular,16,may,852,1,-1,0,unknown,yes
44,blue-collar,married,primary,no,362,no,no,cellular,27,aug,88,6,-1,0,unknown,no
53,management,married,tertiary,no,1465,yes,no,cellular,21,nov,135,2,-1,0,unknown,no
45,management,married,tertiary,no,704,yes,no,cellular,17,nov,274,1,193,1,failure,yes
72,retired,married,tertiary,no,351,no,no,cellular,28,aug,76,5,-1,0,unknown,no
58,retired,married,secondary,no,2503,no,no,cellular,16,oct,186,1,-1,0,unknown,yes
39,admin.,married,secondary,no,383,no,no,cellular,5,feb,183,5,-1,0,unknown,yes
32,management,married,tertiary,no,1083,yes,no,cellular,16,may,193,1,170,2,failure,yes
52,services,married,secondary,no,6,yes,no,unknown,31,may,22,11,-1,0,unknown,no
46,technician,married,secondary,no,1843,no,no,cellular,1,aug,162,1,-1,0,unknown,yes
39,technician,married,secondary,no,-28,yes,yes,cellular,29,jul,53,2,-1,0,unknown,no
62,retired,married,primary,no,865,no,no,cellular,11,feb,298,1,-1,0,unknown,yes
53,management,married,tertiary,no,1292,no,no,cellular,5,jul,196,1,-1,0,unknown,yes
44,admin.,married,secondary,no,1461,yes,no,cellular,18,nov,646,1,-1,0,unknown,yes
34,management,single,tertiary,no,471,yes,no,cellular,12,may,165,1,344,3,failure,no
47,management,married,tertiary,no,234,yes,no,unknown,28,may,90,10,-1,0,unknown,no
45,admin.,married,secondary,no,154,yes,no,unknown,13,may,263,1,-1,0,unknown,no
30,management,single,tertiary,no,-394,yes,no,cellular,22,may,361,1,-1,0,unknown,yes
39,technician,married,tertiary,no,76,no,no,unknown,28,jul,108,1,-1,0,unknown,no
56,management,married,tertiary,no,174,no,no,cellular,15,jul,131,1,-1,0,unknown,no
34,management,single,tertiary,no,792,no,no,cellular,22,apr,746,1,-1,1,unknown,yes
32,management,single,tertiary,no,845,no,no,cellular,13,apr,418,1,-1,0,unknown,yes
32,blue-collar,single,secondary,no,-58,yes,no,unknown,6,may,695,2,-1,0,unknown,no
31,management,single,tertiary,no,775,no,no,cellular,6,apr,169,1,192,2,failure,yes
56,retired,married,secondary,no,44,no,no,unknown,2,jun,120,1,-1,0,unknown,no
49,technician,married,secondary,no,200,no,no,cellular,29,aug,135,5,-1,0,unknown,no
54,housemaid,married,secondary,no,517,no,no,cellular,1,aug,254,1,-1,0,unknown,yes
40,technician,married,secondary,no,47,yes,no,cellular,13,may,178,2,307,3,failure,no
34,blue-collar,married,secondary,no,53,yes,no,cellular,4,may,96,2,244,3,failure,no
26,management,single,tertiary,no,-80,yes,no,cellular,16,may,135,1,-1,0,unknown,no
26,student,single,secondary,no,410,yes,no,cellular,18,may,386,1,-1,0,unknown,yes
25,technician,single,secondary,no,-150,yes,no,cellular,30,jul,141,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,-105,yes,no,cellular,13,apr,679,1,-1,0,unknown,yes
37,management,single,tertiary,no,93,yes,no,cellular,19,may,141,1,-1,0,unknown,no
49,blue-collar,married,primary,no,53,no,no,cellular,7,jul,184,2,-1,0,unknown,yes
35,technician,single,tertiary,no,1658,no,no,cellular,4,aug,170,1,90,1,success,yes
30,technician,single,secondary,no,435,no,no,cellular,17,aug,48,2,-1,0,unknown,no
52,technician,married,secondary,no,37,no,no,cellular,20,oct,545,1,-1,0,unknown,yes
35,blue-collar,married,secondary,no,61,yes,no,unknown,27,may,78,2,-1,0,unknown,no
49,admin.,married,secondary,no,918,no,no,cellular,11,aug,124,1,1,1,failure,no
61,retired,married,secondary,no,183,no,no,cellular,28,aug,243,2,-1,0,unknown,yes
42,blue-collar,married,primary,no,171,no,no,unknown,5,may,161,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,310,no,no,cellular,4,jun,941,5,-1,0,unknown,yes
64,management,divorced,tertiary,no,713,no,no,cellular,18,may,537,1,-1,0,unknown,yes
60,retired,married,secondary,no,148,no,no,cellular,14,jul,118,1,-1,0,unknown,no
47,technician,married,secondary,no,-22,no,no,cellular,29,aug,272,5,-1,0,unknown,yes
39,admin.,married,secondary,no,218,yes,no,cellular,13,may,132,1,-1,0,unknown,no
24,student,single,tertiary,no,260,yes,no,cellular,13,may,312,1,181,8,failure,yes
32,blue-collar,married,primary,no,688,yes,no,cellular,16,apr,1076,2,-1,0,unknown,yes
21,student,single,secondary,no,57,no,no,cellular,12,apr,213,1,-1,0,unknown,yes
44,technician,married,tertiary,no,512,no,no,cellular,27,feb,54,2,-1,0,unknown,no
76,retired,married,secondary,no,731,no,no,cellular,10,oct,156,1,184,6,success,yes
49,management,married,tertiary,no,1888,no,no,cellular,19,aug,388,1,-1,0,unknown,yes
60,blue-collar,married,primary,no,1197,yes,no,cellular,16,may,1072,1,-1,0,unknown,yes
57,blue-collar,married,secondary,no,161,no,no,cellular,13,aug,274,2,-1,0,unknown,no
70,retired,married,secondary,no,232,no,no,cellular,31,aug,286,2,-1,0,unknown,yes
26,blue-collar,single,secondary,no,458,yes,no,cellular,15,apr,275,1,-1,0,unknown,no
63,retired,married,primary,no,2754,no,no,cellular,16,feb,113,1,178,2,failure,no
60,retired,married,secondary,no,164,yes,no,unknown,16,may,112,1,-1,0,unknown,no
47,blue-collar,married,primary,no,97,no,no,cellular,11,aug,132,1,314,1,failure,no
28,blue-collar,single,secondary,no,95,no,no,cellular,13,apr,152,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,142,yes,no,cellular,20,nov,269,1,-1,0,unknown,yes
38,management,married,tertiary,no,1468,yes,no,cellular,6,apr,318,1,166,3,success,yes
35,technician,married,secondary,no,308,yes,no,unknown,5,jun,15,2,-1,0,unknown,no
56,retired,married,secondary,no,2842,no,no,cellular,19,nov,215,1,-1,0,unknown,yes
34,blue-collar,married,secondary,no,1295,yes,no,cellular,20,may,981,1,-1,0,unknown,yes
39,management,married,tertiary,no,-93,yes,no,cellular,18,nov,87,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,337,no,no,cellular,13,aug,297,2,194,1,success,yes
53,technician,married,secondary,no,36,no,no,cellular,28,aug,22,2,-1,0,unknown,no
53,retired,married,secondary,no,325,no,no,cellular,29,aug,55,8,-1,0,unknown,no
28,blue-collar,single,secondary,no,433,yes,no,cellular,17,may,883,1,-1,0,unknown,yes
43,blue-collar,married,secondary,no,-12,yes,no,cellular,17,nov,34,1,-1,0,unknown,no
39,management,married,tertiary,no,352,yes,no,unknown,31,may,137,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,140,no,no,cellular,4,jun,217,1,-1,0,unknown,yes
30,management,single,tertiary,no,149,no,no,cellular,3,jul,127,2,-1,0,unknown,no
39,management,married,tertiary,no,-134,yes,no,cellular,11,may,733,1,282,4,failure,yes
36,student,single,secondary,no,137,yes,no,cellular,15,may,315,1,287,4,failure,yes
41,technician,married,secondary,no,294,no,no,unknown,27,jun,64,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,218,no,no,cellular,2,jun,342,1,93,4,success,yes
29,technician,single,tertiary,no,164,no,no,cellular,15,aug,811,2,-1,1,unknown,yes
61,retired,married,secondary,no,1123,no,no,cellular,3,feb,220,6,-1,0,unknown,yes
27,management,single,tertiary,no,-89,yes,no,unknown,14,may,514,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,175,yes,no,unknown,13,may,271,1,-1,0,unknown,no
38,technician,married,secondary,no,310,no,no,unknown,3,jun,989,5,-1,0,unknown,yes
31,admin.,married,secondary,no,318,yes,no,unknown,30,may,74,1,-1,0,unknown,no
53,technician,married,secondary,no,369,yes,no,unknown,27,may,60,5,-1,0,unknown,no
32,management,single,tertiary,no,288,yes,no,cellular,29,may,160,2,-1,0,unknown,no
44,blue-collar,married,primary,no,453,yes,no,cellular,15,may,476,2,-1,0,unknown,no
52,admin.,married,secondary,no,330,yes,no,cellular,15,apr,97,1,285,1,failure,no
54,management,married,tertiary,no,-276,no,no,cellular,30,jul,77,2,-1,0,unknown,no
61,retired,married,primary,no,511,yes,no,unknown,14,may,593,1,-1,0,unknown,no
59,retired,married,secondary,no,5,no,no,cellular,2,jun,207,1,-1,0,unknown,no
29,technician,single,secondary,no,540,no,no,cellular,3,aug,278,1,95,1,success,yes
25,student,single,secondary,no,151,yes,no,unknown,5,may,113,1,-1,0,unknown,no
51,technician,married,secondary,no,590,yes,no,cellular,20,nov,101,2,295,2,failure,no
35,services,married,secondary,no,391,yes,no,cellular,17,may,151,1,-1,0,unknown,no
34,management,married,tertiary,no,1022,no,no,cellular,29,aug,351,1,88,1,success,yes
57,technician,married,secondary,no,429,no,no,cellular,18,aug,297,1,-1,0,unknown,yes
36,admin.,married,secondary,no,157,no,no,cellular,2,feb,166,1,90,2,success,yes
56,admin.,married,secondary,no,59,yes,no,unknown,17,may,130,1,-1,0,unknown,no
57,technician,married,secondary,no,1302,no,no,cellular,3,feb,188,2,186,5,success,yes
42,management,married,tertiary,no,-69,no,no,cellular,31,aug,294,2,-1,0,unknown,yes
43,blue-collar,married,secondary,no,664,yes,no,unknown,17,may,250,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,-55,yes,no,cellular,13,apr,77,1,339,1,failure,no
