duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,job,own_telephone,foreign_worker,class
33.0,1649.9665539762302,4.0,2.0,24.57944070529801,1.0,1.0,no checking,all paid,new car,500<=X<1000,1<=X<4,male single,guarantor,car,bank,own,skilled,yes,yes,bad
42.0,9652.930034442406,3.0,2.0,25.00053192527098,2.0,1.0,no checking,critical/other existing credit,business,<100,<1,male single,none,car,none,own,high qualif/self emp/mgmt,yes,yes,good
47.0,10558.834357810423,4.0,4.0,34.02232496492483,1.0,1.0,>=200,existing paid,new car,>=1000,<1,male single,co applicant,car,none,for free,high qualif/self emp/mgmt,yes,no,good
12.0,786.6212601473386,3.0,4.0,19.42927297644379,1.0,1.0,no checking,existing paid,new car,500<=X<1000,4<=X<7,female div/dep/mar,none,real estate,none,rent,skilled,yes,yes,bad
24.0,6572.440714733682,4.0,2.0,28.694506142691075,1.0,1.0,>=200,existing paid,radio/tv,<100,4<=X<7,female div/dep/mar,none,car,none,own,skilled,yes,yes,bad
12.0,1057.061265447476,2.0,2.0,41.10457087324658,1.0,1.0,>=200,existing paid,new car,100<=X<500,>=7,female div/dep/mar,none,real estate,none,own,unskilled resident,none,yes,good
16.0,1632.8867711904156,2.0,4.0,36.67480466684093,2.0,1.0,<0,critical/other existing credit,education,<100,>=7,male single,none,no known property,none,for free,unemp/unskilled non res,none,yes,good
60.0,18424.0,1.0,1.0,75.0,4.0,2.0,<0,critical/other existing credit,furniture/equipment,<100,1<=X<4,male single,none,real estate,none,rent,skilled,yes,yes,good
12.0,1255.8877219464994,4.0,3.0,23.25755101014849,1.0,1.0,no checking,existing paid,retraining,500<=X<1000,<1,male single,none,life insurance,stores,own,skilled,none,no,bad
36.0,9658.599708948395,4.0,1.0,31.217611381409977,2.0,1.0,no checking,critical/other existing credit,radio/tv,<100,<1,male single,guarantor,no known property,none,rent,skilled,none,yes,good
20.0,2289.455152021919,3.0,4.0,36.76727688435484,1.0,1.0,0<=X<200,existing paid,new car,<100,<1,female div/dep/mar,none,no known property,bank,rent,skilled,none,yes,good
24.0,1300.2016179005166,4.0,3.0,39.29184720844355,1.0,1.0,<0,existing paid,furniture/equipment,<100,1<=X<4,female div/dep/mar,none,car,none,own,skilled,yes,yes,bad
18.0,9207.032226651818,1.0,1.0,24.36593251733341,1.0,1.0,no checking,all paid,radio/tv,<100,1<=X<4,male mar/wid,none,no known property,none,own,high qualif/self emp/mgmt,yes,yes,bad
13.0,3914.4619729708206,4.0,4.0,23.46141203113098,1.0,1.0,no checking,existing paid,radio/tv,<100,>=7,male mar/wid,none,car,none,rent,skilled,yes,yes,good
15.0,1356.1233708222294,4.0,4.0,27.230555941485942,1.0,1.0,0<=X<200,existing paid,radio/tv,100<=X<500,<1,male div/sep,none,car,none,own,unemp/unskilled non res,yes,yes,bad
12.0,1819.635799081924,3.0,3.0,41.96286714846278,1.0,1.0,>=200,existing paid,new car,<100,>=7,male single,none,car,none,own,skilled,none,yes,bad
12.0,1762.3754308714506,2.0,1.0,27.0,2.0,1.0,<0,critical/other existing credit,business,<100,1<=X<4,male div/sep,none,real estate,none,own,unskilled resident,none,yes,good
24.0,2031.6743833136309,4.0,4.0,68.81014817876327,1.0,1.0,>=200,critical/other existing credit,radio/tv,>=1000,>=7,male single,none,no known property,none,own,skilled,yes,yes,bad
26.0,3573.2160837393963,2.0,4.0,23.313517814321468,1.0,1.0,no checking,critical/other existing credit,radio/tv,100<=X<500,unemployed,male single,none,no known property,none,own,skilled,yes,yes,good
11.0,1156.9554993849483,4.0,3.0,32.48564625729913,1.0,1.0,<0,existing paid,radio/tv,<100,<1,male div/sep,guarantor,real estate,none,rent,unemp/unskilled non res,none,yes,good
9.0,1424.3538757201954,2.0,4.0,19.0429860209779,1.0,1.0,no checking,existing paid,radio/tv,<100,1<=X<4,male mar/wid,guarantor,real estate,none,own,skilled,none,yes,bad
18.0,2197.077696647644,4.0,1.0,31.629040288324163,2.0,1.0,0<=X<200,no credits/all paid,radio/tv,<100,<1,male single,none,real estate,stores,rent,skilled,yes,yes,good
8.0,1310.5263543675474,4.0,1.0,30.366794812500466,1.0,1.0,no checking,existing paid,used car,no known savings,<1,female div/dep/mar,none,real estate,none,own,unemp/unskilled non res,yes,yes,good
22.0,2267.6540236081014,1.0,1.0,25.603837094685645,1.0,1.0,no checking,existing paid,other,<100,<1,male single,none,car,none,own,skilled,none,yes,good
36.0,3421.680018996362,4.0,4.0,27.40134018602985,1.0,2.0,no checking,existing paid,retraining,<100,4<=X<7,male single,none,no known property,bank,own,skilled,none,yes,bad
54.0,7782.56516106518,3.0,2.0,33.044603485593214,1.0,1.0,0<=X<200,existing paid,new car,<100,unemployed,male single,none,real estate,none,own,skilled,none,yes,good
7.0,899.4665055764847,4.0,4.0,30.635352620890256,2.0,1.0,0<=X<200,critical/other existing credit,education,<100,unemployed,male single,none,no known property,none,for free,unskilled resident,none,no,good
10.0,1301.6284508108663,4.0,4.0,27.17358062725707,1.0,1.0,<0,all paid,business,<100,1<=X<4,male div/sep,none,life insurance,bank,for free,skilled,none,yes,bad
24.0,3227.677492592816,4.0,2.0,32.890746531971025,2.0,1.0,no checking,delayed previously,repairs,<100,4<=X<7,male single,co applicant,life insurance,none,own,skilled,yes,yes,good
18.0,1255.616833781893,4.0,2.0,29.05666435186123,1.0,1.0,0<=X<200,existing paid,radio/tv,<100,<1,male single,none,real estate,none,rent,skilled,none,yes,bad
12.0,1543.0393311777302,3.0,4.0,30.828072512697243,2.0,1.0,0<=X<200,existing paid,radio/tv,500<=X<1000,<1,female div/dep/mar,co applicant,life insurance,none,own,unskilled resident,yes,yes,good
12.0,1988.451001518977,4.0,4.0,39.41821852166958,1.0,1.0,0<=X<200,existing paid,radio/tv,>=1000,4<=X<7,male single,none,car,stores,for free,skilled,yes,yes,good
4.0,18424.0,4.0,1.0,19.0,1.0,2.0,0<=X<200,existing paid,retraining,no known savings,unemployed,female div/dep/mar,none,car,bank,own,skilled,none,yes,good
20.0,2282.455048001708,4.0,4.0,49.96198910760352,1.0,1.0,<0,delayed previously,furniture/equipment,100<=X<500,1<=X<4,male single,none,no known property,stores,for free,skilled,none,yes,bad
24.0,4339.585013672566,4.0,3.0,45.30801228980455,2.0,1.0,>=200,existing paid,education,<100,>=7,male single,none,life insurance,none,rent,skilled,none,yes,good
24.0,1470.8306834909115,2.0,2.0,31.191755491821024,1.0,1.0,no checking,existing paid,domestic appliance,<100,1<=X<4,male single,none,car,bank,own,high qualif/self emp/mgmt,yes,yes,good
12.0,1875.220147089508,3.0,4.0,19.40817047333608,1.0,1.0,0<=X<200,existing paid,new car,500<=X<1000,<1,female div/dep/mar,co applicant,real estate,none,rent,unemp/unskilled non res,yes,yes,bad
9.0,2892.696541359735,1.0,1.0,21.79005863660748,1.0,1.0,no checking,existing paid,radio/tv,<100,4<=X<7,male single,none,life insurance,none,own,unemp/unskilled non res,none,yes,bad
24.0,3311.9008288795644,3.0,4.0,27.120203011600605,1.0,1.0,0<=X<200,existing paid,new car,no known savings,4<=X<7,female div/dep/mar,co applicant,car,none,own,skilled,none,yes,bad
7.0,1850.27693699012,2.0,3.0,23.25543195312367,1.0,1.0,>=200,existing paid,repairs,no known savings,<1,male single,none,real estate,none,rent,unskilled resident,none,yes,good
20.0,2232.5161271743013,4.0,4.0,48.85642269714696,2.0,1.0,>=200,delayed previously,furniture/equipment,500<=X<1000,unemployed,female div/dep/mar,none,no known property,none,own,skilled,none,yes,good
36.0,15439.066109336603,4.0,3.0,50.00226136751035,1.0,1.0,no checking,existing paid,used car,100<=X<500,unemployed,male single,none,car,bank,for free,skilled,yes,yes,bad
11.0,1499.1655251480918,4.0,1.0,22.451079624014746,1.0,1.0,0<=X<200,existing paid,used car,no known savings,>=7,male div/sep,none,real estate,none,own,skilled,none,yes,bad
15.0,3685.859581037921,2.0,4.0,31.953458774141662,1.0,1.0,<0,existing paid,repairs,<100,unemployed,male single,none,life insurance,none,own,unemp/unskilled non res,none,no,bad
40.0,5858.469299942327,4.0,3.0,39.18606948791971,2.0,1.0,no checking,existing paid,other,100<=X<500,1<=X<4,male single,none,life insurance,none,own,unskilled resident,yes,yes,bad
60.0,9001.144529098508,1.0,1.0,75.0,1.0,2.0,no checking,existing paid,radio/tv,no known savings,4<=X<7,male single,none,life insurance,stores,own,unskilled resident,yes,yes,good
6.0,2080.0020454323326,4.0,1.0,62.42101652883999,2.0,2.0,>=200,no credits/all paid,new car,100<=X<500,1<=X<4,male single,guarantor,real estate,bank,own,high qualif/self emp/mgmt,yes,yes,bad
18.0,1391.662669851057,4.0,2.0,27.0,1.0,1.0,<0,delayed previously,furniture/equipment,>=1000,unemployed,male single,none,real estate,none,own,skilled,none,yes,bad
12.0,1909.425713253937,4.0,1.0,29.42914919384196,1.0,1.0,no checking,existing paid,radio/tv,<100,1<=X<4,male single,guarantor,real estate,none,own,skilled,yes,yes,bad
12.0,2118.143984323841,2.0,2.0,28.519487667033133,2.0,2.0,no checking,all paid,new car,<100,4<=X<7,male single,none,life insurance,none,rent,skilled,none,yes,bad
11.0,775.0540779201064,4.0,2.0,38.4169264368405,2.0,1.0,>=200,all paid,new car,<100,<1,male single,none,real estate,none,own,unskilled resident,none,yes,bad
18.0,1221.3558171546688,4.0,4.0,38.78295596397183,2.0,1.0,<0,no credits/all paid,furniture/equipment,500<=X<1000,4<=X<7,male div/sep,none,real estate,bank,for free,skilled,yes,yes,good
16.0,2810.6428887388693,3.0,1.0,42.14600038625684,1.0,1.0,>=200,existing paid,furniture/equipment,<100,4<=X<7,male mar/wid,none,life insurance,none,own,skilled,none,yes,good
24.0,3097.725536452548,4.0,4.0,26.264081261603923,1.0,1.0,no checking,existing paid,domestic appliance,<100,4<=X<7,male mar/wid,none,car,none,for free,unskilled resident,none,no,bad
45.0,7599.705310934107,4.0,3.0,58.80221185453893,1.0,2.0,<0,existing paid,furniture/equipment,>=1000,<1,male single,co applicant,no known property,none,own,skilled,none,yes,good
12.0,2143.344901229272,3.0,4.0,32.93568851500408,1.0,2.0,no checking,existing paid,retraining,<100,>=7,male single,none,no known property,none,for free,unemp/unskilled non res,none,yes,bad
12.0,944.2478634014456,4.0,4.0,32.29577413480101,1.0,1.0,>=200,existing paid,radio/tv,no known savings,unemployed,female div/dep/mar,none,life insurance,none,own,skilled,yes,yes,good
10.0,1456.3147232562665,4.0,2.0,34.375421204904285,1.0,1.0,0<=X<200,existing paid,education,500<=X<1000,1<=X<4,male single,none,life insurance,none,own,skilled,none,yes,good
18.0,2565.265354710826,3.0,4.0,31.33524869606421,2.0,1.0,no checking,critical/other existing credit,used car,no known savings,>=7,male single,none,car,stores,own,skilled,yes,yes,good
13.0,1148.2856030205378,4.0,4.0,34.87671412596647,2.0,1.0,no checking,no credits/all paid,new car,100<=X<500,4<=X<7,male single,none,no known property,none,for free,skilled,yes,yes,good
4.0,250.0,1.0,4.0,75.0,1.0,1.0,>=200,existing paid,radio/tv,<100,>=7,male single,none,car,stores,own,high qualif/self emp/mgmt,yes,yes,bad
24.0,8074.602052649582,1.0,4.0,28.047659006855312,1.0,1.0,no checking,existing paid,repairs,<100,1<=X<4,male single,none,car,none,rent,skilled,yes,yes,bad
15.0,3172.739208278881,1.0,1.0,37.69482517184306,1.0,2.0,>=200,critical/other existing credit,education,<100,1<=X<4,female div/dep/mar,none,car,none,for free,skilled,yes,no,good
10.0,3618.9878362152335,1.0,4.0,28.619713529017368,1.0,1.0,0<=X<200,existing paid,new car,no known savings,1<=X<4,female div/dep/mar,none,real estate,none,rent,skilled,yes,yes,bad
12.0,1748.073258587416,4.0,4.0,36.249338742295805,2.0,1.0,no checking,delayed previously,new car,no known savings,>=7,female div/dep/mar,none,real estate,none,for free,skilled,none,yes,bad
24.0,2673.987409415694,4.0,4.0,35.718100405905986,2.0,1.0,0<=X<200,delayed previously,radio/tv,no known savings,1<=X<4,male div/sep,none,life insurance,bank,own,skilled,none,yes,bad
60.0,250.0,1.0,1.0,19.0,1.0,2.0,0<=X<200,existing paid,radio/tv,100<=X<500,1<=X<4,male single,none,car,stores,own,high qualif/self emp/mgmt,none,yes,bad
24.0,1957.4919226427733,4.0,4.0,35.61592807119727,1.0,1.0,0<=X<200,all paid,repairs,no known savings,1<=X<4,male single,none,car,none,own,skilled,none,no,good
28.0,2609.352656781112,4.0,4.0,27.0,2.0,2.0,<0,critical/other existing credit,new car,<100,1<=X<4,male single,none,no known property,none,own,skilled,none,yes,bad
11.0,941.4980686172424,4.0,1.0,20.23066032889148,1.0,1.0,<0,existing paid,radio/tv,500<=X<1000,1<=X<4,female div/dep/mar,guarantor,life insurance,none,for free,skilled,none,yes,good
15.0,1759.3751276315604,4.0,4.0,39.82043880373136,2.0,1.0,<0,no credits/all paid,furniture/equipment,<100,>=7,male single,none,real estate,none,rent,unemp/unskilled non res,none,yes,good
12.0,1873.530412367164,4.0,3.0,20.58158474112917,1.0,1.0,no checking,all paid,education,<100,4<=X<7,female div/dep/mar,guarantor,real estate,stores,rent,skilled,none,yes,bad
24.0,4003.183463612229,4.0,4.0,40.88723614201091,1.0,1.0,no checking,existing paid,radio/tv,<100,>=7,male mar/wid,none,car,none,own,unemp/unskilled non res,yes,yes,bad
16.0,955.8830857344911,4.0,3.0,36.49514730949507,1.0,1.0,no checking,existing paid,new car,<100,4<=X<7,male single,none,life insurance,none,own,skilled,yes,yes,good
30.0,3583.806953250517,3.0,4.0,28.39523751391593,1.0,1.0,no checking,all paid,new car,100<=X<500,<1,male mar/wid,none,car,none,rent,skilled,none,yes,good
24.0,4019.648679242912,1.0,1.0,24.8570312655654,1.0,1.0,0<=X<200,all paid,new car,<100,<1,female div/dep/mar,none,life insurance,none,own,unskilled resident,yes,yes,bad
12.0,2024.105025377568,4.0,2.0,30.798502065005955,2.0,1.0,no checking,critical/other existing credit,new car,no known savings,1<=X<4,male div/sep,none,life insurance,none,own,skilled,yes,yes,good
24.0,1446.1226015409843,4.0,2.0,39.41490699782878,2.0,1.0,no checking,no credits/all paid,furniture/equipment,100<=X<500,4<=X<7,female div/dep/mar,guarantor,car,none,for free,skilled,none,yes,good
8.0,554.0807479695078,4.0,1.0,27.0,1.0,1.0,<0,existing paid,business,<100,4<=X<7,male div/sep,guarantor,car,none,own,high qualif/self emp/mgmt,none,yes,bad
18.0,1366.0035415049756,4.0,4.0,27.80999096938868,1.0,1.0,<0,existing paid,business,<100,4<=X<7,female div/dep/mar,none,car,none,rent,skilled,none,yes,bad
36.0,8596.910100058838,4.0,1.0,35.399157521607975,1.0,1.0,no checking,existing paid,new car,<100,unemployed,male single,none,no known property,none,own,skilled,yes,yes,bad
20.0,1431.181647022247,4.0,4.0,29.62972947142426,1.0,1.0,no checking,existing paid,furniture/equipment,>=1000,<1,female div/dep/mar,co applicant,life insurance,none,rent,unemp/unskilled non res,none,yes,bad
16.0,1451.1018199214598,4.0,4.0,43.53096295322421,2.0,1.0,no checking,critical/other existing credit,used car,<100,>=7,male single,none,car,none,for free,skilled,yes,yes,good
11.0,954.8011471167924,4.0,4.0,30.34819686524236,1.0,1.0,no checking,existing paid,radio/tv,<100,1<=X<4,male single,none,real estate,stores,own,skilled,yes,no,bad
60.0,250.0,1.0,1.0,19.0,1.0,2.0,0<=X<200,existing paid,new car,no known savings,4<=X<7,male single,none,life insurance,none,for free,high qualif/self emp/mgmt,none,yes,good
12.0,1433.4348699829095,4.0,2.0,24.50700488534924,1.0,1.0,<0,no credits/all paid,repairs,500<=X<1000,1<=X<4,male div/sep,none,car,none,own,skilled,none,yes,good
60.0,5720.649534830995,1.0,1.0,19.0,1.0,2.0,no checking,existing paid,radio/tv,<100,1<=X<4,male single,guarantor,real estate,none,own,skilled,none,yes,bad
24.0,3185.342911323982,4.0,4.0,31.78327135019774,1.0,1.0,0<=X<200,existing paid,retraining,>=1000,<1,male single,none,car,bank,own,skilled,yes,yes,bad
5.0,1277.5878507270131,4.0,4.0,65.54256436160746,1.0,1.0,>=200,existing paid,business,>=1000,>=7,male single,none,no known property,none,for free,skilled,none,no,bad
12.0,1402.4024305515427,3.0,4.0,47.278140253660666,2.0,1.0,no checking,no credits/all paid,radio/tv,<100,>=7,female div/dep/mar,co applicant,no known property,none,for free,skilled,yes,yes,bad
15.0,4471.561610618352,1.0,3.0,35.6281301152918,1.0,1.0,<0,all paid,furniture/equipment,<100,unemployed,female div/dep/mar,co applicant,car,bank,own,skilled,yes,no,good
24.0,7561.02323820644,3.0,2.0,39.39153647827257,2.0,1.0,no checking,critical/other existing credit,education,<100,1<=X<4,male single,co applicant,real estate,none,own,unemp/unskilled non res,yes,yes,good
12.0,1330.8442753082932,4.0,3.0,68.62702924400003,1.0,1.0,<0,critical/other existing credit,furniture/equipment,100<=X<500,>=7,male single,none,real estate,none,own,skilled,none,no,bad
8.0,1271.0343356627604,3.0,3.0,19.661225157011547,3.0,1.0,no checking,critical/other existing credit,new car,<100,1<=X<4,male div/sep,none,real estate,none,own,skilled,yes,yes,bad
9.0,1841.882074500796,3.0,4.0,35.98015313743703,1.0,1.0,0<=X<200,all paid,other,<100,1<=X<4,male single,none,life insurance,none,rent,skilled,yes,yes,good
12.0,1346.6194058455924,3.0,4.0,38.59331148272355,1.0,1.0,0<=X<200,existing paid,radio/tv,<100,<1,male div/sep,none,life insurance,none,own,unskilled resident,none,yes,good
10.0,882.2035708996036,3.0,3.0,24.636253975614228,1.0,1.0,no checking,no credits/all paid,other,>=1000,1<=X<4,male mar/wid,none,life insurance,none,rent,unskilled resident,yes,yes,good
12.0,952.5872563040076,2.0,2.0,33.08590113199077,1.0,1.0,>=200,existing paid,new car,<100,1<=X<4,female div/dep/mar,co applicant,car,stores,own,high qualif/self emp/mgmt,yes,yes,good
10.0,1058.3346875354684,4.0,4.0,31.61861889683292,2.0,1.0,0<=X<200,critical/other existing credit,new car,100<=X<500,1<=X<4,male mar/wid,none,car,none,for free,skilled,none,yes,good
24.0,3893.417087865382,1.0,2.0,23.678585852597564,1.0,1.0,<0,delayed previously,furniture/equipment,<100,1<=X<4,female div/dep/mar,none,real estate,none,for free,skilled,none,yes,bad
60.0,17124.438427058834,4.0,4.0,46.54447627865965,1.0,1.0,0<=X<200,critical/other existing credit,furniture/equipment,no known savings,unemployed,male single,guarantor,car,none,own,skilled,yes,yes,bad
24.0,4977.112026820583,4.0,4.0,43.624124728079714,1.0,1.0,0<=X<200,all paid,business,500<=X<1000,>=7,male single,none,no known property,stores,for free,high qualif/self emp/mgmt,none,yes,bad
22.0,2392.0036760346434,4.0,4.0,61.69408440852673,1.0,1.0,>=200,existing paid,radio/tv,>=1000,>=7,male single,co applicant,no known property,none,own,high qualif/self emp/mgmt,none,yes,good
10.0,1633.7668530900517,1.0,2.0,37.40194095277832,1.0,1.0,no checking,existing paid,used car,<100,<1,female div/dep/mar,guarantor,car,bank,own,skilled,yes,yes,good
18.0,3118.0559004116126,4.0,4.0,42.655979020058,1.0,1.0,no checking,delayed previously,radio/tv,>=1000,<1,male single,none,car,none,for free,unemp/unskilled non res,yes,yes,good
15.0,2397.642766361567,1.0,3.0,27.844158895195445,1.0,1.0,0<=X<200,all paid,business,>=1000,4<=X<7,male mar/wid,guarantor,real estate,none,rent,skilled,yes,yes,bad
24.0,5096.037345883656,3.0,2.0,43.955251291717154,2.0,1.0,no checking,no credits/all paid,repairs,<100,4<=X<7,male single,none,real estate,none,own,skilled,none,yes,good
20.0,4691.338367908639,4.0,3.0,29.52063883992106,1.0,1.0,>=200,existing paid,new car,<100,unemployed,male single,none,no known property,none,rent,unskilled resident,none,yes,good
24.0,7845.570417989755,1.0,4.0,34.80647330943371,1.0,1.0,0<=X<200,delayed previously,business,no known savings,unemployed,female div/dep/mar,none,no known property,none,own,unskilled resident,yes,no,bad
24.0,4155.181312226539,4.0,4.0,31.95457898140318,1.0,1.0,0<=X<200,existing paid,radio/tv,100<=X<500,1<=X<4,male single,none,no known property,bank,own,skilled,yes,yes,bad
12.0,1696.1302768185496,3.0,2.0,27.0,1.0,1.0,>=200,existing paid,radio/tv,<100,unemployed,female div/dep/mar,co applicant,life insurance,bank,own,unemp/unskilled non res,none,yes,bad
8.0,1964.08509492274,1.0,4.0,34.844031771733746,1.0,2.0,0<=X<200,existing paid,used car,<100,>=7,female div/dep/mar,none,real estate,none,for free,skilled,none,yes,good
20.0,1606.5375802968165,4.0,3.0,22.72557068134747,1.0,1.0,no checking,critical/other existing credit,new car,100<=X<500,1<=X<4,male mar/wid,none,car,stores,rent,unemp/unskilled non res,yes,yes,good
8.0,931.0953015572618,4.0,2.0,31.735818732370262,1.0,1.0,no checking,existing paid,repairs,<100,1<=X<4,female div/dep/mar,none,real estate,stores,own,unskilled resident,none,yes,bad
24.0,1491.135591776853,4.0,4.0,54.420041662500864,2.0,1.0,>=200,no credits/all paid,new car,no known savings,>=7,female div/dep/mar,none,no known property,none,for free,unemp/unskilled non res,yes,yes,good
4.0,18284.950557159915,4.0,1.0,75.0,1.0,2.0,<0,critical/other existing credit,furniture/equipment,<100,unemployed,male single,none,real estate,none,for free,skilled,yes,yes,bad
33.0,2031.9417787875627,4.0,2.0,41.8571657577241,1.0,1.0,no checking,existing paid,domestic appliance,500<=X<1000,1<=X<4,female div/dep/mar,co applicant,car,bank,own,skilled,yes,yes,bad
36.0,8802.934279513122,1.0,1.0,26.366837188962165,2.0,1.0,0<=X<200,no credits/all paid,new car,<100,unemployed,male single,none,car,none,own,skilled,none,no,good
5.0,3185.496092243686,4.0,1.0,42.84186069141897,1.0,2.0,no checking,existing paid,radio/tv,500<=X<1000,1<=X<4,male div/sep,none,real estate,none,own,skilled,yes,yes,bad
33.0,2123.044214607537,4.0,2.0,28.23507101816473,2.0,2.0,no checking,delayed previously,furniture/equipment,<100,1<=X<4,male single,co applicant,real estate,none,own,skilled,yes,yes,bad
12.0,7540.035224765226,1.0,2.0,27.28334002931185,1.0,1.0,<0,all paid,new car,100<=X<500,>=7,female div/dep/mar,none,car,none,own,high qualif/self emp/mgmt,yes,yes,bad
24.0,1231.3606683624296,4.0,4.0,45.04175441949205,2.0,1.0,>=200,critical/other existing credit,repairs,<100,>=7,male single,none,life insurance,none,own,unskilled resident,none,yes,bad
10.0,1017.6255197570388,4.0,1.0,29.81480200339864,1.0,1.0,>=200,all paid,used car,<100,1<=X<4,male single,none,car,none,own,unemp/unskilled non res,none,no,good
47.0,16081.46895767413,3.0,4.0,32.25831160669265,2.0,1.0,<0,no credits/all paid,retraining,<100,unemployed,male single,none,no known property,none,for free,skilled,yes,yes,good
36.0,2276.320509787232,4.0,3.0,24.63370832061678,1.0,1.0,0<=X<200,existing paid,furniture/equipment,<100,<1,male single,co applicant,life insurance,none,rent,skilled,yes,yes,good
33.0,2468.276771424496,2.0,4.0,24.62082766487349,1.0,1.0,0<=X<200,existing paid,education,>=1000,>=7,male div/sep,none,life insurance,bank,rent,high qualif/self emp/mgmt,none,yes,good
12.0,4028.2361344595247,1.0,4.0,25.659419378752563,1.0,1.0,no checking,existing paid,radio/tv,<100,unemployed,male single,none,car,none,own,skilled,none,yes,good
24.0,1757.4144796777446,3.0,1.0,28.50377693985136,2.0,1.0,<0,existing paid,radio/tv,<100,4<=X<7,female div/dep/mar,none,real estate,none,rent,unskilled resident,none,yes,good
24.0,6129.578329845464,4.0,2.0,34.4767029376756,2.0,1.0,no checking,no credits/all paid,domestic appliance,<100,unemployed,male single,none,real estate,stores,own,skilled,none,yes,good
36.0,6120.279109774621,4.0,4.0,28.45874128448465,1.0,1.0,0<=X<200,existing paid,radio/tv,100<=X<500,>=7,male single,none,no known property,none,rent,skilled,yes,yes,good
24.0,4637.955245916127,4.0,1.0,28.15424676289704,1.0,1.0,0<=X<200,delayed previously,radio/tv,<100,<1,male single,co applicant,life insurance,none,for free,skilled,none,yes,good
18.0,1423.8610641648988,4.0,1.0,35.11638825515187,1.0,1.0,no checking,existing paid,radio/tv,<100,1<=X<4,male mar/wid,none,real estate,bank,own,unemp/unskilled non res,yes,yes,good
36.0,1901.353569708541,4.0,4.0,35.33583584607003,2.0,1.0,>=200,no credits/all paid,domestic appliance,>=1000,>=7,male single,co applicant,no known property,none,own,unemp/unskilled non res,yes,yes,good
12.0,627.936362398555,4.0,2.0,35.84284229200393,1.0,1.0,no checking,existing paid,used car,100<=X<500,<1,female div/dep/mar,none,car,stores,own,skilled,yes,yes,good
60.0,250.0,1.0,1.0,19.0,1.0,2.0,no checking,existing paid,new car,500<=X<1000,1<=X<4,male single,none,car,none,rent,skilled,yes,no,good
33.0,2349.961373826912,3.0,4.0,25.162879512610488,1.0,1.0,no checking,existing paid,radio/tv,<100,<1,male single,none,car,none,for free,skilled,none,yes,good
36.0,3800.7324168500536,2.0,3.0,22.818659798863784,1.0,1.0,no checking,all paid,other,500<=X<1000,1<=X<4,male single,none,car,none,own,skilled,none,yes,bad
36.0,4581.844514955854,4.0,2.0,27.0,1.0,1.0,no checking,existing paid,business,<100,<1,male single,none,life insurance,none,own,unskilled resident,none,yes,bad
15.0,1383.2822051045327,2.0,2.0,39.91927497852727,1.0,1.0,>=200,delayed previously,radio/tv,no known savings,4<=X<7,male single,none,life insurance,none,own,skilled,yes,no,good
12.0,1251.9891942353015,4.0,4.0,51.56865905951168,2.0,1.0,0<=X<200,critical/other existing credit,furniture/equipment,no known savings,>=7,female div/dep/mar,co applicant,life insurance,stores,own,unemp/unskilled non res,none,yes,bad
24.0,5915.679770668016,2.0,2.0,38.87461892744863,1.0,1.0,>=200,existing paid,education,no known savings,unemployed,female div/dep/mar,none,car,none,own,skilled,yes,yes,bad
54.0,16573.1186239469,1.0,4.0,23.93204011369713,1.0,1.0,0<=X<200,existing paid,domestic appliance,<100,unemployed,male div/sep,none,no known property,none,for free,skilled,none,yes,good
4.0,1476.1688871512224,2.0,1.0,39.20673325653293,2.0,2.0,>=200,critical/other existing credit,furniture/equipment,500<=X<1000,1<=X<4,male single,none,life insurance,none,own,high qualif/self emp/mgmt,yes,yes,good
9.0,1501.8363092410746,1.0,1.0,22.50386729899357,1.0,1.0,>=200,existing paid,furniture/equipment,>=1000,unemployed,male div/sep,none,real estate,none,own,high qualif/self emp/mgmt,yes,yes,good
39.0,6898.564344630025,3.0,4.0,50.34797419400295,2.0,1.0,<0,all paid,furniture/equipment,<100,1<=X<4,male single,none,no known property,bank,for free,skilled,yes,yes,bad
16.0,1469.6217058644188,4.0,3.0,31.66029498165147,1.0,1.0,no checking,existing paid,other,>=1000,<1,female div/dep/mar,none,real estate,none,rent,skilled,yes,yes,bad
15.0,4377.638628736944,1.0,4.0,29.845799165986417,1.0,1.0,no checking,existing paid,radio/tv,<100,>=7,female div/dep/mar,none,real estate,stores,own,unskilled resident,yes,yes,bad
18.0,1325.968997859468,3.0,1.0,31.4184799284978,1.0,1.0,>=200,all paid,radio/tv,100<=X<500,4<=X<7,female div/dep/mar,none,real estate,none,own,unskilled resident,none,yes,good
36.0,2040.9102757833969,4.0,4.0,20.8623377479523,1.0,1.0,<0,critical/other existing credit,retraining,500<=X<1000,1<=X<4,female div/dep/mar,none,car,none,own,high qualif/self emp/mgmt,yes,yes,bad
12.0,739.8224316329384,4.0,1.0,24.63355558690478,1.0,1.0,0<=X<200,existing paid,new car,no known savings,>=7,female div/dep/mar,guarantor,real estate,none,own,unskilled resident,yes,no,good
6.0,3953.916719055837,4.0,1.0,45.61882395374111,2.0,2.0,no checking,critical/other existing credit,radio/tv,<100,>=7,male single,co applicant,real estate,none,own,skilled,yes,yes,good
24.0,3086.112605967782,4.0,2.0,27.0,2.0,1.0,<0,delayed previously,other,<100,1<=X<4,female div/dep/mar,none,car,none,own,skilled,yes,yes,bad
