duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,job,own_telephone,foreign_worker,class
15,1436,4,2,23,1,1,<0,existing paid,furniture/equipment,<100,4<=X<7,male single,guarantor,life insurance,stores,own,skilled,yes,yes,good
6,3691,4,4,29,1,1,<0,existing paid,furniture/equipment,<100,4<=X<7,male single,none,no known property,none,rent,unskilled resident,yes,yes,good
20,1528,4,2,21,1,1,<0,all paid,radio/tv,<100,<1,male single,none,real estate,none,own,skilled,none,yes,bad
10,970,4,4,23,1,1,0<=X<200,existing paid,new car,no known savings,4<=X<7,male mar/wid,none,real estate,none,rent,skilled,yes,yes,good
8,1708,4,2,31,1,1,no checking,no credits/all paid,new car,<100,4<=X<7,male mar/wid,none,real estate,none,own,skilled,yes,yes,bad
17,3360,4,2,23,1,1,0<=X<200,existing paid,radio/tv,no known savings,<1,female div/dep/mar,none,car,bank,rent,skilled,yes,yes,bad
16,1832,4,4,19,1,1,0<=X<200,existing paid,other,100<=X<500,4<=X<7,male single,none,car,bank,rent,skilled,none,yes,good
11,1386,4,4,24,1,1,no checking,no credits/all paid,furniture/equipment,<100,1<=X<4,female div/dep/mar,none,no known property,none,own,skilled,none,yes,bad
6,1119,4,4,48,1,1,no checking,existing paid,business,no known savings,>=7,male single,co applicant,life insurance,none,own,unskilled resident,yes,yes,good
14,1038,4,4,41,1,1,no checking,existing paid,other,<100,unemployed,male single,none,no known property,stores,for free,unskilled resident,yes,yes,good
12,4586,4,4,19,1,1,0<=X<200,existing paid,new car,<100,<1,male single,none,car,stores,rent,skilled,yes,yes,bad
7,1184,4,2,26,1,1,no checking,no credits/all paid,furniture/equipment,<100,<1,male mar/wid,none,real estate,none,own,high qualif/self emp/mgmt,none,yes,bad
17,684,4,4,27,1,1,>=200,existing paid,other,<100,4<=X<7,male mar/wid,none,life insurance,none,rent,high qualif/self emp/mgmt,yes,yes,good
11,661,4,4,48,1,1,<0,existing paid,radio/tv,<100,>=7,male div/sep,guarantor,life insurance,none,own,unskilled resident,yes,no,good
18,694,4,4,49,1,1,no checking,critical/other existing credit,retraining,100<=X<500,4<=X<7,male single,co applicant,life insurance,none,own,skilled,yes,yes,good
15,593,4,4,25,1,1,no checking,all paid,other,>=1000,1<=X<4,female div/dep/mar,none,real estate,none,rent,unskilled resident,none,yes,good
16,1837,4,2,26,1,1,no checking,all paid,new car,500<=X<1000,<1,female div/dep/mar,none,life insurance,stores,rent,skilled,yes,yes,good
37,3289,4,4,25,1,1,no checking,existing paid,radio/tv,<100,1<=X<4,male single,none,life insurance,stores,own,high qualif/self emp/mgmt,yes,yes,bad
24,2801,4,4,34,1,1,no checking,existing paid,education,500<=X<1000,4<=X<7,male single,none,car,none,rent,skilled,yes,yes,bad
60,4185,4,4,27,1,1,no checking,all paid,business,500<=X<1000,unemployed,male single,none,car,bank,own,skilled,none,yes,bad
14,2809,2,4,23,1,1,0<=X<200,existing paid,business,>=1000,1<=X<4,male mar/wid,none,car,none,rent,unskilled resident,yes,yes,bad
17,1357,4,2,40,1,1,no checking,existing paid,new car,<100,4<=X<7,male single,none,real estate,none,own,skilled,none,yes,good
16,1915,4,4,27,1,1,>=200,existing paid,radio/tv,100<=X<500,<1,male mar/wid,none,real estate,none,own,skilled,none,yes,good
9,1117,4,4,23,1,1,>=200,existing paid,radio/tv,<100,<1,male single,none,life insurance,none,rent,high qualif/self emp/mgmt,none,yes,bad
41,2227,2,2,32,2,1,no checking,critical/other existing credit,used car,<100,1<=X<4,female div/dep/mar,none,real estate,none,own,skilled,none,yes,bad
10,1464,2,2,35,1,1,>=200,all paid,new car,<100,4<=X<7,female div/dep/mar,none,life insurance,none,own,skilled,yes,yes,good
11,907,4,2,26,1,1,0<=X<200,existing paid,radio/tv,<100,unemployed,female div/dep/mar,none,car,stores,own,skilled,none,yes,bad
17,5164,4,4,30,1,1,0<=X<200,all paid,new car,no known savings,>=7,male single,none,car,none,rent,skilled,yes,yes,bad
13,1365,4,2,37,2,1,>=200,delayed previously,radio/tv,no known savings,1<=X<4,male mar/wid,none,car,stores,own,skilled,yes,yes,good
15,2193,4,4,29,1,1,0<=X<200,existing paid,radio/tv,<100,>=7,female div/dep/mar,none,life insurance,none,rent,skilled,yes,yes,bad
26,2203,4,4,56,1,1,<0,existing paid,new car,<100,>=7,male single,none,no known property,none,own,skilled,yes,yes,good
10,3549,4,2,33,2,1,no checking,delayed previously,new car,>=1000,4<=X<7,male single,none,real estate,stores,own,skilled,yes,yes,bad
13,1650,2,2,26,1,1,0<=X<200,existing paid,new car,100<=X<500,4<=X<7,male mar/wid,none,real estate,none,own,skilled,yes,yes,good
11,1318,4,4,41,1,1,0<=X<200,existing paid,business,<100,>=7,male single,guarantor,real estate,none,for free,skilled,yes,yes,good
9,1757,4,4,25,1,1,0<=X<200,delayed previously,new car,<100,4<=X<7,male div/sep,none,real estate,none,rent,unskilled resident,yes,yes,good
24,3596,4,4,39,1,1,>=200,existing paid,used car,<100,<1,male single,none,real estate,none,for free,high qualif/self emp/mgmt,yes,yes,bad
11,1436,4,2,44,2,1,>=200,no credits/all paid,furniture/equipment,100<=X<500,unemployed,male single,none,real estate,none,own,skilled,none,yes,bad
41,3552,4,2,22,1,1,<0,delayed previously,furniture/equipment,<100,unemployed,male single,none,life insurance,none,own,skilled,none,yes,good
46,4227,4,4,29,1,1,0<=X<200,existing paid,used car,500<=X<1000,>=7,female div/dep/mar,none,car,stores,own,unemp/unskilled non res,yes,yes,bad
4,2557,4,4,24,1,1,no checking,existing paid,radio/tv,<100,1<=X<4,male single,none,car,stores,rent,unskilled resident,yes,yes,bad
23,3340,4,4,28,1,1,no checking,critical/other existing credit,new car,<100,<1,male single,none,life insurance,none,for free,high qualif/self emp/mgmt,yes,yes,good
13,1494,4,4,25,1,1,0<=X<200,existing paid,new car,<100,4<=X<7,male single,none,real estate,none,rent,skilled,none,yes,good
14,1088,4,4,48,1,1,no checking,all paid,new car,>=1000,4<=X<7,male single,none,no known property,stores,for free,skilled,yes,yes,bad
11,3663,2,2,32,2,1,0<=X<200,no credits/all paid,new car,<100,4<=X<7,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,bad
14,1321,2,2,25,1,1,<0,existing paid,retraining,no known savings,1<=X<4,male mar/wid,guarantor,car,none,own,skilled,yes,yes,bad
11,1339,1,1,21,1,1,no checking,existing paid,radio/tv,<100,4<=X<7,male div/sep,none,real estate,stores,own,skilled,yes,yes,bad
16,674,4,4,29,1,1,no checking,existing paid,furniture/equipment,500<=X<1000,1<=X<4,female div/dep/mar,none,real estate,none,rent,high qualif/self emp/mgmt,yes,no,bad
10,2005,2,2,45,2,1,>=200,critical/other existing credit,furniture/equipment,<100,unemployed,male single,none,real estate,stores,own,unskilled resident,yes,no,good
24,3827,4,4,34,1,1,>=200,existing paid,used car,no known savings,4<=X<7,male single,guarantor,life insurance,none,rent,skilled,yes,yes,good
16,689,2,2,33,2,1,0<=X<200,critical/other existing credit,radio/tv,<100,<1,male single,none,life insurance,stores,own,skilled,yes,yes,good
15,3906,2,2,29,1,1,no checking,existing paid,retraining,<100,1<=X<4,male mar/wid,none,life insurance,none,rent,unskilled resident,yes,yes,bad
6,1147,4,2,26,1,1,no checking,existing paid,education,<100,1<=X<4,male mar/wid,none,real estate,bank,for free,unemp/unskilled non res,yes,yes,good
12,829,4,4,65,2,1,no checking,no credits/all paid,retraining,no known savings,>=7,male single,none,no known property,stores,own,skilled,none,yes,good
20,2137,4,4,26,1,1,<0,existing paid,new car,500<=X<1000,1<=X<4,male single,none,car,none,rent,skilled,yes,yes,bad
11,1657,4,4,23,1,1,no checking,existing paid,radio/tv,no known savings,4<=X<7,female div/dep/mar,co applicant,real estate,bank,own,skilled,none,yes,bad
11,746,4,2,23,1,1,<0,existing paid,new car,100<=X<500,1<=X<4,male single,none,life insurance,stores,own,high qualif/self emp/mgmt,yes,yes,bad
8,268,4,4,29,1,1,no checking,critical/other existing credit,furniture/equipment,500<=X<1000,>=7,female div/dep/mar,none,real estate,none,rent,skilled,yes,yes,bad
14,836,4,4,48,1,1,no checking,no credits/all paid,new car,>=1000,1<=X<4,male single,none,real estate,none,for free,skilled,none,yes,good
12,1219,4,2,26,1,1,no checking,critical/other existing credit,domestic appliance,100<=X<500,1<=X<4,female div/dep/mar,none,car,none,own,unemp/unskilled non res,none,no,bad
14,3331,1,2,24,1,1,no checking,existing paid,new car,>=1000,unemployed,female div/dep/mar,none,real estate,stores,own,skilled,yes,yes,good
15,3354,4,4,25,1,1,0<=X<200,existing paid,retraining,<100,<1,male single,none,car,none,rent,skilled,none,yes,good
15,1275,2,4,54,2,2,<0,critical/other existing credit,radio/tv,500<=X<1000,4<=X<7,male single,co applicant,life insurance,bank,for free,skilled,none,yes,good
11,3801,4,2,23,1,1,0<=X<200,existing paid,business,<100,>=7,male single,none,car,none,own,unskilled resident,none,yes,bad
19,2178,4,2,23,1,1,0<=X<200,existing paid,radio/tv,<100,<1,female div/dep/mar,none,car,none,own,skilled,none,no,bad
11,1685,2,4,24,1,1,>=200,existing paid,radio/tv,100<=X<500,>=7,male mar/wid,none,real estate,none,for free,skilled,none,no,good
8,2253,2,4,40,1,1,0<=X<200,existing paid,new car,no known savings,>=7,female div/dep/mar,none,life insurance,bank,own,skilled,yes,yes,bad
11,1904,4,4,43,2,1,>=200,critical/other existing credit,used car,<100,4<=X<7,male single,none,life insurance,none,own,high qualif/self emp/mgmt,none,yes,bad
19,3078,4,2,25,2,1,>=200,no credits/all paid,furniture/equipment,<100,>=7,female div/dep/mar,none,car,bank,own,high qualif/self emp/mgmt,yes,yes,bad
10,2827,2,4,30,1,1,0<=X<200,existing paid,new car,100<=X<500,4<=X<7,female div/dep/mar,none,life insurance,none,rent,skilled,yes,yes,good
15,912,4,4,46,1,1,0<=X<200,all paid,furniture/equipment,500<=X<1000,<1,male single,none,no known property,bank,own,unskilled resident,none,yes,good
11,3499,4,4,22,1,1,no checking,no credits/all paid,used car,no known savings,<1,male single,none,car,none,rent,skilled,yes,yes,bad
45,7933,2,4,40,2,1,no checking,delayed previously,business,<100,4<=X<7,male single,co applicant,no known property,none,for free,high qualif/self emp/mgmt,none,yes,bad
7,1536,4,2,25,2,1,no checking,critical/other existing credit,furniture/equipment,<100,4<=X<7,male single,none,life insurance,none,rent,skilled,yes,yes,good
8,1162,4,4,23,1,1,<0,existing paid,new car,500<=X<1000,<1,male single,none,real estate,none,own,unemp/unskilled non res,yes,yes,good
16,3860,1,1,27,1,1,no checking,all paid,education,>=1000,4<=X<7,male mar/wid,none,car,none,own,skilled,none,yes,bad
7,334,4,4,43,1,1,no checking,existing paid,radio/tv,<100,4<=X<7,male single,none,real estate,none,for free,skilled,yes,yes,good
11,1475,4,4,44,2,1,0<=X<200,no credits/all paid,furniture/equipment,no known savings,>=7,male single,none,life insurance,bank,own,unskilled resident,yes,yes,good
12,1578,4,4,48,1,1,0<=X<200,existing paid,radio/tv,<100,1<=X<4,male single,none,life insurance,none,own,skilled,none,yes,bad
6,3244,4,4,30,1,1,<0,all paid,business,100<=X<500,<1,male single,none,real estate,none,for free,skilled,none,yes,good
16,1704,4,4,43,1,1,no checking,existing paid,education,no known savings,>=7,male single,none,real estate,none,for free,unemp/unskilled non res,yes,yes,good
11,1290,4,4,27,1,1,<0,all paid,education,100<=X<500,1<=X<4,male single,none,life insurance,none,own,skilled,yes,yes,bad
14,1837,4,2,26,2,1,>=200,existing paid,business,500<=X<1000,4<=X<7,female div/dep/mar,none,real estate,none,own,unskilled resident,yes,no,bad
23,3768,4,4,62,1,1,<0,existing paid,radio/tv,<100,unemployed,male single,none,no known property,none,own,high qualif/self emp/mgmt,none,yes,bad
15,1190,4,4,23,1,1,<0,existing paid,new car,100<=X<500,4<=X<7,female div/dep/mar,none,real estate,none,rent,unskilled resident,yes,yes,bad
56,3200,2,4,37,1,1,no checking,existing paid,domestic appliance,<100,4<=X<7,male mar/wid,none,no known property,bank,for free,skilled,none,yes,good
7,605,4,4,43,2,1,no checking,delayed previously,radio/tv,<100,<1,male div/sep,none,life insurance,stores,for free,high qualif/self emp/mgmt,none,yes,good
9,3048,4,4,48,1,1,0<=X<200,existing paid,furniture/equipment,<100,4<=X<7,male single,none,real estate,none,for free,unskilled resident,yes,yes,bad
15,935,2,2,43,2,1,<0,all paid,radio/tv,>=1000,unemployed,male single,none,life insurance,none,own,high qualif/self emp/mgmt,yes,yes,good
11,1048,4,4,40,1,1,0<=X<200,existing paid,new car,500<=X<1000,1<=X<4,male single,none,real estate,stores,for free,skilled,yes,yes,good
12,1694,4,2,22,1,1,<0,critical/other existing credit,furniture/equipment,<100,1<=X<4,male single,none,car,none,own,skilled,none,yes,good
15,3720,2,2,25,1,1,>=200,existing paid,new car,<100,4<=X<7,male single,none,real estate,none,own,skilled,yes,yes,bad
7,1959,4,4,45,1,1,<0,existing paid,furniture/equipment,no known savings,4<=X<7,male single,co applicant,real estate,stores,for free,skilled,yes,yes,good
24,2191,4,4,39,1,1,no checking,existing paid,radio/tv,<100,4<=X<7,female div/dep/mar,none,no known property,none,for free,unskilled resident,none,yes,good
14,953,2,2,28,1,1,0<=X<200,existing paid,radio/tv,<100,>=7,female div/dep/mar,none,no known property,none,own,skilled,none,yes,good
30,5041,1,4,26,1,1,no checking,delayed previously,radio/tv,<100,<1,female div/dep/mar,none,no known property,none,rent,skilled,none,yes,good
16,1165,4,4,62,2,1,no checking,no credits/all paid,furniture/equipment,<100,>=7,male single,none,real estate,none,for free,skilled,yes,yes,good
23,2731,4,2,26,1,1,0<=X<200,all paid,radio/tv,>=1000,1<=X<4,female div/dep/mar,none,no known property,bank,own,skilled,none,yes,bad
11,1794,4,4,26,1,1,<0,existing paid,radio/tv,no known savings,<1,male div/sep,none,real estate,none,rent,skilled,yes,yes,bad
12,1054,4,2,28,1,1,>=200,critical/other existing credit,furniture/equipment,<100,<1,male single,none,real estate,bank,own,skilled,none,yes,bad
8,1726,4,4,64,1,1,>=200,critical/other existing credit,new car,>=1000,unemployed,male single,none,no known property,none,own,unemp/unskilled non res,yes,yes,bad
15,2122,4,4,27,1,1,0<=X<200,existing paid,other,>=1000,1<=X<4,female div/dep/mar,none,real estate,none,for free,unskilled resident,yes,no,good
23,2716,4,4,25,1,1,no checking,no credits/all paid,education,no known savings,4<=X<7,female div/dep/mar,none,car,none,own,skilled,yes,yes,bad
13,960,4,4,26,1,1,no checking,all paid,domestic appliance,500<=X<1000,<1,male single,none,life insurance,none,own,skilled,yes,yes,bad
10,1438,4,4,27,1,1,0<=X<200,all paid,repairs,<100,>=7,male single,none,real estate,none,own,skilled,none,yes,bad
9,2061,4,4,60,1,1,no checking,existing paid,furniture/equipment,<100,>=7,male single,none,life insurance,none,for free,unskilled resident,yes,yes,good
8,3718,1,1,29,1,1,0<=X<200,existing paid,radio/tv,<100,1<=X<4,male div/sep,none,real estate,none,own,skilled,none,yes,bad
19,250,4,2,23,1,1,no checking,all paid,domestic appliance,<100,1<=X<4,female div/dep/mar,none,life insurance,none,own,high qualif/self emp/mgmt,yes,yes,good
37,3833,1,2,27,2,1,no checking,critical/other existing credit,furniture/equipment,100<=X<500,<1,male mar/wid,none,car,none,own,unskilled resident,none,yes,good
13,3037,4,4,40,1,1,<0,all paid,repairs,>=1000,4<=X<7,male single,none,no known property,none,own,skilled,none,yes,good
18,2026,2,2,26,1,1,no checking,critical/other existing credit,radio/tv,<100,<1,female div/dep/mar,none,life insurance,none,rent,unemp/unskilled non res,yes,yes,bad
13,2371,4,2,28,1,1,>=200,existing paid,new car,<100,1<=X<4,female div/dep/mar,none,real estate,none,rent,skilled,yes,yes,good
13,3200,2,4,27,1,1,0<=X<200,existing paid,radio/tv,<100,<1,female div/dep/mar,none,car,none,own,skilled,none,yes,good
8,260,4,4,39,1,1,0<=X<200,existing paid,new car,<100,1<=X<4,male single,none,life insurance,bank,rent,skilled,yes,yes,good
24,1334,4,4,33,2,1,no checking,critical/other existing credit,new car,500<=X<1000,1<=X<4,female div/dep/mar,none,car,bank,own,unskilled resident,none,yes,good
13,4005,4,4,27,1,1,no checking,all paid,furniture/equipment,500<=X<1000,4<=X<7,female div/dep/mar,none,life insurance,none,rent,unskilled resident,none,yes,bad
31,4423,4,4,37,1,1,0<=X<200,critical/other existing credit,repairs,<100,>=7,male single,none,no known property,none,for free,unemp/unskilled non res,none,no,bad
52,7344,2,2,36,2,1,0<=X<200,delayed previously,new car,500<=X<1000,1<=X<4,male single,none,car,none,own,skilled,none,yes,bad
10,364,4,4,31,1,1,0<=X<200,all paid,retraining,<100,unemployed,male div/sep,none,real estate,none,for free,skilled,yes,yes,bad
10,2220,4,4,46,1,1,<0,existing paid,business,>=1000,>=7,male single,none,real estate,none,for free,unskilled resident,none,yes,bad
12,1159,4,4,52,1,1,>=200,all paid,retraining,>=1000,unemployed,male single,none,real estate,none,own,skilled,none,yes,good
12,2712,4,2,42,1,1,no checking,existing paid,new car,<100,4<=X<7,male single,none,real estate,none,own,skilled,none,no,bad
7,977,4,2,30,1,1,no checking,existing paid,other,<100,1<=X<4,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,good
19,1006,4,4,35,1,1,0<=X<200,existing paid,radio/tv,500<=X<1000,<1,male single,none,real estate,none,own,skilled,yes,no,bad
13,1125,4,4,56,1,1,>=200,all paid,domestic appliance,500<=X<1000,4<=X<7,male mar/wid,guarantor,real estate,none,own,skilled,none,yes,good
17,1400,2,4,38,1,1,<0,no credits/all paid,other,<100,unemployed,male single,co applicant,real estate,none,own,skilled,yes,no,good
9,3000,1,4,51,1,2,<0,existing paid,retraining,500<=X<1000,>=7,male single,none,no known property,none,for free,skilled,yes,yes,bad
14,2782,4,2,28,1,1,no checking,existing paid,radio/tv,no known savings,unemployed,female div/dep/mar,none,life insurance,none,for free,skilled,none,yes,good
6,616,4,2,29,1,1,>=200,existing paid,furniture/equipment,<100,4<=X<7,female div/dep/mar,none,car,none,own,unemp/unskilled non res,yes,yes,good
19,1880,4,4,54,1,1,>=200,existing paid,new car,>=1000,>=7,male single,none,no known property,none,own,skilled,none,yes,good
8,1759,4,4,25,1,1,no checking,existing paid,new car,no known savings,1<=X<4,female div/dep/mar,none,car,bank,rent,unemp/unskilled non res,none,yes,bad
9,1162,4,4,36,2,1,no checking,critical/other existing credit,new car,<100,1<=X<4,male single,none,life insurance,none,for free,skilled,none,yes,bad
10,1872,4,2,27,1,1,no checking,all paid,other,>=1000,1<=X<4,male single,none,real estate,none,own,skilled,yes,yes,bad
18,510,4,2,24,1,1,no checking,existing paid,new car,<100,<1,female div/dep/mar,none,no known property,stores,own,skilled,none,yes,bad
38,2461,1,4,50,2,1,<0,delayed previously,new car,<100,unemployed,female div/dep/mar,none,real estate,none,for free,skilled,yes,yes,good
23,3796,4,4,23,2,1,0<=X<200,no credits/all paid,business,<100,4<=X<7,male single,none,car,stores,own,unskilled resident,yes,yes,bad
14,1336,4,4,69,1,1,no checking,all paid,furniture/equipment,100<=X<500,<1,male single,none,no known property,none,own,skilled,yes,yes,good
33,3152,1,4,49,1,1,no checking,existing paid,new car,<100,<1,female div/dep/mar,none,no known property,none,own,skilled,yes,yes,good
13,3493,1,4,27,1,1,<0,existing paid,new car,<100,unemployed,male div/sep,none,real estate,none,rent,skilled,yes,yes,bad
14,3615,4,4,43,1,1,0<=X<200,delayed previously,used car,<100,>=7,male single,none,no known property,stores,own,skilled,yes,yes,good
14,1923,4,4,40,1,1,no checking,critical/other existing credit,business,500<=X<1000,4<=X<7,male single,guarantor,no known property,none,own,unskilled resident,none,yes,good
14,3140,2,4,40,1,1,0<=X<200,existing paid,other,no known savings,>=7,male mar/wid,none,no known property,none,rent,skilled,none,yes,good
18,1443,4,4,26,1,1,>=200,critical/other existing credit,radio/tv,<100,1<=X<4,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,bad
10,1225,2,4,49,1,1,0<=X<200,existing paid,business,>=1000,unemployed,male div/sep,none,real estate,none,own,skilled,yes,yes,good
13,1112,4,4,26,1,1,no checking,critical/other existing credit,radio/tv,500<=X<1000,4<=X<7,female div/dep/mar,none,car,stores,rent,skilled,none,yes,bad
9,1156,4,4,61,1,1,no checking,existing paid,furniture/equipment,<100,>=7,male single,none,no known property,bank,for free,skilled,yes,yes,good
11,2737,2,2,30,2,1,0<=X<200,no credits/all paid,new car,<100,>=7,male div/sep,none,real estate,none,own,high qualif/self emp/mgmt,yes,yes,bad
24,3345,4,4,21,1,1,<0,existing paid,business,100<=X<500,<1,male single,none,no known property,none,rent,high qualif/self emp/mgmt,none,no,bad
15,3780,4,4,42,2,1,0<=X<200,no credits/all paid,used car,<100,>=7,male single,none,life insurance,none,for free,skilled,yes,yes,good
12,822,4,4,61,1,1,>=200,existing paid,radio/tv,<100,>=7,male single,none,real estate,none,for free,unskilled resident,yes,yes,bad
15,1334,4,2,24,1,1,no checking,existing paid,domestic appliance,>=1000,<1,male single,none,no known property,none,for free,unskilled resident,yes,yes,good
13,1624,4,2,28,2,1,no checking,no credits/all paid,radio/tv,<100,4<=X<7,male div/sep,none,real estate,none,own,skilled,none,yes,bad
8,3081,2,4,36,1,1,no checking,existing paid,new car,500<=X<1000,>=7,male single,none,real estate,none,own,skilled,yes,yes,good
18,2385,4,2,26,1,1,no checking,no credits/all paid,radio/tv,no known savings,<1,male mar/wid,none,life insurance,none,own,skilled,none,yes,bad
16,3452,2,2,34,1,1,0<=X<200,existing paid,retraining,>=1000,1<=X<4,male div/sep,none,real estate,none,own,skilled,none,yes,bad
15,3735,4,2,27,1,1,0<=X<200,existing paid,radio/tv,>=1000,<1,male single,none,life insurance,bank,rent,unemp/unskilled non res,yes,yes,bad
4,1005,4,2,27,1,1,>=200,all paid,other,no known savings,>=7,male div/sep,co applicant,car,none,own,skilled,yes,yes,good
15,3825,4,4,65,1,1,>=200,existing paid,radio/tv,>=1000,>=7,male single,none,no known property,stores,for free,skilled,none,no,good
10,1366,4,4,70,1,1,>=200,existing paid,new car,<100,4<=X<7,male single,guarantor,no known property,bank,for free,unskilled resident,yes,yes,good
15,6243,2,2,34,2,1,0<=X<200,critical/other existing credit,radio/tv,<100,<1,male single,co applicant,real estate,none,rent,skilled,none,yes,bad
14,417,4,2,23,1,1,>=200,all paid,radio/tv,>=1000,<1,male single,none,life insurance,none,own,unemp/unskilled non res,none,yes,good
22,1708,4,4,38,2,1,no checking,critical/other existing credit,new car,<100,4<=X<7,male single,none,real estate,none,own,skilled,none,yes,good
9,1297,4,4,27,1,1,0<=X<200,existing paid,furniture/equipment,<100,<1,male mar/wid,none,life insurance,none,own,skilled,yes,yes,bad
14,2898,2,4,32,1,1,no checking,delayed previously,new car,500<=X<1000,>=7,male single,co applicant,life insurance,none,own,skilled,yes,yes,bad
12,882,4,4,24,1,1,<0,existing paid,retraining,100<=X<500,1<=X<4,male mar/wid,guarantor,real estate,none,own,skilled,yes,yes,bad
19,2152,4,2,25,1,1,<0,existing paid,furniture/equipment,<100,1<=X<4,male single,co applicant,car,none,own,unemp/unskilled non res,none,yes,bad
14,3692,4,4,45,2,1,no checking,delayed previously,new car,<100,>=7,male single,none,no known property,none,for free,skilled,none,yes,good
10,1975,4,2,21,1,1,no checking,existing paid,business,<100,1<=X<4,male mar/wid,none,real estate,none,own,skilled,none,yes,bad
12,4653,4,2,26,2,1,<0,all paid,other,100<=X<500,unemployed,male div/sep,none,car,none,own,skilled,none,yes,bad
10,1571,4,4,59,1,1,no checking,existing paid,radio/tv,>=1000,>=7,male single,none,no known property,none,own,skilled,yes,yes,good
8,2163,4,2,26,2,1,no checking,no credits/all paid,used car,no known savings,4<=X<7,female div/dep/mar,none,real estate,none,own,skilled,none,yes,bad
9,866,4,4,27,1,1,0<=X<200,existing paid,furniture/equipment,<100,4<=X<7,male single,none,car,none,own,high qualif/self emp/mgmt,yes,yes,bad
11,2500,4,2,27,1,1,0<=X<200,existing paid,used car,500<=X<1000,<1,male mar/wid,none,real estate,none,own,skilled,none,yes,bad
44,4091,4,4,44,1,1,>=200,existing paid,education,<100,>=7,female div/dep/mar,none,no known property,none,for free,high qualif/self emp/mgmt,yes,yes,good
12,1215,4,4,34,1,1,>=200,critical/other existing credit,new car,<100,4<=X<7,male single,none,car,none,own,skilled,yes,yes,good
11,2893,2,4,22,1,1,>=200,all paid,education,no known savings,unemployed,female div/dep/mar,none,car,none,rent,skilled,none,yes,bad
13,1415,4,2,25,1,1,<0,all paid,other,<100,1<=X<4,male div/sep,none,real estate,none,rent,high qualif/self emp/mgmt,none,yes,bad
15,2417,4,2,42,1,1,no checking,existing paid,business,<100,4<=X<7,male single,none,real estate,stores,own,unemp/unskilled non res,none,yes,good
10,1233,4,4,52,2,1,<0,critical/other existing credit,radio/tv,<100,>=7,male single,co applicant,car,bank,own,skilled,none,yes,good
8,1632,4,4,58,2,1,0<=X<200,critical/other existing credit,furniture/equipment,500<=X<1000,4<=X<7,male single,guarantor,real estate,none,for free,skilled,yes,yes,bad
12,1053,4,2,47,2,1,no checking,no credits/all paid,used car,100<=X<500,4<=X<7,female div/dep/mar,none,life insurance,none,own,skilled,yes,yes,good
17,1124,4,4,47,1,1,>=200,delayed previously,new car,100<=X<500,>=7,male mar/wid,guarantor,life insurance,none,for free,skilled,none,yes,bad
21,2922,4,4,45,1,1,>=200,existing paid,radio/tv,100<=X<500,4<=X<7,male single,none,no known property,none,for free,skilled,yes,yes,good
10,1396,4,4,26,1,1,0<=X<200,existing paid,retraining,no known savings,>=7,female div/dep/mar,none,life insurance,bank,rent,skilled,none,yes,good
9,2804,2,2,39,2,1,no checking,critical/other existing credit,radio/tv,<100,4<=X<7,male mar/wid,none,car,bank,own,unemp/unskilled non res,yes,yes,good
15,2155,4,4,27,2,1,no checking,no credits/all paid,furniture/equipment,<100,1<=X<4,male single,none,car,none,rent,skilled,yes,yes,bad
10,1845,1,4,45,1,1,<0,existing paid,new car,no known savings,unemployed,female div/dep/mar,none,real estate,stores,own,skilled,none,no,good
13,1423,4,2,27,1,1,no checking,delayed previously,radio/tv,500<=X<1000,1<=X<4,male mar/wid,none,car,stores,own,unemp/unskilled non res,yes,yes,good
12,1108,4,2,30,1,1,0<=X<200,existing paid,new car,<100,<1,male single,guarantor,life insurance,none,own,skilled,none,yes,good
32,3945,1,4,23,1,1,<0,all paid,new car,<100,unemployed,female div/dep/mar,none,life insurance,none,rent,skilled,none,yes,bad
10,1342,4,4,56,1,1,>=200,no credits/all paid,radio/tv,<100,>=7,male single,none,real estate,none,own,skilled,yes,yes,good
13,3474,4,4,32,1,1,<0,existing paid,business,no known savings,4<=X<7,male single,none,life insurance,none,rent,skilled,yes,yes,good
8,1821,4,2,48,1,1,>=200,existing paid,new car,<100,1<=X<4,female div/dep/mar,none,life insurance,none,own,skilled,yes,yes,good
8,2781,4,4,60,1,1,no checking,existing paid,new car,<100,4<=X<7,male single,co applicant,no known property,none,for free,skilled,none,yes,good
15,1360,4,2,27,1,1,<0,all paid,education,500<=X<1000,<1,male mar/wid,none,car,none,rent,skilled,none,yes,bad
11,2382,4,2,26,1,1,>=200,existing paid,retraining,no known savings,4<=X<7,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,bad
12,2090,1,4,29,1,1,<0,existing paid,used car,<100,unemployed,male single,none,life insurance,none,rent,unskilled resident,none,yes,good
14,480,4,2,33,2,1,<0,no credits/all paid,new car,<100,4<=X<7,male mar/wid,co applicant,real estate,bank,own,skilled,none,yes,bad
22,2705,4,4,39,1,1,no checking,all paid,furniture/equipment,no known savings,>=7,male single,none,no known property,none,own,unemp/unskilled non res,none,yes,good
