age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
39,entrepreneur,single,secondary,no,-3051,no,no,unknown,30,may,369,1,9,1,unknown,yes
60,technician,married,secondary,no,-2132,yes,no,cellular,18,jul,388,1,64,3,unknown,no
49,unemployed,single,tertiary,no,-3020,no,no,cellular,5,may,333,2,7,1,unknown,yes
39,blue-collar,single,secondary,no,-3058,no,yes,cellular,4,may,442,1,-1,1,unknown,no
78,blue-collar,divorced,secondary,no,-3058,no,no,cellular,24,jun,568,1,-1,1,unknown,no
61,technician,married,secondary,no,-2870,yes,no,cellular,28,nov,48,1,155,8,failure,no
40,unknown,married,secondary,no,-3058,no,no,cellular,18,may,114,1,40,1,unknown,no
55,management,married,secondary,no,-2710,no,no,telephone,20,nov,142,1,76,11,other,no
36,technician,married,tertiary,no,9033,yes,no,cellular,4,jun,163,1,8,1,unknown,yes
54,blue-collar,married,secondary,no,-3058,no,no,telephone,10,mar,618,1,30,5,unknown,yes
26,admin.,single,primary,no,-2855,yes,no,cellular,25,oct,1106,1,14,2,other,yes
66,blue-collar,divorced,primary,no,-3042,no,no,unknown,19,may,209,1,70,2,unknown,yes
36,admin.,single,tertiary,no,-3058,no,no,telephone,17,jul,335,1,-1,1,success,yes
39,technician,married,unknown,no,-2566,no,no,cellular,30,jun,117,1,85,2,failure,no
39,technician,married,tertiary,no,-3040,no,no,cellular,6,feb,453,1,3,1,unknown,no
33,admin.,single,secondary,no,2642,yes,no,cellular,17,jul,509,1,25,1,unknown,no
49,technician,single,secondary,no,-2994,yes,yes,cellular,30,may,158,3,171,7,unknown,no
50,housemaid,married,unknown,no,10109,no,no,cellular,26,may,417,1,-1,1,unknown,no
42,housemaid,married,tertiary,no,-2981,no,yes,unknown,3,jun,103,1,42,2,unknown,no
40,management,married,secondary,no,-3058,yes,no,cellular,20,sep,753,1,-1,1,failure,no
22,technician,single,tertiary,no,1239,no,no,unknown,13,feb,526,1,3,1,unknown,yes
29,management,single,tertiary,no,17595,no,no,cellular,17,jul,139,1,92,3,unknown,no
40,unemployed,married,tertiary,no,-3058,no,no,cellular,4,nov,618,1,62,3,unknown,no
30,technician,single,tertiary,no,37096,no,no,unknown,17,sep,946,1,10,2,unknown,yes
51,blue-collar,married,secondary,no,-3045,yes,no,cellular,22,mar,404,1,5,1,unknown,no
32,management,married,tertiary,no,-3058,yes,no,cellular,11,feb,579,1,250,8,unknown,yes
75,blue-collar,divorced,primary,no,-2129,yes,no,cellular,29,jul,227,1,55,4,unknown,yes
33,services,single,secondary,no,524,yes,yes,telephone,17,jun,387,2,15,3,unknown,no
25,student,single,tertiary,no,3582,yes,no,cellular,22,oct,406,1,2,1,unknown,no
37,admin.,married,secondary,no,-3058,no,yes,telephone,14,oct,308,1,5,1,unknown,no
39,blue-collar,married,secondary,no,-3058,yes,no,cellular,20,aug,529,1,31,5,unknown,no
48,admin.,divorced,secondary,no,-334,yes,no,cellular,3,jul,589,1,170,9,unknown,yes
54,management,married,secondary,no,-3058,no,no,cellular,9,mar,258,1,3,2,unknown,no
36,services,married,secondary,no,-2781,no,no,cellular,8,may,967,2,216,7,other,yes
47,blue-collar,single,primary,no,-2030,yes,no,unknown,12,jun,294,1,217,7,failure,yes
32,management,single,secondary,no,-2889,yes,no,cellular,4,oct,567,1,6,1,unknown,yes
37,housemaid,married,secondary,no,-3058,yes,no,telephone,17,oct,137,1,55,4,unknown,no
53,management,single,tertiary,no,14567,no,no,cellular,21,jul,288,1,49,3,success,yes
23,retired,married,primary,no,-3058,yes,no,cellular,14,jul,31,1,1,1,unknown,no
33,retired,married,secondary,no,-3058,no,no,cellular,30,may,592,1,17,1,unknown,yes
29,management,single,secondary,no,-3057,yes,no,cellular,14,may,1087,1,18,1,unknown,yes
29,admin.,single,secondary,no,-3058,yes,yes,cellular,26,may,585,1,-1,1,unknown,no
43,management,single,tertiary,no,5318,no,no,unknown,24,may,738,1,-1,1,failure,no
37,retired,married,unknown,no,-3058,yes,no,cellular,3,nov,22,1,65,5,unknown,no
42,management,married,secondary,no,-3058,no,no,cellular,10,apr,123,1,30,1,unknown,no
60,blue-collar,single,primary,no,-3057,no,no,unknown,19,aug,509,2,19,2,other,yes
89,admin.,divorced,secondary,no,-3058,no,no,cellular,2,sep,265,1,1,1,unknown,no
33,services,single,tertiary,no,1749,yes,no,cellular,28,sep,245,2,14,2,unknown,no
45,blue-collar,married,unknown,no,-122,yes,no,cellular,25,nov,593,1,54,3,success,yes
30,unemployed,married,tertiary,no,-3058,no,no,cellular,17,aug,17,1,6,1,unknown,yes
31,student,married,secondary,no,2903,yes,no,cellular,18,may,182,2,20,1,unknown,no
40,services,married,secondary,no,-3058,yes,no,telephone,21,aug,43,1,-1,1,unknown,no
46,student,single,tertiary,no,-3058,yes,no,cellular,18,apr,736,1,-1,1,unknown,yes
78,blue-collar,divorced,secondary,no,-3035,no,no,cellular,17,jul,541,1,-1,1,unknown,yes
24,admin.,married,primary,no,-3058,yes,yes,unknown,4,jul,167,1,-1,1,failure,no
26,management,divorced,secondary,no,-3052,no,no,cellular,19,may,892,3,6,1,unknown,yes
41,management,married,secondary,no,-3058,no,no,cellular,21,may,141,1,95,2,unknown,yes
66,blue-collar,divorced,tertiary,no,-3056,yes,no,unknown,5,mar,733,1,-1,1,unknown,yes
60,entrepreneur,married,secondary,no,1357,yes,no,unknown,10,aug,122,1,33,1,unknown,no
67,blue-collar,married,secondary,no,-3057,no,no,cellular,12,nov,328,1,33,2,unknown,yes
26,management,single,secondary,no,-1630,no,yes,cellular,7,jun,1115,2,0,1,unknown,yes
37,management,single,tertiary,no,-3058,yes,no,cellular,27,aug,217,2,24,2,unknown,yes
75,self-employed,married,tertiary,no,-3058,yes,no,cellular,21,aug,868,1,22,1,unknown,yes
23,management,single,tertiary,no,-3058,yes,no,cellular,27,jul,266,1,0,1,other,yes
40,unemployed,married,tertiary,no,-3058,no,no,unknown,3,jun,139,1,160,5,unknown,no
42,management,single,secondary,no,-3028,no,no,unknown,4,oct,83,1,14,1,failure,no
37,student,married,tertiary,no,-3058,no,no,cellular,5,jun,398,1,5,1,unknown,no
42,management,single,secondary,no,-2058,yes,no,cellular,6,jul,576,1,269,14,success,yes
30,blue-collar,married,secondary,no,-3058,no,yes,unknown,3,aug,193,1,-1,1,unknown,no
50,management,divorced,secondary,no,-3047,no,no,unknown,26,feb,113,1,49,4,unknown,yes
74,services,married,primary,no,-3035,yes,no,cellular,22,apr,424,1,1,1,unknown,no
53,admin.,married,secondary,no,-3040,yes,no,unknown,15,nov,546,1,45,3,unknown,yes
35,technician,married,secondary,no,-2630,yes,no,cellular,30,nov,607,1,122,5,failure,yes
50,management,married,tertiary,no,6032,no,no,cellular,11,nov,168,1,7,1,unknown,yes
37,management,single,tertiary,no,-3054,no,no,cellular,11,jul,150,1,7,2,success,no
41,management,single,tertiary,no,-2142,yes,no,unknown,15,feb,7,1,62,4,unknown,no
32,admin.,married,tertiary,no,-3058,yes,yes,cellular,18,nov,117,1,22,2,failure,yes
34,admin.,single,primary,no,-3058,no,yes,cellular,4,feb,498,1,373,13,failure,yes
34,blue-collar,married,secondary,no,-3058,no,no,cellular,30,aug,70,1,0,1,unknown,yes
51,blue-collar,married,secondary,no,-3057,yes,no,telephone,10,may,952,1,28,4,unknown,yes
38,blue-collar,married,secondary,no,-3058,yes,no,cellular,26,aug,210,2,1,1,unknown,yes
65,blue-collar,married,secondary,no,48910,no,yes,cellular,28,may,289,1,53,2,unknown,yes
32,blue-collar,single,secondary,no,-3052,no,no,unknown,21,nov,109,1,-1,1,success,no
41,technician,divorced,secondary,no,-3058,no,no,cellular,12,may,864,2,19,1,unknown,no
41,technician,married,secondary,no,-3058,yes,no,unknown,3,feb,169,1,9,1,unknown,yes
39,blue-collar,married,tertiary,no,-3058,no,no,cellular,22,jun,661,1,35,1,unknown,yes
35,services,married,primary,no,-3058,yes,no,cellular,3,oct,751,1,34,2,unknown,yes
43,management,married,secondary,no,-2993,yes,no,cellular,24,may,336,1,25,1,unknown,yes
45,blue-collar,married,secondary,no,-3056,no,no,cellular,25,jul,60,1,1,1,unknown,no
38,management,single,tertiary,no,-3055,yes,no,cellular,14,aug,245,2,7,1,unknown,no
40,management,married,secondary,no,3619,yes,no,unknown,18,nov,22,1,212,3,failure,no
51,blue-collar,married,unknown,no,-3017,no,no,unknown,4,may,179,1,4,1,unknown,no
30,management,single,tertiary,no,-3058,yes,yes,cellular,3,aug,11,1,30,2,unknown,no
45,retired,married,secondary,no,-3021,yes,no,unknown,6,jun,505,1,4,1,unknown,yes
39,retired,married,secondary,no,-3058,no,no,telephone,3,may,126,1,48,3,unknown,no
54,blue-collar,divorced,secondary,no,-1883,yes,no,telephone,16,feb,374,1,-1,1,failure,no
31,blue-collar,married,tertiary,no,-3001,no,no,cellular,16,mar,349,1,12,1,unknown,yes
33,retired,married,secondary,no,3785,no,no,cellular,15,jan,71,1,189,8,unknown,no
51,technician,married,tertiary,no,-3028,yes,no,cellular,13,feb,114,2,8,1,unknown,no
66,self-employed,married,primary,no,16765,yes,no,unknown,15,jan,694,1,0,1,unknown,yes
47,blue-collar,married,secondary,no,-2974,no,no,unknown,15,may,413,1,-1,1,unknown,no
69,retired,married,primary,no,-3058,no,no,cellular,20,apr,223,1,19,1,unknown,no
46,blue-collar,married,secondary,no,-2382,yes,no,unknown,6,feb,642,1,67,2,unknown,yes
30,student,single,tertiary,no,-3058,yes,no,unknown,6,jan,565,1,58,1,unknown,yes
34,technician,single,secondary,no,-3058,yes,yes,cellular,27,feb,188,1,9,1,unknown,no
35,management,single,secondary,no,-3058,no,yes,telephone,9,jul,29,1,1,2,unknown,no
62,services,single,tertiary,no,-3042,no,no,cellular,9,jul,275,1,14,4,unknown,no
31,services,single,secondary,no,7607,no,no,cellular,21,nov,229,1,218,13,unknown,no
42,admin.,married,secondary,no,-3058,yes,no,cellular,7,jun,826,1,3,1,unknown,yes
34,management,married,secondary,no,-3058,yes,no,telephone,24,may,159,1,59,7,unknown,no
36,blue-collar,married,secondary,no,22820,no,no,unknown,11,may,303,4,44,2,failure,yes
43,management,married,secondary,no,-3058,no,no,telephone,6,may,84,1,-1,1,other,no
35,unemployed,divorced,tertiary,no,-2997,yes,no,cellular,5,jul,402,1,0,1,failure,no
43,blue-collar,divorced,primary,no,-3055,yes,no,cellular,10,may,469,1,3,1,failure,yes
55,admin.,married,secondary,no,-3005,no,no,unknown,30,jul,154,1,1,1,unknown,no
66,blue-collar,divorced,secondary,no,-3058,no,no,telephone,3,may,156,1,0,1,unknown,no
19,student,married,tertiary,no,7556,no,yes,cellular,13,jul,443,1,-1,1,unknown,no
31,technician,single,tertiary,no,-2192,no,no,cellular,18,may,302,5,-1,1,unknown,no
43,management,single,tertiary,no,-1639,yes,yes,telephone,17,jul,100,1,8,1,unknown,no
31,admin.,married,secondary,no,-3058,no,no,cellular,13,aug,255,2,-1,1,unknown,no
36,unemployed,married,tertiary,no,-3025,yes,no,unknown,14,may,86,2,27,1,unknown,no
47,management,divorced,secondary,no,-3058,no,no,cellular,24,aug,119,3,-1,1,unknown,no
29,technician,single,secondary,no,-708,no,no,cellular,10,may,95,1,0,1,success,no
43,technician,single,primary,no,-2305,yes,no,cellular,9,aug,520,1,0,1,success,yes
31,management,single,tertiary,no,-3058,no,yes,cellular,6,apr,600,1,24,3,success,no
33,technician,married,secondary,no,-3058,yes,yes,cellular,2,apr,602,3,192,11,unknown,yes
46,management,married,tertiary,no,-3058,no,no,cellular,28,jun,174,1,-1,1,unknown,no
37,management,married,tertiary,no,-3058,no,no,cellular,5,may,203,2,211,6,unknown,no
40,retired,married,secondary,no,-3058,yes,no,cellular,23,may,125,1,12,1,unknown,no
32,admin.,single,tertiary,no,-3058,yes,yes,unknown,10,jul,63,1,1,1,unknown,yes
43,blue-collar,married,secondary,yes,-3039,no,no,cellular,17,jun,542,1,12,1,other,no
30,retired,married,tertiary,no,-3058,yes,no,cellular,16,jul,676,1,2,1,unknown,no
71,technician,divorced,primary,no,-3058,no,no,cellular,5,jun,289,1,41,3,unknown,yes
44,management,single,tertiary,no,4134,no,no,cellular,18,may,276,1,3,1,unknown,no
41,management,single,tertiary,no,-3058,no,no,cellular,21,may,92,1,31,6,unknown,yes
36,management,single,tertiary,no,9708,no,no,cellular,6,may,24,1,69,3,failure,no
47,management,married,tertiary,no,-2949,yes,no,cellular,10,may,324,1,37,2,unknown,yes
49,retired,divorced,secondary,no,-2686,no,no,cellular,2,aug,700,1,2,1,unknown,yes
40,services,single,secondary,no,-3058,no,no,cellular,27,feb,72,1,34,2,unknown,yes
46,blue-collar,single,tertiary,no,-3058,yes,no,cellular,22,apr,227,2,7,1,unknown,no
29,services,married,secondary,no,-3058,yes,no,telephone,19,aug,583,2,-1,1,unknown,no
72,retired,married,secondary,no,81204,no,no,cellular,12,jun,566,1,2,1,success,yes
41,technician,married,tertiary,no,-2390,no,no,telephone,11,jul,784,1,107,6,success,no
34,student,single,secondary,no,-2865,yes,no,cellular,20,aug,315,2,30,2,unknown,yes
41,management,divorced,tertiary,no,-3058,no,no,cellular,18,feb,368,1,-1,1,unknown,yes
33,management,single,tertiary,no,-3058,yes,no,cellular,8,aug,247,1,55,2,unknown,no
43,admin.,married,tertiary,no,58120,no,no,cellular,14,aug,139,1,38,1,success,yes
42,technician,single,secondary,no,-3058,no,no,cellular,7,may,328,2,0,1,unknown,no
58,admin.,married,secondary,no,8349,no,no,unknown,13,may,118,2,11,1,other,no
37,management,married,secondary,no,10409,no,no,cellular,22,aug,115,1,4,1,failure,no
46,services,married,primary,no,-3006,no,no,unknown,10,aug,102,1,60,3,unknown,yes
30,services,single,secondary,no,-3058,yes,no,unknown,30,may,136,1,11,1,success,no
36,technician,single,secondary,no,-2769,no,no,cellular,16,nov,363,1,7,2,unknown,yes
51,retired,married,primary,no,-3058,yes,no,unknown,28,feb,853,1,8,1,unknown,yes
26,technician,married,tertiary,no,-2668,yes,no,unknown,14,may,789,1,113,4,unknown,yes
40,technician,married,tertiary,no,-3057,no,no,cellular,31,aug,404,2,4,1,failure,no
31,technician,married,tertiary,no,-3058,no,no,cellular,8,feb,528,1,5,1,unknown,yes
30,technician,divorced,tertiary,no,-3058,no,no,cellular,22,jul,268,1,91,2,unknown,yes
85,admin.,married,secondary,no,-3058,yes,no,telephone,20,jan,978,1,1,1,unknown,no
52,management,married,tertiary,no,-2979,yes,no,unknown,27,apr,712,1,-1,1,unknown,no
37,management,single,secondary,no,-3058,yes,no,cellular,5,may,285,1,9,1,unknown,yes
38,services,married,secondary,no,-2417,yes,no,cellular,13,nov,122,1,6,1,failure,no
45,management,single,unknown,no,2935,yes,no,unknown,5,nov,581,1,6,1,unknown,no
44,services,single,unknown,no,44609,no,no,cellular,4,jun,140,1,21,1,unknown,no
45,services,married,secondary,no,22777,yes,yes,cellular,24,may,115,2,11,4,unknown,yes
45,admin.,married,secondary,no,-3027,no,no,unknown,21,aug,209,3,3,1,failure,no
59,admin.,married,secondary,no,-1036,yes,no,telephone,7,nov,286,1,244,5,success,no
55,retired,married,unknown,no,-2759,yes,no,cellular,3,may,585,1,37,1,unknown,yes
50,blue-collar,married,secondary,no,-3058,yes,no,unknown,29,feb,319,1,9,1,success,no
35,management,single,primary,no,-2984,yes,no,cellular,26,jul,155,2,26,2,unknown,no
47,retired,divorced,secondary,no,-3034,yes,no,telephone,15,aug,540,1,17,1,unknown,no
38,management,married,secondary,yes,-3058,no,no,cellular,17,jun,163,1,159,13,unknown,no
37,unemployed,single,tertiary,no,-3057,no,no,cellular,17,jul,49,1,1,1,failure,no
43,admin.,divorced,unknown,no,-2897,yes,no,cellular,3,may,158,1,4,1,unknown,yes
38,retired,single,secondary,no,-3030,yes,no,cellular,22,aug,187,2,19,1,failure,no
42,management,single,tertiary,no,10762,yes,no,cellular,11,may,360,1,32,2,unknown,no
34,unemployed,single,secondary,no,19171,no,yes,cellular,6,nov,324,1,38,1,failure,yes
41,management,single,tertiary,no,-3056,yes,no,telephone,30,nov,123,1,-1,1,unknown,yes
63,retired,married,secondary,no,-2997,yes,no,cellular,27,feb,1292,1,-1,1,unknown,yes
37,management,married,tertiary,no,-3058,yes,no,unknown,28,aug,321,2,107,4,other,no
37,admin.,divorced,tertiary,no,-3058,yes,no,cellular,6,nov,36,1,2,1,unknown,no
50,admin.,single,primary,no,-3058,no,no,cellular,29,jul,882,1,256,11,unknown,yes
34,management,single,secondary,no,-3058,yes,no,cellular,8,apr,161,1,76,4,failure,no
40,entrepreneur,single,tertiary,no,-3057,yes,no,cellular,11,feb,73,1,173,6,failure,yes
23,admin.,single,tertiary,no,-2953,no,no,cellular,8,feb,875,1,-1,1,unknown,no
43,technician,married,secondary,no,23690,no,no,cellular,5,jun,588,1,-1,1,unknown,yes
45,unemployed,married,tertiary,no,-3013,yes,no,unknown,14,may,90,1,63,5,other,yes
49,technician,married,secondary,no,-3058,yes,no,cellular,4,aug,359,1,43,11,unknown,yes
49,management,single,secondary,no,-722,no,no,unknown,2,jun,58,2,7,1,unknown,no
52,technician,single,secondary,no,-1923,no,no,unknown,6,oct,38,1,36,4,unknown,no
70,blue-collar,divorced,secondary,no,-3040,no,no,cellular,23,jun,41,1,-1,1,failure,no
58,retired,single,secondary,no,4188,yes,no,unknown,7,may,164,1,39,4,unknown,yes
37,services,divorced,primary,no,-3058,no,no,cellular,3,sep,284,1,-1,1,unknown,yes
41,management,single,tertiary,no,-2872,no,no,cellular,15,may,205,1,0,1,unknown,yes
43,self-employed,married,secondary,no,-3058,no,no,cellular,14,aug,358,1,17,6,unknown,yes
32,technician,married,primary,no,-3058,yes,no,cellular,7,jul,819,2,0,1,unknown,yes
60,blue-collar,divorced,primary,no,8769,yes,no,cellular,18,apr,381,1,8,1,unknown,no
53,blue-collar,single,secondary,no,6074,no,no,cellular,9,jul,180,1,44,2,failure,yes
32,technician,single,secondary,no,6608,no,no,cellular,19,may,837,1,60,4,unknown,no
30,management,single,secondary,no,-3058,yes,no,telephone,5,jun,176,1,0,1,unknown,no
28,admin.,single,unknown,no,-3058,yes,no,cellular,19,jul,112,3,28,1,failure,yes
54,blue-collar,single,tertiary,no,-3057,no,no,cellular,29,jul,276,1,0,1,unknown,yes
45,services,single,secondary,no,-2667,yes,no,unknown,26,may,122,1,8,1,unknown,no
29,blue-collar,single,tertiary,yes,-3058,no,no,cellular,20,jul,95,1,19,1,unknown,no
47,entrepreneur,married,secondary,no,-3058,no,no,cellular,25,may,181,1,10,2,unknown,no
48,management,divorced,secondary,no,-3058,yes,yes,cellular,9,jul,222,1,-1,1,unknown,yes
42,blue-collar,married,unknown,no,-3057,no,no,unknown,5,nov,219,1,7,1,failure,no
58,blue-collar,married,secondary,no,15263,no,no,cellular,8,aug,318,2,13,1,unknown,yes
35,blue-collar,married,secondary,no,-3058,no,no,cellular,11,nov,102,1,-1,1,unknown,no
24,services,single,unknown,no,-3038,yes,no,cellular,15,feb,1211,1,2,1,unknown,yes
34,entrepreneur,married,tertiary,no,-3053,yes,no,cellular,11,nov,478,1,70,4,unknown,yes
32,technician,married,secondary,no,-3056,no,no,telephone,4,jun,171,3,17,2,unknown,no
49,management,married,primary,no,-2748,yes,no,cellular,13,jun,55,1,15,4,other,no
36,management,single,tertiary,no,-2742,yes,no,cellular,11,nov,161,1,178,5,other,yes
46,self-employed,married,tertiary,no,-3058,no,no,cellular,14,oct,528,1,3,1,unknown,yes
47,technician,divorced,secondary,no,-3058,no,no,cellular,7,jul,398,1,-1,1,unknown,yes
33,management,single,tertiary,no,-3058,no,no,cellular,14,may,357,1,342,27,failure,no
29,services,married,secondary,no,-3058,yes,no,telephone,5,aug,175,1,-1,1,failure,no
29,entrepreneur,single,tertiary,no,-2939,yes,no,cellular,27,aug,327,1,162,9,unknown,no
35,student,married,secondary,no,-3056,no,yes,cellular,2,aug,148,1,54,2,unknown,no
65,services,married,secondary,no,-3047,no,no,unknown,3,oct,265,1,1,1,unknown,yes
42,admin.,married,tertiary,no,-3058,no,no,cellular,12,may,322,4,0,1,unknown,no
25,admin.,single,primary,no,-3058,no,no,cellular,2,may,154,1,2,1,unknown,yes
32,blue-collar,single,primary,no,-3053,no,no,cellular,11,may,161,1,-1,1,unknown,no
41,technician,married,secondary,no,-3058,no,no,cellular,11,mar,393,1,245,20,unknown,yes
41,self-employed,single,unknown,no,-3058,yes,no,cellular,23,may,542,1,116,12,failure,no
40,housemaid,divorced,secondary,no,-3007,no,yes,cellular,24,jun,361,1,26,3,failure,no
46,management,married,tertiary,no,-2796,no,no,cellular,18,jul,891,1,1,1,unknown,no
35,admin.,married,secondary,no,-2840,no,yes,cellular,20,apr,166,1,9,1,unknown,yes
38,blue-collar,married,secondary,no,-3058,no,no,cellular,2,aug,443,1,41,1,unknown,yes
37,admin.,married,primary,no,-3058,yes,no,telephone,9,jun,481,1,-1,1,unknown,no
39,blue-collar,married,primary,no,-3058,no,no,unknown,3,jul,563,1,187,6,unknown,yes
47,services,married,secondary,no,-2857,no,no,cellular,5,may,472,2,-1,1,unknown,yes
41,entrepreneur,single,tertiary,no,-3058,no,no,cellular,25,mar,161,1,94,4,success,yes
70,services,divorced,secondary,no,-2564,yes,no,cellular,3,jul,96,2,3,1,unknown,no
38,retired,single,primary,no,-2818,yes,no,cellular,12,feb,489,1,222,13,success,yes
33,technician,single,primary,no,-2977,no,no,cellular,7,may,998,1,0,2,unknown,yes
27,management,married,secondary,no,-3058,yes,no,cellular,10,may,152,1,134,4,failure,yes
31,blue-collar,married,tertiary,no,-3058,no,no,cellular,6,nov,919,1,7,2,unknown,yes
49,blue-collar,divorced,secondary,no,-3050,no,no,unknown,23,may,694,1,3,1,other,no
45,technician,married,secondary,no,-3058,yes,no,cellular,5,jul,491,1,57,2,failure,yes
70,technician,divorced,tertiary,no,-3047,no,no,cellular,6,mar,226,1,21,1,unknown,yes
36,services,divorced,primary,no,-3058,yes,yes,cellular,28,apr,65,1,-1,1,unknown,no
23,management,single,secondary,no,-1145,no,no,cellular,12,may,1079,1,120,5,unknown,yes
48,retired,married,secondary,no,-3056,yes,no,unknown,30,jun,159,2,9,1,unknown,no
39,retired,married,primary,no,-3058,yes,no,unknown,28,sep,82,6,-1,1,unknown,no
41,management,married,unknown,no,-3058,yes,no,telephone,20,jun,66,1,71,6,unknown,no
45,retired,single,primary,no,-3058,no,no,cellular,9,may,20,1,159,8,unknown,no
60,blue-collar,divorced,primary,no,-3058,no,yes,unknown,13,nov,538,1,1,1,unknown,yes
28,admin.,single,primary,no,-3058,no,no,cellular,12,may,142,1,30,1,failure,no
29,blue-collar,married,secondary,no,-3058,no,no,unknown,3,nov,60,1,27,1,unknown,no
36,self-employed,married,secondary,no,6245,no,no,cellular,29,may,636,1,115,5,unknown,yes
30,management,single,secondary,no,1712,yes,no,unknown,18,may,1042,3,39,3,success,yes
36,unemployed,married,secondary,no,-3052,yes,no,cellular,9,may,132,1,1,1,unknown,no
50,management,married,secondary,no,-3058,yes,no,cellular,17,mar,735,1,231,11,unknown,yes
29,unemployed,single,tertiary,no,60124,no,no,telephone,22,apr,40,1,-1,1,unknown,no
50,management,single,tertiary,no,2037,no,no,cellular,8,may,146,1,15,1,unknown,yes
31,management,single,tertiary,no,-2952,no,no,cellular,29,may,416,2,-1,1,unknown,yes
25,blue-collar,single,tertiary,no,-3058,no,no,cellular,11,jul,511,1,0,1,unknown,yes
41,blue-collar,married,tertiary,no,7683,yes,no,cellular,4,jul,292,1,-1,1,success,yes
38,management,single,secondary,no,-3058,no,yes,cellular,9,jun,802,1,25,2,unknown,yes
34,blue-collar,single,secondary,no,-3058,yes,no,cellular,5,may,384,1,0,1,unknown,no
37,blue-collar,married,tertiary,no,8746,no,no,unknown,20,nov,152,1,13,1,other,yes
35,retired,married,primary,no,-3058,yes,no,telephone,12,jun,114,1,19,1,unknown,yes
61,blue-collar,married,primary,no,-1377,yes,no,cellular,4,aug,273,1,112,8,other,yes
48,technician,married,unknown,no,-3041,yes,no,cellular,7,jan,345,1,113,4,failure,yes
33,technician,married,secondary,no,-70,yes,no,unknown,3,nov,94,2,1,1,failure,no
35,management,married,secondary,no,-3050,yes,no,cellular,15,jun,572,1,-1,1,unknown,no
47,self-employed,divorced,secondary,no,-3058,yes,no,unknown,16,aug,445,1,67,6,unknown,yes
39,blue-collar,single,secondary,no,-3049,no,no,cellular,10,oct,349,1,11,1,unknown,no
31,services,married,tertiary,no,-3058,yes,no,cellular,22,may,612,1,13,2,unknown,yes
32,entrepreneur,married,tertiary,no,-3058,no,no,cellular,16,jul,262,2,-1,1,failure,no
28,technician,single,tertiary,no,-3058,no,no,cellular,11,jun,35,1,-1,1,unknown,no
32,blue-collar,divorced,secondary,no,-3058,no,no,cellular,31,mar,987,1,0,1,other,yes
31,management,married,tertiary,no,-3058,no,no,cellular,2,may,80,1,227,3,unknown,no
31,student,single,tertiary,no,-3058,no,no,cellular,3,apr,1783,2,13,2,unknown,yes
62,blue-collar,married,tertiary,no,20007,no,no,cellular,22,jul,1079,1,-1,1,unknown,yes
47,student,divorced,secondary,no,-3058,no,no,telephone,28,may,716,1,40,1,success,yes
33,services,divorced,secondary,no,-3058,yes,yes,telephone,9,may,50,8,-1,1,unknown,no
44,technician,married,secondary,no,-2645,no,no,telephone,2,feb,76,1,115,5,unknown,no
69,self-employed,married,secondary,no,-3033,no,no,cellular,4,apr,152,1,0,1,unknown,yes
43,management,single,secondary,no,-3053,no,no,unknown,11,jan,287,2,-1,1,unknown,no
47,admin.,married,secondary,no,22408,yes,no,unknown,14,may,303,5,0,1,unknown,no
39,retired,married,primary,no,-3058,yes,no,unknown,4,sep,373,1,-1,1,unknown,no
28,student,divorced,secondary,no,-3054,no,no,cellular,25,jul,23,1,0,1,unknown,yes
40,management,married,secondary,no,-2250,yes,no,cellular,30,aug,347,3,9,1,unknown,yes
55,technician,married,unknown,no,-3058,no,no,cellular,11,nov,498,2,0,1,unknown,yes
56,management,single,secondary,no,547,yes,no,unknown,10,may,224,1,227,18,success,yes
35,management,married,tertiary,no,-2414,yes,no,cellular,13,may,113,1,4,2,failure,yes
28,services,single,tertiary,no,-3058,yes,no,cellular,11,may,419,1,5,1,failure,no
34,services,married,secondary,no,21499,yes,no,cellular,21,jul,345,1,61,9,failure,no
33,management,married,secondary,no,-3057,no,no,cellular,11,jul,290,1,185,15,unknown,no
36,services,single,tertiary,no,-3058,yes,no,unknown,27,may,603,2,5,1,success,no
54,technician,married,tertiary,no,-3058,no,no,cellular,7,jul,178,1,88,1,other,yes
36,self-employed,married,unknown,no,-3058,yes,no,unknown,7,nov,473,1,11,1,unknown,yes
41,management,married,tertiary,no,-3058,no,no,cellular,31,aug,506,1,34,2,unknown,yes
43,blue-collar,married,secondary,no,-3048,no,no,unknown,7,feb,168,2,4,1,unknown,no
29,management,single,secondary,no,-3058,no,no,unknown,9,may,173,1,-1,1,other,no
31,management,married,tertiary,no,-3058,no,no,unknown,16,nov,34,1,0,1,success,no
47,retired,married,primary,no,-2279,yes,no,cellular,23,aug,165,1,7,1,unknown,yes
38,technician,married,secondary,no,-571,no,no,unknown,20,may,466,2,-1,1,unknown,yes
68,blue-collar,married,secondary,no,17016,yes,no,unknown,7,jun,432,1,38,2,unknown,yes
44,retired,single,primary,no,-3058,no,no,unknown,9,oct,192,1,5,1,unknown,no
56,blue-collar,married,secondary,no,7270,no,no,unknown,17,may,380,1,41,2,unknown,no
54,retired,married,primary,no,63343,no,no,cellular,9,sep,352,1,99,4,unknown,yes
48,retired,married,secondary,no,-3058,no,no,cellular,2,may,354,1,1,1,failure,no
34,self-employed,married,secondary,no,38224,no,no,cellular,29,may,44,1,2,1,failure,yes
