duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,job,own_telephone,foreign_worker,class
30.0,2238.0,4.0,1.0,29.0,2.0,1.0,no checking,delayed previously,education,<100,>=7,male single,co applicant,life insurance,stores,own,skilled,yes,yes,bad
18.0,1568.0,4.0,3.0,39.0,2.0,2.0,<0,no credits/all paid,new car,100<=X<500,<1,male single,none,real estate,none,rent,high qualif/self emp/mgmt,none,yes,bad
27.0,1209.0,2.0,4.0,35.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,<100,4<=X<7,female div/dep/mar,none,real estate,none,rent,skilled,yes,yes,bad
36.0,2672.0,4.0,3.0,37.0,1.0,1.0,no checking,existing paid,new car,<100,>=7,male single,co applicant,no known property,none,own,skilled,yes,yes,bad
48.0,1282.0,4.0,2.0,26.0,1.0,1.0,0<=X<200,existing paid,new car,100<=X<500,>=7,male mar/wid,none,real estate,none,own,skilled,yes,yes,bad
12.0,1276.0,1.0,4.0,57.0,1.0,1.0,0<=X<200,existing paid,domestic appliance,100<=X<500,>=7,male div/sep,none,real estate,none,own,skilled,none,yes,good
12.0,1520.0,2.0,2.0,26.0,1.0,1.0,no checking,existing paid,furniture/equipment,<100,unemployed,female div/dep/mar,none,real estate,none,own,skilled,none,yes,bad
18.0,1218.0,4.0,4.0,38.0,1.0,1.0,no checking,all paid,business,<100,1<=X<4,male single,none,no known property,none,for free,skilled,none,yes,good
12.0,1422.0,3.0,1.0,30.0,1.0,1.0,<0,existing paid,furniture/equipment,<100,<1,male single,none,real estate,none,own,unskilled resident,none,yes,bad
15.0,2520.0,3.0,4.0,33.0,1.0,1.0,0<=X<200,all paid,new car,100<=X<500,1<=X<4,male mar/wid,none,no known property,none,rent,high qualif/self emp/mgmt,none,yes,bad
18.0,1231.0,4.0,4.0,52.0,1.0,1.0,>=200,existing paid,new car,<100,<1,male single,none,car,none,own,unskilled resident,yes,yes,good
48.0,2620.0,4.0,4.0,29.0,2.0,1.0,0<=X<200,critical/other existing credit,furniture/equipment,<100,>=7,male single,none,life insurance,none,rent,unemp/unskilled non res,yes,yes,bad
24.0,3394.0,4.0,4.0,37.0,1.0,1.0,0<=X<200,existing paid,new car,<100,4<=X<7,male single,none,life insurance,none,own,unskilled resident,none,yes,bad
24.0,2062.0,4.0,4.0,66.0,1.0,1.0,>=200,existing paid,furniture/equipment,<100,>=7,male single,none,no known property,bank,rent,skilled,none,yes,good
48.0,1344.0,4.0,2.0,67.0,1.0,1.0,>=200,delayed previously,furniture/equipment,>=1000,4<=X<7,male single,none,real estate,stores,own,skilled,yes,yes,bad
24.0,3342.0,3.0,2.0,28.0,1.0,1.0,<0,existing paid,other,<100,<1,male single,none,no known property,none,own,unskilled resident,none,yes,bad
6.0,4583.0,2.0,4.0,29.0,2.0,1.0,>=200,critical/other existing credit,new car,<100,1<=X<4,female div/dep/mar,none,car,none,rent,unemp/unskilled non res,none,yes,bad
12.0,3238.0,1.0,4.0,31.0,2.0,1.0,0<=X<200,all paid,new car,100<=X<500,1<=X<4,male div/sep,guarantor,life insurance,none,for free,skilled,none,yes,good
12.0,1269.0,4.0,2.0,27.0,1.0,1.0,<0,critical/other existing credit,radio/tv,<100,>=7,male div/sep,none,real estate,none,own,skilled,yes,yes,bad
21.0,1406.0,4.0,4.0,23.0,1.0,2.0,no checking,delayed previously,radio/tv,no known savings,1<=X<4,female div/dep/mar,co applicant,car,bank,for free,skilled,none,yes,good
12.0,2096.0,4.0,4.0,50.0,1.0,1.0,no checking,existing paid,used car,<100,>=7,male single,co applicant,car,stores,own,skilled,none,yes,good
6.0,3108.0,3.0,3.0,23.0,2.0,2.0,0<=X<200,critical/other existing credit,new car,100<=X<500,>=7,male mar/wid,none,real estate,none,own,skilled,yes,yes,good
12.0,1454.0,4.0,2.0,28.0,1.0,1.0,<0,existing paid,repairs,no known savings,1<=X<4,male div/sep,none,car,none,own,skilled,none,yes,bad
24.0,2912.0,4.0,2.0,40.0,1.0,1.0,<0,existing paid,furniture/equipment,100<=X<500,>=7,male mar/wid,none,no known property,bank,rent,skilled,none,yes,bad
12.0,8398.0,4.0,2.0,59.0,1.0,2.0,<0,all paid,domestic appliance,<100,unemployed,male single,guarantor,no known property,none,for free,skilled,none,yes,bad
12.0,543.0,4.0,4.0,32.0,2.0,1.0,0<=X<200,no credits/all paid,furniture/equipment,<100,>=7,male single,none,life insurance,none,for free,skilled,none,yes,good
12.0,6758.0,4.0,2.0,24.0,1.0,2.0,0<=X<200,delayed previously,furniture/equipment,<100,>=7,male single,none,life insurance,stores,own,skilled,none,yes,bad
15.0,8487.0,4.0,4.0,22.0,1.0,1.0,no checking,existing paid,used car,500<=X<1000,unemployed,male single,none,car,stores,own,unskilled resident,yes,no,bad
24.0,1447.0,1.0,4.0,31.0,2.0,1.0,<0,critical/other existing credit,furniture/equipment,<100,>=7,female div/dep/mar,none,no known property,bank,own,skilled,yes,yes,good
48.0,10297.0,4.0,2.0,34.0,2.0,2.0,0<=X<200,delayed previously,radio/tv,<100,<1,male single,none,life insurance,none,own,skilled,none,yes,bad
24.0,1382.0,3.0,2.0,28.0,2.0,1.0,no checking,critical/other existing credit,radio/tv,100<=X<500,4<=X<7,male single,none,real estate,none,own,unskilled resident,none,yes,good
36.0,1345.0,2.0,1.0,25.0,1.0,1.0,<0,existing paid,business,no known savings,<1,male mar/wid,none,real estate,none,own,unskilled resident,yes,no,bad
12.0,708.0,4.0,4.0,26.0,2.0,1.0,>=200,critical/other existing credit,radio/tv,<100,1<=X<4,male div/sep,co applicant,real estate,none,own,unemp/unskilled non res,none,yes,bad
12.0,1868.0,1.0,1.0,26.0,1.0,1.0,no checking,existing paid,new car,<100,unemployed,male div/sep,none,life insurance,stores,rent,skilled,none,no,good
12.0,3610.0,3.0,4.0,35.0,1.0,2.0,no checking,existing paid,repairs,<100,>=7,male single,none,no known property,none,for free,unemp/unskilled non res,none,yes,bad
12.0,1364.0,1.0,2.0,24.0,1.0,1.0,<0,all paid,radio/tv,100<=X<500,<1,male mar/wid,none,no known property,none,own,skilled,none,yes,good
12.0,1275.0,1.0,4.0,27.0,2.0,1.0,no checking,critical/other existing credit,new car,<100,4<=X<7,male div/sep,none,life insurance,none,rent,high qualif/self emp/mgmt,yes,yes,good
24.0,2326.0,3.0,3.0,27.0,1.0,1.0,0<=X<200,no credits/all paid,new car,500<=X<1000,<1,male div/sep,none,real estate,bank,own,skilled,yes,yes,bad
24.0,1816.0,4.0,4.0,23.0,1.0,1.0,0<=X<200,all paid,used car,no known savings,<1,male div/sep,none,no known property,none,rent,skilled,yes,yes,good
12.0,1887.0,2.0,4.0,28.0,1.0,1.0,no checking,all paid,radio/tv,>=1000,>=7,male mar/wid,none,real estate,none,own,skilled,yes,yes,good
12.0,3108.0,4.0,2.0,29.0,2.0,1.0,no checking,no credits/all paid,used car,<100,<1,female div/dep/mar,none,real estate,stores,rent,skilled,yes,yes,bad
12.0,1430.0,4.0,4.0,36.0,1.0,1.0,no checking,existing paid,domestic appliance,500<=X<1000,<1,male single,none,life insurance,none,rent,skilled,yes,yes,good
12.0,5493.0,4.0,4.0,48.0,2.0,1.0,<0,delayed previously,furniture/equipment,<100,unemployed,male single,guarantor,no known property,none,for free,skilled,yes,yes,bad
18.0,1315.0,4.0,2.0,40.0,2.0,1.0,>=200,delayed previously,education,<100,>=7,female div/dep/mar,none,life insurance,bank,own,skilled,none,yes,good
12.0,3959.0,1.0,1.0,42.0,1.0,1.0,<0,critical/other existing credit,furniture/equipment,<100,1<=X<4,male mar/wid,none,car,none,own,skilled,none,yes,good
15.0,1607.0,4.0,2.0,26.0,1.0,1.0,<0,all paid,furniture/equipment,100<=X<500,1<=X<4,female div/dep/mar,none,car,none,own,skilled,yes,yes,bad
18.0,2569.0,3.0,4.0,26.0,2.0,1.0,0<=X<200,delayed previously,radio/tv,<100,4<=X<7,male single,none,car,none,rent,unskilled resident,yes,yes,bad
18.0,3124.0,4.0,2.0,50.0,2.0,1.0,>=200,no credits/all paid,radio/tv,100<=X<500,unemployed,male single,none,real estate,none,own,skilled,none,yes,good
12.0,1864.0,4.0,1.0,25.0,1.0,1.0,<0,delayed previously,used car,>=1000,4<=X<7,female div/dep/mar,none,real estate,none,own,unskilled resident,yes,no,good
12.0,1281.0,1.0,3.0,35.0,2.0,1.0,0<=X<200,all paid,new car,<100,<1,male div/sep,none,life insurance,none,own,unemp/unskilled non res,yes,yes,good
12.0,2330.0,1.0,2.0,24.0,1.0,1.0,no checking,all paid,new car,>=1000,4<=X<7,male single,none,no known property,none,own,unskilled resident,yes,yes,good
24.0,974.0,2.0,4.0,30.0,3.0,1.0,no checking,delayed previously,radio/tv,>=1000,>=7,male mar/wid,none,real estate,bank,own,high qualif/self emp/mgmt,none,yes,good
18.0,1237.0,3.0,4.0,37.0,1.0,1.0,no checking,existing paid,radio/tv,<100,1<=X<4,male div/sep,none,life insurance,stores,own,high qualif/self emp/mgmt,yes,yes,good
12.0,1258.0,4.0,4.0,23.0,1.0,1.0,<0,existing paid,furniture/equipment,no known savings,<1,male single,co applicant,life insurance,none,own,high qualif/self emp/mgmt,yes,yes,bad
24.0,1409.0,4.0,4.0,32.0,1.0,1.0,<0,existing paid,radio/tv,<100,4<=X<7,male div/sep,none,real estate,none,own,skilled,yes,yes,bad
12.0,5605.0,1.0,2.0,33.0,1.0,1.0,0<=X<200,all paid,furniture/equipment,<100,1<=X<4,male div/sep,none,no known property,none,own,skilled,yes,yes,bad
36.0,1158.0,2.0,3.0,45.0,1.0,1.0,0<=X<200,all paid,radio/tv,<100,unemployed,male div/sep,none,real estate,none,own,skilled,yes,yes,good
15.0,2399.0,2.0,1.0,46.0,1.0,1.0,>=200,existing paid,new car,>=1000,>=7,male single,none,life insurance,none,own,skilled,yes,yes,good
12.0,4605.0,3.0,2.0,37.0,1.0,1.0,>=200,existing paid,new car,<100,unemployed,male single,none,car,none,own,skilled,yes,yes,good
30.0,675.0,4.0,4.0,40.0,2.0,1.0,<0,delayed previously,radio/tv,<100,>=7,male single,none,car,none,own,unskilled resident,none,yes,good
36.0,1287.0,2.0,4.0,37.0,2.0,1.0,0<=X<200,delayed previously,furniture/equipment,>=1000,>=7,male div/sep,none,life insurance,none,for free,skilled,none,no,bad
24.0,1068.0,2.0,4.0,26.0,2.0,1.0,no checking,no credits/all paid,furniture/equipment,<100,1<=X<4,female div/dep/mar,co applicant,real estate,none,for free,unskilled resident,none,yes,bad
24.0,4371.0,3.0,3.0,23.0,1.0,1.0,0<=X<200,existing paid,radio/tv,<100,<1,male mar/wid,guarantor,car,stores,own,high qualif/self emp/mgmt,yes,no,good
24.0,1330.0,4.0,4.0,45.0,1.0,1.0,no checking,existing paid,radio/tv,<100,4<=X<7,male single,guarantor,real estate,stores,own,skilled,yes,yes,good
48.0,1269.0,1.0,2.0,32.0,1.0,1.0,0<=X<200,delayed previously,radio/tv,<100,4<=X<7,male single,none,life insurance,bank,own,unskilled resident,yes,yes,bad
12.0,1123.0,4.0,4.0,43.0,1.0,1.0,no checking,existing paid,business,500<=X<1000,1<=X<4,male single,none,life insurance,none,rent,unemp/unskilled non res,none,yes,bad
36.0,10961.0,4.0,2.0,35.0,2.0,1.0,<0,critical/other existing credit,retraining,<100,unemployed,male single,none,no known property,none,own,skilled,yes,yes,bad
24.0,7804.0,2.0,4.0,26.0,1.0,1.0,no checking,existing paid,new car,<100,<1,female div/dep/mar,none,car,none,own,skilled,yes,yes,bad
18.0,4594.0,2.0,2.0,35.0,1.0,1.0,>=200,no credits/all paid,radio/tv,no known savings,<1,male single,none,real estate,none,own,skilled,none,yes,bad
15.0,895.0,4.0,3.0,24.0,1.0,1.0,<0,no credits/all paid,domestic appliance,100<=X<500,1<=X<4,male mar/wid,none,real estate,none,own,skilled,yes,yes,good
12.0,1374.0,4.0,2.0,30.0,2.0,1.0,no checking,existing paid,furniture/equipment,no known savings,1<=X<4,male single,none,real estate,bank,own,skilled,yes,yes,good
12.0,5151.0,1.0,2.0,29.0,1.0,1.0,no checking,existing paid,new car,<100,1<=X<4,male mar/wid,none,life insurance,none,own,skilled,none,yes,bad
24.0,5866.0,4.0,2.0,26.0,2.0,1.0,no checking,no credits/all paid,new car,100<=X<500,unemployed,male single,none,car,none,rent,skilled,yes,yes,bad
24.0,871.0,2.0,2.0,27.0,1.0,1.0,<0,delayed previously,new car,<100,unemployed,male single,none,car,none,own,unemp/unskilled non res,none,yes,good
12.0,1139.0,2.0,4.0,26.0,2.0,1.0,>=200,existing paid,other,no known savings,1<=X<4,male mar/wid,none,car,none,own,high qualif/self emp/mgmt,none,yes,bad
12.0,1262.0,4.0,4.0,41.0,1.0,2.0,0<=X<200,existing paid,new car,100<=X<500,1<=X<4,male single,none,life insurance,none,for free,skilled,none,yes,good
24.0,6804.0,2.0,2.0,22.0,1.0,1.0,<0,all paid,education,<100,4<=X<7,male div/sep,none,car,stores,for free,high qualif/self emp/mgmt,yes,yes,bad
18.0,1215.0,2.0,2.0,24.0,1.0,1.0,no checking,all paid,new car,<100,1<=X<4,male mar/wid,guarantor,life insurance,stores,own,unemp/unskilled non res,none,yes,bad
14.0,1501.0,1.0,2.0,57.0,2.0,1.0,>=200,existing paid,radio/tv,<100,>=7,male single,none,life insurance,none,own,skilled,yes,no,good
12.0,619.0,4.0,2.0,36.0,1.0,1.0,0<=X<200,all paid,new car,<100,1<=X<4,male mar/wid,none,real estate,bank,own,skilled,yes,yes,good
12.0,2108.0,3.0,1.0,27.0,1.0,1.0,<0,existing paid,new car,<100,<1,female div/dep/mar,none,car,none,rent,skilled,yes,yes,bad
48.0,2064.0,4.0,2.0,26.0,1.0,1.0,0<=X<200,existing paid,new car,100<=X<500,1<=X<4,male div/sep,none,car,stores,own,skilled,none,yes,bad
36.0,3275.0,4.0,4.0,30.0,1.0,1.0,no checking,existing paid,furniture/equipment,>=1000,1<=X<4,male single,none,no known property,stores,for free,skilled,none,yes,bad
9.0,4771.0,2.0,4.0,27.0,1.0,1.0,0<=X<200,existing paid,radio/tv,<100,>=7,male div/sep,none,real estate,none,rent,unemp/unskilled non res,yes,yes,good
18.0,1378.0,4.0,4.0,24.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,100<=X<500,<1,male single,none,real estate,none,for free,skilled,yes,yes,bad
6.0,2632.0,4.0,4.0,54.0,1.0,1.0,0<=X<200,no credits/all paid,domestic appliance,100<=X<500,>=7,male single,none,no known property,stores,own,high qualif/self emp/mgmt,yes,yes,good
24.0,5775.0,3.0,3.0,32.0,1.0,1.0,no checking,critical/other existing credit,business,no known savings,<1,male single,none,car,none,rent,skilled,none,yes,good
12.0,7678.0,4.0,2.0,36.0,2.0,1.0,no checking,no credits/all paid,new car,<100,unemployed,male single,none,car,none,own,skilled,yes,yes,bad
12.0,2145.0,4.0,1.0,46.0,1.0,1.0,no checking,no credits/all paid,furniture/equipment,<100,1<=X<4,male single,none,life insurance,none,own,high qualif/self emp/mgmt,yes,yes,good
9.0,4686.0,1.0,4.0,35.0,2.0,1.0,no checking,critical/other existing credit,radio/tv,no known savings,unemployed,female div/dep/mar,guarantor,no known property,stores,rent,skilled,yes,no,good
36.0,3343.0,1.0,2.0,24.0,1.0,2.0,no checking,existing paid,other,500<=X<1000,1<=X<4,male mar/wid,none,real estate,none,own,unemp/unskilled non res,none,yes,bad
24.0,1215.0,4.0,2.0,35.0,1.0,2.0,no checking,all paid,radio/tv,<100,4<=X<7,male single,none,car,none,own,unskilled resident,yes,yes,good
12.0,5248.0,4.0,4.0,37.0,2.0,2.0,0<=X<200,critical/other existing credit,used car,<100,>=7,male single,none,life insurance,none,for free,skilled,none,yes,bad
10.0,1440.0,4.0,2.0,25.0,1.0,1.0,no checking,existing paid,new car,<100,1<=X<4,male mar/wid,none,real estate,bank,own,skilled,yes,yes,good
24.0,1393.0,1.0,4.0,35.0,1.0,1.0,<0,no credits/all paid,education,500<=X<1000,>=7,male mar/wid,none,car,none,own,skilled,none,yes,good
18.0,1597.0,1.0,4.0,29.0,1.0,1.0,>=200,delayed previously,radio/tv,<100,4<=X<7,male div/sep,none,car,none,rent,high qualif/self emp/mgmt,yes,yes,good
18.0,2247.0,1.0,2.0,29.0,2.0,2.0,0<=X<200,delayed previously,used car,<100,4<=X<7,male single,co applicant,real estate,none,own,unskilled resident,none,yes,bad
10.0,7204.0,4.0,1.0,35.0,1.0,1.0,<0,critical/other existing credit,new car,<100,unemployed,male single,none,no known property,none,own,skilled,yes,yes,bad
12.0,3394.0,4.0,2.0,30.0,1.0,1.0,0<=X<200,all paid,new car,100<=X<500,<1,male single,none,real estate,none,own,skilled,none,yes,good
12.0,974.0,3.0,4.0,31.0,2.0,1.0,0<=X<200,delayed previously,repairs,<100,1<=X<4,female div/dep/mar,none,car,none,rent,skilled,none,yes,good
20.0,895.0,2.0,2.0,28.0,1.0,1.0,no checking,all paid,retraining,>=1000,unemployed,male mar/wid,co applicant,life insurance,stores,own,skilled,none,yes,bad
12.0,1374.0,2.0,1.0,48.0,1.0,1.0,>=200,no credits/all paid,used car,<100,4<=X<7,male div/sep,none,life insurance,none,own,unskilled resident,yes,yes,good
6.0,1359.0,1.0,2.0,54.0,1.0,1.0,>=200,existing paid,repairs,<100,>=7,male div/sep,none,life insurance,stores,own,skilled,yes,yes,good
24.0,1108.0,2.0,3.0,22.0,1.0,1.0,<0,existing paid,used car,no known savings,4<=X<7,male div/sep,none,life insurance,stores,rent,unskilled resident,yes,no,bad
12.0,971.0,4.0,2.0,32.0,1.0,1.0,no checking,critical/other existing credit,radio/tv,<100,1<=X<4,male div/sep,co applicant,real estate,none,own,unskilled resident,yes,yes,good
12.0,1090.0,3.0,4.0,40.0,1.0,2.0,<0,critical/other existing credit,radio/tv,500<=X<1000,1<=X<4,female div/dep/mar,none,car,none,for free,unemp/unskilled non res,yes,yes,bad
24.0,1315.0,4.0,2.0,44.0,2.0,1.0,>=200,all paid,furniture/equipment,<100,<1,male single,none,life insurance,none,for free,skilled,none,yes,good
6.0,1808.0,2.0,4.0,47.0,2.0,1.0,no checking,existing paid,radio/tv,no known savings,>=7,male single,none,life insurance,none,for free,skilled,none,yes,good
24.0,1397.0,1.0,2.0,25.0,2.0,1.0,0<=X<200,critical/other existing credit,radio/tv,<100,1<=X<4,male div/sep,none,life insurance,none,own,unskilled resident,none,no,good
36.0,1402.0,4.0,2.0,26.0,2.0,1.0,no checking,delayed previously,used car,<100,unemployed,female div/dep/mar,guarantor,real estate,none,own,unemp/unskilled non res,yes,yes,bad
36.0,3357.0,4.0,4.0,33.0,2.0,1.0,0<=X<200,critical/other existing credit,furniture/equipment,no known savings,>=7,male single,none,life insurance,none,own,high qualif/self emp/mgmt,yes,no,good
12.0,1212.0,4.0,4.0,35.0,2.0,1.0,0<=X<200,critical/other existing credit,business,<100,4<=X<7,male single,co applicant,life insurance,none,own,skilled,none,yes,good
24.0,2315.0,2.0,4.0,23.0,2.0,1.0,0<=X<200,existing paid,new car,500<=X<1000,4<=X<7,male mar/wid,none,no known property,none,own,skilled,none,yes,bad
8.0,4771.0,4.0,4.0,35.0,1.0,2.0,<0,existing paid,new car,<100,4<=X<7,male single,co applicant,no known property,none,for free,skilled,none,yes,good
24.0,1430.0,2.0,2.0,26.0,2.0,1.0,no checking,no credits/all paid,business,<100,4<=X<7,male div/sep,guarantor,real estate,none,rent,skilled,yes,yes,bad
12.0,1382.0,3.0,3.0,40.0,1.0,1.0,no checking,existing paid,radio/tv,500<=X<1000,<1,male div/sep,none,car,bank,rent,skilled,yes,yes,good
18.0,1271.0,4.0,2.0,26.0,1.0,1.0,<0,existing paid,new car,<100,<1,male mar/wid,none,no known property,stores,for free,skilled,yes,yes,bad
18.0,1258.0,2.0,2.0,52.0,1.0,1.0,no checking,existing paid,furniture/equipment,no known savings,1<=X<4,male single,none,life insurance,none,own,skilled,none,yes,good
24.0,4796.0,4.0,1.0,28.0,1.0,2.0,no checking,existing paid,radio/tv,<100,unemployed,male single,none,real estate,bank,own,skilled,none,yes,good
12.0,1428.0,2.0,2.0,27.0,1.0,1.0,0<=X<200,existing paid,radio/tv,<100,<1,male mar/wid,none,life insurance,stores,own,unskilled resident,none,yes,good
36.0,1344.0,1.0,4.0,59.0,1.0,1.0,>=200,all paid,furniture/equipment,no known savings,unemployed,male div/sep,none,life insurance,bank,own,skilled,yes,yes,good
24.0,2320.0,3.0,1.0,63.0,2.0,1.0,>=200,all paid,radio/tv,<100,1<=X<4,male div/sep,none,real estate,stores,own,unemp/unskilled non res,none,yes,good
18.0,5148.0,4.0,2.0,23.0,1.0,1.0,no checking,existing paid,furniture/equipment,no known savings,<1,male single,none,car,none,own,skilled,none,yes,good
15.0,1480.0,4.0,2.0,36.0,1.0,1.0,no checking,existing paid,new car,500<=X<1000,<1,male div/sep,none,real estate,none,own,high qualif/self emp/mgmt,yes,yes,bad
12.0,974.0,4.0,1.0,36.0,1.0,1.0,0<=X<200,existing paid,other,no known savings,4<=X<7,female div/dep/mar,none,life insurance,none,own,skilled,yes,yes,good
24.0,1837.0,4.0,4.0,41.0,1.0,1.0,no checking,existing paid,repairs,>=1000,<1,male single,none,car,bank,own,high qualif/self emp/mgmt,yes,yes,good
21.0,1403.0,3.0,4.0,33.0,1.0,1.0,>=200,existing paid,new car,<100,4<=X<7,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,bad
9.0,5968.0,2.0,4.0,25.0,2.0,1.0,no checking,delayed previously,new car,no known savings,<1,female div/dep/mar,none,car,none,rent,skilled,yes,yes,good
24.0,1473.0,4.0,4.0,32.0,2.0,1.0,no checking,all paid,business,100<=X<500,1<=X<4,male single,none,real estate,none,own,unskilled resident,yes,yes,good
18.0,1422.0,3.0,2.0,33.0,1.0,1.0,no checking,all paid,furniture/equipment,100<=X<500,4<=X<7,male single,none,real estate,stores,own,skilled,yes,yes,bad
12.0,976.0,2.0,1.0,26.0,1.0,1.0,<0,existing paid,retraining,>=1000,unemployed,female div/dep/mar,none,real estate,none,own,unemp/unskilled non res,yes,yes,good
18.0,1095.0,4.0,2.0,24.0,2.0,1.0,0<=X<200,critical/other existing credit,furniture/equipment,<100,<1,male single,none,real estate,bank,own,unskilled resident,yes,yes,good
18.0,797.0,4.0,4.0,38.0,1.0,1.0,no checking,existing paid,furniture/equipment,no known savings,1<=X<4,male single,none,life insurance,none,for free,skilled,none,yes,good
24.0,1277.0,4.0,2.0,22.0,1.0,1.0,<0,existing paid,furniture/equipment,>=1000,<1,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,bad
18.0,3590.0,1.0,4.0,33.0,2.0,1.0,no checking,delayed previously,new car,500<=X<1000,4<=X<7,male single,none,car,none,rent,skilled,none,yes,good
6.0,1521.0,1.0,2.0,31.0,1.0,1.0,<0,existing paid,education,<100,<1,male div/sep,none,real estate,stores,for free,skilled,yes,yes,bad
24.0,706.0,2.0,4.0,30.0,1.0,2.0,<0,existing paid,retraining,100<=X<500,<1,male single,none,life insurance,none,rent,skilled,yes,yes,good
36.0,1249.0,3.0,2.0,35.0,1.0,1.0,no checking,existing paid,new car,no known savings,>=7,female div/dep/mar,none,life insurance,none,for free,unemp/unskilled non res,yes,yes,good
24.0,1237.0,2.0,2.0,23.0,1.0,1.0,0<=X<200,critical/other existing credit,new car,100<=X<500,<1,male div/sep,co applicant,life insurance,none,own,unskilled resident,none,yes,bad
24.0,2382.0,4.0,3.0,37.0,1.0,1.0,<0,existing paid,radio/tv,no known savings,1<=X<4,male mar/wid,none,car,none,own,skilled,yes,yes,bad
6.0,10961.0,4.0,4.0,29.0,1.0,1.0,0<=X<200,existing paid,radio/tv,100<=X<500,>=7,male single,none,car,bank,rent,unemp/unskilled non res,none,yes,bad
9.0,7403.0,4.0,3.0,33.0,3.0,1.0,0<=X<200,critical/other existing credit,radio/tv,no known savings,unemployed,male single,none,real estate,none,rent,skilled,none,yes,bad
15.0,3832.0,1.0,2.0,37.0,2.0,1.0,0<=X<200,delayed previously,furniture/equipment,<100,1<=X<4,female div/dep/mar,guarantor,no known property,none,rent,high qualif/self emp/mgmt,yes,yes,bad
30.0,1388.0,3.0,4.0,27.0,1.0,1.0,no checking,no credits/all paid,furniture/equipment,<100,<1,male div/sep,none,real estate,stores,rent,unskilled resident,yes,yes,bad
48.0,7384.0,3.0,2.0,28.0,1.0,1.0,no checking,existing paid,radio/tv,<100,<1,male single,none,real estate,none,own,skilled,yes,yes,bad
12.0,3342.0,1.0,2.0,29.0,1.0,1.0,no checking,existing paid,new car,<100,1<=X<4,male mar/wid,none,life insurance,none,rent,skilled,none,yes,bad
12.0,917.0,4.0,4.0,38.0,1.0,1.0,0<=X<200,existing paid,new car,>=1000,4<=X<7,female div/dep/mar,none,life insurance,none,own,unskilled resident,yes,yes,good
24.0,1575.0,4.0,4.0,35.0,2.0,1.0,no checking,no credits/all paid,business,<100,>=7,male single,none,car,none,own,skilled,yes,yes,bad
9.0,2459.0,4.0,2.0,25.0,1.0,1.0,>=200,all paid,business,<100,4<=X<7,male single,none,life insurance,none,for free,skilled,yes,yes,good
18.0,1412.0,3.0,3.0,27.0,1.0,1.0,no checking,existing paid,business,500<=X<1000,<1,male div/sep,guarantor,car,none,rent,unemp/unskilled non res,none,yes,good
15.0,3568.0,1.0,4.0,30.0,2.0,2.0,0<=X<200,no credits/all paid,radio/tv,100<=X<500,<1,male single,none,life insurance,none,for free,skilled,yes,yes,good
36.0,3990.0,4.0,4.0,48.0,1.0,1.0,no checking,existing paid,used car,<100,>=7,male single,guarantor,no known property,none,for free,skilled,none,yes,good
24.0,3394.0,2.0,1.0,34.0,1.0,2.0,no checking,critical/other existing credit,radio/tv,<100,unemployed,male single,none,car,bank,own,skilled,none,yes,bad
12.0,1430.0,4.0,2.0,20.0,2.0,1.0,no checking,critical/other existing credit,radio/tv,<100,<1,male div/sep,none,real estate,stores,own,unskilled resident,none,yes,good
30.0,6887.0,1.0,3.0,26.0,1.0,1.0,<0,existing paid,domestic appliance,<100,<1,female div/dep/mar,none,no known property,none,rent,skilled,none,yes,bad
18.0,9999.0,1.0,4.0,25.0,2.0,1.0,0<=X<200,no credits/all paid,furniture/equipment,>=1000,unemployed,male single,co applicant,no known property,none,rent,skilled,none,yes,bad
48.0,1349.0,1.0,4.0,28.0,1.0,1.0,0<=X<200,existing paid,new car,no known savings,unemployed,male single,none,car,stores,own,skilled,none,yes,bad
12.0,4281.0,3.0,4.0,25.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,<100,4<=X<7,male mar/wid,none,no known property,bank,rent,skilled,yes,yes,good
12.0,2577.0,1.0,3.0,20.0,2.0,1.0,0<=X<200,delayed previously,radio/tv,<100,<1,male div/sep,none,real estate,stores,own,high qualif/self emp/mgmt,none,yes,good
9.0,5174.0,4.0,2.0,26.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,no known savings,<1,male single,none,car,none,own,unskilled resident,none,yes,good
12.0,8572.0,3.0,2.0,27.0,1.0,1.0,0<=X<200,all paid,education,no known savings,unemployed,male single,none,no known property,none,rent,skilled,none,yes,good
18.0,1553.0,4.0,4.0,27.0,1.0,1.0,<0,existing paid,radio/tv,<100,<1,male div/sep,none,real estate,none,rent,skilled,none,yes,bad
24.0,3973.0,1.0,4.0,45.0,1.0,1.0,<0,existing paid,new car,100<=X<500,unemployed,female div/dep/mar,none,no known property,none,for free,skilled,none,yes,good
30.0,1287.0,3.0,2.0,36.0,1.0,1.0,no checking,existing paid,new car,<100,1<=X<4,male single,none,car,none,own,high qualif/self emp/mgmt,yes,yes,good
