gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',64.56,754.9128961453375,No
Male,0,Yes,Yes,47,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,'Two year',No,'Mailed check',61.96,3311.120666782713,No
Male,1,Yes,No,23,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',83.23,1191.1312845212024,Yes
Male,0,Yes,Yes,35,No,'No phone service',DSL,Yes,No,No,No,No,No,'One year',No,'Mailed check',28.84,734.0737086107958,No
Male,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',78.98,5881.458343746154,No
Male,0,No,No,4,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.39,62.63448159294623,No
Female,0,Yes,No,33,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',76.22,2625.4095133312244,No
Female,0,Yes,Yes,56,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',112.33,7338.304505468843,No
Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,'Mailed check',77.9,187.02318510592326,No
Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',47.46,179.16878095755533,No
Male,0,Yes,No,59,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,No,No,'Two year',No,'Credit card (automatic)',80.13,1877.4488286367862,No
Male,0,No,No,31,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',78.64,1885.4697261855276,Yes
Female,0,Yes,Yes,60,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',25.66,2115.3019657835857,No
Female,0,Yes,Yes,47,No,'No phone service',DSL,No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',46.0,1400.783219438161,No
Male,1,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',88.37,3159.3250909259036,No
Male,0,Yes,Yes,3,No,'No phone service',DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',50.67,164.06835753368674,Yes
Male,0,No,No,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,'One year',No,'Mailed check',86.43,5639.350289084989,No
Female,0,No,No,64,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',94.32,6271.631669136041,No
Male,0,No,No,24,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.68,214.47823689450033,No
Male,0,No,No,4,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',18.68,97.64765100775551,Yes
Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',60.99,64.49659581662127,Yes
Male,0,Yes,No,69,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',110.41,7472.799012042663,No
Female,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',84.25,4311.418625259407,No
Female,0,Yes,No,24,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.01,456.61073940539393,No
Male,0,Yes,Yes,24,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Bank transfer (automatic)',23.97,916.6634740118817,No
Female,0,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Mailed check',77.48,1148.6661397872208,No
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',81.84,7056.283876647497,No
Female,0,No,No,2,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',85.39,586.8244057115392,Yes
Male,0,Yes,No,71,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',23.55,1224.8402637718964,No
Male,0,Yes,No,46,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',27.86,757.8059692935615,No
Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,'One year',Yes,'Bank transfer (automatic)',77.08,5881.853281333134,No
Male,1,Yes,No,53,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',111.32,4385.539055893051,Yes
Female,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',87.75,465.9700022157132,Yes
Male,1,No,No,0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',77.52,107.95510475383335,Yes
Male,0,No,No,46,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',103.61,5630.325791718745,Yes
Male,0,Yes,Yes,46,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',104.87,4099.828142266572,Yes
Female,1,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',46.74,335.57819955667674,Yes
Male,0,No,No,9,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',40.76,382.22766612462266,No
Female,0,Yes,Yes,6,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,'One year',No,'Mailed check',79.72,678.3238555588135,No
Female,0,No,No,13,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',80.15,1233.8844794804704,No
Male,0,No,No,20,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',104.28,1676.6232466836516,Yes
Female,0,No,No,11,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',82.89,1534.5242233956126,No
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',69.52,345.00371051852994,No
Female,0,Yes,Yes,19,Yes,No,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',No,'Credit card (automatic)',93.46,1298.2162456024578,No
Male,1,No,No,49,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',100.78,5092.357354944763,Yes
Female,0,No,No,28,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',85.22,1783.8160111708698,No
Male,0,Yes,Yes,50,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,'Electronic check',100.37,6383.547883288946,No
Female,1,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',65.02,252.92948530224734,Yes
Female,1,No,No,2,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',81.38,138.28702748613173,Yes
Male,0,Yes,Yes,67,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',21.49,1409.8070401096581,No
Male,0,No,No,25,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',99.96,2123.937817128606,Yes
Male,0,Yes,No,69,Yes,Yes,'Fiber optic',No,Yes,No,No,No,Yes,'One year',Yes,'Electronic check',88.05,6571.247953148173,No
Male,0,No,No,44,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',40.45,2099.6482743063807,No
Male,0,No,No,3,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',35.71,18.8,No
Male,1,Yes,No,46,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',104.34,7190.822280068792,No
Female,0,Yes,No,3,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',88.58,21.689148228092108,Yes
Male,0,Yes,No,46,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',102.11,4994.444915911237,No
Male,0,No,No,9,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',83.76,644.0807774491378,No
Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',48.51,187.1423318075774,No
Male,0,Yes,Yes,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',94.05,4627.18913682937,No
Male,0,Yes,No,52,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',111.85,7462.951334322912,No
Male,0,Yes,Yes,56,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',104.8,5638.365064253616,No
Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',77.42,4584.784960656264,No
Female,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',62.22,1585.5878413886298,No
Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',82.43,4970.166360514613,No
Male,0,Yes,No,30,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',96.15,1961.2022708248303,Yes
Female,1,No,No,9,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',40.7,116.71302463466094,Yes
Female,0,Yes,Yes,45,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',26.56,1535.1793812638837,No
Female,0,No,No,30,No,'No phone service',DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',70.43,1926.1427245541265,No
Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',78.82,3791.1110447201886,No
Female,0,No,No,14,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',107.12,2289.9795180285073,Yes
Male,0,No,No,2,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',98.25,562.0535057254257,No
Female,0,Yes,Yes,5,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',18.25,122.30211311749619,No
Female,0,Yes,Yes,57,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',77.21,3504.873033206608,No
Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',47.86,219.82114203765303,No
Male,1,No,No,35,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',109.63,7514.367630716612,No
Female,0,Yes,No,45,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',92.65,3253.157863662171,No
Male,0,Yes,Yes,48,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',52.57,569.356024603198,No
Male,0,Yes,No,48,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,No,'One year',Yes,'Bank transfer (automatic)',81.01,5696.165823410769,No
Female,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',74.84,1181.8264816133585,No
Male,0,No,No,0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.26,85.55304353943558,No
Female,0,Yes,Yes,4,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.17,71.3840249565587,No
Male,0,Yes,Yes,32,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',103.32,3928.5838301867275,Yes
Male,0,Yes,No,3,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',79.1,257.26720751188856,No
Male,0,No,No,4,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',35.31,43.46916677037143,Yes
Male,0,Yes,Yes,41,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',106.22,2620.9708149422286,No
Female,0,Yes,No,16,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',85.14,1323.430621249042,Yes
Male,0,Yes,No,55,Yes,Yes,'Fiber optic',Yes,No,Yes,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',73.36,3953.8353753343854,No
Female,0,Yes,Yes,37,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',21.78,1592.396100063435,No
Female,0,Yes,Yes,45,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',19.71,991.0246291371878,No
Female,0,No,No,12,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',101.73,1862.810198773919,No
Male,0,No,No,63,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',90.74,6668.851408827111,No
Female,0,No,No,42,Yes,No,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',105.46,4045.464797566585,No
Female,0,Yes,Yes,18,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',86.67,1119.996454679976,Yes
Male,0,Yes,No,31,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',82.05,2334.789392562855,Yes
Male,0,No,No,8,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Mailed check',54.99,549.6086089576709,No
Male,0,Yes,No,22,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Electronic check',89.96,2598.3462748414,Yes
Male,0,No,No,7,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',39.9,137.44082946412664,No
Male,0,Yes,No,45,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',42.58,1903.4246877142027,No
Male,0,No,No,16,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',95.53,1441.1307190280024,Yes
Female,0,Yes,Yes,58,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',76.32,3397.461696952134,No
Female,0,No,No,2,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',18.25,310.9845431981849,No
Female,0,No,No,8,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',83.35,1129.0338541196584,No
Male,0,Yes,No,3,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',71.28,194.43934969355146,Yes
Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',53.51,80.83694353845092,No
Female,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',88.72,178.32958663662507,Yes
Male,0,Yes,No,43,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',96.59,5379.7659736946125,Yes
Male,0,No,No,37,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',24.2,810.4998085247375,No
Male,0,No,No,18,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',46.02,245.7653042765367,No
Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',53.88,749.044904135571,No
Male,0,Yes,No,68,No,'No phone service',DSL,No,Yes,Yes,No,No,No,'One year',Yes,'Bank transfer (automatic)',54.98,3563.916474687975,No
Female,0,Yes,No,49,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',84.44,3891.0209014890397,No
Female,0,No,No,3,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',64.0,217.162130459365,Yes
Female,0,No,No,2,Yes,No,No,'No internet service',No,No,Yes,Yes,Yes,Month-to-month,No,'Mailed check',71.67,105.75618755758545,No
Male,0,No,No,29,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',20.32,413.6839304141094,No
Female,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,'One year',No,'Bank transfer (automatic)',79.97,3727.7144472426853,No
Male,0,No,No,4,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',85.67,665.9002016936568,Yes
Female,0,Yes,Yes,4,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',70.86,292.66684771733094,Yes
Female,0,Yes,Yes,66,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',97.4,5015.80459763098,No
Female,0,Yes,No,38,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',87.98,5488.764859263586,No
Male,0,No,No,37,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',53.87,3044.9346033331717,No
Male,0,No,No,8,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',51.02,684.9065455296821,No
Male,1,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',42.64,200.2681336983471,Yes
Female,0,No,No,4,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',80.94,348.5286943932979,Yes
Male,0,Yes,No,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',37.03,1806.285279738881,Yes
Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,'Mailed check',52.22,143.3294320526039,No
Male,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',78.53,126.4943349101527,Yes
Male,0,Yes,Yes,1,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.5,82.45374979314671,No
Male,0,No,No,14,Yes,No,'Fiber optic',Yes,No,Yes,Yes,No,No,'One year',No,'Mailed check',98.21,1014.1486365929046,No
Male,0,Yes,Yes,71,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',70.6,3910.372011269763,No
Female,0,No,No,36,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',98.64,3350.637495458977,No
Female,0,No,No,54,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',80.25,3475.182518980844,No
Male,1,Yes,No,2,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',76.29,326.5260394058155,Yes
Male,0,No,No,8,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',67.47,83.06753124540714,Yes
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',43.81,141.55909986663377,No
Female,0,Yes,No,25,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,'Two year',Yes,'Bank transfer (automatic)',77.14,4565.8541333372,No
Male,1,No,No,32,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Electronic check',92.74,2735.6749370477273,Yes
Male,1,Yes,No,29,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',99.33,2576.6881956745183,Yes
Male,0,No,No,45,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',103.48,3816.092736721861,Yes
Male,0,Yes,No,36,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',74.69,2758.6077298742257,No
Male,1,No,No,19,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',104.69,1826.7592456719217,Yes
Female,0,Yes,Yes,16,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.44,407.6557715741996,No
Female,0,Yes,No,54,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',100.75,4217.486676609068,No
Male,0,No,No,16,Yes,No,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Mailed check',87.47,1644.6663087586676,No
Male,1,Yes,No,45,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',102.91,4254.204087300508,Yes
Female,0,Yes,Yes,54,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',81.18,2346.892568424664,No
Female,1,No,No,45,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',39.35,2372.6258166773073,No
Male,1,No,No,28,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',68.3,1549.108526551287,No
Female,1,No,No,40,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',93.99,4139.355227083638,No
Male,0,Yes,Yes,3,Yes,No,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Mailed check',90.08,878.774491715678,No
Female,1,No,No,5,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',88.46,1448.2830506065286,Yes
Female,0,No,No,1,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',32.36,177.7874383614703,No
Female,0,No,No,49,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service',Yes,'One year',Yes,'Bank transfer (automatic)',97.83,1130.8991138224808,No
Male,0,Yes,Yes,42,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',104.92,7453.357779975566,No
Female,0,Yes,Yes,50,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',24.59,3896.3774562645067,No
Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',Yes,'Bank transfer (automatic)',84.06,5860.696087845207,No
Female,0,Yes,No,19,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',90.85,1439.257676500285,Yes
Male,0,No,No,36,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,'Electronic check',101.73,4614.636817474457,No
Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',81.62,1138.3527122197104,No
Male,1,Yes,No,43,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',109.22,8101.700328706596,No
Female,0,No,No,22,Yes,Yes,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,No,'Mailed check',80.63,1397.345889867958,No
Male,0,Yes,No,34,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',104.86,7033.400024892876,No
Female,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',54.55,45.12578321778693,Yes
Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',101.89,6333.096452274491,No
Male,0,Yes,No,38,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',45.21,1381.426840413352,No
Male,0,No,No,36,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',85.91,3698.987169138596,No
Female,0,Yes,Yes,23,No,'No phone service',DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',42.17,934.84152748565,No
Male,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',63.13,4079.9483437263016,No
Female,0,No,No,39,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',105.66,3952.030824022681,No
Female,0,No,No,8,No,'No phone service',DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',52.47,541.9415671637742,No
Male,0,No,No,19,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',65.71,1389.1250401106158,No
Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',59.78,782.7095799541337,No
Female,0,Yes,Yes,8,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.71,441.78818251805825,No
Female,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',54.07,227.29397644417656,No
Male,0,Yes,Yes,62,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',98.03,6047.09825824266,No
Male,0,No,No,43,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',48.28,1277.7312279791481,No
Male,0,No,No,18,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',40.94,182.37105341413783,No
Male,0,No,No,9,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',28.81,18.8,Yes
Female,0,No,No,0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',73.42,131.40085717313087,Yes
